@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0036961532,SCOPUS_ID:0036961532,2-s2.0-0036961532,A metapopulation perspective on genetic diversity and differentiation in partially self-fertilizing plants,Ingvarsson P.K.,Evolution,00143820,56,12,2368-2373,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00162.x,"Partial self-fertilization is common in higher plants. Mating system variation is known to have important consequences for how genetic variation is distributed within and among populations. Selfing is known to reduce effective population size, and inbreeding species are therefore expected to have lower levels of genetic variation than comparable outcrossing taxa. However, several recent empirical studies have shown that reductions in genetic diversity within populations of inbreeding species are far greater than the expected reductions based on the reduced effective population size. Two different processes have been argued to cause these patterns, selective sweeps (or hitchhiking) and background selection. Both are expected to be most effective in reducing genetic variation in regions of low recombination rates. Selfing is known to reduce the effective recombination rate, and inbreeding taxa are thus thought to be particularly vulnerable to the effects of hitchhiking or background selection. Here I propose a third explanation for the lower-than-expected levels of genetic diversity within populations of selfing species; recurrent extinctions and recolonizations of local populations, also known as metapopulation dynamics. I show that selfing in a metapopulation setting can result in large reductions in genetic diversity within populations, far greater than expected based the lower effective population size inbreeding species is expected to have. The reason for this depends on an interaction between selfing and pollen migration.",125,12583577,Journal,ar,Article,100,1,1,Colonization | Extinction | Genetic diversity | Metapopulation | Selfing,22104,undefined,1,TRUE,all,All Open Access,11,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036961288,SCOPUS_ID:0036961288,2-s2.0-0036961288,Perspective: Purging the genetic load: A review of the experimental evidence,Crnokrak P.,Evolution,00143820,56,12,2347-2358,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00160.x,"Inbreeding depression, the reduction in fitness that accompanies inbreeding, is one of the most important topics of research in evolutionary and conservation genetics. In the recent literature, much attention has been paid to the possibility of purging the genetic load. If inbreeding depression is due to deleterious alleles, whose effect on fitness are negative when in a homozygous state, then successive generations of inbreeding may result in a rebound in fitness due to the selective decrease in frequency of deleterious alleles. Here we examine the experimental evidence for purging of the genetic load by collating empirical tests of rebounds in fitness-related traits with inbreeding in animals and plants. We gathered data from 28 studies including five mammal, three insect, one mollusc, and 13 plant species. We tested for purging by examining three measures of fitness-component variation with serial generations of inbreeding: (1) changes in inbreeding depression, (2) changes in fitness components of inbred lines relative to the original outbred line, and (3) purged population (outcrossed inbred lines) trait means as a function of ancestral outbred trait means. Frequent and substantial purging was found using all three measures, but was particularly pronounced when tracking changes in inbreeding depression. Despite this, we found little correspondence between the three measures of purging within individual studies, indicating that the manner in which a researcher chooses to estimate purging will affect interpretation of the results obtained. The discrepancy suggests an alternative hypothesis: rebounds in fitness with inbreeding may have resulted from adaptation to laboratory conditions and not to purging when using outcrossed inbred lines. However, the pronounced reduction in inbreeding depression for a number of studies provides evidence for purging, as the measure is likely less affected by selection for laboratory conditions. Unlike other taxon-specific reviews on this topic, our results provide support for the purging hypothesis, but firm predictions about the situations in which purging is likely or the magnitude of fitness rebound possible when populations are inbred remain difficult. Further research is required to resolve the discrepancy between the results obtained using different experimental approaches.",391,12583575,Journal,re,Review,100,2,2,Deleterious alleles | Fitness | Inbreeding depression | Mating system | Overdominance | Purging,22104,undefined,1,TRUE,all,All Open Access,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036961248,SCOPUS_ID:0036961248,2-s2.0-0036961248,Direct and correlated responses to artificial selection on developmental time and wing length in Drosophila buzzatii,Cortese M.,Evolution,00143820,56,12,2541-2547,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00179.x,"Developmental time and body size are two positively correlated traits closely related to fitness in many organisms including Drosophila. Previous work suggested that these two traits are involved in a trade-off that may result from a negative genetic correlation between their effects on pre-adult and adult fitness. Here, we examine the evolution of developmental time and body size (indexed by wing length) under artificial Selection applied to one or both traits in replicated D. buzzatii populations. Directional changes in both developmental time and wing length indicate the presence of substantial additive genetic variance for both traits. The strongest response to selection for fast development was found in lines selected simultaneously to reduce both developmental time and wing length, probably as an expected consequence of a synergistic effect of indirect selection. When selection was applied in the direction opposite to the putative genetic correlation, that is, large wing length but fast development, no responses were observed for developmental time. Lines selected to reduce both wing length and developmental time diverged slightly faster from the control than lines selected to increase wing length and reduce developmental time. However, wing length did not diverge from the control in lines selected only for fast development. These results suggest a complex genetic basis of the correlation between developmental time and wing length, but are generally consistent with the hypothesis that both traits are related in a trade-off. However, we found that this trade-off may disappear under uncrowded conditions, with fast-developing lines exhibiting a higher pre-adult viability than other lines when tested at high larval density.",37,12583594,Journal,ar,Article,100,4,4,Antagonistic pleiotropy | Body size | Developmental rate | Genotype-by-environment interaction | Pre-adult viability | Trade-off,22104,undefined,1,TRUE,all,All Open Access,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036959976,SCOPUS_ID:0036959976,2-s2.0-0036959976,A statistical test of unbiased evolution of body size in birds,Bokma F.,Evolution,00143820,56,12,2499-2504,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00174.x,"Of the approximately 9500 bird species, the vast majority is small-bodied. That is a general feature of evolutionary lineages, also observed for instance in mammals and plants. The avian interspecific body size distribution is right-skewed even on a logarithmic scale. That has previously been interpreted as evidence that body size evolution has been biased. However, a procedure to test for unbiased evolution from the shape of body size distributions was lacking. In the present paper unbiased body size evolution is defined precisely, and a statistical test is developed based on Monte Carlo simulation of unbiased evolution. Application of the test to birds suggests that it is highly unlikely that avian body size evolution has been unbiased as defined. Several possible explanations for this result are discussed. A plausible explanation is that the general model of unbiased evolution assumes that population size and generation time do not affect the evolutionary variability of body size; that is, that micro- and macroevolution are decoupled, which theory suggests is not likely to be the case.",10,12583589,Journal,ar,Article,100,1,1,Aves | Body size evolution | Evolutionary trend | Extinction | Macroevolution | Speciation,22104,undefined,0,FALSE,NA,NA,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036959114,SCOPUS_ID:0036959114,2-s2.0-0036959114,Phylogeographic breaks without geographic barriers to gene flow,Irwin D.,Evolution,00143820,56,12,2383-2394,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00164.x,"The spatial distribution of genetic markers can be useful both in estimating patterns of gene flow and in reconstructing biogeographic history, particularly when gene genealogies can be estimated. Genealogies based on nonrecombining genetic units such as mitochondrial and chloroplast DNA often consist of geographically separated clades that come into contact in narrow regions. Such phylogeographic breaks are usually assumed to be the result of long-term barriers to gene flow. Here I show that deep phylogeographic breaks can form within a continuously distributed species even when there are no barriers to gene flow. The likelihood of observing phylogeographic breaks increases as the average individual dispersal distance and population size decrease. Those molecular markers that are most likely to show evidence of real geographic barriers are also most likely to show phylogeographic breaks that formed without any barrier to gene flow. These results might provide an explanation as to why some species, such as the greenish warblers (Phylloscopus trochiloides), have phylogeographic breaks in mitochondrial or chloroplast DNA that do not coincide with sudden changes in other traits.",360,12583579,Journal,ar,Article,100,1,1,Chloroplast DNA | Coalescent theory | Dispersal | Genealogy | Mitochondrial DNA | Phylloscopus trochiloides | Phylogeography,22104,undefined,0,FALSE,NA,NA,15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036959071,SCOPUS_ID:0036959071,2-s2.0-0036959071,Sex and death: CHDIZ associated with high mortality in moorhens,Lee P.L.M.,Evolution,00143820,56,12,2548-2553,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00180.x,"Sex ratios in clutches of moorhens (Gallinula chloropus) in Britain were measured on 83 chicks using the sex-linked CHD1 gene (Chromo-helicase/ATPase-DNA binding protein 1). Among birds, the female is the heterogametic sex (Z and W chromosomes), and the male is homogametic (two copies of the Z chromosome). We report variation among the PCR-amplified fragments of the CHD1Z, and the death of nearly all heterozygous male chicks (92%). In contrast, survivorship among females and homozygote males was 54-60%. Mortality in male heterozygotes was significantly higher than that of male homozygotes (P < 0.001). Chick and egg biometrics were not significantly different between these males. The CHD1Z was unlikely to be directly responsible but may have been hitchhiked by the causal gene(s). The observations appear to follow a classic underdominance (heterozygote inferiority) pattern, but raise the paradoxical question of why one form of the Zchromosome has not been fixed, as is expected from evolutionary theory. We discuss possible explanations and include a survey of British populations based on skin specimens.",26,12583595,Journal,ar,Article,100,5,5,Gallinula chloropus | Genetic incompatibility | Maternal effects | Sex chromosomes | Sex ratios | Underdominance,22104,undefined,0,FALSE,NA,NA,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036958888,SCOPUS_ID:0036958888,2-s2.0-0036958888,Female-biased sexual size dimorphism in the yellow-pine chipmunk (Tamias amoenus): Sex-specific patterns of annual reproductive success and survival,Schulte-Hostedde A.,Evolution,00143820,56,12,2519-2529,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00176.x,"Sexual size dimorphism is ultimately the result of independent, sex-specific selection on body size. In mammals, male-biased sexual size dimorphism is the predominant pattern, and it is usually attributed to the polygynous mating system prevalent in most mammals. This sole explanation is unsatisfying because selection acts on both sexes simultaneously, therefore any explanation of sexual size dimorphism should explain why one sex is relatively large and the other is small. Using mark-recapture techniques and DNA microsatellite loci to assign parentage, we examined sex-specific patterns of annual reproductive success and survival in the yellow-pine chipmunk (Tamias amoenus), a small mammal with female-biased sexual size dimorphism, to test the hypothesis that the dimorphism was related to sex differences in the relationship between body size and fitness. Chipmunks were monitored and body size components measured over three years in the Kananaskis Valley, Alberta, Canada. Male reproductive success was independent of body size perhaps due to trade-offs in body size associated with behavioral components of male mating success: dominance and running speed. Male survival was consistent with stabilizing selection for overall body size and body size components. The relationship between reproductive success and female body size fluctuated. In two of three years the relationship was positive, whereas in one year the relationship was negative. This may have been the result of differences in environmental conditions among years. Large females require more energy to maintain their soma than small females and may be unable to maintain lactation in the face of challenging environmental conditions. Female survival was positively related to body size, with little evidence for stabilizing selection. Sex differences in the relationship between body size and fitness (reproductive success and survival) were the result of different processes, but were ultimately consistent with female-biased sexual size dimorphism evident in this species.",60,12583591,Journal,ar,Article,100,3,3,Body size | Microsatellites | Reproductive success | Sexual size dimorphism | Survival | Yellow-pine chipmunks,22104,undefined,1,TRUE,all,All Open Access,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036958884,SCOPUS_ID:0036958884,2-s2.0-0036958884,The evolution of development: Two portraits of skull ossification in pipoid frogs,Yeh J.,Evolution,00143820,56,12,2484-2498,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00173.x,"Development creates morphology, and the study of developmental processes has repeatedly shed light on patterns of morphological evolution. However, development itself evolves as well, often concomitantly with changes in life history or in morphology. In this paper, two approaches are used to examine the evolution of skull development in pipoid frogs. Pipoids have highly unusual morphologies and life histories compared to other frogs, and their development also proves to be remarkable. First, a phylogenetic examination of skull bone ossification sequences reveals that jaw ossification occurs significantly earlier in pipoids than in other frogs; this represents a reversal to the primitive vertebrate condition. Early jaw ossification in pipoids is hypothesized to result from the absence of certain larval specializations possessed by other frogs, combined with unusual larval feeding behaviors. Second, thin-plate spline morphometric studies of ontogenetic shape change reveal important differences between pipoid skull development and that of other frogs. In the course of frog evolution, there has been a shift away from salamander-like patterns of ontogenetic shape change. The pipoids represent the culmination of this trend, and their morphologies are highly derived in numerous respects. This study represents the first detailed examination of the evolution of skull development in a diverse vertebrate clade within a phylogenetic framework. It is also the first study to examine ossification sequences across vertebrates, and the first to use thin-plate spline morphometrics to quantitatively describe ontogenetic trajectories.",42,12583588,Journal,ar,Article,100,1,1,Evolution of development | Ossification sequences | Pipoid frogs | Skull ossification | Thin-plate spline morphometrics,22104,undefined,1,TRUE,all,All Open Access,18,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036958845,SCOPUS_ID:0036958845,2-s2.0-0036958845,Sexual isolation between two sibling species with overlapping ranges: Drosophila santomea and Drosophila yakuba,Coyne J.,Evolution,00143820,56,12,2424-2434,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00168.x,"Drosophila yakuba is widespread in Africa, whereas D. santomea, its newly discovered sister species, is endemic to the volcanic island of São Tomé in the Gulf of Guinea. Drosophila santomea probably formed after colonization of the island by a D. yakuba-like ancestor. The species presently have overlapping ranges on the mountain Pico do São Tomé, with some hybridization occurring in this region. Sexual isolation between the species is uniformly high regardless of the source of the populations, and, as in many pairs of Drosophila species, is asymmetrical, so that hybridizations occur much more readily in one direction than the other. Despite the fact that these species meet many of the conditions required for the evolution of reinforcement (the elevation of sexual isolation by natural selection to avoid maladaptive interspecific hybridization), there is no evidence that sexual isolation between the species is highest in the zone of overlap. Sexual isolation is due to evolutionary changes in both female preference for heterospecific males and in the vigor with which males court heterospecific females. Heterospecific matings are also slower to take place than are homospecific matings, constituting another possible form of reproductive isolation. Genetic studies show that, when tested with females of either species, male hybrids having a D. santomea X chromosome mate much less frequently with females of either species than do males having a D. yakuba X chromosome, suggesting that the interaction between the D. santomea X chromosome and the D. yakuba genome causes behavioral sterility. Hybrid F1 females mate readily with males of either species, so that sexual isolation in this sex is completely recessive, a phenomenon seen in other Drosophila species. There has also been significant evolutionary change in the duration of copulation between these species; this difference involves genetic changes in both sexes, with at least two genes responsible in males and at least one in females.",69,12583583,Journal,ar,Article,100,5,5,Mate discrimination | Reinforcement | Reproductive isolation | Sexual isolation | Speciation,22104,R01GM058260,1,TRUE,all,All Open Access,19,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/0036958835,SCOPUS_ID:0036958835,2-s2.0-0036958835,Coevolution between Lamellodiscus (Monogenea: Diplectanidae) and Sparidae (Teleostei): The study of a complex host-parasite system,Desdevises Y.,Evolution,00143820,56,12,2459-2471,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00171.x,"-Host-parasite coevolution was studied between Sparidae (Teleostei) fishes and their parasites of the genus Lamellodiscus (Monogenea, Diplectanidae) in the northwestern Mediterranean Sea. Molecular phylogenies were reconstructed for both groups. The phylogenetic tree of the Sparidae was obtained from previously published 16S mitochondrial DNA (mtDNA) sequences associated with new cytochrome-b mtDNA sequences via a ""total evidence"" procedure. The phylogeny of Lamellodiscus species was reconstructed from 18S rDNA sequences that we obtained. Host-parasite coevolution was studied through different methods: TreeFitter, TreeMap, and a new method, ParaFit. If the cost of a host switch is not assumed to be high for parasites, all methods agree on the absence of widespread cospeciation processes in this host-parasite system. Host-parasite associations were interpreted to be due more to ecological factors than to coevolutiouary processes. Host specificity appeared not to be related to host-parasite cospeciation.",116,12583586,Journal,ar,Article,100,4,4,-18S rDNA | Coevolution | Cytochrome-b mitochondrial | DNA | Fish | Lamellodiscus | Monogenean | Sparidae,22104,undefined,1,TRUE,all,All Open Access,20,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036958821,SCOPUS_ID:0036958821,2-s2.0-0036958821,Mutual interest between the sexes and reproductive success in Drosophila pseudoobscura,Gowaty P.A.,Evolution,00143820,56,12,2537-2540,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00178.x,"The pre-mating behavior of female Drosophila pseudoobscura has been considered passive and ""coy"" relative to more active, ""ardent,"" and indiscriminate male behavior. To test whether this long-held view - the ""received wisdom"" about mating behavior in Drosophila - is really true we carried out observations on how often D. pseudoobscura females approached males prior to courtship and copulation. By including only virgin females and males in the experiments, we eliminated the possibility that males are ""coy"" due to sperm limitation and females flexibly ""coy"" due to male manipulations that may affect the duration of remating inhibition. We observed the movements of females and males in vials during the first five minutes of exposure to one another. Video records revealed females went toward males as frequently as males toward females; we inferred that females were as interested in males as males in females. The total number of offspring emerging as adults Correlated Significantly with mutual, precourtship interest of both males and females in their vial-mates and latency to copulation. Thus, we hypothesize that females in nature approach males, perhaps actively soliciting male courtship simply by remaining close to them.",38,12583593,Journal,ar,Article,100,3,3,Ardent females | Discriminating males | Drosophila pseudoobscura | Female choice | Male choice | Mate preferences | Parental investment theory | Sex roles,22104,undefined,1,TRUE,all,All Open Access,21,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036958819,SCOPUS_ID:0036958819,2-s2.0-0036958819,Insecticide resistance enhances male reproductive success in a beetle,Arnaud L.,Evolution,00143820,56,12,2435-2444,2002-12-01,1 December 2002,10.1111/j.0014-3820.2002.tb00169.x,"Malathion-specific resistance in the red flour beetle, Tribolium castaneum, is widespread and stable in natural populations even in the absence of pesticide exposure. To understand this stability, both resistant and susceptible males were placed in competition for susceptible female fertilization. Females were then isolated and their progeny was tested for malathion susceptibility. Male reproductive success was estimated for populations originating from different geographic areas and for isogenic strains. In most cases, resistant males had a greater reproductive success rate than susceptibles. The results suggest that male reproductive success is not traded against the Selection for malathion resistance, even resistant individuals are at an advantage for this fitness trait. This absence of fitness cost may be the result of postselection of (1) modifier gene which ameliorate the fitness of resistant individuals or (2) nondeleterious resistance gene. Resistant phenotype superiority could be due to increased male mating success, improved ability of resistant males in sperm competition, female mate choice, and/or cryptic female choice of resistance gene(s). The effect of male phenotypic frequency on male reproductive success was also examined. We observed that male fertilization success is frequency dependent and inversely related to their frequency. However, this ""rare male"" advantage did not counteract the superiority of the resistant males.",70,12583584,Journal,ar,Article,100,2,2,Female choice | Fitness | Malathion | Mating competition | Selection | Sperm competition | Tribolium castaneum,22104,undefined,1,TRUE,all,All Open Access,22,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2342617140,SCOPUS_ID:2342617140,2-s2.0-2342617140,How can sex ratio distorters reach extreme prevalences? Male-killing Wolbachia are not suppressed and have near-perfect vertical transmission efficiency in Acraea encedon,Jiggins F.,Evolution,00143820,56,11,2290-2295,2002-11-01,1 November 2002,10.1111/j.0014-3820.2002.tb00152.x,"Maternally transmitted bacteria that kill male hosts early in their development are found in many insects. These parasites typically infect 1-30% of wild females, but in a few species of insects, prevalences exceed 95%. We investigated one such case in the butterfly Acraea encedon, which is infected with a male-killing Wolbachia bacterium. We measured three key parameters that affect the prevalence of the parasite: transmission efficiency, rate of survival of infected males, and the direct cost of infection. We observed that all wild females transmit the bacterium to all their offspring and that all infected males die in wild populations. We were unable to detect any physiological cost to infection in lab culture. These observations explain the high prevalence of the A. encedon male killer, as theory predicts that under these conditions the parasite will spread to fixation. This will occur provided the death of males provides some benefit to the surviving infected females. The problem therefore becomes why the bacterium has not reached fixation and driven the butterfly extinct due to the shortage of males. We therefore investigated whether males choose to mate with uninfected rather than infected females, as this would prevent the bacterium from reaching fixation. We tested this hypothesis in the ""lekking swarms"" of virgin females found in the most female-biased populations, and were unable to detect any evidence of mate choice. In conclusion, this male killer has spread to high prevalence because it has a high transmission efficiency and low cost, but the factors maintaining uninfected females in the population remain unknown.",50,12487358,Journal,ar,Article,100,4,4,Acraea encedon | Male killer | Mate choice | Paradox of the lek | Population dynamics | Wolbachia,22104,undefined,0,FALSE,NA,NA,23,NA,NA
