@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,dc:description,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0037354863,SCOPUS_ID:0037354863,2-s2.0-0037354863,"The evolution of body size in extant groups of North American freshwater fishes: Speciation, size distributions, and Cope's rule",Knouft J.,American Naturalist,00030147,161,3,413-421,2003-03-01,1 March 2003,10.1086/346133,81,12699221,Journal,ar,Article,100,2,2,Body size | Cope's rule | Evolutionary trends | Freshwater fishes | Size-frequency distribution,12604,undefined,0,FALSE,NA,NA,106,"Change in body size within an evolutionary lineage over time has been under investigation since the synthesis of Cope's rule, which suggested that there is a tendency for mammals to evolve larger body size. Data from the fossil record have subsequently been examined for several other taxonomic groups to determine whether they also displayed an evolutionary increase in body size. However, we are not aware of any species-level study that has investigated the evolution of body size within an extant continental group. Data acquired from the fossil record and data derived from the evolutionary relationships of extant species are not similar, with each set exhibiting both strengths and weaknesses related to inferring evolutionary patterns. Consequently, expectation that general trends exhibited in the fossil record will correspond to patterns in extant groups is not necessarily warranted. Using phylogenetic relationships of extant species, we show that five of nine families of North American freshwater fishes exhibit an evolutionary trend of decreasing body size. These trends result from the basal position of large species and the more derived position of small species within families. Such trends may be caused by the invasion of small streams and subsequent isolation and speciation. This pattern, potentially influenced by size-biased dispersal rates and the high percentage of small streams in North America, suggests a scenario that could result in the generation of the size-frequency distribution of North American freshwater fishes.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037352704,SCOPUS_ID:0037352704,2-s2.0-0037352704,The relative importance of life-history variables to population growth rate in mammals: Cole's prediction revisited,Oli M.,American Naturalist,00030147,161,3,422-440,2003-03-01,1 March 2003,10.1086/367591,183,12699222,Journal,ar,Article,100,2,2,Cole's prediction | Elasticity analysis | Partial life cycle model | Population consequences of life-history patterns | Population regulation | Relative importance of life-history variables,12604,undefined,0,FALSE,NA,NA,107,"The relative importance of life-history variables to population growth rate (λ) has substantial consequences for the study of life-history evolution and for the dynamics of biological populations. Using life-history data for 142 natural populations of mammals, we estimated the elasticity of λ to changes in age at maturity (α), age at last reproduction (ω), juvenile survival (Pj), adult survival (Pa), and fertility (F). Elasticities were then used to quantify the relative importance of α, ω, Pj, Pa, and F to λ and to test theoretical predictions regarding the relative influence on λ of changes in life-history variables. Neither α nor any other single life-history variable had the largest relative influence on λ in the majority of the populations, and this pattern did not change substantially when effects of phylogeny and body size were statistically removed. Empirical support for theoretical predictions was poor at best. However, analyses of elasticities on the basis of the magnitude (F) and onset (α) of reproduction revealed that α, followed by F, had the largest relative influence on λ in populations characterized by early maturity and high reproductive rates, or when F/α > 0.60. When maturity was delayed and reproductive rates were low, or when F/α < 0.15, survival rates were overwhelmingly most influential, and reproductive parameters (α and F) had little relative influence on λ. Population dynamic consequences of likely responses of biological populations to perturbations in life-history variables are examined, and predictions are made regarding the numerical dynamics of age-structured populations on the basis of values of the F/α ratio.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037352068,SCOPUS_ID:0037352068,2-s2.0-0037352068,Generalization in response to mate recognition signals,Ryan M.J.,American Naturalist,00030147,161,3,380-394,2003-03-01,1 March 2003,10.1086/367588,69,12699219,Journal,ar,Article,100,5,5,Generalization gradients | Mate recognition | Preference functions | Sexual selection | Species recognition | Túngara frogs,12604,undefined,0,FALSE,NA,NA,108,"Females usually exhibit strong and unequivocal recognition of conspecific mating signals and reject those of other sympatric heterospecifics. However, most species are allopatric with one another, and the degree to which females recognize mating signals of allopatric species is more varied. Such mating signals are often rejected but are sometimes falsely recognized as conspecific. We studied the dynamics of mate recognition in female túngara frogs (Physalaemus pustulosus) in response to a series of calls that were intermediate between the conspecific and each of five allopatricheterospecific calls: two that elicited recognition from females in previous studies and three that did not. This study shows that females perceive variation in allopatric mating signals in a continuous manner with no evidence of perceptual category formation. The strength of recognition is predicted by how different the target stimulus is from the conspecific call within a series of calls. But the differences in recognition responses among call series are not predicted by the similarity of the call series to the conspecific call. The latter result suggests that the strength of recognition of allopatric signals might be influenced by processes of stimulus generalization and past evolutionary history.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037352067,SCOPUS_ID:0037352067,2-s2.0-0037352067,Behavioral drive versus behavioral inertia in evolution: A null model approach,Huey R.B.,American Naturalist,00030147,161,3,357-366,2003-03-01,1 March 2003,10.1086/346135,497,12699218,Journal,re,Review,100,3,3,Anolis cristatellus | Behavior | Clines | Null model | Stasis | Thermoregulation,12604,undefined,0,FALSE,all,All Open Access,109,"Some biologists embrace the classical view that changes in behavior inevitably initiate or drive evolutionary changes in other traits, yet others note that behavior sometimes inhibits evolutionary changes. Here we develop a null model that quantifies the impact of regulatory behaviors (specifically, thermoregulatory behaviors) on body temperature and on performance of ectotherms. We apply the model to data on a lizard (Anolis cristatellus) and show that thermoregulatory behaviors likely inhibit selection for evolutionary shifts in thermal physiology with altitude. Because behavioral adjustments are commonly used by ectotherms to regulate physiological performance, regulatory behaviors should generally constrain rather than drive evolution, a phenomenon we call the ""Bogert effect."" We briefly review a few other examples that contradict the classical view of behavior as the inevitable driving force in evolution. Overall, our analysis and brief review challenge the classical view that behavior is invariably the driving force in evolution, and instead our work supports the alternative view that behavior has diverse - and sometimes conflicting - effects on the directions and rates at which other traits evolve.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037351190,SCOPUS_ID:0037351190,2-s2.0-0037351190,Nonlinear effects of an aquatic consumer: Causes and consequences,Sarnelle O.,American Naturalist,00030147,161,3,478-496,2003-03-01,1 March 2003,10.1086/367881,26,12699225,Journal,ar,Article,100,1,1,Daphnia | Functional response | Herbivory | Interaction strength | Nonlinear effects | Phytoplankton | Predation,12604,undefined,0,FALSE,NA,NA,110,"The assumption that per capita consumer effects on prey density are independent of consumer and prey density is examined with a large-scale manipulation of an aquatic herbivore (Daphnia). A gradient of consumer removal was maintained long enough to allow the abundances of both consumer and prey (phytoplankton) to equilibrate to the manipulation. Strong and unequivocal non-linearities were found in the effect of Daphnia on total phytoplankton abundance and the abundance of most of the common phytoplankton species. Daphnia's suppression of phytoplankton was strong between 0 and ∼400 μg Daphnia L-1 but essentially nil from ∼400 to 900 μg Daphnia L-1. The sharp deceleration in Daphnia's effect was not caused by a shift within the phytoplankton community toward consumption-resistant forms. The most likely explanation for the deceleration was a reduction in Daphnia's filtering effort at low phytoplankton abundance, that is, a Type III functional response. A review of experimental literature suggested that decelerating effects of consumers are the norm in aquatic systems. Nonlinear effects present problems for the estimation of interaction strength and the building of community interaction models from the results of predator manipulations. It is suggested that the role of field experiments in community ecology should be to test rather than to parameterize models.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037350688,SCOPUS_ID:0037350688,2-s2.0-0037350688,Escape from prisoner's dilemma in RNA phage φ6,Turner P.,American Naturalist,00030147,161,3,497-505,2003-03-01,1 March 2003,10.1086/367880,94,12699226,Journal,ar,Article,100,2,2,Coinfection | Evolution | Frequency dependence | Game theory | Polymorphism | Virus,12604,R01GM060916,0,FALSE,NA,NA,111,"We previously examined competitive interactions among viruses by allowing the RNA phage Φ6 to evolve at high and low multiplicities of infection (ratio of infecting viruses to bacterial cells). Derived high-multiplicity phages were competitively advantaged relative to their ancestors during coinfection, but their fixation caused population fitness to decline. These data conform to the evolution of lowered fitness in a population of defectors, as expected from the Prisoner's Dilemma of game theory. However, the generality of this result is unknown; the evolution of viruses at other multiplicities may alter the fitness payoffs associated with conflicting strategies of cooperation and defection. Here we examine the change in matrix variables by propagating the ancestor under strictly clonal conditions, allowing cooperation the chance to evolve. In competitions involving derived cooperators and their selfish counterparts, our data reveal a new outcome where the two strategies are predicted to coexist in a mixed polymorphism. Thus, we demonstrate that the payoff matrix is not a constant in Φ6. Rather, clonal selection allows viruses the opportunity to escape the Prisoner's Dilemma. We discuss mechanisms that may afford selfish genotypes an advantage during intrahost competition and the relevance in our system for alternative ecological interactions among viruses.",NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/0037350582,SCOPUS_ID:0037350582,2-s2.0-0037350582,Assessing the cost of mounting an immune response,Bonneaud C.,American Naturalist,00030147,161,3,367-379,2003-03-01,1 March 2003,10.1086/346134,418,12703483,Journal,ar,Article,100,7,7,Life-history traits | LPS | Parasite resistance | Parental effort | Reproductive success | Trade-off,12604,undefined,0,FALSE,NA,NA,112,"The evolution of parasite resistance has often been assumed to be governed by antagonistic selection pressures. Defense against pathogens, by mounting an immune response, confers evident benefits but may also incur costs, so that the optimal level of defense is expected to depend on the balance between benefits and costs. Although the benefits of immune surveillance are well known, estimates of costs are still equivocal. Here we studied the behavioral and physiological modifications associated with exposure to a non-replicating antigen (lipopolysaccharide [LPS] of Escherichia coli) in a passerine species, the house sparrow (Passer domesticus). We further investigated whether the behavioral and physiological changes provoked by LPS induced measurable repercussions on life-history traits, such as the breeding effort and reproductive success. Finally, we tested whether the trade-off between immune activation and breeding effort was modulated by the workload required to feed the brood. Exposure to LPS reduced activity and increased body mass loss of captive individuals; similarly, LPS injection induced a dramatic drop in feeding rate and reproductive success of breeding females. However, this reduction depended on brood size, suggesting that the strength of the trade-off between immune activation and reproduction was affected by the workload required to feed the brood. Overall, this study stresses the magnitude of costs associated with mounting immune responses and the ecological and evolutionary consequences for natural populations.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037348830,SCOPUS_ID:0037348830,2-s2.0-0037348830,Spatial grain and the causes of regional diversity gradients in ants,Kaspari M.,American Naturalist,00030147,161,3,459-477,2003-03-01,1 March 2003,10.1086/367906,115,12699224,Journal,ar,Article,100,3,3,Ants | Area | Biodiversity | Spatial scale | Speciation | Temperature,12604,undefined,0,FALSE,NA,NA,113,"Gradients of species richness (S; the number of species of a given taxon in a given area and time) are ubiquitous. A key goal in ecology is to understand whether and how the many processes that generate these gradients act at different spatial scales. Here we evaluate six hypotheses for diversity gradients with 49 New World ant communities, from tundra to rain forest. We contrast their performance at three spatial grains from Splot, the average number of ant species nesting in a m2 plot, through Fisher's α, an index that treats our 30 1-m2 plots as subsamples of a locality's diversity, At the smallest grain, Splot was tightly correlated (r2 = 0.99) with colony abundance in a fashion indistinguishable from the packing of randomly selected individuals into a fixed space. As spatial grain increased, the coaction of two factors linked to high net rates of diversification - warm temperatures and large areas of uniform climate - accounted for 75% of the variation in Fisher's α. However, the mechanisms underlying these correlations (i.e., precisely how temperature and area shape the balance of speciation to extinction) remain elusive.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037348793,SCOPUS_ID:0037348793,2-s2.0-0037348793,A diffusion-based theory of organism dispersal in heterogeneous populations,Skalski G.,American Naturalist,00030147,161,3,441-458,2003-03-01,1 March 2003,10.1086/367592,59,12699223,Journal,ar,Article,100,2,2,Diffusion | Dispersal | Heterogeneity | Model | Movement | Variability,12604,undefined,0,FALSE,NA,NA,114,"We develop a general theory of organism movement in heterogeneous populations that can explain the leptokurtic movement distributions commonly measured in nature. We describe population heterogeneity in a state-structured framework, employing advection-diffusion as the fundamental movement process of individuals occupying different movement states. Our general analysis shows that population heterogeneity in movement behavior can be defined as the existence of different movement states and among-individual variability in the time individuals spend in these states. A presentation of moment-based metrics of movement illustrates the role of these attributes in general dispersal processes. We also present a special case of the general theory: a model population composed of individuals occupying one of two movement states with linear transitions, or exchange, between the two states. This two-state ""exchange model"" can be viewed as a correlated random walk and provides a generalization of the telegraph equation. By exploiting the main result of our general analysis, we characterize the exchange model by deriving moment-based metrics of its movement process and identifying an analytical representation of the model's time-dependent solution. Our results provide general and specific theoretical explanations for empirical patterns in organism movement; the results also provide conceptual and analytical bases for extending diffusion-based dispersal theory in several directions, thereby facilitating mechanistic links between individual behavior and spatial population dynamics.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329862,SCOPUS_ID:0037329862,2-s2.0-0037329862,Mutualistic asexual endophytes in a native grass are usually parasitic,Faeth S.H.,American Naturalist,00030147,161,2,310-325,2003-02-01,1 February 2003,10.1086/345937,170,12675375,Journal,ar,Article,100,2,2,Alkaloids | Arizona fescue | Endophytic fungi | Mutualism | Neotyphodium | Parasitism | Symbiosis,12604,undefined,0,FALSE,NA,NA,115,"Asexual systemic fungi that live symbiotically within grasses are viewed as strong mutualists on the basis of theory and empirical studies of introduced agronomic grasses. Evolutionary theory predicts that microbial symbionts that lose sexuality and rely on propagules of their hosts for transmission should evolve to benefit their hosts. Fungal endophytes of some cultivated turf and pasture grasses are well known for increasing plant performance and competitive abilities, especially under stress, and increasing resistance to herbivores, pathogens, and root-feeders by virtue of fungal alkaloids. The assumption of mutualism, however, has rarely been tested in native grasses, which often harbor high but variable frequencies of systemic asexual endophytes. We tested the effect of Neotyphodium infections for the native grass Arizona fescue in a 3-yr field experiment. We strictly controlled host genotype and manipulated soil moisture and nutrients. Infection generally decreased host growth in terms of plant volume, number of tillers, and dry mass of shoots and roots. Infected plants also showed decreased reproduction in terms of number and mass of seeds, and the seeds produced by infected plants had lower germination success than plants without their endophytes, suggesting that the negative effects of the symbiont are transferred to the next generation. Plant genotype strongly influenced host's growth and reproduction and interacted with the presence of the endophyte, but the interaction was usually in the direction of negative effects. Our results challenge the notion that systemic asexual endophytes must be plant mutualists for infections to persist in nature. We propose other hypotheses to explain the variable but usually high endophyte frequencies in natural populations of grasses.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329861,SCOPUS_ID:0037329861,2-s2.0-0037329861,Timing games in the reproductive phenology of female Pacific salmon (Oncorhynchus spp.),Morbey Y.,American Naturalist,00030147,161,2,284-298,2003-02-01,1 February 2003,10.1086/345785,32,12675373,Journal,ar,Article,100,2,2,Longevity | Nest defense | Reproductive phenology | Reproductive tactics | Salmon,12604,undefined,0,FALSE,NA,NA,116,"We use a game-theoretic framework to investigate the reproductive phenology of female kokanee (Oncorhynchus nerka). As in the other semelparous species of Pacific salmon, females construct nests in gravel, spawn with males, bury their fertilized eggs, and defend their nest sites until they die several days later. Later-breeding females may reuse previous nest sites, and their digging behavior is thought to subject previously buried eggs to mortality. Using game-theoretic models, we show that females can reduce this risk by allocating resources to longevity (the period between arrival and death) as opposed to eggs. Waiting before territory settlement is also expected if it allows females to conserve energy and delay senescence. The models demonstrate how these costs and benefits interact to select for a seasonal decline in longevity, a well-known phenomenon in the salmonid literature, and a seasonal decline in wait duration. Both of these predictions were supported in a field study of kokanee. Female state of reproductive maturity was the most important proximate factor causing variation in longevity and wait duration. With more than 30% of territories being reused, dig-up is likely an important selective force in this population.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329344,SCOPUS_ID:0037329344,2-s2.0-0037329344,Erratum: A complete classification of Darwinian extinction in ecological interactions (The American Naturalist 161 (181-305)),Webb C.,American Naturalist,00030147,161,2,355,2003-02-01,1 February 2003,10.1086/374573,0,NA,Journal,er,Erratum,100,1,1,NA,12604,undefined,0,FALSE,NA,NA,117,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329329,SCOPUS_ID:0037329329,2-s2.0-0037329329,"Density dependence, territoriality, and divisibility of resources: From optimality models to population processes",Both C.,American Naturalist,00030147,161,2,326-336,2003-02-01,1 February 2003,10.1086/346098,61,12675376,Journal,ar,Article,100,2,2,Bird | Density dependence | Divisible resource | Nest site | Optimality model | Territory,12604,undefined,0,FALSE,all,All Open Access,118,"Species differ enormously in their territorial systems. Some species defend only small areas surrounded by undefended space, while others defend large contiguous territories. Using an optimization approach, we show that this variation can be explained from the density of two types of resources: divisible and nondivisible. We assume that benefits of territories are monotonously related to the defended amount of divisible resources (hereafter called food). In contrast, no benefits are obtained without a nondivisible resource (hereafter called nest site) in the territory, while more than one nest site does not further increase the benefits. The optimal territory size depends on the relative abundance of these resources. With a low density of nest sites, the optimal territory size is small and includes only the nest site. If the density of nest sites is relatively large, the optimal territory size is high, and territories are contiguous. Competition for these different resources yields contrasting patterns of how populations are regulated. If there is mainly competition for nest sites, we expect density-dependent exclusion through territoriality and no density-dependent reproduction. When competition is mainly for food, we expect density-dependent reproduction because optimal territory size will be compressed at higher densities, resulting in lower reproductive success. These predicted patterns indeed are observed in some well-studied passerine species for which both the territorial system and the occurrence of density dependence is known.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329033,SCOPUS_ID:0037329033,2-s2.0-0037329033,On the coexistence of perennial plants by the competition-colonization trade-off,Kisdi E.,American Naturalist,00030147,161,2,350-354,2003-02-01,1 February 2003,10.1086/345855,38,12675378,Journal,no,Note,100,2,2,Asymmetric competition | Coexistence | Colonization | Perennial plants | Replacement competition | Safe site model,12604,undefined,0,FALSE,NA,NA,119,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037327187,SCOPUS_ID:0037327187,2-s2.0-0037327187,High reproductive rates result in high predation risks: A mechanism promoting the coexistence of competing prey in spatially structured populations,Kondoh M.,American Naturalist,00030147,161,2,299-309,2003-02-01,1 February 2003,10.1086/345939,12,12675374,Journal,ar,Article,100,1,1,Apparent competition | Cellular automata | Exploitative competition | Predator-mediated coexistence | Spatial effect | Trade-off between predation risk and reproduction,12604,undefined,0,FALSE,NA,NA,120,"I tested the hypothesis that spatial structure provides a trade-off between reproduction and predation risk and thereby facilitates predator-mediated coexistence of competing prey species. I compared a cellular automata model to a mean-field model of two prey species and their common predator. In the mean-field model, the prey species with the higher reproductive rate (the superior competitor) always outcompeted the other species (the inferior competitor), both in the presence of and the absence of the predator. In the cellular automata model, both prey species, which differed only in their reproductive rates, coexisted for a long time in the presence of their common predator at intermediate levels of predation. At low predation rates, the superior competitor dominated, while high predation rates favored the inferior competitor. This discrepancy in the results of the different models was due to a trade-off that spontaneously emerged in spatially structured populations; that is, the more clustered distribution of the superior competitor made it more susceptible to predation. In addition, coexistence of competing prey species declined with increasing dispersal ranges of either prey or predator, which suggests that the trade-off that results from spatial structure becomes less important as either prey or predator disperse over a broader range.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037326829,SCOPUS_ID:0037326829,2-s2.0-0037326829,Genetic constraints on the evolution of mate recognition under natural selection,Blows M.,American Naturalist,00030147,161,2,240-253,2003-02-01,1 February 2003,10.1086/345783,68,12675370,Journal,ar,Article,100,2,2,"G matrix, experimental evolution | Mate recognition | Natural selection | Reinforcement",12604,undefined,0,FALSE,all,All Open Access,121,"Field populations of Drosophila serrata display reproductive character displacement in cuticular hydrocarbons (CHCs) when sympatric with Drosophila birchii. We have previously shown that the naturally occurring pattern of reproductive character displacement can be experimentally replicated by exposing field allopatric populations of D. serrata to experimental sympatry with D. birchii. Here, we tested whether the repeated evolution of reproductive character displacement in natural and experimental populations was a consequence of genetic constraints on the evolution of CHCs. The genetic variance-covariance (G) matrices for CHCs were determined for populations of D. serrata that had evolved in either the presence or absence of D. birchii under field and experimental conditions. Natural selection on mate recognition under both field and experimental sympatric conditions increased the genetic variance in CHCs consistent with a response to selection based on rare alleles. A close association between G eigenstructure and the eigenstructure of the phenotypic divergence (D) matrix in natural and experimental populations suggested that G matrix eigenstructure may have determined the direction in which reproductive character displacement evolved during the reinforcement of mate recognition.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037326788,SCOPUS_ID:0037326788,2-s2.0-0037326788,A complete classification of Darwinian extinction in ecological interactions,Webb C.,American Naturalist,00030147,161,2,181-205,2003-02-01,1 February 2003,10.1086/345858,81,12675367,Journal,ar,Article,100,1,1,Adaptive dynamics | Bifurcation | Evolution | Extinction | Interaction | Natural selection,12604,undefined,0,FALSE,NA,NA,122,"The evolution of a population by individual-level natural selection can result in the population's extinction. Selection causes the spread of phenotypes with higher relative fitness, but at the same time, selection can also indirectly produce changes in the physical, biotic, or genotypical environment through population interactions (e.g., environment modification, interspecific interactions, and genomic conflict). Because fitness is environment dependent, this can cause mean fitness to decrease, resulting in extinction. I call this process ""Darwinian extinction."" Examples of Darwinian extinction include a variety of dynamics and modes of extinction, but the variation is constrained. I determine the complete classification of possible dynamics and modes of Darwinian extinction due to ecological interactions, using bifurcation theory and models with ecological and evolutionary changes occurring on different timescales. This classification is also extended to extinctions due to interactions within the population. The mode of extinction may be either sudden or gradual (requiring additional stochastic processes), and each mode has specific types of dynamics associated with it. Darwinian extinction is a robust and normal phenomenon, and this reasonably complete classification can help us understand more thoroughly its role in nature.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037326725,SCOPUS_ID:0037326725,2-s2.0-0037326725,Allometric prediction of locomotor performance: An example from Southeast Asian flying lizards,McGuire J.,American Naturalist,00030147,161,2,337-349,2003-02-01,1 February 2003,10.1086/346085,44,12675377,Journal,no,Note,100,1,1,Allometry | Draco | Flight | Independent contrasts | Regression,12604,undefined,0,FALSE,NA,NA,123,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037325294,SCOPUS_ID:0037325294,2-s2.0-0037325294,Genetic conflicts over sex ratio: Mite-endosymbiont interactions,Vala F.,American Naturalist,00030147,161,2,254-266,2003-02-01,1 February 2003,10.1086/345856,23,12675371,Journal,ar,Article,100,4,4,Evolution of mutualism | Sex ratio | Spider mite | Wolbachia,12604,undefined,0,FALSE,NA,NA,124,"Nucleocytoplasmic genetic conflicts arise as a result of asymmetric transmission of cytoplasmic and nuclear genes. Spread of a cytoplasmic element promoting female-biased sex ratios creates selection on nuclear genes for mechanisms that decrease the bias. Here we investigate the conflict over sex ratio between the cytoplasmic bacterium Wolbachia and the two-spotted spider mite Tetranychus urticae Koch. We show that, first, infected females produce significantly more female-biased sex ratios than uninfected (cured) females. Second, this effect is not due to parthenogenesis, male killing, or feminization, phenotypes commonly associated with infection by Wolbachia. Third, sex ratio is a trait with a heritable component in this species; thus, it can evolve under selection. Fourth, the sex ratio produced by uninfected (cured) females changes over time, approaching the sex ratio produced by females from the infected culture. On the basis of these results, we suggest that after sex ratio manipulation by ]Wolbachia, a host compensatory mechanism evolved that allows infected females to produce the sex ratio favored by nuclear genes. We discuss the evolution of ""mutualism"" with respect to the evolution of host mechanisms that compensate for effects induced by vertically transmitted ""parasites"".",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324121,SCOPUS_ID:0037324121,2-s2.0-0037324121,The naturalist in a world of genomics,Stearns S.,American Naturalist,00030147,161,2,171-180,2003-02-01,1 February 2003,10.1086/367983,54,12675366,Journal,cp,Conference Paper,100,2,2,Genomics | Quantitative genetics | Trade-offs,12604,undefined,0,FALSE,NA,NA,125,"Functional genomics provides new opportunities to address issues of fundamental interest in evolutionary biology and suggests many new research directions that are ripe for evolutionary investigation. New types of data, and the ability to study biological processes from a whole genome perspective, are likely to have a profound impact on evolutionary biology and ecology. To illustrate, we discuss how genomewide gene expression studies can be used to reformulate questions about trade-offs and pleiotropy. We then touch on some of the new research opportunities that the application of functional genomics affords to evolutionary biologists. We end with some brief notes about how evolutionary biology and comparative approaches will probably have an impact on functional genomics.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324101,SCOPUS_ID:0037324101,2-s2.0-0037324101,Reproductive skew and the origin of sterile castes,Jeon J.,American Naturalist,00030147,161,2,206-224,2003-02-01,1 February 2003,10.1086/346099,19,12675368,Journal,ar,Article,100,2,2,Caste differentiation | Eusociality | Group size | Reproductive potential | Reproductive skew | Totipotency,12604,undefined,0,FALSE,NA,NA,126,"Reproductive skew theory has not heretofore formally addressed one of the most important questions in evolutionary biology: How can whole-life sterile castes evolve? We construct a transactional skew model investigating under what conditions a subordinate in a multimember group is favored to develop into a morphologically specialized worker caste. Our model demonstrates that, contrary to former expectations, the ecological and genetic conditions favoring caste differentiation are far more restrictive than those favoring high skew. Caste differentiation cannot be selected in saturated, symmetrical relatedness groups unless the genetic relatedness among group members is extremely high. In contrast, it can be selected in the saturated, asymmetrical relatedness (parent-offspring) groups with complete skew. If we also consider the future reproduction of subordinates, caste differentiation is possible only after the group size reaches a certain critical point. Most importantly, caste differentiation in a parent-offspring group increases its saturated group size. The positive feedback between group size and the degree of caste differentiation can continue in principle until completely sterile worker castes emerge. Thus, at least in the case of parent-offspring groups, group size but not the degree of reproductive skew may be a better index of the level of social complexity. A scheme for the evolution of sterile worker castes that integrates the role of group size into the framework of reproductive skew theory is proposed.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324019,SCOPUS_ID:0037324019,2-s2.0-0037324019,Size-abundance relationships in an Amazonian bird community: Implications for the energetic equivalence rule,Russo S.E.,American Naturalist,00030147,161,2,267-283,2003-02-01,1 February 2003,10.1086/345938,68,12675372,Journal,ar,Article,100,3,3,Avian community structure | Body mass | Energetic equivalence rule | Neotropics | Phylogenetically independent contrasts | Population density,12604,undefined,0,FALSE,all,All Open Access,127,"We studied size-abundance relationships in a species-rich Amazonian bird community and found that the slope of the logarithmic relationship between population density and body mass (b = -0.22) is significantly shallower than expected under Damuth's energetic equivalence rule (EER), which states that population energy use (PEU) is independent of species body mass. We used estimates of avian field metabolic rates to examine the logarithmic relationship between PEU and body mass and its variation among ecological guilds. The relationship for all species had a significantly positive slope (b = 0.46), indicating that PEU of larger species was greater than that of smaller species. Analyses of guilds revealed significant variation. The slopes of the frugivore-omnivore, insectivore, and granivore guilds were all significantly positive, with that of the frugivore-omnivore guild being the steepest. In contrast, PEU did not vary significantly with species body mass among raptors. These results were confirmed in analyses using both species values and phylogenetically independent contrasts, and the results do not support the EER in this community. The spatial distribution of resources and mechanisms of interference competition within guilds may explain why most patterns differed from the predictions of the EER. Other sources of variation, including the effects of scale, are also discussed.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037323968,SCOPUS_ID:0037323968,2-s2.0-0037323968,The amplification of environmental noise in population models: Causes and consequences,Greenman J.,American Naturalist,00030147,161,2,225-239,2003-02-01,1 February 2003,10.1086/345784,66,12675369,Journal,ar,Article,100,2,2,Color | LPA and Turchin models | Noise amplification | Periodicity | Stochastic chaos | Threshold,12604,undefined,0,FALSE,NA,NA,128,"Environmental variability is a ubiquitous feature of every organism's habitat. However, the interaction between density dependence and those density-independent factors that are manifested as environmental noise is poorly understood. We are interested in the conditions under which noise interacts with the density dependence to cause amplification of that noise when filtered by the system. For a broad family of structured population models, we show that amplification occurs near the threshold from stable to unstable dynamics by deriving an analytic formula for the amplification under weak noise. We confirm that the effect of noise is to sustain oscillations that would otherwise decay, and we show that it is the amplitude and not the phase that is affected. This is a feature noted in several recent studies. We study this phenomenon in detail for the Turchin and LPA models of population dynamics. We find that the degree of amplification is sensitive to both the noise input and life-history stage through which it acts, that the results hold for surprisingly high levels of noise, and that stochastic chaos (as measured by local Lyapunov exponents) is a concomitant feature of amplification. Further, it is shown that the temporal autocorrelation, or ""color,"" of the noise has a major impact on the system response. We discuss the conditions under which color increases population variance and hence the risk of extinction, and we show that periodicity is sharpened when the color of the noise and dynamics coincide. Otherwise, there is interference, which shows how difficult it is in practice to separate the effects of nonlinearity and noise in short time series. The sensitivity of the population dynamics to noise when close to a bifurcation has wide-ranging consequences for the evolution and ecology of population dynamics.",NA,NA
