@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0342505294,SCOPUS_ID:0342505294,2-s2.0-0342505294,Temporal environmental variation tips the balance between facilitation and interference in desert plants,Tielbörger K.,Ecology,00129658,81,6,1544-1553,2000-01-01,June 2000,10.1890/0012-9658(2000)081[1544:TEVTTB]2.0.CO;2,364,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,11,"Recently, numerous studies have pointed to the importance of positive interactions in natural communities. There is now a broad consensus that the balance between negative and positive interactions should shift along environmental gradients, with competition prevailing under environmentally benign conditions and positive interactions dominating under harsh conditions. A commonly cited example of the importance of facilitation in harsh environments is the preference of desert annual plants for the areas under the canopy of shrubs. The recognition of apparently positive effects of desert shrubs on annuals, however, has been mostly based on density measurements, while fitness parameters of the understory plants have been ignored. Also, the temporal consistency of such effects has not been previously tested. Based on conceptual ideas about the balance between interference and facilitation, we predicted that positive effects of the shrubs on the understory should dominate in dry years, while in favorable years, negative effects would be stronger. We tested our hypothesis by measuring the direction and magnitude of the shrub effect on demographic responses of four desert annual plant species during four consecutive seasons of differing rainfall. The results contradicted our initial hypothesis. Depending on the species, the effect of the shrubs shifted from either negative to neutral or from neutral to positive with increasing annual rainfall. However, this trend was stronger for the effect of shrubs on plant reproductive success than on their densities. Our data highlight the importance of measuring fitness parameters in studies of plant-plant interactions. We suggest that the negative effects of shrubs on plant fitness were due to rainfall interception, while positive effects were related to increased nutrient availability beneath shrubs. However, the mechanisms by which the shrubs and annuals interact can only be resolved using an experimental approach. Our results contradict previous hypotheses about the relative importance of positive and negative interactions along environmental gradients. A simple conceptual model summarizing the proposed role of rainfall in determining the direction of shrub effects on their understory annuals is presented.",Annual plants | Desert plants community | Environmental gradient | Facilitation | Interference | Plant-plant interactions | Rainfall | Shrubs | Temporal variation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0342298444,SCOPUS_ID:0342298444,2-s2.0-0342298444,Associational resistance: Insect damage to purple loosestrife reduced in thickets of sweet gale,Hambäck P.A.,Ecology,00129658,81,7,1784-1794,2000-01-01,July 2000,10.1890/0012-9658(2000)081[1784:ARIDTP]2.0.CO;2,146,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,12,"Associational resistance occurs when herbivore damage to a focal plant is reduced by the presence of other plant species. Neighboring plants can reduce herbivore damage (1) by their effects on the predator community, (2) by reducing the ability of herbivores to find their host plants, and (3) by reducing the time herbivores remain on their host plants. We examined how the presence of the aromatic low shrub Myrica gale and of predatory lady beetles affected herbivore damage and reproductive output in a population of the perennial herb Lythrum salicaria in northern Sweden. An observational study showed that L. salicaria growing in Myrica thickets were less damaged by herbivores, had a lower abundance of the monophagous, leaf-feeding, chrysomelid beetle Galerucella calmariensis, and had higher flower and seed production than L. salicaria outside Myrica thickets. To test whether these differences could be explained by (a) differences in some aspect of plant quality, or (b) differences in predator abundance, we placed potted L. salicaria within and outside Myrica thickets. To determine whether differences in the abundance of G. calmariensis were primarily the result of different rates of colonization or emigration, we marked adult beetles and placed them on a second set of potted plants in the two microhabitats. The results show that differences in herbivore abundance, plant damage, and reproductive output between potted L. salicaria placed within and outside Myrica thickets were in the same direction and of the same magnitude as those observed for naturally occurring plants, indicating that the observed patterns were not an effect of differences in the chemical composition of the host plant. Moreover, we found no support for the hypothesis that a higher abundance of insect predators could explain the lower abundance of G. calmariensis on L. salicaria in Myrica thickets. On the contrary, lady beetles (Coccinella quinqempunctata and Coccinella septempunctata) were observed on a greater proportion of the plants placed outside the Myrica thickets. The monitoring of marked beetles indicated that differences in the abundance of G. calmariensis were the result of a markedly higher colonization rate and a somewhat lower emigration rate from L. salicaria outside Myrica thickets. Outside the Myrica thickets, the survival of G. calmariensis and the magnitude of herbivore damage were lower, and fruit and seed output were higher on plants with observations of lady beetles than on plants without lady beetles. The results indicate that the abundance of the specialist herbivore G. calmariensis, and the herbivore damage and reproductive output of its host plant, L. salicaria, are affected both by the presence of the nonhost Myrica and by predation from lady beetles. We suggest that the most likely mechanism causing decreased feeding on L. salicaria growing in Myrica thickets is that Myrica affects the ability of G. calmariensis to find its host, either through visual or olfactory interference.",Associational defense | Coccinella | Galerucella calmariensis | Herbivory | Lythrum salicaria | Myrica gale | Nanophyes marmoratus | Plant reproduction | Predation | Trophic cascade | Trophic interaction,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034510889,SCOPUS_ID:0034510889,2-s2.0-0034510889,Organic matter flow in stream food webs with reduced detrital resource base,Hall R.O.,Ecology,00129658,81,12,3445-3463,2000-01-01,2000,10.1890/0012-9658(2000)081[3445:OMFISF]2.0.CO;2,200,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,13,"Food webs based on flows of organic matter were developed for two small streams to examine food web response to a large reduction in detrital inputs. At the study site, Coweeta Hydrologic Laboratory in the southern Appalachians, leaf litter inputs and associated microbial assemblages are the main energy source for food webs in headwater streams. We eliminated leaf litter inputs to one stream using a net placed over the first 180 m of stream from its origin. Food webs based on flow of organic matter were developed for a reference stream and the litter-excluded stream for two months, July and December of year 1 of the litter exclusion, to examine effects of leaf litter exclusion on the trophic base of the food web, size distribution of flows, predator-prey interactions, and trophic structure. Flows (mg AFDM·m-2·d-1; AFDM = ash-free dry mass) were estimated using gut content analyses for detritus and prey items, coupled with secondary production estimates. We used a whole-stream 13C tracer method to estimate assimilation of bacteria by invertebrates. The food webs encompassed most (84-91%) of invertebrate secondary production, but <30% of the estimated total links. The primary sources of organic matter for the food web in the reference stream were leaf tissue, bacterial carbon, and animal prey, with ∼25-30% of total secondary production derived from each. In-stream primary production led to <1% of invertebrate secondary production. A higher fraction of food web production in the litter-excluded stream was derived from wood. Magnitudes of detrital flows were lower in the litter-excluded stream, and some taxa were missing compared to the reference stream. The fraction of predator ingestion approached 100% of total secondary production for both streams, but this predation was distributed diffusely among several taxa. Flows to predators were fewer and smaller in the litter-excluded stream, yet these flows had higher per-biomass consumption coefficients, suggesting stronger interactions among the remaining common taxa. These food webs enabled us to examine interactions among taxa in the streams; hence, we found responses of the stream ecosystem to litter-exclusion that we would not have considered had we only measured changes in invertebrate population sizes or system-level changes in organic matter flow.",Bacteria | Coweeta hydrologic laboratory | Detritivory | Detritus | Food webs | Macroinvertebrates | North carolina | Organic matter flow | Predation | Resource redaction | Streams,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034510833,SCOPUS_ID:0034510833,2-s2.0-0034510833,The survival value of flocking in neotropical birds: Reality or fiction?,Jullien M.,Ecology,00129658,81,12,3416-3430,2000-01-01,2000,10.1890/0012-9658(2000)081[3416:TSVOFI]2.0.CO;2,97,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,14,"Greater foraging efficiency and/or better predator avoidance have long been assumed and used as explanations for the evolution of flocking behavior in birds. Even if the debate between the validity of these two hypotheses remains open, one prediction is that living in flocks can favor increased survival rates. We gathered published and unpublished data from various tropical forests where bird species forage (1) exclusively alone or in pairs (2) in heterospecific flocks some of the time (facultative flock members), or (3) exclusively in heterospecific year-long associations (obligate flock members). We controlled statistically for effects of body size, nest type, clutch size, and phylogeny, and tested whether survival rates differed among these three groups. The survival rates of the obligate flock members (mean survival rate 68.7%, range 48.0-87.0%) were significantly higher than estimates for the species feeding alone or in pairs (mean survival rate 58.3%, range 33.0-79.0%). However, survival rates of the facultative flock members (mean survival rate 60.4%, range 40.0-79.0%) did not differ from those of the nonflocking species. Nevertheless, causes of such differences in survival can be explained by an alternative hypothesis. Life history theory predicts that higher survival for the obligate flocking species may be a response to low fecundity and productivity. Yet, the pattern ""high survivorship, strikingly low fecundity"" documented in obligate flocking species has never been observed among their solitary or facultative flocking counterparts. This result suggests that permanent obligate flocking can be an alternative ecological factor that may drive the evolution of life histories in tropical birds.",Adult survival | Facultative flocking | Foraging efficiency | Life history traits | Mixed-species flocks | Neotropical forest | Obligate flocking behavior | Passerine | Predator avoidance | Tropics,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034510617,SCOPUS_ID:0034510617,2-s2.0-0034510617,Age-dependent breeding performance in Merlins (Falco columbarius),Espie R.H.M.,Ecology,00129658,81,12,3404-3415,2000-01-01,2000,10.2307/177503,56,Journal,ar,Article,100,5,5,20308,undefined,0,FALSE,15,"We examined the effect of age on breeding performance in male and female Merlins (Falco columbarius) from a natural population using a long-term data set. In the analysis, we examined whether differences in chick hatch date and brood size associated with parents of different ages arose due to selection of superior individuals (differential mortality hypothesis) or to changes within individuals over time (inadequate experience hypothesis). In addition, we examined the effect of longevity on production of recruits and lifetime reproductive success (LRS). In both sexes, breeding performance improved with age. In females, this was mainly the result of disproportionate mortality of inferior breeders, with less evidence to support performance changes within individuals. Among males, changes in breeding performance with age were largely the result of improvements within individuals early in their life (between age 1 and 2+). Production of recruits was not dependent on parental age at the time of breeding for either sex. Recruit production and LRS were both influenced by longevity, so that longer-lived birds produced more offspring over their lifetimes and thereby had a greater probability of producing recruits. The differences between the sexes in terms of age-dependent breeding performance are likely a consequence of the differing roles the two parents play in reproduction. Male Merlins provide most of the food for the pair and their young during the breeding season, and changes in hunting skill with age may account for individual improvements in breeding performance.",Age-dependent | Breeding performance | Differential mortality hypothesis | Falco columbarius | Inadequate experience hypothesis | Lifetime reproductive success | Merlin | Recruitment | Saskatchewan,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034510616,SCOPUS_ID:0034510616,2-s2.0-0034510616,Is small-scale species richness limited by seed availability or microsite availability?,Zobel M.,Ecology,00129658,81,12,3274-3282,2000-01-01,2000,10.1890/0012-9658(2000)081[3274:ISSSRL]2.0.CO;2,267,Journal,ar,Article,100,5,5,20308,undefined,0,FALSE,16,"To evaluate the relative roles of seed availability and competitive interactions in creating within-community patterns of species richness in unproductive grassland, we conducted a sowing experiment in a dry calcareous (alvar) grassland; where both the number of arriving seeds and the number of arriving species were approximately doubled compared to the natural seed rain. Also, in half of the plots, 36% of the vegetation and bryophyte cover was removed to simulate disturbance. Sowing significantly increased species richness and the number of seedlings in plots. Disturbance increased the number of seedlings but had no significant effect on species richness. In the first year, the highest number of seedlings was found in disturbed and sown plots. The dynamics of seedling numbers differed among species. Of the 15 sown species, seedlings of nine species were found in some plots. The number of seedlings of two species were not dependent on treatments, those of three species depended only on sowing, and for four species there was a significant positive interaction between sowing and disturbance. The establishment of sown species was not dependent on initial species richness or number of adult ramets in experimental plots. It was concluded that, though the behavior of individual species may differ, the local deficiency of seeds may be an important force generating small-scale community patterns of calcareous grasslands.",Alvar grassland | Calcareous grassland | Community pattern | Disturbance | Dynamic equilibrium | Gap | Perennial grassland | Seed limitation | Seedlings | Species richness,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034510422,SCOPUS_ID:0034510422,2-s2.0-0034510422,Adaptive density dependence of avian clutch size,Both C.,Ecology,00129658,81,12,3391-3403,2000-01-01,2000,10.1890/0012-9658(2000)081[3391:ADDOAC]2.0.CO;2,54,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,17,"In birds, the annual mean clutch size is often negatively correlated with population density. This relationship is at least in part due to adjustment by individuals. We investigated whether this response is adaptive in two ways. First we used an optimality model to predict how optimal clutch size (the clutch size that maximizes the number of breeding birds [recruits and surviving parents] in the next season) varies with density. We parameterized the model using data on fitness consequences of experimental variation in brood size and natural variation in population density in a Great Tit (Parus major) population. Predicted optimal clutch size decreased with density, but the predicted relationship was stronger than the observed relationship. Second, we investigated the relationship between the annual selection differential for clutch size and density. We found no relationship, indicating that there is no selection for a steeper than observed relationship between clutch size and density. This implies that the observed response is adaptive, and that the prediction of the optimality model lacks some important constraints or selection pressures. We further used the optimality model to examine the sensitivity of the optimal clutch size to density at different stages in the reproductive cycle. This analysis suggested that the nestling stage was most important. To the best of our knowledge this is the first study that makes quantitative predictions of optimal clutch size in relation to population density.",Adaptation | Brood size manipulation | Clutch size | Density dependence | Fitness | Optimality model | Parus major | Reaction norm,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0034510421,SCOPUS_ID:0034510421,2-s2.0-0034510421,Implications of endemics-area relationships for estimates of species extinctions,Kinzig A.P.,Ecology,00129658,81,12,3305-3311,2000-01-01,2000,10.1890/0012-9658(2000)081[3305:IOEARF]2.0.CO;2,96,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,18,"Species are disappearing at unprecedented rates because of habitat destruction. Lack of detailed knowledge about total numbers of species and their global or regional distributions, however, makes it difficult to quantify extinction rates precisely. Current estimates of extinction rates attributed to habitat destruction generally rely on species-area relationships. Many of the predictions based on species-area relationships, however, appear to overestimate the extent of current species extinction. In a previous paper, we used the species-area relationship as our starting point to derive a relationship for the areal distribution of endemics within a habitat, or an ""endemics-area relationship."" The endemics area relationship is logically and mathematically consistent with the species-area relationship, but it provides additional information about the distribution of species within a biome. In this paper, we use the endemics-area relationship to improve estimates of species extinction rates attributed to habitat destruction or conversion. At low levels of habitat destruction, estimates of species loss using the endemics-area relationship are significantly lower than existing estimates, but a rapid rise in predicted species loss when a threshold of habitat loss is exceeded suggests that extrapolation of recent rates of species loss may underestimate future species extinctions under continued land clearing.",Endemics | Endemics-area relationship | Estimated extinction rates | Extinction | Habitat destruction | Minimum viable population | Species distributions | Species-area relationship | Threshold effects,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034508738,SCOPUS_ID:0034508738,2-s2.0-0034508738,Periodic mortality events in predator-prey systems,Ives A.,Ecology,00129658,81,12,3330-3340,2000-01-01,2000,10.1890/0012-9658(2000)081[3330:PMEIPP]2.0.CO;2,33,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,19,"Many species experience periodic mortality events, often in the form of winter, yet there is little understanding of how periodic mortality may affect population dynamics. We investigate the effects of periodic mortality on the population dynamics of a predator and its prey, both of which have multiple generations between mortality events. Using the simplest possible model of predator-prey interactions, we show that periodic mortality may produce complex dynamics including alternative stable cycles. Periodic mortality events may also create predator-prey cycles that rotate backwards, with prey densities lagged behind predator densities. The addition of random environmental variability to the model demonstrates that periodic mortality can be a strong driver of population variability, with the vestiges of deterministic cycles taking the form of eruptive patterns in the long-term dynamics of the predator-prey system. These results show that the long-term population dynamics of systems experiencing regular episodes of mortality may exhibit a wealth of patterns not seen in the absence of periodic mortality events.",Acyrthosiphon pisum | Alternative stable states | Aphidius ervi | Complex dynamics | Mortality events | Periodic mortality | Predator-prey interactions | Predator-prey population dynamics | Stochastic model of predator-prey interactions,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034503203,SCOPUS_ID:0034503203,2-s2.0-0034503203,Scale-dependent patterns in body size distributions of neotropical mammals,Bakker V.,Ecology,00129658,81,12,3530-3547,2000-01-01,2000,10.1890/0012-9658(2000)081[3530:SDPIBS]2.0.CO;2,62,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,20,"We report on the spatial scaling of body size distributions in the mammalian fauna of South America, exclusive of fully aquatic or volant species. Although the frequency distribution of body sizes for 720 species of South American mammals was qualitatively similar to that observed for 464 species of North American mammals, different patterns emerged at smaller spatial scales in these two regions. At smaller scales in North America, body size frequency distributions became progressively more uniform on a log axis, whereas they remained modal with decreasing spatial scale in neotropical rain forest, and the mode shifted to larger body sizes. This unexpected scaling relationship appears to reflect the addition of a substantial third habitat dimension: the rain forest canopy. When rain forest mammals were separated by foraging stratum (terrestrial, scansorial, and arboreal), distributions of body sizes within strata exhibited scaling relationships similar to those observed in temperate areas of North and South America. These results are consistent with earlier interpretations of body size scaling across large geographic or taxonomic ranges, but they emphasize the pivotal role that habitat structure and heterogeneity can play in the ecological and evolutionary development of faunas. Additionally, these results underscore the role of habitat complexity as a factor contributing to the latitudinal gradient in species richness.",Arboreality | Body size | Foraging strata | Habitat complexity | Latitudinal gradient | Macroecology | Neotropical mammals | Neotropics | Spatial scaling | Species richness | Tropical rain forests | Tropical vs. temperate,NA,NA
