@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-sponsor,fund-acr
true,https://api.elsevier.com/content/abstract/scopus_id/0346121805,SCOPUS_ID:0346121805,2-s2.0-0346121805,Temporal variability in water supply controls seedling diversity in limestone pavement microcosms,Lundholm J.,Journal of Ecology,00220477,91,6,966-975,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00826.x,"1. Environmental fluctuations can hypothetically promote greater species diversity, but this has rarely been experimentally tested in plant communities. We predicted that high temporal variability in soil moisture would promote high diversity in a community of recruiting seedlings. Using a glasshouse experiment designed to imitate field conditions in species-rich limestone pavement habitats, we examined the effects of temporal variability and total quantity of water provided on seedling species richness, evenness and composition within a single growing season. 2. Temporal variability was altered by varying the frequency at which water was added while keeping the total quantity of water constant. Low temporal variability was created by high frequencies of water addition. High variability was associated with more extreme fluctuations between draughted and flooded conditions. Each of three variability treatments was carried out using three total quantities of water added to create a gradient in total soil water availability. 3. Species richness was greatest in higher quantity and lower variability treatments. Higher total quantities of water added buffered the negative effects of higher temporal variability, and lower temporal variability buffered the negative effects of lower quantity. Species richness was negatively correlated with temporal variability in soil moisture content both in the glasshouse and in a field study. Evenness was negatively correlated with richness. Low richness, high evenness communities had low densities and were prone to extinction. Thus, neither richness nor evenness was maintained by higher temporal variabilities within a growing season. 4. Lower species richness under more temporally variable conditions was attributable to both random extinctions due to reductions in total community density and species-specific differences in mortality. Final species relative abundances differed between water treatments, but there were no separate effects of variability in soil moisture content or total quantity of water added. Upland species were more abundant in treatments where drought was more prevalent, either due to low total quantities of water or high temporal variability in soil moisture. Spatial heterogeneity in moisture supply, or interannual fluctuations between dry and wet years, may thus contribute to coexistence of drought-tolerant and flood-tolerant species in the field.",16,Journal,ar,Article,100,2,2,Drought | Environmental fluctuations | Establishment | Temporal heterogeneity | Water pulses,29602,undefined,1,TRUE,all,All Open Access,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346121786,SCOPUS_ID:0346121786,2-s2.0-0346121786,Reconstructing the recent dynamics of mires using a multitechnique approach,Pellerin S.,Journal of Ecology,00220477,91,6,1008-1021,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00834.x,"1. The recent vegetation dynamics of 16 ombrotrophic mires in southern Québec (Canada) was studied through palaeoecological (dendrochronology, plant macrofossil and pollen analyses) and historical (aerial photograph analyses) techniques. 2. Plant macrofossil analyses show that prior to European colonization (c. 1800), mires were predominately open environments dominated by Sphagnum mosses. Many sites subsequently became forested with little or no Sphagnum. 3. Aerial photograph analyses indicate that widespread forest expansion occurred in all mires between 1948 and 1995. The percentage of the total mire area occupied by forest increased from 22.5 to 56.5%, an overall gain of 137 ha of forest habitat. 4. A dry climatic period during the first part of the 20th century, drainage resulting from human activities, and fire events, seem to be the main causal factors of vegetation changes. 5. Forest expansion is expected to cause profound changes in bog ecosystems, such as altering hydrological conditions and organic accumulation processes, and to be detrimental to regional biodiversity and the carbon balance. 6. Overall, this study highlights the need to incorporate multiple approaches in reconstructing the vegetation dynamics of an ecosystem, and in determining causal factors of vegetation change.",64,Journal,ar,Article,100,2,2,Anthropogenic disturbance | Fire | Forest expansion | Historical ecology | Mires,29602,undefined,0,FALSE,NA,NA,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346121777,SCOPUS_ID:0346121777,2-s2.0-0346121777,Local adaptation of the pondweed Potamogeton pectinatus to contrasting substrate types mediated by changes in propagule provisioning,Hangelbroek H.H.,Journal of Ecology,00220477,91,6,1081-1092,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00835.x,"1. We studied local adaptation to substrate type within a population of the clonal aquatic macrophyte Potamogeton pectinatus and the role that genotypic variation in propagule-provisioning plays therein. 2. P. pectinatus reproduces mainly by means of subterranean asexual propagules (tubers), whose survival and sprouting success depends on the interaction of factors such as the size of tubers, substrate type and predation risk by Bewick's swans. 3. We studied a population of P. pectinatus in which genotypes producing large tubers predominate at the sandy shore and those producing small tubers at the clay-rich shore. Clonal lines originating from different shores were grown on a sandy and a clay-rich substrate in a common-garden. Plants from all clonal lines were grown from tubers of a comparable size range, but the various clones from within each shore differed in the average size of tubers they are genetically determined to produce. 4. The performance of all clones was much lower on sandy substrate than on clay-rich substrate, indicating that the former is a stressful (nutrient-poor) environment. The reaction norms of morphological traits varied significantly among clones, revealing genetic variation in phenotypic plasticity. However, these differences were not related to our correlates of fitness (total tuber biomass, tuber size and tuber number). We found no evidence of local adaptation independent of genotypic tuber size. Instead, tuber size mediated local adaptation: clones producing larger tubers had a higher fitness in sandy substrate, while clones producing smaller tubers had a higher fitness in clay-rich substrate. 5. Our results imply that diversifying selection for tuber size takes place between the two substrate types and confirms the importance of tuber-size provisioning for local adaptation to substrate heterogeneity.",43,Journal,ar,Article,100,3,3,Ecotypes | Fennel pondweed | Nutrient availability | Phenotypic plasticity | Propagule size,29602,undefined,0,FALSE,NA,NA,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346121774,SCOPUS_ID:0346121774,2-s2.0-0346121774,There is high potential for the formation of common mycorrhizal networks between understorey and canopy trees in a mixed evergreen forest,Kennedy P.,Journal of Ecology,00220477,91,6,1071-1080,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00829.x,"1. The patterns of ectomycorrhizal (ECM) host specificity between understorey and canopy trees were investigated in three mixed evergreen forest stands in northern coastal California. ECM root tips from the dominant canopy (Pseudotsuga menziesii) and understorey (Lithocarpus densiflora) trees were sampled from 18 soil cores (six per stand) and identified using molecular techniques (PCR, RFLP, and DNA sequencing of the rDNA ITS region). 2. We found 56 ECM taxa; 17 on both hosts, 27 solely on Pseudotsuga and 12 on Lithocarpus. There were no significant differences in ECM taxon richness or diversity across stands, although ECM taxon richness was significantly higher on Pseudotsuga than Lithocarpus. ECM taxa similarity across stands was low. 3. Multiple-host ECM taxa had significantly higher abundance than single-host ECM taxa and 13 of the 17 multiple-host ECM taxa were present on both hosts within at least one core. Twelve of the 14 cores had at least one ECM taxon that was present on both hosts, although the specific taxon varied between cores and stands. In addition, shared ECM taxa often had unequal relative abundances on the two hosts. 4. Taken together, our results suggest that there is high potential for common mycorrhizal networks to form between Lithocarpus understories and Pseudotsuga canopies in mixed evergreen forests.",149,Journal,ar,Article,100,3,3,Common mycorrhizal networks | Fungal host specificity | Lithocarpus densiflora | Mixed evergreen forest | Pseudotsuga menziesii,29602,undefined,0,FALSE,NA,NA,15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346121768,SCOPUS_ID:0346121768,2-s2.0-0346121768,Nitrogen and phosphorus resorption efficiency and proficiency in six sub-arctic bog species after 4 years of nitrogen fertilization,Van Heerwaarden L.,Journal of Ecology,00220477,91,6,1060-1070,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00828.x,"1. Plant growth at high-latitude sites is usually strongly nutrient-limited. The increased nutrient availability predicted in response to global warming may affect internal plant nutrient cycling, including nutrient resorption from senescing leaves. 2. The effect of increased N supply (10 g N m-2 year-1) on nitrogen and phosphorus resorption efficiency and proficiency in six sub-arctic bog species, belonging to four different growth-forms, was studied in northern Sweden. 3. We hypothesized that while increased N supply would not affect N or P resorption efficiency, it would lead to lower N resorption proficiency (higher N concentrations in leaf litter) and higher P resorption proficiency (lower P concentrations in leaf litter). We also investigated whether the basis on which resorption was expressed (leaf mass, leaf area or unit leaf) influenced the patterns observed. 4. Contrasting with our hypothesis, a general trend of decreased N resorption efficiency occurred in response to increased N supply, but the expected decrease in N resorption proficiency was seen in all species except Betula nana. 5. P resorption efficiency did not change in four species (B. nana, Empetrum hermaphroditum, Eriophorum vaginatum and Rubus chamaemorus) but it decreased in Andromeda polifolia, and increased in Vaccinium uliginosum. P resorption proficiency showed the expected increase in only two species (B. nana and V. uliginosum). 6. Apart from P resorption efficiency, the different calculation methods generally produced similar responses of resorption efficiency and proficiency to N supply. 7. Increased N supply at high-latitude sites clearly leads to more N being returned to the soil through leaf litter production. However, decomposition of such litter will probably become P-limited. 8. Considerable interspecific differences in nutrient resorption proficiency were found, indicating that long-term changes in vegetation composition need to be considered when evaluating plant-mediated effects on ecosystem nutrient cycling in response to increased nutrient supply.",184,Journal,ar,Article,100,3,3,Global warming | Internal nutrient cycling | Leaf litter | Nutrient-limited growth,29602,undefined,1,TRUE,all,All Open Access,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042048667,SCOPUS_ID:0042048667,2-s2.0-0042048667,Plant zonation in irregularly flooded salt marshes: Relative importance of stress tolerance and biological interactions,Costa C.S.B.,Journal of Ecology,00220477,91,6,951-965,2003-12-01,December 2003,10.1046/j.1365-2745.2003.00821.x,"1. Most studies of salt marsh plant zonation have been at middle to high latitudes of the northern hemisphere, in euhaline or periodically hypersaline marshes with regular tides. In this study, we examined plant zonation in an irregularly flooded marsh in southern Brazil. Pore water characteristics were compared in four vegetation zones across a marsh elevation gradient. Reciprocal transplants between vegetation zones and removal experiments were performed to examine species interactions in low and mid marshes. 2. There was no distinctive gradient of physical stress across the elevation of irregularly flooded low and mid marshes. Moreover, the three dominant plants, Spartina alterniflora, Spartina densiflora and Scirpus maritimus, were able to grow across the entire elevation gradient, i.e. within zones normally occupied by the other species. The only exception was Spartina alterniflora, which was strongly limited by selective herbivory by the crab Chasmagnathus granulata in the Scirpus maritimus zone. 3. Although intra- and interspecific competition reduced growth of all three species, no competitive hierarchy was found in any vegetation zone. 4. These results suggest that, as in tidal marshes of the north hemisphere, competition is important in structuring salt marsh plant communities. In contrast, however, plant zonation in irregularly flooded marshes cannot be explained by displacement of competitive subordinates to physically stressful habitats. The roles of founder effects and selective herbivory in such marshes therefore merits further investigation.",149,Journal,ar,Article,100,3,3,Competition | Grapsidae crab | Herbivory | Non-tidal marsh,29602,undefined,0,FALSE,all,All Open Access,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141993536,SCOPUS_ID:0141993536,2-s2.0-0141993536,Effects of genetic impoverishment on plant community diversity,Booth R.,Journal of Ecology,00220477,91,5,721-730,2003-10-01,October 2003,10.1046/j.1365-2745.2003.00804.x,"1. Established individuals removed at random from populations of 11 long-lived herbaceous species coexisting in a local area of ancient limestone pasture at Cressbrookdale in North Derbyshire were subjected to clonal propagation to produce stocks of genetically identical individuals sufficient to create 36 model communities identical in species composition but widely contrasted in genetic diversity. 2. Three levels of genetic diversity were imposed. In one treatment, all individuals of each species were genetically unique. The second contained four randomly selected genotypes of each species. In the third, there was no genetic diversity in any of the species but each community contained a unique combination of genotypes. 3. Over a period of 5 years the communities were allowed to develop in microcosms containing natural rendzina soil and exposed to a standardized regime of simulated grazing and trampling. The treatments were maintained by the removal of flowers, immature seed-heads and seedlings originating from the seed-bank and seed rain. Point quadrat surveys were used to monitor changes in species composition and diversity in the three experimental treatments. 4. During the experiment a distinction rapidly developed between five canopy dominants and five subordinates, a process that caused the vegetation structure to closely resemble that occurring at Cressbrookdale. 5. A gradual loss of species diversity occurred in all three treatments but by the end of the fifth growing season species diversity was higher in the most genetically diverse communities. 6. Ordination of the 36 communities at intervals over a 5-year period revealed a gradual convergence in the species composition of the 4-genotype and 16-genotype communities and this effect was more strongly developed in the latter. A comparable process was not observed in the 1-genotype communities, suggesting that interaction between particular genotypes of different species in local neighbourhoods may be an essential part of the mechanism that determines the predictable composition of a mature pasture community. 7. It is concluded that, under the conditions of this experiment, genetic diversity within component species reduced the rate at which species diversity declined. The relative importance in this effect of factors such as greater disease resistance and moderated competitive interactions remains uncertain.",188,Journal,ar,Article,100,2,2,Calcareous grassland | Genetic diversity | Microcosms | Model communities | Species diversity,29602,undefined,0,FALSE,NA,NA,18,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141993508,SCOPUS_ID:0141993508,2-s2.0-0141993508,Ramet demography in a ring-forming clonal sedge,Wikberg S.,Journal of Ecology,00220477,91,5,847-854,2003-10-01,October 2003,10.1046/j.1365-2745.2003.00817.x,"1. In a calcareous dry grassland community in central Europe genets of the clonal sedge Carex humilis form very distinct rings of densely aggregated ramets. As genet growth form is generated by ramet population dynamics, ramet demography must be studied in order to understand how rings develop. We analysed how ramet demography in C. humilis depends on ramet position within the ring and how this is linked to ramet size. 2. The per ramet population growth rate was > 1 at the periphery of rings but < 1 in the interior, meaning that the population increases at the periphery but decreases in the interior. The population growth rate differed mainly because ramets were smaller in the interior and because smaller ramets produced fewer vegetative ramets. It is unlikely that the smaller ramet size is caused by negative density dependence, interspecific competition, internal control or resource depletion. 3. The study covered four growing seasons and we found considerable variation in ramet demography between years. The net result for the 4 years was that the total number of C. humilis ramets in the population increased. However, both production of vegetative ramets and ramet size decreased during the study period and if this trend continues population size will instead decrease.",26,Journal,ar,Article,100,2,2,Carex humilis | Central die-back | Dry calcareous grassland | Phalanx type | Ramet population growth rate,29602,undefined,1,TRUE,all,All Open Access,19,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141993506,SCOPUS_ID:0141993506,2-s2.0-0141993506,Effects of the spatial pattern of leaf damage on growth and reproduction: Nodes and branches,Avila-Sakar G.,Journal of Ecology,00220477,91,5,867-879,2003-10-01,October 2003,10.1046/j.1365-2745.2003.00819.x,"1. We assessed the influence of the spatial pattern of leaf damage on growth and reproduction (through both male and female functions) of the wild gourd, Cucurbita pepo L. ssp. texana at three structural levels of the plant (nodes, primary branches and entire branch systems). 2. We applied concentrated or dispersed leaf damage treatments (removing 5% of original leaf area in both), and compared their effects on 12 traits, ranging from the production of new nodes through flower production to pollen performance and seed number/size. 3. Only one of the traits was affected by the spatial pattern of damage, and then only at the primary branch level, where pollen performance was greater in the concentrated than in the dispersed treatment. 4. Regardless of the spatial pattern of damage, we found that low to moderate levels of foliar damage significantly affected very few traits. This indicates a high tolerance of simulated herbivory. Overcompensation for one trait (pollen performance) occurred at the node and primary branch levels. 5. The results suggest that compensatory resources can be translocated within damaged branches.",16,Journal,ar,Article,100,3,3,Male function | Overcompensation | Sectoriality | Simulated herbivory | Tolerance,29602,undefined,1,TRUE,all,All Open Access,20,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141993503,SCOPUS_ID:0141993503,2-s2.0-0141993503,Decline in photosynthetic nitrogen use efficiency with leaf age and nitrogen resorption as determinants of leaf life span,Escudero A.,Journal of Ecology,00220477,91,5,880-889,2003-10-01,October 2003,10.1046/j.1365-2745.2003.00818.x,"1. Cost-benefit models predict that leaf life span depends on its initial photosynthetic rate and construction cost and on the rate of decline in photosynthesis with age. Leaf gas exchange rates and N contents were measured in nine woody evergreen Mediterra-nean species with different leaf life spans to determine the effects of leaf ageing on photosynthetic N use efficiency (PNUE). N costs of leaf construction were assumed to be in part dependent on N résorption from senescing leaves. 2. Leaf ageing had significant negative effects on photosynthetic rates per unit leaf area. As N content per unit leaf area did not decline until the end of leaf life, PNUE also decreased with age. PNUE generally declined faster in species with a shorter leaf life span. There were no significant interspecific differences in maximum CO 2 assimilation rates per unit leaf area and in N resorption that could be related to differences in leaf life span. 3. As PNUE decreases with leaf age, shedding of the older leaves and retranslocation of N to the current year's leaf biomass would result in an increase in the mean instantane-ous efficiency of use of the N retranslocated. However, total CO2 assimilation can be improved by such shedding only when the increase in the efficiency of use of the remobilized N compensates for the remaining N lost in the shed leaves. 4. The photosynthesis of the old leaf cohorts exceeded the increase in photosynthesis that would be obtained from the N retranslocated to the younger leaves, given the observed efficiencies of N resorption. The retention of old leaves thus resulted in a higher whole-canopy CO2 assimilation, despite their low PNUE.",139,Journal,ar,Article,100,2,2,Leaf life span | N resorption | Photosynthetic nitrogen use efficiency | Pinus spp. | Quercus spp.,29602,undefined,0,FALSE,NA,NA,21,NA,NA
