@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,fund-sponsor,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0030619956,SCOPUS_ID:0030619956,2-s2.0-0030619956,Life-history adaptations and reproductive costs associated with specialization in predacious insects,Albuquerque G.S.,Journal of Animal Ecology,00218790,66,3,307-317,1997-01-01,1997,46,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,66,10.2307/5977,"1. A diverse array of predatory insects has evolved restricted prey associations, and yet life-history determinants of prey specialization have been examined in very few species. In a comparative experimental study, a pair of generalist and specialist sister-species showed significant developmental and reproductive responses to each other's prey. The results reveal evolutionary adaptations, as well as trade-offs, associated with predator prey specialization. 2. Hatchlings of the generalist Chrysopa quadripunctata suffered very high mortality in the presence of woolly alder aphids, the stout-bodied, colonial aphid species that constitutes the prey of its specialist sister-species C. slossonae. In contrast, the characteristically larger and more robust hatchlings of the specialist, and older larvae of both species, survived well on this prey. It appears that the evolution of large hatchlings and an associated set of traits (large adults, reduced fecundity, large eggs, reduced developmental rates) underlies the specialized prey association between C.slossonae and the woolly alder aphid. 3. The woolly alder aphid diet of the specialist caused four of the generalist's life-history traits to tend towards those of the specialist, i.e. size of adults and eggs increased, and rates of oviposition and preimaginal development decreased. Such diet-based phenotypic plasticity in the sister-species' ancestor could have helped facilitate the early evolutionary stages of C.slossnae's association with the woolly alder aphid. 4. In comparison, the generalist's prey did not negatively affect either survival or development of the specialist's immatures, but the resulting adults had significant reductions in body size, survival, oviposition and egg fertility. Thus, we conclude that a drastic diminution in the ability to reproduce on the presumed ancestral-like prey accompanied specialization on the woolly alder aphid. Although the physiological basis for the specialist's reduced ability to use the generalist's prey is unknown, it may contribute to a very stable dietary association with the woolly alder aphid.",adaptations and trade-offs | Chrysopidae | development and reproduction | phenotypic plasticity | predator prey associations | prey specialization,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618150,SCOPUS_ID:0030618150,2-s2.0-0030618150,Interactive effects of sublethal nematodes and nutritional status on snowshoe hare vulnerability to predation,Murray D.,Journal of Animal Ecology,00218790,66,2,250-264,1997-01-01,March 1997,136,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,67,10.2307/6026,"1. We studied the effect of parasitism on snowshoe hare (Lepus americanus) survival through a field experiment that reduced natural burdens of sublethal nematodes in a free-ranging hare population. We treated half the hares on each of six study areas year-round with an anthelminthic drug, and the other half with a placebo. Potential interactive effects of parasitism and nutrition were examined by supplementing the natural food supply on three of the six study areas during two winters. Survival was measured by radio-collaring a total of 612 hares with mortality-sensitive transmitters and monitoring survival daily between April 1991 and June 1993. 2. Overall, nematode burdens in hares were highest between March and October, and Obeliscoides cuniculi was the most abundant of the five species present. The proximate cause of 95% of mortalities (n = 318) during the study was predation. Predators killed hares with heavy burdens of O. cuniculi disporportionately during May June, but burdens of the four other species (Nematodirus triangularis, Trichuris leporis, Dirofilaria scapiceps, Protostrongylus boughtoni) were similar between predator-killed hares and the live population. 3. During May-October 1991, the anthelminthic treatment did not affect hare survival, but during May October 1992 survival of parasite-reduced hares was 2.4-times higher than that of controls. During November 1991 April 1992 survival of food supplemented hares was 21% higher than food-normal animals, but survival was similar during November 1992 April 1993. 4. The effect of parasite-reduction on hare survival was apparently contingent on overwinter food supplies between November 1991 and April 1992, with survival being highest in hares subjected to both treatments, intermediate in those receiving only food supplementation, and lowest in unfed hares. We conclude that the effect of sublethal nematode parasitism on hare survival can be important if interactive with predation, and that synergistic effects of parasitism and nutrition may affect hares if food availability is limited.",host-parasite dynamics | interactive effects | nutrition | snowshoe hare | vulnerability to predation,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618148,SCOPUS_ID:0030618148,2-s2.0-0030618148,"Can sublethal parasitism destabilize predator-prey population dynamics? A model of snowshoe hares, predators and parasites",Ives A.,Journal of Animal Ecology,00218790,66,2,265-278,1997-01-01,March 1997,54,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,68,10.2307/6027,"1. Snowshoe hare (Lepus americanus) populations typically exhibit 8-11 year cycles in abundance over most of their geographic range. Results of a parasite-reduction study suggest that sublethal effects of nematode infections may increase the vulnerability of hares to predation. We explored the potential role of parasite-induced vulnerability to predation in promoting hare population cycles using models of hare, predator and parasite dynamics. Results of long-term studies of hare populations were used to estimate most model parameters. 2. To ensure the generality of our results, we analysed three different models of increasing complexity. The basic model gave a simple description of the dynamics of hares, predators and parasites. The second model added a Type II predator functional response and parasite density-dependent reproduction. The final model added a time delay in hare natality and age structure in the predator population. 3. In all three models, adding parasites to the hare predator system made the population dynamics less stable. This demonstrates that parasite-induced vulnerability to predation acts in a destabilizing fashion and makes population cycles more likely. 4. To compare with a sublethal parasite that only acts through parasite-induced vulnerability to predation, we constructed a model with a hypothetical parasite that only affects hare natality. Although parasite-induced reductions in natality could in some cases destabilize the population dynamics, the effect was always weaker than the effect of parasite-induced vulnerability to predation. This highlights an important feature of parasite-induced vulnerability to predation. When the dynamics of both predator and parasite are coupled to those of the hare, roughly synchronous cycles occur in predator densities and parasite burdens. Because predators and parasites act multiplicatively on the predation rate, the synchronous cycles in predator densities and parasite burdens create a synergistic effect that destabilizes hare-predator parasite population dynamics.",nematode | parasite-host dynamics | parasite-induced effects | population cycles,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618146,SCOPUS_ID:0030618146,2-s2.0-0030618146,Effects of parental age and environmental change on offspring sex ratio in a precocial bird,Cooch E.,Journal of Animal Ecology,00218790,66,2,189-202,1997-01-01,March 1997,37,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,69,10.2307/6021,"1. Variation in offspring sex ratio at the end of parental care may reflect passive sexual differences in offspring survival, or a facultative manipulation by parents to balance trade-offs between sex-specific offspring growth and survival and parental fitness. In contrast, among species with limited size dimorphism, there may be little reason to expect significant sexual differences in offspring survival, and the presence of offspring sex-ratio variation in such species may indicate sex-specific differences in parental investment at some stage. However, sex-ratio variation in monomorphic species with praecocial young may be more difficult to explain, since the decreased parental investment, which is largely shared between offspring of either sex, may reduce the opportunity for sex-ratio manipulation. 2. We examined this question by analysing annual variation in fledging sex ratio of an avian herbivore with strong female natal philopatry and praecocial young, the lesser snow goose Anser caerulescens caerulescens, using data from a 23-year observational study during a period of marked population growth. Although snow geese show limited sexual size dimorphism, with males being 2-6% larger at all ages posthatching, growth and survival of snow goose goslings has been shown previously to be extremely sensitive to variation in food supply. 3. The proportion of males at fledging has decreased from ≃51% in the early years, when food at the colony was abundant, to c. 48% in recent years, when food supply has been reduced. Concurrent with this change, the mass and condition of goslings have declined significantly over the years, with males showing a proportionately greater decline than females. Hatching sex-ratio data showed no systematic significant differences overall, and thus the most likely explanation for the change in sex ratio is increased mortality of male goslings between hatching and fledging. 4. The change in fledging sex ratio occurred only among broods from younger adults (age < 5 years). These age-specific differences were evident both among and within individual females. Younger adults may be less able to accommodate long-term changes in foraging conditions successfully, resulting in proportionately greater gosling mortality overall, and increasingly biased mortality of male goslings, which may be more susceptible to food restriction. 5. Despite potential differences in indirect costs of rearing male or female offspring, it is suggested that these results are more consistent with increased mortality of male goslings under increasing food restriction, rather than active parental manipulation.",body size | brood rearing | growth rates | philopatry | snow goose | survival,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618142,SCOPUS_ID:0030618142,2-s2.0-0030618142,A rise in nest predation enhances the frequency of intraspecific brood parasitism in a moorhen population,McRae S.,Journal of Animal Ecology,00218790,66,2,143-153,1997-01-01,March 1997,43,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,70,10.2307/6017,"1. A population of moorhens (Gallinula chloropus, Linnaeus) at Peakirk, Cambridgeshire, UK, was studied during three breeding seasons between 1991 and 1993. In the first 2 years, when rodent predators were controlled, the rate of nest predation was relatively low (37% and 36% of nests depredated, respectively), and the rate of brood parasitism was also low (10% and 13% of nests, respectively). However, in 1993, when rodents were not controlled, the rate of nest predation increased to 65%, and correspondingly, the rate of brood parasitism nearly doubled to 21% of nests. 2. The total number of eggs laid and the number of laying females did not differ greatly between the three years, but the proportion of eggs laid parasitically increased from 4% in 1991 and 1992, to 9% in 1993. 3. The increase in the rate of parasitism in 1993 was due primarily to a large number of females engaging in parasitic laying bouts immediately prior to nesting some time after clutch loss, and to a lesser extent, to females laying parasitically immediately after partial clutch loss. 4. Female moorhens tended to show local synchrony in clutch initiation. In 1993, females in neighbouring territories were significantly more likely to begin laying within a few days of one another than females in non-neighbouring territories. 5. Hosts were almost exclusively the immediate neighbours of the brood parasites. The high rate of nest predation observed in 1993 directly influenced the rate of brood parasitism because it increased the level of synchrony in laying between neighbours, giving them more opportunities to lay parasitically. 6. Together with other studies of brood parasitism, these results indicate that both low nest success rates and high nest availability can produce high rates of brood parasitism: the first, out of constraint when conditions are unfavourable, and the second as a bonus when conditions are particularly favourable.",brood parasitism | Gallinula chloropus | moorhen | predation | synchrony,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618140,SCOPUS_ID:0030618140,2-s2.0-0030618140,Predators use volatiles to avoid prey patches with conspecifics,Janssen A.,Journal of Animal Ecology,00218790,66,2,223-232,1997-01-01,March 1997,105,Journal,ar,Article,100,5,5,29544,undefined,0,FALSE,71,10.2307/6024,"1. Simple models of optimal foraging, such as ideal free distribution models, are based on the assumption that foragers are omniscient with respect to the quality of all patches in the environment; they know how much food and how many competitors are present in each patch. 2. In contrast, simple population dynamic models treat predator-prey distributions in a phenomenological way, and do not take fitness consequences for individual foragers into account. Yet, the precise way in which these distributions come into being is what really matters to population dynamics. It is therefore necessary to study the behavioural mechanisms underlying the distributions of foragers over patches. 3. We studied the behaviour of a predatory mite, Phytoseiulus persimilis, in response to prey patches occupied by conspecifics. It is well known that high predator densities in prey patches promote dispersal of these predatory mites. Our question was to what extent predators can assess the presence of conspecifics from a distance. 4. Experiments with a Y-tube olfactometer showed that predatory mites avoid patches occupied by conspecifics. 5. This avoidance cannot be attributed to odours of conspecific predators, or of prey damaged by predation, as these odour sources both appear to be attractive. 6. Separating the prey patch from the conspecific predators in the odour source led to the avoidance response only when the predators in the odour source were positioned upwind from the prey patch, and not when they were positioned downwind. This suggests that predators release an odour that elicits the production of yet another odour by the prey. This was supported by the observation that removal of adult prey led to a quick disappearance of the avoidance response. 7. We argue that distant discrimination between patches with and without competing conspecifics may be quite common among predators and parasitoids, and that the use of odours instead of physical inspection of patches allows predators to instantaneously integrate information on the distribution of food and competitors. 8. This behavioural mechanism may bring predators and parasitoids closer to behaving as ideal free foragers than was previously thought possible.",foraging behaviour | olfactory searching | Phytoseiidae | predator distributions | semiochemicals,NA,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0030618139,SCOPUS_ID:0030618139,2-s2.0-0030618139,Calcium availability limits breeding success of passerines on poor soils,Graveland J.,Journal of Animal Ecology,00218790,66,2,279-288,1997-01-01,March 1997,103,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,72,10.2307/6028,"1. The role of food in avian reproduction is generally studied from the perspective of the protein and energy demand of birds. This study provides the first experimental evidence that calcium availability may limit reproduction in wild birds as well. 2. Data are presented showing that a large proportion of great tits Parus major on calcium-poor soils in the Netherlands produce eggs with thin and porous shells and desert the clutch before hatching. About 10% of the females do not lay at all. 3. Free-living great tits were supplied with an additional calcium source, i.e. snail shells and chicken eggshells. This treatment reduced the number of females without eggs, the frequency of clutch desertion, the proportion of nests with defective eggshells and the proportion of non-hatched eggs in clutches that produced young. The calcium supplements did not affect clutch size or laying date. 4. We suggest that possible adaptations to a limited calcium supply are not yet evident because the low calcium availability is a recent phenomenon caused by acid deposition and because a large part of the breeding population consists of immigrants from calcium-rich areas. 5. We provide evidence that calcium limitation in avian reproduction may be widespread on calcium-poor soils. 6. The results imply that the costs of egg formation in calcium-poor areas can be much higher than is currently estimated and that food conditions during egg-laying have a greater impact on avian reproduction than is presently believed.",eggshell | food availability | limiting nutrients | Parus major L. | reproduction,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618138,SCOPUS_ID:0030618138,2-s2.0-0030618138,Cottonwood hybrid zones as centres of abundance for gall aphids in western North America: Importance of relative habitat size,Floate K.,Journal of Animal Ecology,00218790,66,2,179-188,1997-01-01,March 1997,27,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,73,10.2307/6020,"1. In western North America, populations of the leaf-galling aphid Pemphigus betae are concentrated in natural zones of overlap and hybridization between species of cottonwoods (Populus). Averaged over seven drainages in four American states and one Canadian province, P. betae galls were 28-fold more abundant in hybrid zones than in adjacent pure zones of the narrowleaf host species. 2. The strength of this pattern is impressive in that it occurred in all of the river drainages surveyed and spanned a north south gradient of 1600 km (15 latitude). Furthermore, this pattern was not restricted to one species-pair of cottonwoods, but occurred in zones of narrowleaf x Fremont, narrowleaf x Eastern, and narrowleaf x balsam x Eastern cottonwood. 3. The concentration of galls in the hybrid zone was not influenced by the absolute size of the hybrid zone. However, there was a significant inverse relationship (P = 0.02) between relative gall density and the relative size of the hybrid zone. All else being equal, small hybrid zones supported higher concentrations of aphids than large hybrid zones. Three hypotheses, 'hybrid zones as aphid sinks', 'hybrid zones as aphid sources' and an 'introgression' hypothesis, are proposed which may explain this regional pattern. 4. Riparian cottonwood forests shelter a rich diversity of animal and plant species that is threatened by habitat loss through anthropogenic activities. If the concentration of P. betae in cottonwood hybrid zones is a pattern common to other hybridizing plants and their dependent species, preserving these relatively small areas could have it disproportionately positive role in preserving biodiversity.",bioconservation | hybrid zones | Pemphigus betae | Populus | riparian forests,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618137,SCOPUS_ID:0030618137,2-s2.0-0030618137,Spatial strategies of wild Atlantic salmon parr: Exploration and settlement in unfamiliar areas,Armstrong J.,Journal of Animal Ecology,00218790,66,2,203-211,1997-01-01,March 1997,93,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,74,10.2307/6022,"1. Relationships between distributions of animals and the resources they use can be expected to depend critically on the mobility of individual animals within populations. However, there is little information on the movements of individuals within populations of animals in most natural aquatic systems, so it is difficult to model accurately the processes that underlie their distributions. 2. Aspects of the processes involved in the colonization of vacant areas by stream-resident Atlantic salmon Salmo salar (69-114 mm length) were measured under near-natural conditions. In five separate trials over summer months, groups of salmon were introduced into enclosed 30-m long sections of stream, each comprising three distinct 10-m long regions of habitat. The subsequent movements of each individual fish within the enclosures were monitored remotely and continuously using a passive integrated transponder (PIT) tracking system. 3. Considerable variation was observed between the activity of different individual salmon. Some of the fish (range between trials, 3-33%) settled into localized home ranges without moving between regions, 10-38% of the fish moved within two regions, and 37-87% of the salmon moved through all three regions of their enclosure. A fraction (0-20%) of some of the populations was particularly mobile and never settled but continued to move throughout all three regions of the enclosure. Within the scale of this current study, it would appear that, for territorial animals such as salmon parr, certain members of the population will settle in new territories after very little exploration of their new environment. 4. The propensity to explore was independent of habitat type, but was directly proportional to the size of the fish. 5. The time from release until 50% of fish in populations settled (excluding the mobile fraction) ranged from 0.3 to 2.4 days. Activity levels were particularly high and initial movements by fish were directed upstream in trial 1, early in the summer, perhaps reflecting upstream migration by salmon parr within the population of the burn at this time.",colonization | distribution | passive integrated transponder tag | salmon parr | spatial redistribution,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618136,SCOPUS_ID:0030618136,2-s2.0-0030618136,Long-term effects of brood size manipulation on morphological development and sex-specific mortality of offspring,De Kogel C.H.,Journal of Animal Ecology,00218790,66,2,167-178,1997-01-01,March 1997,142,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,75,10.2307/6019,"1. Little is known about long-term effects of brood size on fitness components oF offspring. This is unfortunate because such information is needed to predict optimal brood size. Furthermore, ontogenetic circumstances are potentially important in explaining the large individual differences in lifetime reproductive success documented in many species. 2. In a laboratory study the long-term effect of brood size manipulation on mortality and morphological development of offspring was investigated. Young zebra finches Taeniopygia guttata were reared in small or large broods. Young were exchanged in such a way that natural siblings from different rearing conditions could be compared. 3. Manipulated brood size affected offspring morphology permanently (measurements were taken up to the age of 12 months). Individuals reared in small broods were heavier, had longer tarsi and wings, higher beaks, were in better condition, and males had redder beaks. The experiment did not affect beak length or female beak redness. Individuals from large broods had caught up on wing length and males from large broods on beak redness by 6 months of age, which may reflect priority of investment in traits important to fitness. 4. Mortality of offspring raised in large broods was higher both before and after independence. After independence the effect of manipulated brood size on mortality was sex specific; females were most likely to die. This suggests that the optimal sex ratio of offspring may depend on brood size. 5. The effect of brood size on mortality after independence was probably partly mediated by size and condition during the nestling phase and possibly by peer aggression among adult offspring. Sex-linked mortality could not be explained by a sex difference in morphological development. Why Females are more vulnerable remains to be discovered.",clutch size optimization | growth strategies | longevity | offspring quality | sex ratio,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618134,SCOPUS_ID:0030618134,2-s2.0-0030618134,Life-history traits related to host selection in mycophagous drosophilids,Toda M.,Journal of Animal Ecology,00218790,66,2,154-166,1997-01-01,March 1997,25,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,76,10.2307/6018,"1. Mycophagous drosophilids in Hokkaido, northern Japan, differ in fungal host selection from each other. Differences in life-history traits among them are explained by 'habitat' characteristics influential to the demography of adults and larvae. 2. Pleurotus fungi, to which three Hirtodrosophila species are specialized, produce fruiting bodies, usually in large clumps, intermittently throughout the fly breeding season on the large, dead logs or stumps of elms. On the other hand, the appearance of fruiting bodies is temporally unpredictable in fungi other than Pleurotus, being restricted, respectively, to particular seasons and influenced greatly by weather conditions. Newly emerging adults of polyphagous species have higher abilities to withstand starvation than those of the stenophagous Hirtodrosophila species, in order to cope with their temporally unpredictable habitats. However, habitat unpredictability for mature adults that have already found a fungal patch and fed and/or bred on it is reversed between the stenophagous and polyphagous species. The three Hirtodrosophila species specialized to Pleurotus fungi show significantly higher ratios of reproductive allocation than the other polyphagous species. There will be no chance for mature adult flies of the Hirtodrosophila species to find another breeding site. They are, therefore, regarded as living in spatially unpredictable habitats and to allocate more energy to current reproduction. On the other hand, mature adults of polyphagous species are expected to find another site more easily owing to their polyphagous nature, and invest some energy for residual reproductive value. 3. Five species preferring decayed fungi allocate nearly equal proportions of energy to reproduction, but partition is differently allocated to either large clutches or to large eggs. This differentiation of strategies is related to the difference in larval habitats. Larval habitats are regarded as more unstable for species utilizing fungi of shorter duration. In short-lasting habitats, larvae growing up within a short period would be favoured by natural selection. Larval developmental time is negatively correlated with relative egg size. Drosophila brachynephros and D. curvispina, which are somewhat specialized to soft, deliquescent Coprinus fungi, take the large-egg strategy to cope with their short-lasting larval habitats. On the other hand, H. histrioides, frequently using Polyporellus fungi with large, long-lasting fruiting bodies, take the opposite strategy, producing many small eggs. The same positive correlation between the developmental time and the duration of fungi preferred is also seen among species breeding on fresh fungi. However, the developmental time is always shorter in species preferring decayed fungi than in species preferring fresh ones if the relative egg size is the same. 4. The positive correlation between larval developmental time and adult survival, which is the basis for Sevenster and van Alphen's hypothesis that the difference in life histories promotes the co-existence of competing species in temporally variable environments, is tested for mycophagous drosophilids. It is demonstrated that there is a negative rather than positive correlation between larval developmental time and adult survival time under starvation. Adult starvation resistance is directly correlated with adult body size, and larval developmental time with relative egg size. This study suggests that the relations between larval developmental time and adult survival can be reversed according to the combinations of adult and larval habitats.",adult survival | clutch size vs. egg size | habitats | larval developmental time | reproductive allocation,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618118,SCOPUS_ID:0030618118,2-s2.0-0030618118,"Prevalence, host specificity and impact on host fecundity of microparasites and epibionts in three sympatric Daphnia species",Stirnadel H.A.,Journal of Animal Ecology,00218790,66,2,212-222,1997-01-01,March 1997,121,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,77,10.2307/6023,"1. Recent reports indicate that microparasites might play an important role in the ecology and evolution of freshwater zooplankton. To quantify the impact of parasitism on Daphnia in natural populations we studied the microparasites of D. magna, D. pulex and D. longispina in three ponds in southern England for a 1-year period. Parasite prevalence and richness, epibiont prevalence and density of host food (planktonic algae) were quantified and their effect on host fecundity analysed. 2. Seventeen parasite species were detected, including eight microsporidia, one haplosporidium, one ameoba, three fungi, three bacteria and one unidentified parasite. The mean proportion of infected adults across the year and the three ponds was 84.7% for D. magna, 53.6% for D. pulex and 38.6% for D. longispina for the 11 most common parasites. Body size was generally positively correlated with parasite prevalence and richness. This relation was found both across and within host species. Multiple infections by different parasite species were common. 3. In all three Daphnia species, parasitism was associated with a reduction in fecundity. The small D. longispina was less affected per parasite compared to the two larger host species, D. magna and D. pulex. Clutch presence was more strongly reduced than clutch size, and the effect increased with parasite richness. The data suggest that parasites castrated their host completely, rather than reducing clutch size. 4. Host specificity varied between parasite species. Two parasite species infected only one or two of the three hosts investigated, and six parasite species showed differences in their specificity between ponds. 5. Four different epibiont groups were distinguished; algae, Protozoa, one fungus and one bacterium, Epibiont prevalence differed between ponds and species. Overall, epibionts were not host specific, but intensity of infection differed strongly between species and the three ponds. Epibiont infection was independent of parasite infection. The presence of epibiontic algae reduced clutch size in D. magna significantly. 6. Our results suggest that parasites can have important effects on Daphnia ecology and evolution. Differential susceptibility of the three host species to parasites suggests that parasites might play a role in determining competition and coexistence in our three study sites.",Cladocera | Daphnia | epibionts | fecundity reduction | microparasites | microsporidia,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618113,SCOPUS_ID:0030618113,2-s2.0-0030618113,A critical assessment of the form of the interspecific relationship between abundance and body size in animals,Blackburn T.M.,Journal of Animal Ecology,00218790,66,2,233-249,1997-01-01,March 1997,159,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,78,10.2307/6025,"1. Despite a wealth of studies for a wide variety of animal assemblages, the form of the interspecific relationship between abundance and body size is still contentious. At least three different patterns have been suggested, which can broadly be characterized as negative and linear, negative but non-linear, and polygonal. At least eight different mechanisms have been suggested whereby the linear (or non-linear) and polygonal patterns can be reconciled. 2. We collated data from the literature on over 500 interspecific plots of the abundance body size relationship with two aims. First, to examine the extent to which published studies support the different forms proposed for the relationship; and secondly, to test whether any of the mechanisms that have been suggested to reconcile linear and polygonal patterns actually do so. 3. The data revealed that abundance-body size relationships commonly assume both linear negative and polygonal forms. Around 25% of all plots of the relationship show a positive regression slope. 4. Of the eight mechanisms that have been suggested to reconcile linear and polygonal patterns, we were able to test five. Of these, only the measure of density used by a study explains none of the observed variation in abundance body size relationships. Variation in the regression slope between studies is only explained by the type of data used (compilations vs. samples) and the scale of study (local vs. regional): compilation studies at regional scales show more linear negative relationships, while sample studies performed at local scales show more polygonal patterns. General linear modelling indicates that study scale is the most important factor influencing when different relationships are likely to arise. 5. Our results show that different patterns tend to arise at different scales of study, but say nothing about whether the patterns are real or artefactual. Polygonal relationships potentially contain an artefactual component, resulting from sampling methodology inadequate to elucidate the abundances of the less common species in any given assemblage. However, the presence of a sampling artefact does not indicate the shape of the underlying relationship from which a sample is taken, or indeed whether samples would exhibit any other shape were artefacts excluded. 6. Linear and polygonal patterns are not necessarily mutually exclusive, but may both indicate the 'true' abundance body size relationship at different spatial scales. We conclude by suggesting that much more attention be paid to the effect of spatial scale on this relationship, especially given that scale of measurement can have subtle but severe consequences.",abundance | allometry | animals | body size | macroecology,NA,NA,NA
