@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0029750367,SCOPUS_ID:0029750367,2-s2.0-0029750367,Female mating status and reproductive success in the great reed warbler: Is there a potential cost of polygyny that requires compensation?,Bensch S.,Journal of Animal Ecology,00218790,65,3,283-296,1996-01-01,May 1996,85,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,55,10.2307/5875,"1. Using data from a 9-year study of the great reed warbler Acrocephalus arundinaceus L. carried out in Sweden, I tested the main assumption of the polygyny threshold model (that there is a cost of polygyny) and the main prediction (that this cost is compensated for). The main question was whether a female that chose a mated male (secondary females) experienced the same fitness as a female that at the same time chose an unmated male (primary females). The study includes a total of 192 breeding seasons of 104 individual females of which 40% settled with already mated males. 2. Eight potential correlates of fitness were examined; namely, clutch size, hatching success, fledging success, survival until breeding age, nest survival, mass of fledglings, mass of feeding females and annual survival rate of breeding females. I started each analysis by controlling for four potential confounding variables (year, study site, female age and breeding date). Then I compared the average fitness measure of primary and secondary females. 3. The only detected potential component cost of polygyny was a higher mortality among nestlings if a non-primary position within the harem was retained until hatching. This was supported by a natural experiment. Females that initially chose mated males but which achieved a primary position after failure of the originally primary female's nest enjoyed an increased fledging success, probably because of more male assistance. 4. The number of recruits, controlling for settling dates, for the two categories of females were almost identical (primary females 0·53 recruits per year, secondary females 0·51 recruits per year). Since secondary and primary females showed similar rates of survival until next breeding season the fitness of the two strategies appears to be equal. These findings strongly suggest that polygyny in the great reed warbler is best explained by the compensation models such as the polygyny threshold model.",Acrocephalus arundinaceus | Adult survival | Polygyny threshold model | Recruits | Territory quality,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029750290,SCOPUS_ID:0029750290,2-s2.0-0029750290,An experimental study of incubation effort in high-Arctic barnacle geese,Tombre I.,Journal of Animal Ecology,00218790,65,3,325-331,1996-01-01,May 1996,58,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,56,10.2307/5878,"1. We examined the cost of reproduction in high-Arctic barnacle geese (Branta leucopsis Bechstein) by manipulating the length of the incubation period by ±5 days. Unmanipulated clutches were used as controls. 2. Nests with prolonged incubation suffered a higher egg loss to predators than control nests and nests with shortened incubation. 3. Among females with prolonged incubation, body condition at hatching was significant lower than among females with shortened incubation. These, however, did not increase their feeding effort to compensate for mass loss. 4. Increased levels of parental effort did not affect adult return rate or date of arrival to the breeding ground the following season. Accordingly, there is no evidence from this study that barnacle geese invest in young at the expense of their own survival or future fecundity. 5. We propose that breeding females retain some reserves at the end of laying in order to (i) incubate more continuously, thus shortening the incubation period and minimizing the risk of egg predation, and/or (ii) have a buffer against weight loss due to increased energy expenditure during inclement weather.",Barnacle geese | Breeding effort | Cost of incubation | Cost of reproduction,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029750287,SCOPUS_ID:0029750287,2-s2.0-0029750287,Aggregation and coexistence. II. A neotropical Drosophila community,Sevenster J.,Journal of Animal Ecology,00218790,65,3,308-324,1996-01-01,May 1996,71,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,57,10.2307/5877,"1. The aggregation model of coexistence states that intraspecific aggregation over patches stabilizes species coexistence and allows high diversity in patchy systems. Until now, most of the empirical evidence for the model has come from temperate and/or artificial systems. We present general support for the model from a community of Drosophila and other insects breeding on fallen fruits of Spondias mombin in a neotropical forest. 2. Our data show weaker aggregation than has been reported from other data sets. Moreover, our data show that the usual practice of estimating aggregation from pooled samples collected at different times leads to an overestimate of aggregation at any particular moment, as is expected when densities fluctuate. 3. The number and the density of competitors in a patch have opposite correlations with patch size: while large fruits seem to be aggregations when numbers were considered, they in fact tend to be low-density refuges. Therefore, we use measures of intraspecific and interspecific aggregation that account for variable patch sizes. 4. We reconstruct mortality patterns by comparing distributions of immature stages and of emerging adults. Our data indicate that the usual practice of estimating aggregation from emerging adults instead of from eggs is only mildly conservative for Drosophila. 5. Associations between species have previously been interpreted as essentially random. We find that associations are consistent between years, and thus should be taken as real aspects of the community structure. 6. Our persistence criterion, the 'relative effect of competitor aggregation', indicates that aggregation can explain coexistence in this community. The exceptions confirm the rule: the species that do not meet the criterion rely more on other breeding substrates. Our analysis suggests that the community is near saturation, but also that saturation may be a gradual phenomenon in patchy systems.",Association | Barro Colorado Island | Diversity | Guild size | Saturation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029732826,SCOPUS_ID:0029732826,2-s2.0-0029732826,Priority effects in temporary pools: Nature and outcome of mosquito larva-toad tadpole interactions depend on order of entrance,Blaustein L.,Journal of Animal Ecology,00218790,65,1,77-84,1996-01-01,January 1996,99,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,58,10.2307/5701,"1. We tested for the importance of priority effects on the interactions between immatures of the mosquito, Culiseta longiareolata, and immatures of the green toad, Bufo viridis, the two most abundant species of many temporary pools of the Negev Desert, Israel. Previously, we reported that when these two taxonomically distant species were placed together as early stage larvae, they competed strongly and when Culiseta larvae had the size advantage, they preyed on Bufo hatchlings. Here, we tested the interaction between these two species in artificial pools when Bufo enters first and develops prior to Culiseta entering. 2. We also tested for intra-specific competition and for the impact of both mosquito larva and tadpole on invading species. 3. We assessed these interactions by experimentally manipulating various combinations and densities of Bufo and Culiseta. We introduced early stage Bufo larvae 12 days prior to introducing first instar Culiseta larvae. 4. Bufo exhibited a strong intraspecific density-dependent effect: tadpoles were smaller and reached metamorphosis later at the higher density. We did not demonstrate an intraspecific density-dependent effect in Culiseta. 5. Culiseta larvae affected neither survival nor development rates of the larger Bufo. Early stage Culiseta larvae were vulnerable to predation by the larger Bufo but later instar Culiseta larvae were no longer vulnerable. Bufo reduced larval development rate of Culiseta but did not affect pupal size. 6. Bufo tadpoles virtually eliminated, and Culiseta larvae strongly reduced, the number of individuals of an invading ceratopogonid midge species reaching the pupal stage. 7. The work here, combined with our previous work, demonstrates the importance of priority effects with respect to the outcome of competition and intraguild predation.",Bufo viridis | Community organization | Culiseta longiareolata | Interphyletic competition | Intraguild predation | Priority effects | Temporary pools,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029731781,SCOPUS_ID:0029731781,2-s2.0-0029731781,The nutritional ecology of African ruminants: A reinterpretation,Gordon I.,Journal of Animal Ecology,00218790,65,1,18-28,1996-01-01,January 1996,87,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,59,10.2307/5696,"1. Two contrasting explanations of niche separation in ruminants emphasize the importance of body mass-related trends in energy requirements and food-processing ability (the diet-quality assumption) and of physiological adaptations to diet type (grass or browse; the diet-type assumption). 2. The quality of the diet consumed in the dry season by 21 species of African ruminants was estimated from observed fermentation rates in the rumens of culled animals using a simulation model of digesta kinetics. The model predicts the effect of food composition (including tannins) on a number of variables on which previous arguments about physiological adaptations have been based: cellulolytic activity, digestion kinetics and volatile fatty acid proportions. 3. The predicted diet quality (potential digestibility) varied from 0-90 in small animals to 0-75 in large ones, and was negatively related to body mass with a shallow allometric exponent (-0·035±0·0109). 4. The allometric exponent scaling body mass to predicted energy assimilation rate was 0·852±0·0474. The abundance and quality of food available were apparently adequate to allow greater net energy intake, relative to requirements, by large animals than small ones. 5. No difference existed in the predicted potential digestibility or net energy yield from the diet of browsing and grazing species after controlling for body mass. Therefore, although the diets differed in their botanical and chemical composition, the end result had little effect on the nutritional ecology of the animals with different diet types. 6. The model predicted that the level of cellulolytic activity of microbes in the rumen can affect the energy obtained from the diet. Microbial adaptation would cause browsers to suffer a penalty on switching from browse to grass, thereby reinforcing diet choice. 7. The presence of tannins in the diets of browsers was predicted to decrease rumen fermentation rate and increase the digestibility of the diet required to match observed fermentation rates.",Browser/grazer | Digestive strategy | Model | Rumen | Ruminant,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029731721,SCOPUS_ID:0029731721,2-s2.0-0029731721,"Temporal variation in growth performance in six species of tropical, pelagic seabirds",Shea R.,Journal of Animal Ecology,00218790,65,1,29-42,1996-01-01,January 1996,14,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,60,10.2307/5697,"1. We measured growth performance of six species of tropical pelagic seabirds on Midway Islands during the 1981-83 breeding seasons, which encompassed a major El Niño event with profound effects on seabirds in the tropical Pacific and elsewhere. 2. Analyses were based upon mass and short-term increments of mass and wing length normalized with respect to the size (wing length) of the chick. 3. We investigated contributions of year, date within year, and individual to variation in growth performance. 4. We could not detect a marked effect of the 1982-83 El Niño at Midway Islands. Year-to-year differences in short-term growth increments were not significant for any species, although masses of chicks of sooty terns were, on average, significantly lower in 1983 than in 1982. 5. We did detect significant short-term variation in growth in all species. Runs tests revealed that the periods of variation were short, generally of the same order as our measurement intervals. 6. Variation in growth performance was not correlated among species, suggesting a general independence of variation in food availability to each species. 7. Growth performance of individuals within each species was significantly homogeneous, indicating consistently negative correlations between amounts of food delivered in successive intervals to individual chicks. 8. Our results do not support the widely held notion of extreme variability and unpredictability of food resources and feeding conditions in the tropical pelagic environment. Thus, such adaptations of pelagic seabirds as low reproductive rates, slow postnatal development, and accumulation of lipid reserves are not necessarily linked to variability and unpredictability of the marine environment.",El Niño-Southern Oscillation | Food provisioning | Life history | Pelagic environment | Postnatal growth,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029730954,SCOPUS_ID:0029730954,2-s2.0-0029730954,"Spatial analysis of the distribution of tsetse flies in the Lambwe Valley, Kenya, using Landsat TM satellite imagery and GIS",Kitron U.,Journal of Animal Ecology,00218790,65,3,371-380,1996-01-01,May 1996,77,Journal,ar,Article,100,9,9,29544,undefined,0,FALSE,61,10.2307/5883,"1. Satellite imagery, geographic information systems (GIS) and spatial statistics provide tools for studies of population dynamics of disease vectors in association with habitat features on multiple spatial scales. 2. Tsetse flies were collected during 1988-90 in biconical traps located along transects in Ruma National Park in the Lambwe Valley, western Kenya. Fine spatial resolution data collected by Landsat Thematic Mapper (TM) satellite and reference ground environmental data were integrated in a GIS to identify factors associated with local variations of fly density. 3. Statistical methods of spatial autocorrelation and spatial filtering were applied to determine spatial components of these associations. Strong positive spatial associations among traps occurred within transects and within the two ends of the park. 4. From satellite data, TM band 7, which is associated with moisture content of soil and vegetation, emerged as being consistently highly correlated with fly density. Using several spectral bands in a multiple regression, as much as 87% of the variance in fly catch values could be explained. 5. When spatial filtering was applied, a large component of the association between fly density and spectral data was shown to be the result of other determinants underlying the spatial distributions of both fly density and spectral values. Further field studies are needed to identify these determinants. 6. The incorporation of remotely sensed data imagery into a GIS with ground data on fly density and environnmental conditions can be used to predict favourable fly habitats in inaccessible sites, and to determine number and location of fly suppression traps in a local control programme.",Geographic information system | Remote sensing | Spatial statistics,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029730947,SCOPUS_ID:0029730947,2-s2.0-0029730947,The numerical response of great horned owls to the snowshoe hare cycle: Consequences of non-territorial 'floaters' on demography,Rohner C.,Journal of Animal Ecology,00218790,65,3,359-370,1996-01-01,May 1996,87,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,62,10.2307/5882,"1. The numerical response of great horned owls (Bubo virginianus Gmelin) to the 10-year population cycle of snowshoe hares (Lepus americanus Erxleben) in the boreal forest was examined during 1988-93 in the south-western Yukon, Canada. Demographic parameters were estimated based on censuses (territorial pairs), nest visits (productivity), and radio-telemetry (survival, emigration, and integration of young birds into the population). 2. Hares rose to peak densities in 1990, and almost all resident owl pairs bred and raised large broods during years of increasing and highest prey abundance. In 1991, the first year of hare decline, all breeding parameters including post-fledging survival were reduced, and recruitment in autumn was very low. In 1992 and 1993, reproduction was completely suppressed. 3. Survival of young owls in their first 2 years of life was high during the peak of the hare cycle, and a large number of non-territorial 'floaters' were present. These birds were silent, and moved more than territorial owls. Their ranges overlapped broadly with defended territories, and floaters were affected by the hare decline before territory holders. 4. Most ecological studies on birds are based on the territorial fraction of a population. The results of this study show how a large proportion of secretive floaters can delay the detection of population declines in traditional censuses of territorial birds, and can lead to serious underestimates of the impacts of predation.",Bubo virginianus (Gmelin) | Census estimate | Population cycles | Predator-prey relationships | Territoriality,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029730760,SCOPUS_ID:0029730760,2-s2.0-0029730760,Relationships between abundances and life histories of British birds,Blackburn T.,Journal of Animal Ecology,00218790,65,1,52-62,1996-01-01,January 1996,61,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,63,10.2307/5699,"1. Attempts to explain the abundances of species in assemblages using the biology of the species concerned have primarily concentrated on species body size. Body size is considered to be an important determinant of abundance, because it is related to resource requirements via metabolism. 2. There are a number of problems with this approach, including the rather poor correlation of body size with abundance in many animal assemblages, and the failure to test whether species metabolism is actually a better predictor of abundance than is body size. In fact, there are many correlates of body size which could potentially be determining species abundance, but their effects have never been tested. 3. Here, we use correlation and phylogenetic methods to test what aspects of the life histories of British birds, if any, are related to their abundances. Specifically, we are interested in looking for better correlates of abundance than species body size; we test specific hypotheses linking species metabolic rates, birth and death rates, and life-history correlates of birth and death rates, with population abundance. 4. Most life-history traits examined correlate with abundance across species, and in many cases the correlations are stronger than that of bird body size with abundance. Traits associated with fast offspring production explain the most variation in bird abundances, independently of body size, whereas the relationship between body size and abundance is generally not significant once other traits are controlled for. Within avian taxa, no variables are consistently correlated with abundance. 5. We find little evidence of a role for death rate as a possible determinant of bird abundance, although birth rate may be important, acting through the speed, rather than the quantity, of offspring production. We find no evidence that metabolic rate is an important determinant of the abundances of British birds. 6. We tentatively suggest a hypothesis for why fast offspring development is related to the abundances of British birds.",Abundance | Body size | British birds | Interspecific relationships | Life history,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029728875,SCOPUS_ID:0029728875,2-s2.0-0029728875,Regulation of food provisioning in the Antarctic petrel Thalassoica antarctica,Lorentsen S.,Journal of Animal Ecology,00218790,65,3,381-388,1996-01-01,May 1996,61,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,64,10.2307/5884,"1. Life-history theory predicts that individual birds should invest in reproduction according to their current body condition and the future prospects for survival and reproduction. Thus, it could be expected that current adult body condition should significantly influence food provisioning rates, food loads and concurrent chick growth in the Antarctic petrel. 2. In order to study the significance of parental body condition 1 correlated meal sizes, feeding frequencies and chick growth with the body condition of the parents. 3. There was a strong correlation between the average meal size delivered to a chick and its growth rate. Adult body condition at the time of hatching was strongly correlated with the average size of meals delivered to individual chicks. Male and female body condition at the time of hatching and average body condition of the pair at the first incubation shift and at hatching significantly influenced the body mass of the chick on day 30. Male body condition and the average body condition of the pair correlated significantly with the growth rate of the chick. 4. The difference in body mass at the age of 30 days of chicks from parents with good body condition compared with chicks from parents with poorer body condition was nearly double that expected. 5. The results strongly suggest that the effort spent during the chick-rearing period, and thus reproductive success, is regulated by the body condition of the parents.",Antarctica | Body condition | Body mass | Chick growth | Reproductive effort,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029668488,SCOPUS_ID:0029668488,2-s2.0-0029668488,Species richness of reef-building corals determined by local and regional processes,Cornell H.,Journal of Animal Ecology,00218790,65,2,233-241,1996-01-01,March 1996,105,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,65,10.2307/5726,"1. Species richness in ecological communities has traditionally been explained in terms of species interactions, especially competition, operating within the local community over relatively short periods of time. 2. Recently, it has become clear that ecological communities can be organized by a variety of processes operating at different spatial and temporal scales. 3. Since local communities are imbedded within larger geographic regions, regional/ historical phenomena and local processes may influence local richness jointly and should be analysed simultaneously. 4. Here we perform such an analysis by comparing assemblages of hermatypic scleractinian corals from different regions sampled at over 100 sites around the world. 5. Using multiple regression analysis, we find that local richness is as sensitive to regional richness as it is to each of two variables (depth and habitat) that subsume much of the local variability at a site. 6. Our results indicate that although coral assemblages are believed to be intensely interactive, they are, nevertheless, regionally enriched and show no evidence of saturation. 7. Multi-scale effects on local richness demand further investigation to clarify causal relationships, and to enlighten policy decisions over issues of biodiversity, habitat loss and fragmentation, and ecological restoration.",Disturbance gradient | Local richness | Niche | Regional richness | Saturation | Spatial scale | Species pool,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029668482,SCOPUS_ID:0029668482,2-s2.0-0029668482,Dynamics of an entire population of the subtidal snail Umbonium costatum: The importance of annual recruitment fluctuation,Noda T.,Journal of Animal Ecology,00218790,65,2,196-204,1996-01-01,March 1996,18,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,66,10.2307/5722,"1. The dynamics of a population of the subtidal snail Umbonium costatum (Kiener), unaffected by larval dispersal from other populations, was studied in Hakodate Bay, northern Japan, during 1982-88 and 1992. 2. During the study periods, the recruitment densities of U. costatum were highly variable from year to year (85-fold, minimum to maximum). In contrast, adult (i.e. age 1 + year) densities were not highly variable from year to year (3.2-fold, minimum to maximum), since the adult population is composed of many cohorts, with various densities resulting from fluctuating levels of recruitment. 3. During the study period, the age structure of the U. costatum population was always dominated by a few year-classes, a result of sporadic, high recruitment success occurring once every few years. 4. During the study period, density-dependent mortality and growth were not detected in this population. 5. Assuming that only the annual recruitment rate was subject to environmental variability, while other demographic traits (i.e. age-specific survival rates and fecundities) were constant, we made eight independent Leslie matrices and simulated the long-term population dynamics of U. costatum by combining the eight matrices. The results show that the persistence of the U. costatum population in Hakodate Bay is secured by sporadic recruitment occurring once every few years. 6. To our knowledge, this study is the first documentation of recruitment limitation in an entire population from the marine benthos.",Marine snail | Population dynamics | Recruitment limitation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029667053,SCOPUS_ID:0029667053,2-s2.0-0029667053,Dispersal and chaos in spatially structured models: An individual-level approach,Ruxton G.,Journal of Animal Ecology,00218790,65,2,161-169,1996-01-01,March 1996,36,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,67,10.2307/5719,"1. An individual-level stochastic model of a single-species metapopulation model is presented. 2. When density dependence is low, the local population dynamics are stable or cyclic. Increased coupling between local populations causes an increase in variability of local population values by amplifying demographic stochasticity. However, at an ensemble level, increased coupling induces greater spatial correlation and hence a reduction in population variability. 3. When density dependence is high, the local dynamics are chaotic and extinction is common in unlinked populations. Increasing coupling does not lead to spatial correlation, and so ensemble persistence is enhanced, since local population extinctions can be revived by migration from neighbouring populations. 4. The model predicts that increasing the coupling between neighbouring populations has no effect on the likelihood of observing chaos, both at a local and an ensemble level.",Chaos | Dispersal | Metapopulation | Population dynamics | Space,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666975,SCOPUS_ID:0029666975,2-s2.0-0029666975,Predation on competing rodent species: A simple explanation of complex patterns,Hanski I.,Journal of Animal Ecology,00218790,65,2,220-232,1996-01-01,March 1996,166,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,68,10.2307/5725,"1. We extend a predator-prey model previously parameterized for voles and weasels to two prey species, a 'Microtus' (field vole) type which is competitively superior to but more vulnerable to predation than a 'Clethrionomys' (bank vole) type. 2. The model explains four patterns in the dynamics of multispecies rodent assemblages in Fennoscandia: a predictable shift in the relative abundances of different prey species during one multiannual population cycle; long-term (supracyclic) variation in relative prey abundances; an association between the amplitude of population oscillations and the type of the numerically dominant prey species; and increasing rodent species number with increasing latitude. 3. The model results illustrate the complex and often unexpected behaviour of strongly connected multispecies assemblages, of which the Fennoscandian rodent-predator community is a prime example. 4. Since the mid 1980s, rodent oscillations in many, though not all, parts of northern Fennoscandia have become distinctly less regular (non-cyclic), a change which is reflected in the entire animal community linked to the keystone species, the arvicoline rodents. We demonstrate that such long-term changes in the amplitude and regularity of rodent oscillations are not unexpected in multispecies prey-predator assemblages.",Complex dynamics | Indirect interaction | Predator prey model | Rodent | Weasel,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666959,SCOPUS_ID:0029666959,2-s2.0-0029666959,Relationship between migration and latitude among west European birds,Newton I.,Journal of Animal Ecology,00218790,65,2,137-146,1996-01-01,March 1996,87,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,69,10.2307/5716,"1. In western Europe, the number of bird species present in summer remains fairly constant at 187-229 between latitudes 35 and 65°N, decreases to 156 by 70 °N, and then markedly to 26 and 24 on islands at 75 and 80°N. The number present in winter decreases steadily with latitude from 211 at 35°N to four at 80°N, reflecting the greater withdrawal of species from northern latitudes in winter. 2. The proportion of summer visitors in the local avifauna in summer also increases with latitude from 29% of breeding species at 35°N to 83% of breeding species at 80 °N. Conversely, the proportion of winter visitors in the local avifauna in winter decreases with latitude, from 36% of wintering species at 35°N to 8% of wintering species (mostly seabirds) at 70°N to none at 80°N. 3. At most latitudes in the range 35-70°N, while some species leave for the winter, a smaller number of other species move in, mostly from further north. About 23% of breeding species leave western Europe totally in autumn to winter elsewhere, most in Africa south of the Sahara but others in southern Asia and elsewhere. Conversely, 3% of wintering species leave western Europe totally in spring to breed elsewhere, some to the north-west in Iceland-Greenland-Canada and others to the north-east in northern Siberia.",Bird migration | Geographical range | Latitude | Species numbers,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666956,SCOPUS_ID:0029666956,2-s2.0-0029666956,Habitat-specific demography of breeding black-throated blue warblers (Dendroica caerulescens): Implications for population dynamics,Holmes R.T.,Journal of Animal Ecology,00218790,65,2,183-195,1996-01-01,March 1996,259,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,70,10.2307/5721,"1. The distribution of individuals among habitats and their relative success in those habitats can have important consequences for population dynamics. To examine these processes for a long-distance migratory bird species, we studied the population structure, age-specific reproductive output, and local survival of black-throated blue warblers (Dendroica caerulescens, Gmelin) in two breeding habitats differing in shrub density within northern hardwoods forests in New Hampshire, USA. 2. On forest plots with dense shrubs, warblers occurred at higher densities, and fledged significantly more young per capita per season than those occupying areas with lower shrub density. This differential productivity was due to higher reproductive output, mainly through double-brooding, of older (≥2 years of age) individuals, which were disproportionately more abundant in high shrub density sites. 3. Clutch initiation dates, clutch sizes, and predation rates at individual nests did not differ significantly between habitats. Mean body mass of nestlings on day 6 following hatching were higher on average on plots with high shrub density, but differences were not significant. 4. Annual return rates, as indices of local survival, did not differ between habitats for older males or for females. Yearling males, however, returned in subsequent years at a significantly lower rate to low shrub density plots, a result of either lower survival or, more likely, dispersal to more suitable habitat in their second year of breeding. 5. Parental age and habitat suitability interact in that older individuals, through their experience and/or dominance, acquire sites of higher quality, which results in higher reproductive output and probably higher survival. These differences between habitats in density, reproductive performance and local survival are consistent with an ideal-despotic/preemptive distribution of individuals, and suggest that this population could be regulated by the availability, distribution, and extent of high and low quality breeding habitats.",Avian reproductive success | Habitat quality | Ideal-despotic distribution | Neotropical migrant songbirds | Source-sink dynamics,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666955,SCOPUS_ID:0029666955,2-s2.0-0029666955,The risk of parasitism in relation to the distance from reed warbler nests to cuckoo perches,Øien I.,Journal of Animal Ecology,00218790,65,2,147-153,1996-01-01,March 1996,88,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,71,10.2307/5717,"1. The frequency of cuckoo Cuculus canorus L. parasitism of reed warblers Acrocephalus scirpaceus Hermann, was investigated in the south-eastern part of the Czech Republic in relation to the distance of the nest from the nearest tree, and to the distance of the nest from that of the nearest active conspecific neighbour. 2. We also investigated whether any differences in egg size, clutch size and laying dates existed between the reed warblers breeding at different distances from trees, and if breeding reed warblers avoided choosing nesting sites near trees. Differences in clutch size and laying date between parasitized and unparasitized birds were also investigated. 3. The frequency of parasitism was higher close to trees and far away from the nearest active neighbour. 4. Our data support the prediction that reed warblers should avoid nesting near trees. The density of breeding birds were higher further away from trees. The egg-laying dates of reed warblers breeding further away from trees were earlier. Finally, we found that reed warblers breeding further away from trees laid significantly larger eggs than birds breeding closer to trees.",Acrocephalus scirpaceus | Cuculus canorus | Neighbour distance | Nest site selection | Parasitic rate | View from trees,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666935,SCOPUS_ID:0029666935,2-s2.0-0029666935,Ants as selective agents on herbivore biology: Effects on the behaviour of a non-myrmecophilous butterfly,Freitas A.,Journal of Animal Ecology,00218790,65,2,205-210,1996-01-01,March 1996,107,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,72,10.2307/5723,"1. Larvae of the nymphalid butterfly Eunica bechina feed on young leaves of Caryocar brasiliense, a shrub of the Brazilian savannah that is frequently visited by nectargathering ants. 2. Eggs are not removed by ants, but ant occupation on plants affects the oviposition behaviour of the butterflies. Adult females avoid laying eggs on highly visited plant locations and visual cues were demonstrated to mediate oviposition by the butterflies. Plant branches with artificial rubber ants were significantly less infested than control branches with rubber circles. This is the first demonstration that ant presence per se can be enough to produce an avoidance response by ovipositing females in a non-myrmecophilous butterfly. 3. Larval mortality was strongly affected by the level of ant visitation to the host plants, and vulnerability to ant predation decreased with larval size. 4. Stick-like frass chains constructed by the larvae at leaf margins were demonstrated to be a safe refuge against ant attacks on the host plant. Live termites placed on leaves were attacked by foraging ants in significantly greater numbers than those placed on the frass chains. 5. It is concluded that the behavioural biology of both immature and adult Eunica bechina is finely linked with the utilization of a host plant where ant visitation patterns strongly affect larval survival.",Ant predation | Ant-butterfly interaction | Extrafloral nectaries | Oviposition behaviour | Plant-herbivore relationships,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029666932,SCOPUS_ID:0029666932,2-s2.0-0029666932,Carnivorous plant-slug interaction: A trip from herbivory to kleptoparasitism,Zamora R.,Journal of Animal Ecology,00218790,65,2,154-160,1996-01-01,March 1996,18,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,73,10.2307/5718,"1. In this paper, we study the trophic ecology of Deroceras hilbrandi, a slug feeding on the prey captured by Pinguicula vallisneriifolia, a carnivorous plant. 2. We analyse slug abundance, foraging behaviour on P. vallisneriifolia plants and robbing rate in the field. 3. In the laboratory we experimentally test both the trophic preferences and the level of prey selection by the slug. 4. Deroceras hilbrandi, being more carnivorous than herbivorous, feeds on animal carcasses trapped by P. vallisneriifolia. 5. The laboratory experiments indicate that the slug is hardly selective regarding carcass size or degree of degradation. 6. Both mucilage secretion and the spatial distribution of the leaves strongly determine slug foraging behaviour on the plants. However, kleptoparasitic behaviour is risk-free because slugs are able to crawl on the leaves without being trapped. 7. As a result of this unusual animal-plant interaction, D. hilbrandi becomes a kleptoparasitic carnivorous slug.",Deroceras hilbrandi | Kleptoparasitism | Pinguicula vallisneriifolia | Trophic habit change,NA,NA
