@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor,prism:issueIdentifier,pubmed-id,article-number
true,https://api.elsevier.com/content/abstract/scopus_id/84940380754,SCOPUS_ID:84940380754,2-s2.0-84940380754,"Possible recovery of acropora palmata (Scleractinia:Acroporidae) within the veracruz reef system, gulf of mexico: A survey of 24 reefs to assess the benthic communities",Larson E.A.,Revista de Biologia Tropical,00347744,22152075,62,75-84,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15903,"Recent evidence shows that Acropora palmata within the Veracruz Reef System, located in the southwestern Gulf of Mexico, may be recovering after the die off from the flooding of the Jamapa River and a dramatic cold water event in the 1970s. Since this decline, few surveys have documented the status of A. palmata. The 28 named reefs in the system are divided into 13 northern and 15 southern groups by the River. Between 2007 and 2013, we surveyed 24 reefs to assess the benthic communities. Seven of the 11 reefs surveyed in the northern group and all in the southern group had A. palmata. Colonies were typically found on the windward side of the reefs in shallow waters along the reef edges or crest. We also recorded colony diameter and condition along belt transects at two reefs in the north (Anegada de Adentro and Verde) and two in the south (Periferico and Sargazo), between 2011 and 2013. In addition, eight permanent transects were surveyed at Rizo (south). A total of 1 804 colonies were assessed; densities ranged from 0.02 to 0.28 colonies/m² (mean (±SD), colony diameter of 58 ± 73cm, and 89 ± 18% live tissue per colony). Total prevalence of predation by damselfish was 5%, by snails 2%, and <1% by fireworms, disease prevalence was <3%. Size frequency distributions indicated that all of the sites had a moderate to high spawning potential, 15-68% of the colonies at each site were mature, measuring over 1 600cm². The presence of these healthy and potentially reproductive colonies is important for species recovery, particularly because much of the greater Caribbean still shows little to no signs of recovery. Conservation and management efforts of these reefs are vital.",10,Journal,ar,Article,100,4,4,Acropora palmata | Colony size class frequency | Mexico | Population recovery | Veracruz,13567,undefined,1,TRUE,all,All Open Access,11,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940378456,SCOPUS_ID:84940378456,2-s2.0-84940378456,"Capacity building and policy development in belize marine protected areas, an example for caribbean integrated coastal management",C. Crabbe M.J.,Revista de Biologia Tropical,00347744,22152075,62,287-291,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15923,"Sustainability science can, through capacity building, allow for integrated stakeholder management of the vital Caribbean marine ecosystems. We did a capacity building exercise in two major coral reef areas in Southern Belize. The key outcome was a six-month personal/professional action plan developed by each participant about tactics for leading, educating and supporting issues regarding sustainable development and tactics for collaboration to influence policy decisions. Our results can be applied across the Caribbean.",3,Journal,ar,Article,100,1,1,Belize | Bleaching | Climate change | Global warming | Hurricanes | Jamaica | MPAs,13567,undefined,1,TRUE,all,All Open Access,12,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940378172,SCOPUS_ID:84940378172,2-s2.0-84940378172,Development of a protocol for sampling and analysis of ballast water in Jamaica,Mitchell A.A.,Revista de Biologia Tropical,00347744,22152075,62,249-257,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15920,"The transfer of ballast by the international shipping industry has negatively impacted the environment. To design such a protocol for the area, the ballast water tanks of seven bulk cargo vessels entering a Jamaican port were sampled between January 28, 2010 and August 17, 2010. Vessels originated from five ports and used three main routes, some of which conducted ballast water exchange. Twenty-six preserved and 22 live replicate zooplankton samples were obtained. Abundance and richness were higher than at temperate ports. Exchange did not alter the biotic composition but reduced the abundance. Two of the live sample replicates, containing 31.67 and 16.75 viable individuals m-3, were non-compliant with the International Convention for the Control and Management of Ships’ Ballast Water and Sediments. Approximately 12% of the species identified in the ballast water were present in the waters nearest the port in 1995 and 11% were present in the entire bay in 2005. The protocol designed from this study can be used to aid the establishment of a ballast water management system in the Caribbean or used as a foundation for the development of further protocols.",1,Journal,ar,Article,100,4,4,Ballast water | Jamaica | Protocol | Zooplankton,13567,undefined,1,TRUE,all,All Open Access,13,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940374898,SCOPUS_ID:84940374898,2-s2.0-84940374898,"Coral and algal community primary succession on new vertical substrate at rackham’s cay, port royal, Jamaica",Trench C.,Revista de Biologia Tropical,00347744,22152075,62,107-114,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15906,"Jamaica’s trans-shipment industry is amongst the largest in the Caribbean with 90% of trans-shipment activities occurring in Kingston Harbour. The eastern ship channel is populated with patch and fringing coral reefs. In 2002, approximately 20% of an originally sloping face of Rackham’s Cay, on the southern edge of the channel, was cut vertically to 18m and dredged to widen the channel. The successional changes on the newly created vertical limestone wall was assessed between 2009 and 2012 at 5m, 10m and 15m depths using bi-annual photographs of fixed 1 m2 quadrats. Photographs were analyzed using Coral Point Count. No colonization of either algal or coralline species was observed at 15m. Initially calcareous and fleshy algae dominated at 5m but showed a gradual decrease over time. Calcareous algae dominated at 10m and increaseed gradually over the 4 years. Stony corals at both 5m and 10m had overall low cover and slow colonization; the shallower depth had more coverage (4.1% maximum in 2011). Siderastrea sidera -which dominated Rackham’s Cay before dredging- was consistently present in low coverage. Colonization by species of Acropora and Scolymia indicate slower but better succession at 10m. Ten years following dredging activities, colonization and recruitment have been slow but successful at 5m and 10m; species previously described as abundant lead the colonization. We recommend limiting coral relocation activities to depths not exceeding 10m.",1,Journal,ar,Article,100,5,5,Coral colonization | New vertical substrate | Rackham’s Cay | Succession,13567,undefined,1,TRUE,all,All Open Access,14,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940374436,SCOPUS_ID:84940374436,2-s2.0-84940374436,"Bomb-cratered coral reefs in puerto rico, the untold story about a novel habitat: From reef destruction to community-based ecological rehabilitation",Hernández-Delgado E.A.,Revista de Biologia Tropical,00347744,22152075,62,183-200,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15913,"Ecological impacts of military bombing activities in Puerto Rico have often been described as minimal, with recurrent allegations of confounding effects by hurricanes, coral diseases and local anthropogenic stressors. Reef craters, though isolated, are associated with major colony fragmentation and framework pulverization, with a net permanent loss of reef bio-construction. In contrast, adjacent non-bombarded reef sections have significantly higher benthic spatial relief and biodiversity. We compared benthic communities on 35-50 year-old bomb-cratered coral reefs at Culebra and Vieques Islands, with adjacent non-impacted sites; 2) coral recruit density and fish community structure within and outside craters; and 3) early effects of a rehabilitation effort using low-tech Staghorn coral Acropora cervicornis farming. Reef craters ranged in size from approximately 50 to 400m2 and were largely dominated by heavily fragmented, flattened benthos, with coral cover usually below 2% and dominance by non-reef building taxa (i.e., filamentous algal turfs, macroalgae). Benthic spatial heterogeneity was lower within craters which also resulted in a lowered functional value as fish nursery ground. Fish species richness, abundance and biomass, and coral recruit density were lower within craters. Low-tech, community-based approaches to culture, harvest and transplant A. cervicornis into formerly bombarded grounds have proved successful in increasing percent coral cover, benthic spatial heterogeneity, and helping rehabilitate nursery ground functions.",7,Journal,ar,Article,100,4,4,Benthic community structure | Bombing impacts | Community-based ecological rehabilitation | Coral reefs | Fish community structure | Military activities | Novel habitats,13567,0734826,1,TRUE,all,All Open Access,15,EHR,Directorate for Education and Human Resources,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940374061,SCOPUS_ID:84940374061,2-s2.0-84940374061,Population assessment of acropora palmata (Scleractinia: Acroporidae): Relationship between habitat and reef associated species,Martínez K.,Revista de Biologia Tropical,00347744,22152075,62,85-93,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15904,"Three decades ago, Acropora palmata was one of the main reef-building coral species throughout the Caribbean, forming an essential component of the structural complexity of shallow coral reef habitats. These colonies still provide microhabitats for settlement, food and shelter to many vertebrates and invertebrates. The recent decline of A. palmata has been followed by a significant loss in spatial heterogeneity and possibly in species diversity. Studies addressing whether dead and living stands of Acropora hold different fish and benthic assemblages are scarce. The status of Acropora colonies and their associated species were assessed in October 2012, at two reef zones of Cayo Sombrero, Venezuela. Visual censuses of fish abundance and the number of macrofaunal individuals were recorded for both live and dead zones. Living Acropora colonies had the lowest abundance (<31%). In both zoned the fish community was dominated by damselfishes (<53%) and wrasses (<36%), the benthic macrofauna by peracarid crustaceans (<40%) and polychaetes (<38%). Fish and benthic communities were not correlated with the condition (live or dead) of the Acropora habitats; possibly branching structures provide the necessary shelter and protection no matter if they are dead or alive. More replication is necessary to test this unexpected result.",1,Journal,ar,Article,100,4,4,Acropora palmata | Benthic macrofauna | Caribbean | Coral reefs | Reef fishes,13567,undefined,1,TRUE,all,All Open Access,16,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940372352,SCOPUS_ID:84940372352,2-s2.0-84940372352,"Rapid reassessment of the eutrophication status of Kingston Harbour, Jamaica using the zooplankton community",Francis P.A.,Revista de Biologia Tropical,00347744,22152075,62,231-239,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15918,"Previous extensive studies of zooplankton distribution in the eutrophic Kingston Harbour established that it was being continuously contaminated. We assessed the community in 2011, 17 years after a previous study and five years after the introduction of a tertiary waste water system. Sampling was conducted for four weeks at eight stations identical to those sampled in a previous study. We used horizontal surface tows with a 200um net. A total of 73 zooplankton taxa were identified and copepods dominated with 20 species. Mean total abundances were high, ranging from a minimum of 2 383 animals m-3 in the southern region of Hunts Bay to 194 166 animals m-3at the Inner Harbour. Five zooplankton taxa (Acartia tonsa, Paracalanus spp., Temora turbinata, Penilia avirostris and Lucifer faxoni) that were previously identified as indicators, were again important in the Harbour. The overall zooplankton abundances were similar and in some cases higher than the previous study. There was no significant improvement in the water quality since the introduction of the treatment system at Soapberry. This may be a result of unknown nutrient inputs or of nutrient remaining in the sediments.",1,Journal,ar,Article,100,3,3,Eutrophic | Kingston harbour | Rapid assessment | Waste-water | Zooplankton,13567,undefined,1,TRUE,all,All Open Access,17,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940371763,SCOPUS_ID:84940371763,2-s2.0-84940371763,"The planktonic communities of the Jamaican south-east coast; a comparison of harbor, shelf and oceanic areas",Small H.,Revista de Biologia Tropical,00347744,22152075,62,259-272,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15921,"Few studies have compared water quality and plankton along the eutrophication gradient from Kingston Harbour to oceanic waters around Jamaica. To compare the planktonic community along the expected nutrient gradient, we sampled every two weeks at four stations, from eutrophic Kingston Harbour to oceanic California Bank. Phytoplankton was assessed from whole water Niskin bottle casts and zooplankton by vertical hauls with plankton nets of three different mesh sizes: 64um, 200um, and 600um. Total phytoplankton biomass declined sharply away from the harbour (1.0 ug L-1 at the Harbour Shoal Beacon to 0.2 ug L-1 at California Bank). Characteristic estuarine phytoplankton genera -such as Ceratium, Gonyaulax, Gyrodinium and Rhizosolenia- dominated harbour samples while genera characteristic of offshore locations -such as Asterionelliopsis, Navicula, Nitzschia, Rhizosolenia and Thalassionema- dominated California Bank. Highest phytoplankton densities (mean values of 34 174 cells L-1) were found at the harbor mouth. Mean zooplankton abundances ranged from maximum (5 858.5m-3) at Beacon to minimum (2 124.2 m-3) at California; 171 species of zooplankton were identified and copepods dominated with 76 species. Overall, 75 species of zooplankton were identified from Beacon, 107 from Port Royal Cays- South East Cay, 110 from the exposed shelf edge-Windward Edge, and 95 from the oceanic California Bank. Larval forms dominated; copepod nauplii, fish eggs and echinoderm larvae occurred at all sites. Lucifer faxoni and Penilia avirostris were indicative of harbor waters and Microsetella sp. and Farranula carinata of offshore waters. Some zooplankton taxa, like L. faxoni, Paracalanus parvus and copepod nauplii, despite showing gradual decline with distance from Beacon to the Edge, increased in abundance at the furthest station, California. California Bank clearly experiences enrichment which at times can be as high as near-shore areas, but the planktonic community is unique and similar only to those at other offshore station. To be reliable, characterization of water masses must involve a range of physicochemical and biological parameters.",0,Journal,ar,Article,100,4,4,Jamaica | Kingston harbour | Plankton | South-east coast | Water quality,13567,undefined,1,TRUE,all,All Open Access,18,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940371595,SCOPUS_ID:84940371595,2-s2.0-84940371595,"Structure of the coral and octocoral communities of Isla de Aves, Venezuela, northeast Caribbean",Yranzo A.,Revista de Biologia Tropical,00347744,22152075,62,115-136,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15907,"The Isla de Aves Wildlife Refuge is the northernmost portion of the Venezuelan territory generating 135 000km2 of Exclusive Economic Zone. Studies on coral communities are scarce and old (1970s), due to its location 650km northeast of La Guaira Port and because it has military facilities. To upgrade baseline information we estimated size structure, percent live cover, species composition and abundance of corals and octocorals. We evaluated 16 sites around the island using the AGRRA Protocol (band-transects 10 m2) between 1.5 and 21m depth (n=67 transects), and visual surveys conducted in other five sites. We recorded 2 327 colonies belonging to four hydroid species and 36 species of stony corals in 11 families. The values for diversity, dominance and evenness of the coral community ranged between 0.78 and 2.12 (SW), 0.15 and 0.61 and 0.57 y 0.92 respectively. Most coral species had relative abundance values under 3%, except Porites astreoides (25.57%), Pseudodiploria strigosa (18.22%) and Siderastrea siderea (14.44%). They were represented mostly by smaller colonies, between 3 and 30cm in maximum diameter and between 0 and 5cm high. A total of 13 octocoral species belonging to three families were identified. Pseudopterogorgia americana was the most abundant species. The mean percent of live coral (including hydrocorals) was 22.30% (SE=1.73) (15.45% for dead coral, SE=3.28). Dead coral had the highest percentage of dissimilarity between sites (9.21%) (ANOSIM) and 16.57% contribution (SIMPER analysis). Octocoral live cover ranged from 0 to 21.35% with a mean of 6.38% (SE=0.99). Research on benthic communities of Isla de Aves should continue, especially in the deeper areas, to assess ecological conditions.",1,Journal,ar,Article,100,4,4,Abundance | Corals | Diversity | Isla de aves | Octocorals | Venezuela,13567,undefined,1,TRUE,all,All Open Access,19,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940369118,SCOPUS_ID:84940369118,2-s2.0-84940369118,"Application of the soil and water assessment tool (SWAT model) on a small tropical island (Great River Watershed, Jamaica) as a tool in integrated watershed and coastal zone management",Grey O.P.,Revista de Biologia Tropical,00347744,22152075,62,293-305,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15924,"The Great River Watershed, located in north-west Jamaica, is critical for development, particularly for housing, tourism, agriculture, and mining. It is a source of sediment and nutrient loading to the coastal environment including the Montego Bay Marine Park. We produced a modeling framework using the Soil and Water Assessment Tool (SWAT) and GIS. The calculated model performance statistics for high flow discharge yielded a Nash-Sutcliffe Efficiency (NSE) value of 0.68 and a R2 value of 0.70 suggesting good measured and simulated (calibrated) discharge correlation. Calibration and validation results for streamflow were similar to the observed streamflows. For the dry season the simulated urban landuse scenario predicted an increase in surface runoff in excess of 150%. During the wet season it is predicted to range from 98 to 234% presenting a significant risk of flooding, erosion and other environmental issues. The model should be used for the remaining 25 watersheds in Jamaica and elsewhere in the Caribbean. The models suggests that projected landuse changes will have serious impacts on available water (streamflow), stream health, potable water treatment, flooding and sensitive coastal ecosystems.",29,Journal,ar,Article,100,4,4,GIS | Integrated coastal zone and watershed management | Soil and water assessment tool,13567,undefined,1,TRUE,all,All Open Access,20,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940368485,SCOPUS_ID:84940368485,2-s2.0-84940368485,Is the queen conch strombus gigas (Mesogastropoda: Strombidae) a species with Allee effect?,Aranda D.A.,Revista de Biologia Tropical,00347744,22152075,62,207-213,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15915,"The marine park of Xel-Há has a population of Strombus gigas which breeds in the area. We determined the relationship between reproductive activity, conch density and environmental parameters. Samples were collected from February to December 2012, using the transect method, at four sites of Marine Park Xel-Ha, Quintana Roo, Mexico. Sediment samples were analyzed and classified using Folk & Ward’s method. Temperature, salinity and dissolved oxygen were also recorded. Density had a small correlation with sediment (Pearson r=0.29 with very coarse and r=0.26 with coarse sand), while mating and spawning had a correlation of r=0.54 and 0.62 with medium sand, respectively. Density was high in the four sites and was not associated with mating and spawning (r=0.08 and 0.03, respectively). For reproduction, S. gigas requires specific substrate conditions (sandy effect) and not just a density of 56 Conch Ha–1 (Allee effect).",1,Journal,ar,Article,100,3,3,Allee effect | Reproductive behavior | Sandy effect | Strombus gigas,13567,undefined,1,TRUE,all,All Open Access,21,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940368184,SCOPUS_ID:84940368184,2-s2.0-84940368184,"Genet and reef position effects in out-planting of nursery-grown acropora cervicornis (Scleractinia:Acroporidae) in montego bay, Jamaica",Ross A.M.,Revista de Biologia Tropical,00347744,22152075,62,95-106,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15905,"The reef-building coral Acropora cervicornis was a dominant ecosystem element on the Caribbean reef until the 1980s, when it declined by some 97% due primarily to anthropogenic ecosystem changes and disease. This branching species expanded its colony footprint and achieved local dominance largely through fragmentation and regrowth, thus is suited to nursery culture towards restoration. In this experiment, fragments of Acropora cervicornis of four lineages or genets were followed and measured for growth and health over 12 months in 2006 and 2007 on buoyant drop-loop line nurseries at one shallow and one deep fore-reef site in Montego Bay, Jamaica. Sixty-five of these corals were then out-planted to wild reef sites of similar depth and condition to their respective nurseries and monitored photographically for 11 months through 2007 and 2008. A period of rapid death was seen in the out-planted material at both sites over the first four months, followed by a period of relative stability or recuperation. Hermodice carunculata predation was the primary problem in the shallow fore-reef, and was combined with a banding syndrome at the deeper site. This syndrome was noted in the samples prior to planting, during a one week storage period on the seafloor. Continued slow decline occurred in the subsequent seven months in the shallow fore-reef site; however, regrowth was noted in the deeper site in the remaining material. Including these losses, final total live coral length was more than fourfold greater than the initial wild harvest: a net increase through multi-stage propagative restoration or coral gardening. Returns were noted particularly in the faster-growing genets of the nursery and larger planted corals tended to retain more material at eleven months, suggesting that propagative restoration programmes invest in stronger genets and larger corals. Adaptive management and maintenance gardening of the planted material and reef would likely have greatly improved outcomes.",4,Journal,ar,Article,100,1,1,Acropora cervicornis | Coral gardening | Coral propagation | Coral restoration | Hermodice carunculata,13567,undefined,1,TRUE,all,All Open Access,22,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84940366777,SCOPUS_ID:84940366777,2-s2.0-84940366777,"Abundance and larval diversity of gastropods in the mexican caribbean in relation with temperature, salinity and dissolve oxygen",Chávez Villegas J.F.,Revista de Biologia Tropical,00347744,22152075,62,223-230,2014-09-01,1 September 2014,10.15517/rbt.v62i0.15917,"Quintana Roo has over 500 species of gastropods but little is known of the larval stages. We sampled four sites monthly from January to December 2008 with plankton tows in triplicate and a conical net of 300μm mesh. Puerto Morelos had the highest records (41.26±63.23 larvae·10m-3), followed by Mahahual (14.78±28.21 larvae·10m-3); Sian Ka’an and Xel-Ha had the lowest densities (9.16±16.73 and 3.35±4.33 larvae·10m-3, respectively). May and August had the highest records (33.66±67.39 and 31.78±25.92 larvae·10m-3, respectively), March and December the lowest (1.70±1.88 and 3.18±5.27 larvae·10m-3, respectively). There were differences in the spatial mean density (p <0.0001) and time (p= 0.0275). We identified 33 species, genera Strombus, Natica, Cerithium, Nassarius, Neritidae, Cerithiopsis, Nannodiela, Rissoina, Bulla, Bittium, Modulus and Prunum, of which 28 species were recorded in Puerto Morelos. Natica, Epithonium and Cerithium had the highest incidence in the four locations.",1,Journal,ar,Article,100,3,3,Composition | Gastropods | Larvae | Mexican caribbean,13567,undefined,1,TRUE,all,All Open Access,23,NA,NA,NA,NA,NA
