@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/33846961123,SCOPUS_ID:33846961123,2-s2.0-33846961123,"Female fecundity is dependent on substrate, rather than male abundance, in the wind-pollinated, dioecious understory palm Chamaedorea radicalis",Berry E.J.,Biotropica,00063606,17447429,39,2,186-194,2007-03-01,March 2007,10.1111/j.1744-7429.2006.00252.x,"We examined the impact of substrate, population density, and sexual composition on female reproductive success in harvested populations of the tropical understory palm Chamaedorea radicalis. Leaf harvest for the international floral greenery trade does not kill palms, but has been shown to reduce flowering frequency and has been projected to reduce population growth. Because C. radicalis is dioecious and wind-pollinated, a reduction in flowering density from leaf harvest or other anthropogenic factors may lower pollen movement between flowering conspecifics and lower fruit production. Such reduced fecundity in harvested populations can contribute to an Allee effect, where the per capita rate of population growth declines at low density. We tested for these effects by sampling C. radicalis along transects in ten populations, spanning a range of densities, during May (flowering peak) and August (fruiting peak) 2002. We applied path analysis using structural equation modeling (SEM) to test a set of hypothesized relationships between substrate, female size, several population parameters, and female fecundity. SEM models revealed that female fecundity was not dependent on any measure of population density or sexual composition, providing no evidence for an Allee effect. The strongest model (R2 = 92.9%) related C. radicalis reproductive output only to substrate, female size, flower number, and proportional fruit set. This model revealed that palms on rock outcrops were larger, produced more flowers, and had higher proportional fruit set than palms on the forest floor. This finding suggests that protection of females on outcrops should enhance population growth and viability. © 2007 The Author(s) Journal compilation © 2007 by The Association for Tropical Biology and Conservation.",10,Journal,ar,Article,100,2,2,Allee effect | Arecaceae | Dioecy | Fruit set | Mexico | Path analysis | Sex ratio,13817,undefined,0,FALSE,81,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846955101,SCOPUS_ID:33846955101,2-s2.0-33846955101,"Effects of habitat, cattle grazing and selective logging on seedling survival and growth in dry forests of Central Brazil: Short communications",Vieira D.L.M.,Biotropica,00063606,17447429,39,2,269-274,2007-03-01,March 2007,10.1111/j.1744-7429.2006.00246.x,"We studied the effect of forest gaps and cattle grazing on survival and growth of seedlings of seven native tree species, planted in dry forest fragments with different intensities of past logging in Central Brazil. Seedling survival after 12 mo ranged from 35 to 77 percent among species. Survival of most species was similar in gaps and understory in minimally disturbed forest remnants, but was lower in the gaps of more heavily logged forests. In contrast, growth was much higher in gaps than in understory in minimally disturbed forests, but for most species was similar in gaps and understory in more heavily logged forests. We did not detect an effect of cattle on seedling survival. Seedlings of the most commonly logged species show a high potential to survive and grow when planted in logged forests. © 2006 The Author(s) Journal compilation © 2006 by The Association for Tropical Biology and Conservation.",19,Journal,ar,Article,100,3,3,Astronium fraxinifolium | Cavanillesia arborea | Cerrado | Enterolobium contortisiliquum | Eugenia dysenterica | Field experiments | Myracrodruon urundeuva | Schinopsis brasiliensis | Tabebuia impetiginosa | Tropical deciduous forests,13817,undefined,0,FALSE,82,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33846954414,SCOPUS_ID:33846954414,2-s2.0-33846954414,Urbanization and mismatch with protected areas place the conservation of a threatened species at risk,Uehara-Prado M.,Biotropica,00063606,17447429,39,2,264-268,2007-03-01,March 2007,10.1111/j.1744-7429.2006.00260.x,"In this work, we report the predicted distribution of the threatened fluminense swallowtail butterfly, Parides ascanius (Cramer 1775), and correlate it to the presence of urban and protected areas within its range. The distribution was modeled using a genetic algorithm. The predicted distribution of the fluminense swallowtail shows high agreement within Rio de Janeiro state, in a near-continuous strip of 2,038,253 ha along the coastal lowlands, 17.8 percent of which is within urban areas. Only 8.7 percent (178,187 ha) of the remaining (nonurban) predicted model overlapped at least partially with protected areas (19 in all). Almost half of these protected areas also overlapped with urban areas, resulting in an additional loss of 58,751 ha. In seven of 19 protected areas, the distribution of P. ascanius was predicted by less than 50 percent of the models; five of the remaining protected areas are less restrictive reserves. Despite the wide distribution predicted by the models, only two of the observed occurrence points matched the predicted distribution within protected areas. Modeling threatened species distribution is a useful tool for highlighting gaps in networks of protected areas and should aid in planning to fill these gaps. However, in several developing countries with high biodiversity, there is insufficient basic biological information for many threatened species. In these cases, prospecting field studies are urgently needed. © 2007 The Author(s) Journal compilation © 2007 by The Association for Tropical Biology and Conservation.",9,Journal,ar,Article,100,2,2,Brazil | Coastal vegetation | Conservation | Distributional modeling | Fluminense swallowtail | GARP | Geographic distribution prediction | Parides ascanius | Rio de Janeiro,13817,undefined,0,FALSE,83,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846946855,SCOPUS_ID:33846946855,2-s2.0-33846946855,Effects of wind on the allometry of two species of plants in an elfin cloud forest,Cordero R.,Biotropica,00063606,17447429,39,2,177-185,2007-03-01,March 2007,10.1111/j.1744-7429.2006.00244.x,"Thigmomorphogenesis includes the effects of mechanical perturbation on plant growth. To test whether thigmomorphogenesis is evident at different scales within plants, we investigated the effect of wind on allometric relationships between specific plant parts. We chose two species from the elfin cloud forest of Puerto Rico that have contrasting growth habits, the shrub Clibadiun erosum (Asteraceae) and the palm Prestoea acuminata var. montana (Arecaceae), and subjected them to barrier-protected and wind-exposed treatments. For C. erosum, we compared the allometry of stems and branches against three allometric models that predict that plant height or branch length increases at the 1, 2/3, and 1/2 power of stem diameter. Only the geometric similarity model (scaling exponent of 1) seemed to hold when plants were exposed to the wind. We found relatively fewer leaves per number of branches produced and fewer leaves per increment of branch diameter in the plants of C. erosum exposed to the wind. Mean petiole length ratios (petiole length/basal radius) of P. acuminata were higher on leaves of barrier-protected plants for both simple and compound leaves, indicating that petioles were stouter and mechanically safer in the wind-exposed plants. We suggest that alteration of the allometric relationships of plant parts, organs, or plant modules (stems and branches of C. erosum and leaves of P. acuminata) and alteration of the number of plant parts (leaves and branches of C. erosum) are adaptive responses resulting from the mechanical perturbation induced by wind in the elfin forest. © 2006 The Author(s) Journal compilation © 2006 by The Association for Tropical Biology and Conservation.",16,Journal,ar,Article,100,3,3,Clibadium erosum | Leaf shape | Prestoea acuminata var. montana | Puerto Rico | Scaling | Thigmomorphogenesis,13817,undefined,0,FALSE,84,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846942290,SCOPUS_ID:33846942290,2-s2.0-33846942290,Evidence for exploitative competition: Comparative foraging behavior and roosting ecology of short-tailed fruit bats (Phyllostomidae),Bonaccorso F.J.,Biotropica,00063606,17447429,39,2,249-256,2007-03-01,March 2007,10.1111/j.1744-7429.2006.00251.x,"Chestnut short-tailed bats, Carollia castanea, and Seba's short-tailed bats, C. perspicillata (Phyllostomidae), were radio-tracked (N = 1593 positions) in lowland rain forest at Tiputini Biodiversity Station, Orellana Province, Ecuador. For 11 C. castanea, mean home range was 6.8 ± 2.2 ha, mean core-use area was 1.7 ± 0.8 ha, and mean long axis across home range was 438 ± 106 m. For three C. perspicillata, mean home range was 5.5 ± 1.7 ha, mean core-use area was 1.3 ± 0.6 ha, and mean long axis was 493 ± 172 m. Groups of less than five C. castanea occupied day-roosts in earthen cavities that undercut banks the Tiputini River. Carollia perspicillata used tree hollows and buildings as day-roosts. Interspecific and intraspecific overlap among short-tailed bats occurred in core-use areas associated with clumps of fruiting Piper hispidum (peppers) and Cecropia sciadophylla. Piper hispidum seeds were present in 80 percent of the fecal samples from C. castanea and 56 percent of samples from C. perspicillata. Carollia perspicillata handled pepper fruits significantly faster than C. castanea; however, C. castanea commenced foraging before C. perspicillata emerged from day-roosts. Evidence for exploitative competition between C. castanea and C. perspicillata is suggested by our observations that 95 percent of ripe P. hispidum fruits available at sunset disappear before sunrise (N = 74 marked fruits). Piper hispidum plants produced zero to 12 ripe infructescences per plant each night during peak production. Few ripe infructescences of P. hispidum were available during the dry season; however, ripe infructescences of C. sciadophylla, remained abundant. © 2007 The Author(s) Journal compilation © 2007 by The Association for Tropical Biology and Conservation.",49,Journal,ar,Article,100,18,18,Bats | Carollia castanea | Carollia perspicillata | Core-use area | Day-roost | Ecuador | Home range | Piper hispidum | Radio-telemetry | Rain forest,13817,undefined,0,FALSE,85,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34848864526,SCOPUS_ID:34848864526,2-s2.0-34848864526,The influence of large tree density on howler monkey (Alouatta palliata mexicana) presence in very small rain forest fragments,Arroyo-Rodríguez V.,Biotropica,00063606,17447429,39,6,760-766,2007-01-01,November 2007,10.1111/j.1744-7429.2007.00330.x,"The populations of the Mexican mantled howler monkey (Alouatta palliata mexicana) in the Los Tuxtlas region, Mexico, have declined drastically due to habitat loss and fragmentation. Nevertheless, several troops still inhabit very small and isolated rain forest fragments. We identified the main vegetation attributes that can favor the presence of howlers within 18 small (< 10-ha) fragments that did not differ significantly in size, shape, and isolation (nine occupied and nine unoccupied by howlers). We found that habitat quality (i.e., food resources and vegetation structure) affected howler incidence in small fragments. Particularly, the occupied fragments showed greater density of big trees (dbh > 60 cm), greater total basal area, greater basal area of persistent tree species, and greater basal area of top food species than the unoccupied fragments; suggesting that even for small fragments the loss of big trees and particularly the decrease in size class of the top food species can negatively affect howler distribution in highly fragmented landscapes. These findings could be used to establish foreground conservation areas for this critically endangered subspecies in fragmented landscapes of Los Tuxtlas. © 2007 The Author(s).",64,Journal,ar,Article,100,4,4,Fragmentation | Habitat quality | Los Tuxtlas | Mexican mantled howler monkeys | Mexico,13817,undefined,1,TRUE,86,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33846118335,SCOPUS_ID:33846118335,2-s2.0-33846118335,Use of olfaction during prey location by the common vampire bat (Desmodus rotundus),Bahlman J.,Biotropica,00063606,17447429,39,1,147-149,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00218.x,"The common vampire bat, Desmodus rotundus, feeds on mammalian blood and is a major agricultural pest in Latin America. One way to prevent bats from biting livestock is to understand how the bats locate the livestock. We confirmed the role of olfaction in foraging with a modified cafeteria trial. Bats significantly favored blood meals associated with scent (fur, feces) over meals lacking these olfactory cues. These results confirm earlier observations on the role of olfaction during prey location by this species, and have potential to facilitate eradication measures without extensive loss of other bat species. © 2006 The Author(s).",22,Journal,ar,Article,100,2,2,Agricultural pest | Behavior | Control | Echolocation | Location | Olfaction | Pasture | Prey | Vampire bat | Vision,13817,undefined,0,FALSE,87,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846116158,SCOPUS_ID:33846116158,2-s2.0-33846116158,Edge effects of linear canopy openings on tropical rain forest understory microclimate,Pohlman C.L.,Biotropica,00063606,17447429,39,1,62-71,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00238.x,"We investigated microclimatic edge gradients associated with grassy powerlines, paved highways and perennial creeks in wet tropical forest in northeastern Australia during wet and dry seasons. Photosynthetically active radiation, air temperature and vapor pressure deficit, soil temperature, canopy temperature, soil moisture, and air speed in the rain forest understory were measured during traverses perpendicular to the forest edge. Light intensity was elevated near the edges of powerlines, highways, and creeks, but this effect was strongest for creek edges. Air temperature and vapor pressure deficit were elevated near powerline edges in the dry season and highway edges in both wet and dry seasons but were not elevated near creek edges in either season. In contrast, soil moisture was lowered near creek edges but not near either powerline or highway edges. No edge gradients were detected for air speed. Canopy temperature was elevated near highway edges and lowered near powerline edges in the wet season but no edge gradients in canopy temperature were detected near creek edges in either the wet or the dry season. We suggest that these different edge gradients may be largely the result of differences in the fluxes of latent and sensible heat within each type of linear canopy opening, with periodic flood disturbance assisting by maintaining a more open canopy near creek edges. Our data indicate that the nature of the linear canopy opening is at least as important as the width in determining the nature and severity of microclimatic edge effects, analogous to the ""matrix effect"" of traditional fragmentation studies. © 2006 The Author(s).",87,Journal,ar,Article,100,3,3,Highway | Internal fragmentation | Northeastern Australia | Photosynthetically active radiation | Powerlines | Soil moisture | Stream | Temperature | Tropical rain forest | Vapor pressure deficit,13817,undefined,0,FALSE,88,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846115650,SCOPUS_ID:33846115650,2-s2.0-33846115650,Spatial and temporal patterns of abundance and diversity of an East African leaf litter amphibian fauna,Gardner T.A.,Biotropica,00063606,17447429,39,1,105-113,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00233.x,"We present data on sample richness, relative abundance, and community structure of a leaf litter amphibian assemblage from globally important miombo-mopane woodlands characteristic of western Tanzania. We describe patterns of diversity across major habitat types and between different seasons from an annual pitfall-trapping campaign. We recorded 28 species of amphibians, which is significantly higher than existing richness estimates for other miombo woodland sites elsewhere in sub-Saharan Africa. We found that cultivation of native habitat reduces frog diversity, a conclusion that has important implications in light of the rapid conversion of miombo woodland for agriculture and fuel-wood across much of southern and central Africa. Many species showed strongly ansynchronized patterns of seasonality in relative abundance, which has significant implications for the establishment of successful monitoring programs and biodiversity surveys. These conclusions emphasize the importance of stratified long-term sampling in biodiversity studies and demonstrate that superficial levels of sampling effort can lead to erroneous conclusions regarding patterns of diversity in amphibian communities. The relatively poor focus on herpetofaunal research in African miombo-mopane woodland is out of proportion to its ecological and conservation significance. © 2006 The Author(s).",36,Journal,ar,Article,100,5,5,Amphibians | Miombo woodland | Patterns of biodiversity | Tanzania | Tropical dry forest,13817,undefined,0,FALSE,89,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846107434,SCOPUS_ID:33846107434,2-s2.0-33846107434,Chemical defense and the persistence of pioneer plant seeds in the soil of a tropical cloud forest,Veldman J.W.,Biotropica,00063606,17447429,39,1,87-93,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00232.x,"We present evidence that differences in soil seedbank persistence among pioneer plants in the cloud forest of Monteverde, Costa Rica, are influenced by differences in seed chemical defense. We used extracted seed chemicals from Bocconia frutescens (Papaveraceae), Guettarda poasana (Rubiaceae), Phytolacca rivinoides (Phytolaccaceae), Urera elata (Urticaceae), Cecropia polyphlebia (Cecropiaceae), and Witheringia meiantha (Solanaceae) to assess seed chemical defense in two ways: (1) a plant pathogen inhibition assay using Pythium irregulare; and (2) a brine shrimp toxicity assay using Artemia salina. The combined performance of each species in the two assays positively correlated with seedbank persistence. In the pathogen assay, mycelium growth was reduced when Pythium was cultured on media containing seed extracts from the three species with the greatest seed longevity in the soil (i.e., Bocconia, Guettarda, and Phytolacca). Bocconia, the most persistent species, was the only species that contained chemicals toxic to brine shrimp, an indication of defense against arthropods. We focused on Bocconia defense by isolating the chemicals toxic to brine shrimp and identified them as dihydrosanguinarine, dihydrochelirubine, and dihydrochelerthrine. We found these alkaloids in Bocconia seeds at much higher concentrations (∼50 mg/g seed material) than in leaves. These chemicals are likely responsible for the exceptional longevity of Bocconia seeds in the soil. Phytolacca and Guettarda seeds also remain viable in the soil for long periods probably due to antipathogen chemicals detected in our analyses. In contrast, the species that do not persist (i.e., Urera, Cecropia, and Witheringia) lacked seed defensive chemicals in our assays. © 2006 The Author(s).",17,Journal,ar,Article,100,8,8,Bocconia frutescens | Cecropia polyphlebia | Costa Rica | Guettarda poasana | Phytolacca rivinoides | Seed chemical defense | Seed demography | Seed predation | Soil seedbank | Urera elata | Witheringia meiantha,13817,undefined,0,FALSE,90,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846103455,SCOPUS_ID:33846103455,2-s2.0-33846103455,Detecting tropical forests' responses to global climatic and atmospheric change: Current challenges and a way forward,Clark D.A.,Biotropica,00063606,17447429,39,1,4-19,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00227.x,"Because of tropical forests' disproportionate importance for world biodiversity and for the global carbon cycle, we urgently need to understand any effects on these ecosystems from the ongoing changes in climate and atmosphere. This review, intended to complement existing data reviews on this topic, focuses on three major classes of challenges that we currently face when trying to detect and interpret directional changes in tropical forests. One is the very limited existing information on the historical context of study sites. Lasting effects from past climate, natural disturbances, and/or human activities could be significantly affecting current-day processes in tropical forests and need to be investigated for all active field sites. Second, while progress has been made in recent years on standardizing and refining research approaches, a number of methods- and data-limitations continue to affect efforts both to detect within-forest changes and to relate them to ongoing environmental change. Important outstanding needs are improved sampling designs, longer time-series of observations, filling key data gaps, and data access. Finally, forest responses to ongoing environmental change are complex. The effects of many simultaneously changing environmental factors are integrated by the plants, and their responses can involve significant lags, carryovers, and non-linearities. Specifying effects of individual environmental changes, however, is required for accurate ecosystem-process models and thus for projecting future impacts on these forests. After discussing these several types of challenges and ways to address them, I conclude with a priority agenda for this critical area of research. © 2006 The Author(s).",112,Journal,re,Review,100,1,1,Carbon dioxide | Climate change | Data access | Ecophysiology | Forest ecology | Global change | Landscape sampling | Monitoring | Process modeling | Tropical rain forest,13817,undefined,0,FALSE,91,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846095402,SCOPUS_ID:33846095402,2-s2.0-33846095402,Genetic variation in fragmented forest stands of the Andean oak Quercus humboldtii Bonpl. (Fagaceae),Fernández-M. J.F.,Biotropica,00063606,17447429,39,1,72-78,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00217.x,"Quercus humboldtii is a montane forest dominant species in Colombia, which has experienced significant habitat loss. Using three microsatellite loci, we compared the genetic diversity of adults and seedlings in fragments of small and large size. Results show high genetic diversity, comparable to other temperate oak species (Ho = 0.813, He = 0.780, and f = -0.044). However, allelic richness reduction in seedlings of the most fragmented part of the landscape, suggested restricted gene flow and risk of future genetic bottlenecks, if larger tracts of forest disappear. © 2006 The Author(s).",29,Journal,ar,Article,100,2,2,Andes | Fagaceae | Forest fragmentation | Genetic diversity | Microsatellites | Quercus humboldtii | South America,13817,undefined,0,FALSE,92,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846093035,SCOPUS_ID:33846093035,2-s2.0-33846093035,Temporal dynamics of rich moth ensembles in the montane forest zone in southern Ecuador,Hilt N.,Biotropica,00063606,17447429,39,1,94-104,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00219.x,"We studied temporal dynamics of diverse moth ensembles (Arctiidae and Geometridae) in early and late succession stages of forest recovery in the montane zone of southern Ecuador. Moths were sampled using weak light sources (2 × 15 W tubes per trap) during three sampling periods (March-April 2002, wet season; October-November 2002, and August-October 2003, both ""dry"" seasons). Arctiid moth abundance hardly varied between sampling periods. Estimates of local diversity were lower in 2002 (wet and dry season) than in the dry season 2003, and ensemble composition was more strongly affected by sampling period rather than habitat differences. Geometridae ensembles revealed stronger temporal patterns. Geometrid abundance increased about twofold from the wet to the dry season, and temporal effects on species composition were far more pronounced that in arctiids. These differences might hint to variation in the dependence of geometrid versus arctiid larvae on ephemeral plant resources. Despite these significant temporal dynamics, in both families only a few of the more common species analyzed individually showed strong temporal changes in abundance. Almost all common species occurred as adults during all sampling periods. Therefore, even though temporal dynamics of moth ensembles are not negligible, both moth families are suitable ""indicators"" of community diversity and change along the succession gradient. Samples must be large enough, however, and preferably should be collated over various times of the year and in parallel, to allow for valid statements about moth diversity and species compositions in relation to habitat differences. These recommendations undermine the validity of the concept of ""rapid biodiversity inventories"" for speciose tropical insect communities. © 2006 The Author(s).",21,Journal,ar,Article,100,3,3,Arctiidae | Ecuador | Forest recovery | Geometridae | Succession gradient | Temporal dynamics,13817,undefined,0,FALSE,93,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846088430,SCOPUS_ID:33846088430,2-s2.0-33846088430,Damage and recovery of riparian sierra palms after Hurricane Georges: Influence of topography and biotic characteristics,Zimmerman J.,Biotropica,00063606,17447429,39,1,43-49,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00237.x,"Tropical forests are often shaped by disturbance events, especially in regions where hurricanes and other severe storms occur. We studied the effects of Hurricane Georges (September 1998) on the sierra palm (Prestoea acuminata var. montana) in the Luquillo Mountains of Puerto Rico. We established riparian transects along two headwater streams that were similar in size and location, but differed in riparian tree species composition and land-use history. Following Hurricane Georges, sierra palms were surveyed periodically for damage and recovery (measured by initial loss and subsequent regrowth of palm leaves), tree height, sun exposure, and production of inflorescences and infructescences. Palm height had the highest association with damage, with most damage occurring to canopy palms. Palm recovery (4 mo and 10 mo post-hurricane) was associated with high tree density, indicating that sun exposure was not limiting. Hurricane Georges likely reduced production of flowers and fruits in sierra palms for at least 10 mo following the storm, although production of new leaves was rapid. Although palms recovered quickly from defoliation after the hurricane, decreased reproduction resulted in reduced availability of fruit for terrestrial and aquatic consumers. © 2006 The Author(s).",14,Journal,ar,Article,100,2,2,Disturbance | GIS | Hurricanes | Land-use | Palms | Prestoea acuminata var. montana | Puerto Rico | Riparian forest | Subtropical wet forest | Tropical streams,13817,undefined,0,FALSE,94,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846087811,SCOPUS_ID:33846087811,2-s2.0-33846087811,The Guayana Highlands: A promised (but threatened) land for ecological and evolutionary science,Rull V.,Biotropica,00063606,17447429,39,1,31-34,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00215.x,NA,23,Journal,no,Note,100,1,1,Biogeography | Climatic change | Diversity | Endemism | Neotropics | Speciation,13817,undefined,0,FALSE,95,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846086928,SCOPUS_ID:33846086928,2-s2.0-33846086928,Energetics of East African pycnonotids,Seavy N.E.,Biotropica,00063606,17447429,39,1,114-119,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00216.x,"Rate of oxygen consumption was measured in five bulbuls (Family Pycnonotidae) from western Uganda to evaluate whether this group is indeed characterized by the very low basal rates of metabolism previously reported. For three of these species, body temperature and rate of metabolism were measured as a function of ambient temperature from 10°C to 35°C. In these species body temperature was highly variable, and declined with ambient temperature in Andropadus virens. Such variation, in conjunction with behavioral adjustments, may reduce heat loss at low ambient temperatures. Body mass accounted for 98 percent of the variation in the basal rates of metabolism presented here. Basal rates in these species ranged from 81 to 90 percent of values predicted by the Aschoff-Pohl relationship for passerines, whereas previous measurements ranged from 56 to 72 percent of predicted values. This difference may reflect differences in species or measurement techniques, which, if the latter, suggests that the reduction in metabolic rate in this family may be less than originally thought. These data underline the importance of continued data collection on the metabolism of tropical birds, few of which have been measured to date. © 2006 The Author(s).",0,Journal,ar,Article,100,2,2,Bulbul | Energetics | Greenbul | Metabolism | Physiology | Pycnonotidae | Thermal conductance,13817,undefined,0,FALSE,96,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846077088,SCOPUS_ID:33846077088,2-s2.0-33846077088,Phosphorus limits tropical rain forest litter fauna,McGlynn T.P.,Biotropica,00063606,17447429,39,1,50-53,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00241.x,"The stoichiometry of resources may explain bottom-up regulation of higher trophic levels. We tested the effects of soil and litter nutrient stoichiometry on the invertebrate litter fauna of a Costa Rican tropical rain forest. Animal densities were estimated from 15 sites across a phosphorus gradient. The density of the invertebrate litter fauna varied considerably, and was strongly tied to soil and litter phosphorus concentrations. An increase in phosphorus concentrations corresponded with an equally proportionate increase in animal densities. Natural variation in nutrient levels can thus serve as a predictor of density in a highly diverse tropical animal community. © 2006 The Author(s).",37,Journal,ar,Article,100,6,6,Bottom-up | Costa Rica | Detritus | Nutrient limitation | Phosphorus | Stoichiometry | Terrestrial food web | Trophic cascade | Tropical forest,13817,undefined,0,FALSE,97,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846077085,SCOPUS_ID:33846077085,2-s2.0-33846077085,Seasonality of reproduction in Amazon River Dolphins (Inia geoffrensis) in three major river basins of South America,McGuire T.,Biotropica,00063606,17447429,39,1,129-135,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00221.x,"Reproduction of Amazon River Dolphins, Inia geoffrensis, is generally reported to be highly seasonal; however, this conclusion is based on studies from only one area of Inia distribution from throughout the Amazon and Orinoco river basins. Our observations of live dolphins from the Orinoco, Amazon, and Mamoré river basins (in Venezuela, Peru and Bolivia, respectively) indicate that reproduction in Inia often occurs year-round, with seasonal peaks varying according to geographic location. Inia neonates in Peru and Bolivia were seen in all seasons, and were observed most often in falling water (season was defined by relative water level). Conversely, neonates in Venezuela were seen at the end of low water and in rising water, yet were never observed during falling water. Inia mating behavior in Peru was observed in all seasons, while mating was observed only during falling and low water in Bolivia. Our review of the literature from throughout the range of Inia indicates variation in reproductive seasonality, with year-round reproduction in some areas. Seasonality of peaks in births varied according to study area, and may be more closely associated with local environmental and prey conditions than with taxonomic relatedness, relative seasonal differences in water levels, or broad geographic distribution. © 2006 The Author(s).",15,Journal,ar,Article,100,2,2,Amazon | Inia | Mamoré | Orinoco | Reproduction | River dolphins | Seasonality | South America,13817,undefined,0,FALSE,98,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846065177,SCOPUS_ID:33846065177,2-s2.0-33846065177,Biotropica: Editorial,Ghazoul J.,Biotropica,00063606,17447429,39,1,3,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00262.x,NA,0,Journal,ed,Editorial,100,1,1,NA,13817,undefined,0,FALSE,99,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846060283,SCOPUS_ID:33846060283,2-s2.0-33846060283,Forest structure and primary productivity in a Bornean heath forest,Miyamoto K.,Biotropica,00063606,17447429,39,1,35-42,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00231.x,"Aboveground forest structure, biomass, and primary productivity in a tropical heath forest in Central Kalimantan (Indonesian Borneo) were examined using data from 1-ha plots and stand-level allometric equations developed from harvested tree samples. The study site experienced a severe drought in 1997-1998 associated with the El Niño Southern Oscillation event. The drought effect on heath forest productivity was also assessed by evaluating changes in wood mass increment rates. Allometric relationships suggested that heath forest trees had leaves with smaller specific leaf area (SLA), and large heath forest trees allocate more to leaf mass compared to mixed dipterocarp forest trees. Aboveground biomass (for trees ≥ 4.8 cm DBH) in two 1-ha plots, P1 and P4, totaled 244.8 and 232.0 Mg/ha. Aboveground wood mass increment rate was -0.1 and 4.7 Mg/ha/yr in P1 and P4 during the drought period (from February to August 1998), while it quickly recovered to 8.1 and 8.5 Mg/ha/yr during the post-drought period (from August 1998 to August 1999 for P1 and from August 1998 to November 1999 for P4). This suggests a severe impact of the drought on heath forest productivity. Leaf characteristics of heath forest such as small SLA and long-lived leaves probably play a significant role in effective assimilation and maintenance of heath forest productivity under stressful conditions. © 2006 The Author(s).",26,Journal,ar,Article,100,4,4,"Allometry, biomass | Borneo | Drought | Kalimantan | Kerangas | Leaf area index | Litter | Net primary production | Specific leaf area",13817,undefined,0,FALSE,100,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846059819,SCOPUS_ID:33846059819,2-s2.0-33846059819,Predicting the uncertain future of tropical forest species in a data vacuum,Gardner T.A.,Biotropica,00063606,17447429,39,1,25-30,2007-01-01,January 2007,10.1111/j.1744-7429.2006.00228.x,NA,138,Journal,no,Note,100,4,4,Biodiversity | Predictions | Research | Secondary forests,13817,undefined,0,FALSE,101,NA,NA
