@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/33750643329,SCOPUS_ID:33750643329,2-s2.0-33750643329,"Daños en plantas de un sotobosque tropical premontano pluvial, Costa Rica",Di Stéfano G. J.,Revista de Biologia Tropical,00347744,44,1,275-277,1996-04-01,April 1996,"Damage (visually categorized) was studied during the rainy season in woody vegetation less than 8 m tall (n=230) in 22 circular (radius= 1 m) plots randomly spread over one hectare of primary premontane tropical rain forest (San Ramón, Costa Rica). About half of the individuals were 0.11-0.5 m tall, and nearly 85% of them were damaged by insects. Severity and number of injury types increased in the tallest plants. Almost half of the individuals less than 0.1 m tall, appeared undamaged. Physical damage occurred in about 6.5% of the plants.",2,Journal,ar,Article,100,2,2,Damage | Herbivory | Rainy premontane tropical forest | Seedlings,13567,undefined,0,FALSE,71,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750638439,SCOPUS_ID:33750638439,2-s2.0-33750638439,"Tallas, proporción de sexos y reproducción de Myliobatis californica y M. longirostris (Pisces: Myliobatidae) en Baja California Sur, México",Villavicencio Garayzar C.,Revista de Biologia Tropical,00347744,44,1,291-295,1996-04-01,April 1996,"The commercial catch in Almejas Bay, Mexico, was monitored from August 1990 through December. Sizes in male and female M. californica were 37-86 and 30-128 cm DW, respectively; in M. longirostris they respectively were 31-59 and 31-88 cm. M. californica give birth, ovulate and mate during spring-summer. In both species, males begin maturity around 50 cm DW.",5,Journal,ar,Article,100,1,1,Almejas Bay | Bat rays | M. Longirostris | Myliobatis californica | Pacific | Reproduction | Size,13567,undefined,0,FALSE,72,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750634644,SCOPUS_ID:33750634644,2-s2.0-33750634644,"Estación de biología tropical ""Los Tuxtlas"", Veracruz, México: Lista florística comentada (mimosaceae a verbenaceae)",Ibarra-Manríquez G.,Revista de Biologia Tropical,00347744,44,1,41-60,1996-04-01,April 1996,"This is the second part of the commented list of plants found in Los Tuxtlas, a Mexican Tropical Biology Research Station. Part one appeared in Rev. Biol. Trop. 43.",41,Journal,ar,Article,100,2,2,Floristics | Mexico | Phenology | Tropical rain forest | Uses | Vascular plants | Veracruz,13567,undefined,0,FALSE,73,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/30744441475,SCOPUS_ID:30744441475,2-s2.0-30744441475,"Reproducción de Carcharhinus obscurus (Pisces: Carcharhinidae), en el Pacífico Nororiental",Villavicencio Garayzar C.J.,Revista de Biologia Tropical,00347744,44,1,287-289,1996-04-01,April 1996,"A new nursery area in the American North Pacific was found for the dusky shark, Carcharhinus obscurus. Neonates (80-123 cm TL) and adult females (313-347 cm TL) with embryos are present during February-August in coastal lagoons. Sex ratio in neonates was near 1:1.",4,Journal,ar,Article,100,1,1,Carcharhinus obscurus | Dusky shark | North Pacific | Nursery area | Reproduction,13567,undefined,0,FALSE,74,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/24844436236,SCOPUS_ID:24844436236,2-s2.0-24844436236,"Desarrollo de raíces en estacas de Gliricidia sepium (fabaceae) recién establecidas, Ciudad Colón de Mora, Costa Rica",Di Stéfano G. J.,Revista de Biologia Tropical,00347744,44,1,81-85,1996-04-01,April 1996,"The root growth of Gliricidia sepium recently established cuttings, was studied during ten months at Ciudad Colón de Mora, Costa Rica. They were planted (following local practice) on a colluvio-alluvial soil, at 1 x 1 m and 40 cm deep. Every month, five cuttings were extracted randomly to determine the number and diameter of roots at 10 cm from base, number of branches and biomass. Leaf flushing began two weeks after planting, while the first roots (less than 3 cm long) were observed in 40% of the cuttings after a month. Leaf biomass was higher when compared with stems and roots, except in March-April. The maximum average biomass growth rates occurred during the dry season between January and March, reaching values of 0.14 (SD 0.17), 0.18 (0.29) and 0.06 (0.08) g dry weight/day/cutting for leaves, branches and roots, respectively. These values dropped in April, especially for leaves and branches. No flowers were produced. The ecomorphophysiological unit of adult plants, necessary for an adequate adjustment to the environmental conditions of the site, was not reached by these cuttings.",1,Journal,ar,Article,100,2,2,Biomass | Cuttings | Phenology | Root growth,13567,undefined,0,FALSE,75,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21144448810,SCOPUS_ID:21144448810,2-s2.0-21144448810,"The genome of Epiperipatus biolleyi (Peripatidae), a Costa Rican onychophoran",Mora M.,Revista de Biologia Tropical,00347744,44,1,153-157,1996-04-01,April 1996,"Cytologic studies of Epiperipatus biolleyi, a Costa Rican onychophoran, reveal the presence of a large genome (C-value=4.3 pg/C) with many chromosomes, and a bimodal karyotype. Analysis of male meiosis indicates that all chromosomes are rod-shaped, without distinct primary constrictions. Two large bivalents are consistently associated with nucleoli. Meiosis proceeds through the pachytene stage, with a few thick bivalents that break up into many small and a few large chromosomes at the diplotene stage. At metaphase the rod-shaped bivalents seem to be pulled from the telomeres into opposite poles of the spindle, lacking well defined kinetochores. DNA isolated from E. biolleyi presents a complex profile with very low GC-content in isopycnic cesium gradients. Digestion with restriction enzymes produces a homogenous spread of molecules, except with Hae III, Hind III and Bgl II, which generate distinct bands of fluorescence. A Bgl II repeat of 1.9 Kb, has been cloned for evolutionary studies. Based on these results, many repetitive DNA families should be found in this genome.",11,Journal,ar,Article,100,3,3,C-value | Cytogenetics | Evolution | Onychophorans | Repeated DNA families,13567,undefined,0,FALSE,76,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542683238,SCOPUS_ID:1542683238,2-s2.0-1542683238,"La pesquería de Penaeus stylirostris (Decapoda: Penaeidae) en el Golfo de Nicoya, Costa Rica",Palacios J.,Revista de Biologia Tropical,00347744,44,1,225-231,1996-04-01,April 1996,"A cohort analysis was performed for Penaeus stylirostris Stimpson, 1871 in the inner Gulf of Nicoya. Overfishing is evident for males 150-160 mm and in females over 170 mm in length. These groups also showed the highest instantaneous mortality rates. Higher catches are for sizes 130-140 mm. The small-scale fishing fleet reportedly caught 29 457 Kg of white shrimp (Penaeus occidentalis Streets, 1871 y P. stylirostris) equivalent to US $ 558 210. During August 427 708 kg of shrimp were caught in a 1 378 days fishing effort; a standardization factor of 0.5. was revealed for the small-scale fishing fleet effort. The highest capture percentage for Penaeus occidentalis was 55.06.",2,Journal,ar,Article,100,3,3,Cohort analysis | Economic yield | Fishing standarization effort | Penaeus stylirostris,13567,undefined,0,FALSE,77,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13044279319,SCOPUS_ID:13044279319,2-s2.0-13044279319,Análisis electroforético de las secreciones adhesivas de onicóforos del género Epiperipatus (onychophora: peripatidae),Mora M.,Revista de Biologia Tropical,00347744,44,1,147-152,1996-04-01,April 1996,"Onychophorans use their adhesive secretion to capture prey and for defense. The protein composition of this secretion was studied in several species of Epiperipatus from Costa Rica, using polyacrylamide gel electrophoresis with sodium dodecyl sulphate (SDS-PAGE). A complex pattern of proteins appeared in acquous extracts of the secretion after electrophoresis and staining with Coomassie Brilliant Blue. Many conserved high molecular weight bands are detected, and a few low molecular weight bands that are abundant and species-specific. Extracts from many different individuals of the abundant species E. biolleyi show identical patterns, while each of the four species analized had a unique band pattern. These specific patterns of small peptides may be useful for taxonomic identification in this phylum. The large variability in size and number of these peptides suggests that they play a general function such as gelation through disulfide bond formation, and not a specific catalytic function.",9,Journal,ar,Article,100,3,3,Adhesive secretion | Epiperipatus | Onychophora | Taxonomy,13567,undefined,0,FALSE,78,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0542423275,SCOPUS_ID:0542423275,2-s2.0-0542423275,"Hábitos alimentarios de Caulolatilus affinis (Perciformes: Branchiostegidae) en la Bahía de La Paz, Baja California Sur, México",Elorduy Garay J.,Revista de Biologia Tropical,00347744,44,1,241-249,1996-04-01,April 1996,"The analysis (using numeric, volumetric, frequency of occurrence and relative importance indexes) of the contents of 311 digestive tracts of C. affinis collected monthly (1988) in the southern Gulf of California (24° 00′-25°00′N, 109°40′-110°35′W), shows that this species feeds mainly on crustaceans, particularly amphipods. The monthly composition of the diet shows variation in food classified as secondary and incidental. The kind of captured prey indicates that this species is an oportunistic predator of benthic or demersal organisms. There are no differences in feeding behavior between sexes, nor in relation to length. There is a close relationship of feeding with reproduction and otolith's ring deposition, and also with the seasonal variations of sea temperatures.",8,Journal,ar,Article,100,2,2,Branchiostegidae | Caulolatilus | Feeding habits | Fishes | Gulf of California,13567,undefined,0,FALSE,79,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0348211745,SCOPUS_ID:0348211745,2-s2.0-0348211745,"Fenología y ecofisiología de dos poblaciones de Tabebuia rosea (""roble de sabana"") en Costa Rica (bignoniaceae)",Figueroa P.,Revista de Biologia Tropical,00347744,44,1,61-70,1996-04-01,April 1996,"Leaf flushing, leaf fall, flowering and fruiting were observed during a period of three years in a population of 32 trees of Tabebuia rosea in San Pedro de Montes de Oca (1200 masl) and Santa Ana (909 masl). These four phenological characteristics showed a strong periodicity. Leaf fall is more pronounced during dry season, favored by high temperatures and drought. Shoot growth is more emphasized during the wet season and is related to high temperatures. A positive correlation was determined between shoot growth, rain fall and high temperatures, but in the case of leaf fall and the rain fall the correlation was negative. The flowering season needs a high thermal oscilation and 9 dry period. Similarly, fruiting occurs during the dry season and lasts more than flowering.",7,Journal,ar,Article,100,2,2,Leaf fall | Phenological characteristics | Rain fall | Shoot growth | Tabebuia rosea,13567,undefined,0,FALSE,80,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0343858841,SCOPUS_ID:0343858841,2-s2.0-0343858841,Toxilogical screening of some Nigerian wild legumes,Kadiri M.,Revista de Biologia Tropical,00347744,44,1,269-274,1996-04-01,April 1996,"Toxilogical screening was carried out on seeds of five wild leguminous plants: Delonix regia, Cassia tora, Sesbania sesban, Crotalaria naragutensis and Tamarindus indica. The animals used in the toxicological screening were mice and rats. The leguminoous seeds have high protein contents which range between 21.1% for S. sesban and 47.7% for C. naragutensis, while the mineral elements detected in appreciable quantities were calcium, magnesium, potassium, iron, cooper, zinc, phosphorus and sodium. Oxalate contents were very low and they range between 0.03% for S. sesban and 0.09% for C. tora. Acute toxicity test for 12 days using mice and rats given water extracts of the five legumes through the oral and intraperitoneal routes produced no visible negative effects. The treatment instead resulted in increases in fresh weights of the rats and mice when compared with the control animals that were fed or injected distilled water. There were also increases in blood sera protein and sugar contents of rats injected intraperitoneally with concentrated water extracts. Similar results were obtained in the prolonged toxicity screening.",2,Journal,ar,Article,100,3,3,Fresh weight | Mice | Mineral elements | Oxalate | Rats | Toxicological screening | Wild legumes,13567,undefined,0,FALSE,81,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0342820932,SCOPUS_ID:0342820932,2-s2.0-0342820932,"Composición y distribución de peces continentales en el sur de Quintana Roo, Península de Yucatán, México",Schmitter-Soto J.,Revista de Biologia Tropical,00347744,44,1,199-212,1996-04-01,April 1996,"Composition and distribution of the continental ichthyofauna were studied in southern Quintana Roo and adyacent areas of Campeche and Belize, southeastem Yucatan Peninsula, Mexico, on the basis of 69 sampled localities, as well as the published information and the fish collection carried out by the Zoology Museum at the Quintana Roo Research Center (MZ-CIQRO P). Fishing gear included 2- and 20-m-long seine nets, 1- and 3-m-wide throw nets, hook, spear, hand nets, and traps; we recorded parameters such as temperature, salinity and conductivity, transparency, depth, dissolved oxygen, bottom type and riparian vegetation. Most of the sites were visited in the rainy and the dry seasons. The inventory of continental fishes of Quintana Roo includes 85 species, 55 detected in the southern zone. Twelve are recorded for the first time in continental waters of the state: Anchoa colonenis, A. parva, Rhamdia laticauda, Atherinella sp., Strongylura timucu, Diapterus auratus, Eugerres plumieri, Stegastes leucostictus, Rivulus tenuis., Phallichthys fairweatheri, Xiphophorus helleri, and Stephanolepis hispidus. Cluster analysis allowed distinction of the following four local ichthyofaunas, sorted by decreasing distance to the coast: (1) Zohlaguna Plateau, some 250 masl. with relatively cool waters; (2) Hondo River and bordering water bodies, such as freshwater cenotes, wetlands, pools and creeks; (3) Center-Northeast Zone, including the brackish lake systems of Bacalar, Guerrero and Ubero, as well as the wetlands around the Bay of Chetumal and freshwater lakes such as Vallehermoso; and (4) Southern Caribbean coastal lagoons, where salinity varies regularly. Ichthyofauna (1) is characterized by the occurrence of X. helleri and Rhamdia guatemalensis and the frequency of Heterandria bimaculata and Poecilia petenensis; (2), by the frequency of primary fishes such as Hyphessobrycon compressus and Rhamdia laticauda, as well as Ophisternon aenigmaticum; (3) by peripheral fishes, such as Arius assimilis, Gobiomorus dormitor and Anchoa colonensis; (4), by a significatively greater richness, due to the dominance of marine fishes of the families Gerreidae, Lutjanidae, and others, which utilize mangroves as nursery or feeding grounds. Even though the fish distribution within the study area follows essentially ecological factors, the decrease in neotropical or primary fishes from Belize to Sian Ka'an shows the importance of historical factors on a slightly larger geographical scale.",17,Journal,ar,Article,100,2,2,Distribution | Ichthyofauna | New records | Quintana Roo | Yucatan Peninsula | Zoogeography,13567,undefined,0,FALSE,82,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141846020,SCOPUS_ID:0141846020,2-s2.0-0141846020,"Determinación de la edad de Istiophorus platypterus (Pisces: Istiophoridae) al sur del Golfo de California, México",Alvarado-Castillo R.,Revista de Biologia Tropical,00347744,44,1,233-239,1996-04-01,April 1996,"Specimens (973) of the sailfish Istiophorus platypterus caught by sport fishing in the southern of the Gulf California from 1989 to 1991 were measured. The fourth spine of the dorsal fin of 745 specimens were also collected to estimate age and growth based on observations of a transverse section. We were able to read the opaque and translucent bands of 97% of the sections. A monthly analysis of the type of edge, opaque or translucent, indicated that the formation of an opaque band from a hialine one takes one year. Thus, we were able to estimate the numbers in age groups from 0 to 7. The most abundant age groups were, in order 3, 2 and 4. The majority of the specimens were between 180 and 210 cm in body length.",12,Journal,ar,Article,100,2,2,Age determination | California Gulf | Istiophorus platypterus | Sailfish,13567,undefined,0,FALSE,83,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043179442,SCOPUS_ID:0043179442,2-s2.0-0043179442,Phenology and description of a new species of Liothrips (Thysanoptera: Phlaeothripidae) from Didymopanax (Araliaceae) in Brazilian cerrado,Del-Claro K.,Revista de Biologia Tropical,00347744,44,1,193-197,1996-04-01,April 1996,"A new species of the leaf-feeding genus Liothrips is described from Brazilian cerrado. It differs from similar members of the genus with a relatively short head in having antennal segments III-VI extensively yellow, but the legs dark and the forewings pale. The systematic position of the species is discussed, because it is unusually variable in the chaetotaxy; there arc either one or two pairs of long postocular setae, and the males have either two or three pairs of long setae on tergite IX. This species is apparently monophagous on Didymopanax vinosum, on which it sometimes severely damages the apical leaves and meristem. Populations reach their maximum after the period of flower and leaf bud production.",19,Journal,ar,Article,100,2,2,Chaetotaxy variation | Leaf damage | Thysanoptera,13567,undefined,0,FALSE,84,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042806899,SCOPUS_ID:0042806899,2-s2.0-0042806899,Sinecología básica de moluscos terrestres en cuatro formaciones vegetales de Cuba,Pérez A.,Revista de Biologia Tropical,00347744,44,1,133-146,1996-04-01,April 1996,"The land snail communities of four ecosystems from the National Botanical Garden of Cuba were studied (June, 1991). There arc 21 species, 19 genera and 14 families. Higher diversity indexes were obtained for the Dry (H′= 2.08) and for the Semideciduous forests (H′= 1.90), which also had the highest evenness values. Dominance was higher at the ""Cuabal"" (D1.2= 0.86) and the Coastal ""Manigua"" (0.90) vegetation types. Species richness values were high in general, with the highest ones at the Dry Forest (S= 19) and the lowest at the Cuabal (S= 7). The highest AEH was obtained at the Cuabal (0.42) and the lowest at the Dry Forest (0.13). Qualitative (Sorensen Index) and quantitative comparisons (Bray- Curtis and Camberra indexes) were also made in order to study the association among habitats. The highest qualitative similarity was observed between the Dry Forest and the Semideciduous (81%), of both with the Coastal Manigua (68%) and the last cluster with the Cuabal at a 39% level. Soil was the substrate used with a higher frecuency (X2= 771.46, p < 0.005), and also the surface or ""o m stratum"" (K.S.= 0.60, p < 0.001) which corresponds to debris and rock-dwelling animals. A higher proportion of active individuals was obtained for partial shadow (39.2%) and filtered sun (49%). A highly significant relationship was observed between the presence of predatory ants and the mortality of snails in the quadrats studied.",10,Journal,ar,Article,100,3,3,Communities | Diversity | Ecological indices | Land snails | Predation | Synecology,13567,undefined,0,FALSE,85,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042678415,SCOPUS_ID:0042678415,2-s2.0-0042678415,Estimación del flujo génico en insectos. El análisis de Caledia captiva (Orthoptera: Acrididae),Kohlmann B.,Revista de Biologia Tropical,00347744,44,1,183-191,1996-04-01,April 1996,"An indirect method was used for analyzing patterns and levels of gene flow between two races of the Australian grasshopper Caledia captiva (Orthoptera: Acrididae). A site was chosen were two chromosomal races (Moreton and Torresian) of C. captiva meet and form an hybrid zone. Five of their enzyme systems were analyzed and the allozymic disequilibria at the centre of the hybrid zone were calculated for estimating the dispersal rates. The estimates produce a dispersal rate in the order of 93 (67-138) m (generation)-1/2. This result evidences a rather restricted gene flow level, concordant with the narrow hybrid zone formed between the two races. Steep genetic clines that coincide with narrow hybrid zones are generally considered to have arisen either from a balance of selection gradients and gene flow, or from competitive effects. The existence of low genetic introgression levels in this species would appear to support the first possibility.",3,Journal,ar,Article,100,1,1,Allozymes | Caledia captiva | Gametic disequilibrium | Gene flux | Hybrid zones,13567,undefined,0,FALSE,86,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041628732,SCOPUS_ID:0041628732,2-s2.0-0041628732,Additions to the scorpion fauna of Panama and Costa Rica,Lourenço W.,Revista de Biologia Tropical,00347744,44,1,177-181,1996-04-01,April 1996,"Two new additions to the scorpion fauna of Panama and Costa Rica are described: the male of Chactas bonito Francke and Stockwell, 1987, Chactidae, a species previously described from Costa Rica but based only on female specimens, and Tityus mongei n.sp., Buthidae, from Colon Province in Panama. Tityus mongei is closely related to Tityus sastrei Lourenço and Florez, described from the Pacific coastal region of Colombia. In comparison with T.sastrei, T. mongei is characterized by (1) lighter more yellow coloration (2) pedipalp keels more strongly crenulated (3) the subaculeous tooth is strong and very stocky and (4) basal middle lamellae of pectines strongly dilated.",3,Journal,ar,Article,100,1,1,Costa Rica | New records | New species | Panama | Scorpions,13567,undefined,0,FALSE,87,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030118376,SCOPUS_ID:0030118376,2-s2.0-0030118376,Efectos cardiovasculares del extracto acuoso de las hojas de Clusia coclensis (Guttiferae),González M.,Revista de Biologia Tropical,00347744,44,1,87-91,1996-04-01,April 1996,"Aqueous extracts of the leaves of Clusia coclensis, (Guttiferae) injected intravenously to 42 normal Sprague-Dawley rats and to 42 Spontaneous Hypertensive rats, in 7 different doses, induced a rapid and transitory decrease in blood pressure and heart frequency. The magnitude of blood pressure decrease was dose-dependent. The effect was statistically significant (p ≤ 0.01), probably due to sympathetic stimuli.",3,Journal,ar,Article,100,2,2,Aqueous extract | Blood pressure | Cardiovascular effects | Clusia coclensis,13567,undefined,0,FALSE,88,8731613,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030116729,SCOPUS_ID:0030116729,2-s2.0-0030116729,Susceptibilidad de la rata Sigmodon hispidus (Rodentia: Cricetidae) al Toxoplasma gondii (Eucoccidia: Sarcocystidae),Misael Chinchilla C.,Revista de Biologia Tropical,00347744,44,1,265-268,1996-04-01,April 1996,"Sigmodon hispidus, a cotton rat, was inoculated with tachyzoites or oocysts of Costa Rican strains of Toxoplasma gondii to demonstrate the resistance to this parasite, as compared with mice, hamster and white rat infection. Susceptibility to tachyzoite inoculation was higher in this animal than in white rats but lower than in the other animals. Independent to the Toxoplasma strain studied, oocyst infection was less lethal for S. hispidus when compared with mice and hamsters; the results were similar to those observed for white rats. There is a probable participation of this wild animal in the natural Toxoplasma life cycle.",3,Journal,ar,Article,100,4,4,Cotton rat | Natural resistance | Sigmodon hispidus | Toxoplasma | Toxoplasmosis,13567,undefined,0,FALSE,89,8731615,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0013627421,SCOPUS_ID:0013627421,2-s2.0-0013627421,Nuevos registros de cladóceros (Crustacea: Anomopoda) en México,Ciros-Pérez J.,Revista de Biologia Tropical,00347744,44,1,297-301,1996-04-01,April 1996,NA,10,Journal,ar,Article,100,2,2,Anomopoda | Biogeography | Cladocera | México | New record,13567,undefined,0,FALSE,90,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010734321,SCOPUS_ID:0010734321,2-s2.0-0010734321,Filodócidos (polychaeta: phyllodocidae) del Caribe Mexicano con claves para identificar las especies del Gran Caribe,Salazar-Vallejo S.,Revista de Biologia Tropical,00347744,44,1,107-122,1996-04-01,April 1996,"These are the first records of phyllodocids from this Mexican Caribbean (Quintana Roo). Detailed descriptions are provided for nine species on the basis of 187 specimens. The species included are Notophyllinae: Nereiphylla castanea (Marenzeller 1879), N. fragilis (Webster 1879), N. mimica Eibye-Jacobsen 1992; Phyllodocinae: Phyllodoce (Anaitides) erytrhophylla (Schmarda 1861), P. (A.) longipes Kinberg 1866; Eteoninae: Pterocirrus foliosus (Treadwell 1924), Eumida sanguinea (Ørsted 1843), Eulalia hutchinsonensis (Perkins 1984), E. myriacycla (Schmarda 1861), and Eteone heteropoda Hartman 1951. Five additional species are also included by the examination of their type materials: Eteone heteropoda Hartman 1951 (AHF 120), Nereiphylla magnaoculata (Treadwell 1901) (USNM 15951), P. (Anaitides) panamensis Treadwell 1917 (USNM 16831), P. (Phyllodoce) tortugae Treadwell 1917 (AMNH 975, 979) and Pterocirrus foliosus (Treadwell 1924) (USNM 20328). Some additional specimens of Phyllodoce groenlandica Ørsted 1842 and P. mucosa Ørsted 1843, from the North Sea were used for comparative analysis. A key to the 36 phyllodocid species from the Grand Caribbean Sea is also presented.",13,Journal,ar,Article,100,1,1,Mexican Caribbean | Polychaetes | Taxonomy,13567,undefined,0,FALSE,91,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009206906,SCOPUS_ID:0009206906,2-s2.0-0009206906,"Inventario de la vegetación de la isla de Coiba, Panamá: Composición y florística",Pérez R.,Revista de Biologia Tropical,00347744,44,1,31-40,1996-04-01,April 1996,"Mature and little-altered forest cover large expanses of the central and northern regions of Coiba island, Panama (7°29' N; 81°45' W). A total of 231 species of plants, 203 of which were trees and shrubs, were recorded. The families with the most species were Leguminosae, Rubiaceae, and Melastomataceae. The higher elevation forest of the island center is dominated by Calophyllum longifolium, Eschweilera pittieri, Cassipourea elliptica, and Ternstroemia tepezapote, while Calophyllum longifolium, Tetragasiris panamensis, and Carapa guianensis predominate in the surrounding, low-lying forest. Pelliciera rhizophora and Rhizophora mangle are the most common species of the mangrove forests along the southern shore of the island, and freshwater swamps are characterized by high densities of Prioria copaifera and Peltogyne purpurea. Within the variegated forest in the northern part of the island, we established two 20 x 20 m plots. Within each plot we marked and measured the diameter at breast height (dbh) of all woody plants greater than 1 cm dbh, excluding lianas. One plot yielded 29 species and 156 stems, while the other had 37 species and 158 stems. These levels of diversity are relatively low when compared to same-sized plots from comparable forest areas on mainland Panama.",7,Journal,ar,Article,100,5,5,Flora | Forest | Island | Shrub | Species | Tree | Vegetation,13567,undefined,0,FALSE,92,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0006377539,SCOPUS_ID:0006377539,2-s2.0-0006377539,"""Florecimiento"" de Ceratium furca (peridiniales: ceratiaceae) en un ambiente salobre: Laguna de Sontecomapan, México",Guerra-Martínez S.,Revista de Biologia Tropical,00347744,44,1,23-30,1996-04-01,April 1996,"Although Ceratium furca var. hircus is a typically marine dinoflagellate, this species is reported in a coastal lagoon of Mexico. The specimens of this species in Sontecomapan were compared with those from Bahia Fosforescente (Puerto Rico) and statistical test between morphometric data proved to be significant (p<0.05) in some characteristics except transdiameter. These differences are caused by environmental influence on species. The abundance changed from 700 to 3 000 cel/l in brackish conditions (13-35‰) and high temperature (30-34°C). The bloom seems to be associated with an increase in the rate N:P. When freshwater was too high, population levels decreased remarkably. The abundance of C. furca var. hircus on the littoral marine zone was also low. The most suitable conditions in the lagoon for this species maybe could be: the brackish water, high concentrations of inorganic phosphorus, organic material, microorganism as food and tolerance to pollution agents. Such conditions allow recognition of an increase in its niche breadth.",8,Journal,ar,Article,100,2,2,Bloom | Brackish water | Certium furea var. hircus autecology | Coastal lagoon | Dinoflagellates | Phytoplankton ecology | Sontecomapan,13567,undefined,0,FALSE,93,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0006198259,SCOPUS_ID:0006198259,2-s2.0-0006198259,"Morfometría, época reproductiva y talla comercial de Macrobrachium americanum (crustacea: palaemonidae) en Guanacaste, Costa Rica",Ruiz M.,Revista de Biologia Tropical,00347744,44,1,127-132,1996-04-01,April 1996,"Macrobrachium americanum was collected in the San Andres River, Santa Cruz, Guanacaste, Costa Rica (10° 22′ 00″ N ; 85° 43′ 00″ W). from March 1984 to April 1985. For 290 specimens the relationship total length - total weight was log PT= -4.3554 + 2.9756 log LT for males and log PT= -3.7797 + 2.6118 log LT for females. The minimum commercial size was 55 to 60 mm total length, between 3.6-4.8 g abdominal weight, and between 6.9-9.8 g total weight.",12,Journal,ar,Article,100,3,3,Commercial size | Costa Rica | Macrobrachium americanum | Reproduction,13567,undefined,0,FALSE,94,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005794435,SCOPUS_ID:0005794435,2-s2.0-0005794435,A new arboreal lizard of the genus Celestus (Squamata: Anguidae) from Northern Honduras,McCranie J.,Revista de Biologia Tropical,00347744,44,1,259-264,1996-04-01,April 1996,A new species of arboreal lizard of the genus Celestus is described from north-central Honduras. This new species appears to be most closely related to C. bivittatus and is easily distinguished from that species by having longer digits on both the fore- and hindlimbs.,6,Journal,ar,Article,100,2,2,Anguidae | Celestus | Honduras | New species | Reptilia | Squamata,13567,undefined,0,FALSE,95,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005600074,SCOPUS_ID:0005600074,2-s2.0-0005600074,Thermoregulatory behavior applied to the culture of Procambarus clarkii (decapoda: cambaridae),Bückle R. L.,Revista de Biologia Tropical,00347744,44,1,123-126,1996-04-01,April 1996,"In thermoregulatory behavior of Procambarus clarkii studied on organisms acclimated to 20, 23, 26 and 29 °C, body mass did not affect tolerance and resistance. Acclimation temperatures exerted no significant influence on the preferred temperatures nor on the final preferendum (23.4°C). Nevertheless, acclimation positively affected the low temperature avoidance threshold: the upper incipient lethal temperature by 0.6°C and the critical thermal maximum (CTM), by 3.2°C. When culturing P. clarkii in Baja California, temperature should be close to the final preferendum, and within the accepted range of 16.9 - 28.5°C.",10,Journal,ar,Article,100,3,3,Acclimation | Baja California | Culture | México | Procambarus clarkii | Thermoregulation,13567,undefined,0,FALSE,96,NA,NA
