@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,dc:description
true,https://api.elsevier.com/content/abstract/scopus_id/0024569544,SCOPUS_ID:0024569544,2-s2.0-0024569544,The ecology of Hawaiian flower-breeding drosophilids. 2. Adult dispersions and reproductive ecology,Montague J.,American Naturalist,00030147,133,1,71-82,1989-01-01,1989,10.1086/284902,5,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,85,"Hawaiian flower-breeding Scaptomyza caliginosa and their host morning glories Ipomoea acuminata were examined in Hawaii Volcanoes National Park, Kilauea, Hawaii. Males tend to overdisperse; females tend to aggregate. Densities of adults per blossom were high in sunlit than in shaded blossoms, but female reproductive effort (eggs per female per blossom) was higher in shaded blossoms. Variation in female reproductive effort did not correlate with variation in either temperature or humidity in the field. Male courtship behavior has an inhibitory effect on oviposition within crowded blossoms. This finding may represent a density-dependent component in the maintenance of the low fecundity of this species. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024569527,SCOPUS_ID:0024569527,2-s2.0-0024569527,The cost of tundra plant structures: evaluation of concepts and currencies,Chapin F.,American Naturalist,00030147,133,1,1-19,1989-01-01,1989,10.1086/284898,144,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,86,"Carbon costs of synthesis are quite similar among parts and species of tundra plants and among chaparral shrubs, because all plant parts have substantial concentrations of certain energetically expensive constituents (either lignin or protein and tannin). Evidence did not support the generalization that evergreen leaves are more expensive to produce than deciduous leaves. Initial N and P costs of synthesis differ substantially among plant parts and species. These costs are higher in leaves than in stems and tend to decrease from deciduous shrubs and forbs to graminoids to evergreen shrubs to mosses to lichens. Nutrient costs also vary substantially among species within a growth form. Final N and P costs are much less than initial costs because of resorption from senescing parts, whereas final carbon costs are not greatly modified by resorption. Carbon and nutrient costs are interconvertible, if their exchange ratios are known, but if exchange ratios are not known (usually the case) carbon may in general by a more practical currency than nutrients for estimating the cost of synthesis. Nutrients may be the more useful currency in evaluating the cost of synthesis. Nutrients may be the more useful currency in evaluating the cost of tissue removal by herbivores and pathogens and tissue investment in reproduction, particularly under conditions of strong nutrient limitation. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024569526,SCOPUS_ID:0024569526,2-s2.0-0024569526,The habitat volumes of scarce and ubiquitous plants: a test of the model of environmental control,Burgman M.,American Naturalist,00030147,133,2,228-239,1989-01-01,1989,10.1086/284912,50,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,87,"Examined the expected relationship between the ubiquity of species in samples and the realized edaphic habitat volumes of these species. The habitat space of a suite of plants from southern Western Australia was defined by principal-components analysis of soil data. The habitat volumes of 36 scarce and 41 ubiquitous species were not significantly different. An alternative hypothesis is suggested, that scarce plants do not have restricted environmental tolerances but, rather, fill their habitat space more sparsely. Strong correlations between species frequencies in samples and habitat volume were observed in the total data set and in 8 of 10 plant guilds, corroborating predictions, but only half the correlations within guilds were significant at the 5% level when statistical bias from sampling frequency was taken into account. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024568451,SCOPUS_ID:0024568451,2-s2.0-0024568451,Facultative placentotrophy and the evolution of squamate placentation: quality of eggs and neonates in Virginia striatula,Stewart J.,American Naturalist,00030147,133,1,111-137,1989-01-01,1989,10.1086/284904,94,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,88,"Newborn size in the viviparous snake Virginia striatula is determined by female size, egg size, and placental nourishment and is correlated inversely with current fecundity. Of the 2 modes of embryonic nutrition used, lecithotrophy and placentotrophy, an increase in vitellogenic nourishment results in a reduction in current fecundity, whereas placental nourishment does not affect current fecundity. Newborn composition is determined by 2 mechanisms: one is correlated with female size, the other regulated by the developing embryo. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024567609,SCOPUS_ID:0024567609,2-s2.0-0024567609,The latitudinal gradient in geographical range: how so many species coexist in the tropics,Stevens G.,American Naturalist,00030147,133,2,240-256,1989-01-01,1989,10.1086/284913,1224,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,89,"The latitudinal gradient in species richness is paralleled by a latitudinal gradient in geographical-range size called Rapoport's rule. The greater annual range of climatic conditions to which individuals in high-latitude environments are exposed relative to what low-latitude organisms face may have favored the evolution of broad climatic tolerances in high-latitude species. This broad tolerance of individuals from high latitudes has led to wider latitudinal extent in the geographical range of high-latitude species than of lower-latitude species. If low-latitude species typically have narrower environmental tolerances than high-latitude species, then equal dispersal abilities in the 2 groups would place more tropical organisms out of their preferred habitat than higher-latitude species out of their preferred habitat. A larger number of ""accidentals' (species that are poorly suited for the habitat) would thus occur in tropical assemblages. The constant input of these accidentals artificially inflates species numbers and inhibits competitive exclusion. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024567570,SCOPUS_ID:0024567570,2-s2.0-0024567570,Chromosomal influences on life-history variation along an altitudinal transect in Drosophila robusta,Etges W.,American Naturalist,00030147,133,1,83-110,1989-01-01,1989,10.1086/284903,15,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,90,"Life-history variation was associated with the inversion polymorphisms on 3 of 5 of the chromosomal arms in Drosophila robusta. Karyotypic differences were associated with variation in egg-to-adult developmental time (DEVT), age at first reproduction, and early fecundity, but not adult longevity. Variations in DEVT among gene arrangements on the left arm of the second chromosome were change by temperature, but consistently across populations. Some low-elevation karyotypes were associated with shorter DEVT in warmer-temperature conditions. Third-chromosome karyotypes were also associated with differences in DEVT, but in a population-specific way, indicating variation in genic contents of third-chromosome gene arrangements among populations along this elevational transect. Third-chromosome gene arrangements were also associated with correlated sets of fitness characters. Differences in DEVT were correlated with clinal variation in second-chromosome gene arrangements. Changes in inversion frequencies through time may influence the course of life-history evolution for inversions with genic contents that are relatively uniform from population to population. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024531420,SCOPUS_ID:0024531420,2-s2.0-0024531420,The interspecific size-density relationship among crowded plant stands and its implications for the -3/2 power rule of self- thinning,Weller D.,American Naturalist,00030147,133,1,20-41,1989-01-01,1989,10.1086/284899,64,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,91,"Presents a geometric model that explains the interspecific size-density relationship among crowded plant stands in terms of 2 descriptors of the volume occupied by an average individual in each stand: density of biomass per unit of occupied volume and ratio of height to base width. The model predicts that stand measurements form a linear band when the logarithm of aboveground stand biomass is plotted against the logarithm of plant density. The band appears narrow because biomass per unit of volume and the ratio of height to width are biologically constrained and vary much less than stand biomass or density. In the absence of systematic trends in either parameter, simple geometry would fix the slope of the band at - 1/2 . Thus, the extent of deviation from - 1/2 is of primary biological interest, since that deviation reflects biological trends in plant shape or packing density across the plant kingdom. Aboveground biomass, density, and height data from 370 plant stands revealed systematic trends in both parameters. Small plants growing at high densities tend to be relatively more slender and to pack more biomass per unit of volume than do larger plants in less dense stands. Herbaceous monocots are more slender and pack more biomass per unit of volume than herbaceous dicots, which are in turn higher in both measures than trees. Such trends yield an interspecific relationship with a slope shallower than the ideal - 1/2 value. The interspecific band encloses dynamic self-thinning lines that differ widely in slope; therefore, the static and dynamic relationships can be considered independently and are not simple facets of a single thinning ""law'. Many proposed interpretations of the constant in the dynamic self-thinning equation can be more clearly applied to a new constant calculated for single stands from the product of biomass per unit of volume and the ratio of height to width. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024531059,SCOPUS_ID:0024531059,2-s2.0-0024531059,"Marriage entrapment by ""solitary' mothers: a study on male deception by female pied flycatchers",Gjershaug J.,American Naturalist,00030147,133,2,273-276,1989-01-01,1989,10.1086/284916,14,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,NA,NA,92,"By soliciting copulations, widowed female Ficedula hypoleuca may have led the new males to believe that they were the fathers of their broods. The new males were thus fooled or trapped, even though the females had already laid their eggs and were therefore temporarily infertile. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024525645,SCOPUS_ID:0024525645,2-s2.0-0024525645,Coexistence on a seasonal resource,Brown J.,American Naturalist,00030147,133,2,168-182,1989-01-01,1989,10.1086/284908,58,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,93,"A model is presented giving conditions for competitive coexistence on a single resource with seasonal productivity. It is assumed that individuals can allocate time to foraging and remaining dormant and that dormancy is less costly than foraging. Coexistence requires a trade-off between foraging and maintenance efficiency. The species with the higher maintenance efficiency (ratio of harvest rate to cost of dormancy) can exploit periods of high resource abundance and then inexpensively remain dormant during periods of low abundance. The species with the higher foraging efficiency (ratio of harvest rate to the additional cost of foraging over remaining dormant) can continue to exploit profitably periods of low resource abundance. The optimal behaviour of the foragers promotes coexistence, and increasing variation in resource productivity increases the chances of adding to the community a species with a higher maintenance efficiency but lower foraging efficiency. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024525251,SCOPUS_ID:0024525251,2-s2.0-0024525251,The distribution and abundance of resources encountered by a forager,Possingham H.P.,American Naturalist,00030147,133,1,42-60,1989-01-01,1989,10.1086/284900,69,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,all,All Open Access,94,"A model of resource renewal and depletion is used to explore the relationship between the distribution and abundance of the resources encountered by a forager (encountered crop) and the distribution and abundance of resources observed by researchers (stainding crop). Unless the arrival rate of any forager at a patch is independent of previous arrivals at that patch, encountered crop does not equal standing crop. Pollination ecologists should be wary of using standing crop to measure encountered crop. When resources in a patch renew at a constant rate, systematic foraging (reducing the standard deviation but not the mean of the inter-arrival time) does not increase the mean resource abundance encountered by a forager. However, systematic foraging may increase the fitness of a territorial forager because it reduces mean standing crop and therefore intruder pressure, and systematic foraging may increase the fitness of a risk-averse forager because it reduces the standard deviation of encountered crop. When the rate of resource renewal in a patch depends on the amount of resource in that patch, systematic foraging alters the mean resource abundance encountered by a forager. In particular, when resources increase in a patch at a decreasing rate, systematic foraging increases mean encountered crop. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024525250,SCOPUS_ID:0024525250,2-s2.0-0024525250,Interpretations and comparisons of constants in the species-area relationship: an additional caution,Lomolino M.,American Naturalist,00030147,133,2,277-280,1989-01-01,1989,10.1086/284917,29,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,95,"The utility of the most comlmon model describing this relationship, the power model (S = cAz, where S is species richness, A is area, and c and z are fitted constants), is debatable. The strongest controversy stems not from the ""fit' provided by this model, but from the biological relevance of its exponent, z. This paper re-emphasizes previous cautions on potential misinterpretation of z values and discusses a shortcoming of the power model that may overestimate its exponent, underestimate its coefficient, and thus compromise inferences derived from comparisons among archipelagoes or taxonomic groups. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0024485761,SCOPUS_ID:0024485761,2-s2.0-0024485761,"Sexual selection, natural section, and a fitness trade-off in a tropical frog with male parental care",Townsend D.,American Naturalist,00030147,133,2,266-272,1989-01-01,1989,10.1086/284915,10,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,96,In male Puerto Rican coqui Eleutherodactylus coqui 1) variance in relative mating success (opportunity for sexual selection) and variance in relative hatching success (opportunity for natural selection) both contribute substantially to total variance in male reproductive success; and 2) a negative interaction exists between these 2 components of male reproductive success. The negative interaction represents the existence of a significant fitness trade-off between mating success and hatching success for male coquies. -from Author
true,https://api.elsevier.com/content/abstract/scopus_id/0024484922,SCOPUS_ID:0024484922,2-s2.0-0024484922,"Relationships among leaf construction cost, leaf longevity, and light environment in rain-forest plants of the genus Piper",Williams K.,American Naturalist,00030147,133,2,198-211,1989-01-01,1989,10.1086/284910,220,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,NA,NA,97,"Among 7 Piper species characteristic of multiple stages of rain forest secondary succession, leaf construction cost increased and leaf longevity decreased as available light increased. When Piper species characteristic of different habitats co-occurred, their leaf construction costs were similar, but mean leaf construction costs for sun and shade species, based on plants sampled from the entire range of light environments, were quite different. The hypothesis is rejected that leaf construction cost and leaf longevity are generally positively related. The arguments previously used to support the hypothesis fail to consider carbon income as well as cost. The more general hypothesis, predicting a positive relationship between longevity and the ratio of cost to carbon gain, is conceptually more robust and consistent with the data. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024484918,SCOPUS_ID:0024484918,2-s2.0-0024484918,The evolution of dioecy from distyly: reevaluation of the hypothesis of the loss of long-tongued pollinators,Muenchow G.,American Naturalist,00030147,133,1,149-156,1989-01-01,1989,10.1086/284906,29,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,98,"Simulated the spread of gender-aborting alleles in a distylous population, allowing the contribution of the low flower parts to reproduction to be set at zero or at values above zero. Mistakes (the expression of gender-aborting alleles in the ""wrong' morph) were allowed at a rate of or above zero. Evidence for the statements that pin plants evolved into females and thrums into males, and that ancestral tubular flowers evolved into shallow flowers, is reviewed. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024484447,SCOPUS_ID:0024484447,2-s2.0-0024484447,The evolution of viviparity in amniote vertebrates: egg retention versus egg size reduction,Dunbrack R.,American Naturalist,00030147,133,1,138-148,1989-01-01,1989,10.1086/284905,9,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,99,"Examines a recent explanation for the absence of viviparity in birds that depends heavily on a model that was developed to account for viviparity in squamate reptiles. The elevated body temperature of birds precludes extended egg retention, an early stage in the evolution of viviparity from an oviparous ancestor, probably through constraints on the rate of oxygen transfer to developing embryos. If the effects of endothermy are included in the model developed to account for the evolution of viviparity in reptiles, then qualitative and quantitative differences in embryonic developmental rates are predicted between reptiles and birds as a result of eggs being retained within the uterine environment. This modification offers an explanation for the total absence of viviparity in birds. The evolutionary sequence for mammalian viviparity from an endothercm viviparous ancestor was probably through the progressive production of smaller eggs, with proportionally shorter embryonic developmental times, which would allow for relatively longer periods of egg retention before oxygen-supply constraints would be reached. The critical characteristic allowing extensive egg size reduction in mammals was lactation, which allowed the feeding of tiny altricial neonates. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024483499,SCOPUS_ID:0024483499,2-s2.0-0024483499,"Intraspecific brood raiding, territoriality, and slavery in ants",Pollock G.,American Naturalist,00030147,133,1,61-70,1989-01-01,1989,10.1086/284901,42,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,100,"The possible role of intraspectific territoriality in the evolution of obligate interspecific slavery, dulosis, among ants has been debated by several authors. Recent research on the establishment of colonies in several non-dulotic, intraspecifically territorial ants provides support for and an extension of the territorial hypothesis as a general explanation for dulosis. Several ant species, regardless of dulotic tendencies, have clumped starting nests; adult colonies, nonetheless, are territorial, suggesting that, from each clump, at most a single adult colony will prevail. Territoriality among these starting colonies takes the form of reciprocal brood raiding (""intraspecific slavery'), colonies with the most workers, including those acquired from brood raiding, prevail. Truly dulotic species have polydomous hosts, ie a single colony occupies several nests. Such polydomous host colonies represent a renewable resource that likely permits specialization in their procurement without resource depletion, ie the evolution of obligate dulosis. -Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0024483231,SCOPUS_ID:0024483231,2-s2.0-0024483231,Male and female reproductive success in the hermaphroditic plant Phlox drummondii,Schlichting C.,American Naturalist,00030147,133,2,212-227,1989-01-01,1989,10.1086/284911,28,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,101,"Three sets of reciprocal crosses were performed among 12 plants of the hermaphroditic annual Phlox drummondii, a self-incompatible species. Each plant was used as both a pollen donor and a pollen recipient for estimating both male and female reproductive success. For each cross, pollen germinability, number of seeds produced, weight of each seed produced, and total weight of all seeds were measured. The performances of the 12 plants as females varied significantly for all traits measured for each set of crosses. Among the 12 plants as males, significant variation occurred only for the total seed weight in cross 1 and for the number of seeds and the total seed weight in cross 3. -from Authors"
