@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/22244470115,SCOPUS_ID:22244470115,2-s2.0-22244470115,"Assessing the accuracy of acoustic seabed classification for mapping coral reef environments in South Florida (Broward County, USA)",Moyer R.P.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,175-184,2005-05-01,May 2005,"The Atlantic coast of Broward County, Florida (USA) is paralleled by a series of progressively deeper, shore-parallel coral reef communities. Two of these reef systems are drowned early Holocene coral reefs of 5 ky and 7 ky uncorrected radiocarbon age. Despite the ease of access to these reefs, and their major contribution to the local economy, accurate benthic habitat maps of the area are not available. Ecological studies have shown that different benthic communities (i.e. communities composed of different biological taxa) exist along several spatial gradients on all reefs. Since these studies are limited by time and spatial extent, acoustic surveys with the QTCView V bottom classification system based on a 50 kHz transducer were used as an alternative method of producing habitat maps. From the acoustic data of a 3.1 km2 survey area, spatial prediction maps were created for the area. These were compared with habitat maps interpreted from in situ data and Laser Airborne Depth Sounder (LADS) bathymetry, in order to ground-truth the remotely sensed data. An error matrix was used to quantitatively determine the accuracy of the acoustically derived spatial prediction model against the maps derived from the in situ and LADS data sets. Confusion analysis of 100 random points showed that the system was able to distinguish areas of reef from areas of rubble and sand with an overall accuracy of 61%. When asked to detect more subtle spatial differences, for example, those between distinct reef communities, the classification was only about 40% accurate. We discuss to what degree a synthesis of acoustic and in situ techniques can provide accurate habitat maps in coral reef environments, and conclude that acoustic methods were able to reflect the spatial extent and composition of at least three different biological communities.",18,17465157,Journal,cp,Conference Paper,100,4,4,Accuracy assessment | Acoustic seabed classification | Broward County Florida | Coral reef community | Spatial prediction,13567,undefined,0,FALSE,11,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244466801,SCOPUS_ID:22244466801,2-s2.0-22244466801,Organization and operation of the marine ornamental fish and invertebrate export fishery in Puerto Rico,LeGore R.S.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,145-153,2005-05-01,May 2005,"This fishery was examined utilizing public records, stakeholder interviews, and operational site visits to describe the fishery for the Puerto Rico Coral Reef Advisory Committee as a first step toward development of policies for the effective management of these natural resources. The fishery is not large, including fewer than 20 licensed fishers operating primarily on the west end of the island. Only three operators export product, with the remaining fishers providing specimens to the exporters based upon customer orders. Most collection of coral reef species occurs over hard rubble zones mixed with relic reef structures and rock, or on the sides and frontal areas of active reefs. Other species are collected from among mangrove prop root zones, tidal flats, and seagrass beds. Collections are made using simple barrier and dip nets for fish and motile invertebrates such as shrimp. Invertebrates such as crabs, starfish, and sea cucumbers are commonly collected by overturning small rocks, gathering the specimens, and then replacing the rocks in their original positions. Specimens are carried to the boat and transferred to individual cup holders to maximize survival. Although statements concerning former use of chemicals to assist capture were noted, no evidence of current chemical use was observed. Specimens are held in re-circulating seawater systems onshore until collections are aggregated and shipped. The fishery strives to operate with mortality of <1%, as mortalities of >3% are described as unacceptable to customers. More than 100 fish species are collected in this fishery, but the top ten species account for >70% of the total numbers and >60% of the total value of the fishery, with a single species, Gramma loreto (Royal Gramma), comprising >40% of the numbers. More than 100 species of invertebrates are collected, but this fishery is also dominated by a handful of species, including anemones, hermit crabs, turbo snails, serpent starfish, and feather duster polychaetes.",11,17465154,Journal,cp,Conference Paper,100,3,3,Caribbean fisheries | Coral reef fisheries | Marine ornamentals | Ornamentals | Reef management | Sustainable fisheries management,13567,undefined,0,FALSE,12,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244464261,SCOPUS_ID:22244464261,2-s2.0-22244464261,"A Geographic Information System (GIS) analysis for trace metal assessment of sediments in the Gulf of Paria, Trinidad",Ragbirsingh Y.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,195-206,2005-05-01,May 2005,"The Gulf of Paria is a semi-enclosed shallow basin with increasing coastal development activities along Trinidad's west coast. Sediments present a host for trace metal pollutants from overlying waters, therefore determination of their content is critical in evaluating and detecting sources of marine pollution. This paper presents a Geographic Information System (GIS) analysis of geochemical assessment for trace metals in coastal sediments of the Gulf of Paria. This GIS approach facilitates interpretation of the spatial relationships among key environmental processes. The GIS development involves the integration of spatial and attribute data pertaining to bathymetry, current systems, topography, rivers, land use/land cover and coastal sediments. It employs spatial interpolation and retrieval operations to analyze the total trace metal concentrations of aluminum, copper and lead in the sediments and the clay-enriched sediments, to determine whether they are related to sediment type or are affected by the discharge from anthropogenic sources. Spatial distribution modeling of element concentrations are produced to indicate contamination plumes from possible anthropogenic sources such as rivers entering the Gulf of Paria, and to reveal potential hot spots and dispersion patterns. A direct spatial correlation between clay-enriched sediments and high concentrations of aluminum and lead is detected, however regions of high concentrations of copper and lead indicate a relationship to anthropogenic sources. The effectiveness of GIS for visualization, spatial query and overlay of geochemical analysis is demonstrated.",4,17465159,Journal,cp,Conference Paper,100,2,2,Geochemical analysis | Geographic Information System | Gulf of Paria | Spatial interpolation | Trace metal pollution,13567,undefined,0,FALSE,13,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244458011,SCOPUS_ID:22244458011,2-s2.0-22244458011,"Beach dynamics and nest distribution of the leatherback turtle (Dermochelys coriacea) at Grande Riviere Beach, Trinidad &amp; Tobago",Lum L.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,239-248,2005-05-01,May 2005,"Grande Riviere Beach in Trinidad and Tobago is an important nesting site in the Caribbean for the Critically Endangered leatherback sea turtle, Dermochelys coriacea. Community members were concerned that beach erosion and seasonal river flooding were destroying many of the nests deposited annually and thought that a hatchery was a possible solution. Over the 2001 turtle nesting season, the Institute of Marine Affairs (IMA) assessed the spatial and temporal distribution of nests using the Global Positioning System recorded to reference points, and beach dynamics using permanent bench mark profile stations, to determine areas of high risk and more stable areas for nesting. A total of 1449 leatherback nests were positioned. It was evident that at the start of the season in March, the majority of leatherback nests were deposited at the eastern section of the beach. After May, there was a continuing westward shift in nest distribution as the season progressed until August and beach erosion in the eastern section became predominant. The backshore remained relatively stable along the entire beach throughout the nesting season, and erosion was predominant in the foreshore at the eastern section of the beach, from the middle to the end of the season. Similar trends in accretion and erosion were observed in 2000. River flooding did not occur during the study period or in the previous year. With both high risk and more stable regions for turtle nesting available at Grande Riviere Beach, there was no compelling evidence to justify the need for a hatchery.",14,17465163,Journal,cp,Conference Paper,100,1,1,Beach dynamics | Community participation | Leatherback turtle | Trinidad and Tobago | Turtle nest distribution,13567,undefined,0,FALSE,14,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244457094,SCOPUS_ID:22244457094,2-s2.0-22244457094,Transplantation of benthic species to mitigate impacts of coastal development in Jamaica,Gayle P.M.H.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,105-115,2005-05-01,May 2005,"Maintaining regional competitiveness and economic viability for Port Bustamante - Kingston Harbour, Jamaica, required improved accessibility to ""Post Panamax"" (too large to pass through the Panama Canal) container vessels. Removal of the northern portion of the shallow coral reef at Rackham's Cay, which was partially obstructing the western end of the east ship channel, was proposed. This aesthetically valuable reef was used by local fishermen and comprises part of the declared Palisadoes - Port Royal Protected Area. The proposal to transplant certain of the benthic species was advanced to mitigate loss of viable reef components. Between December 2001 and February 2002, sixty thousand items, consisting of reef building massive and branching corals; gorgonians; urchins (Diadema and Tripneustes spp.) and Thalassia meristems were relocated. During dredging, sedimentation rates from suspended solids in the water column were 0.003 g/cm2/day at the control site and 0.008 g/cm2/day at the dredge site. Coral cover in the relocation area increased from 15% to 20% while bare substrate decreased from 27% to 21%. This paper documents the mitigation required; some factors controlling the ecology of Rackham's Cay reef; the methodology of the relocation process; and the level of post-dredging survivorship of relocated corals. Political and economic realities of some proposed developments often override ecological considerations. Transplantation of important marine benthic species although time consuming, technically challenging, and expensive, may be one way for developers and ecologists to achieve sometimes disparate goals. This project cost US$1.7 million. The ""items"" moved were neither unique nor endemic and remain vulnerable to natural and anthropogenic impacts. This project increased public awareness and interest regarding the ecological and economic importance of reef ecosystems. It is anticipated that future coastal and inland developments will benefit from the lessons taught by these mitigative interventions.",13,17465150,Journal,cp,Conference Paper,100,3,3,Corals | Dredging | Impacts | Kingston Harbour | Transplant,13567,undefined,0,FALSE,15,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244456779,SCOPUS_ID:22244456779,2-s2.0-22244456779,"Fenology and life cylce of Gracilariopsis tenuifrons (Gracilariaceae) at Sucre, Venezuela",Brito L. L.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,67-73,2005-05-01,May 2005,"The aim of this work was to determine the frequency of different reproductive phases and to induce the germination of spores from tetrasporic and cystocarpic Gracilariopsis tenuifrons from Chacopata and La Peña, Venezuela, under controlled laboratory conditions (temperature 22 ± 1°C, 12L:12D photoperiod, salinity of 36 ± 1 PSU and irradiance of 269 μE m-2 s-1). Tetrasporic individuals dominated numerically over gametophitic individuals. The proportion of vegetative algae was very low. Only cystocarpic algae were collected and the spermatangia were absent. Sporulation, germination and formation of algae suggest that they present a Polysiphonia-type life cycle. Algae with reproductive structures were not obtained in the laboratory.",2,17465146,Journal,cp,Conference Paper,100,2,2,Gracilariopsis tenuifrons | Life cycle | Phenology | Venezuela,13567,undefined,0,FALSE,16,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244454136,SCOPUS_ID:22244454136,2-s2.0-22244454136,The importance of the marine ornamental reef fish trade in the wider Caribbean,Bruckner A.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,127-137,2005-05-01,May 2005,"The marine ornamental fish trade began in the 1930s in Sri Lanka, spread to Hawaii and the Philippines in the 1950s, and expanded to a multi-million dollar industry in the 1970s with fisheries established throughout the tropical Pacific, Indian and Atlantic Oceans. Currently, 45 countries supply global markets an estimated 14-30 million fish annually, with an import value of US$28-44 million. The largest suppliers are Indonesia and the Philippines, followed by Brazil, Maldives, Vietnam, Sri Lanka and Hawaii. In the tropical Western Atlantic, 16 countries have export fisheries, including the U.S. (Florida and Puerto Rico). The U.S. is the world's largest buyer, followed by the European Union and Japan. The global trade consists of over 1400 species of reef fishes, of which only about 25 are captive bred on a commercial scale. Damselfish, anemonefish, and angelfish constitute over 50% of the global volume; butterflyfish, wrasses, blennies, gobies, triggerfish, filefish, hawkfishes, groupers and basselets account for 31% of the trade, and the remaining 16% is represented by 33 families. The most important fishes from the Caribbean are angelfish (six species), seahorses (two species), royal gramma, jawfish, queen triggerfish, redlip blenny, puddingwife, bluehead wrasse, and blue chromis. The Caribbean currently supplies a small percentage of the global trade in marine ornamental species, but ornamental fisheries in this region represent important emerging industries. It is critical that effective ornamental fishery management plans and regulations are developed and enforced, and fishery-dependent and fishery-independent data are collected and utilized in decision making processes to ensure sustainable ornamental fisheries throughout the region.",47,17465152,Journal,cp,Conference Paper,100,1,1,(CITES) Appendix II | Aquarium fishes | International trade | Ornamental fisheries | Trade in coral reef species,13567,undefined,0,FALSE,17,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244453780,SCOPUS_ID:22244453780,2-s2.0-22244453780,"Patterns of sexual recruitment of acroporid coral populations on the West Fore Reef at Discovery Bay, Jamaica",Quinn N.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,83-90,2005-05-01,May 2005,"Coral recruitment was examined on terracotta tiles deployed for four six-month periods between March 2001 and April 2003 on the West Fore Reef at Discovery Bay, Jamaica. During each sampling period, four tiles were deployed on each of two arrays at six depths ranging from 3 m to 33 m. Only three Acropora spat recruited to the tiles over the sampling period. The Acropora spat recruited during only one of the four six-month sampling periods and at only one depth, 3m. That represents a density of 8 spat m-2 at 3 m depth for one six-month sampling period. Acropora recruitment represented <1 % of the total spat recruiting to the tiles deployed at 3 m during the four sampling periods. Density of acroporids on the West Fore Reef is low. Only one Acropora colony (an A. palmata) was recorded during Point-Quarter surveys of coral cover and density at depths of 3 m, 9 m, 14 m and 19 m. Considering the paucity of acroporid colonies and the infrequent settlement of acroporid spat on the West Fore Reef, it is unlikely that the historic abundance of A. palmata and A. cervicornis will return soon.",25,17465148,Journal,cp,Conference Paper,100,2,2,Acropora | Caribbean | Planulae | Scleractinian | Setting plates | Sexual recruitment,13567,undefined,0,FALSE,18,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244453454,SCOPUS_ID:22244453454,2-s2.0-22244453454,"Chlorophyll a and turbidity patterns over coral reefs systems of La Parguera Natural Reserve, Puerto Rico",Otero E.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,25-32,2005-05-01,May 2005,"Studies of temporal and spatial changes in phytoplankton biomass and turbidity provide essential information on coral reef ecosystem function and health. Fluctuation of phytoplankton biomass responds to several factors including nutrient inputs, both anthropogenic and natural, while turbidity is mostly affected by sediment resuspension or transport from terrestrial systems. These parameters can be used as sentinels of significant environmental factors ""modifying"" coral reef systems. A chlorophyll a concentration (Chl a) and turbidity (Turb) in situ logger was installed at 10 stations from June 4 to July 7, 2003 in La Parguera Natural Reserve (Southwestern Puerto Rico) to assess short-term temporal and geographic variation in patterns of phytoplankton biomass and turbidity at pre-selected sites as part of an interdisciplinary long-term study. Average station Chl a variation was 0.17-1.12 μg l -1 and 0.2-23.4 NTU for Turb. Results indicate that the western near-coastal stations had higher levels of Turb and Chl a. The easternmost mid shelf station, Romero reef, was similar to coastal stations probably due to nutrient and suspended sediment inputs from a source external to our study area to the east, Guánica Bay. Comparisons between different sampling days indicate significant differences between days for most stations suggesting that one-time discrete sampling may not be representative of average water column conditions and illustrate the dynamic nature of coral reef systems. Further work is warranted to assess seasonal changes that integrate short-term (daily) variability in both Turb and Chl a.",18,17465141,Journal,cp,Conference Paper,100,2,2,Chlorophyll a | Coral reef | In situ monitoring | Turbidity | Water quality,13567,undefined,0,FALSE,19,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244453453,SCOPUS_ID:22244453453,2-s2.0-22244453453,"Heavy metals in sediments, mussels and oysters from Trinidad and Venezuela",Rojas De Astudillo L.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,41-53,2005-05-01,May 2005,"The Gulf of Paria is bordered by both Trinidad and Venezuela, from which various metallic pollutants and other contaminants can originate. The Gulf is still a significant source of fish, crabs and shellfish for human consumption to both countries, where concerns over the quality of this marine environment have been long expressed but never properly addressed. In addition, the circulatory current patterns in the Gulf ensure that contaminants originating from either country are likely to affect both countries eventually. Heavy metals were determined in oysters (Crassostrea rhizophorae and C. virginica), green mussels (Perna viridis) and sediments from the Gulf of Paria. Samples were obtained at four sites in Trinidad and three sites in Venezuela in the Gulf of Paria, in addition to comparative samples collected from three sites on the north coast of Venezuela. Edible tissues of twelve shellfish from each location were blended and aliquots digested with concentrated nitric acid, for extraction of cadmium, chromium, copper, lead, nickel and zinc. The solutions were analysed by flame atomic absorption spectroscopy. Mercury was extracted with a mixture of nitric, hydrochloric and sulphuric acids and determined by cold vapour atomic absorption. Sediments were oven-dried at 60°C, before being similarly extracted. Results showed that mercury in sediments at all sites in Trinidad and Venezuela exceeded NOAA and Canadian sediment quality guidelines, while cadmium, copper, nickel, lead and zinc also exceeded these guidelines at several sites. Heavy metal levels in oysters and green mussels varied widely with location. However, oysters from the Gulf of Paria contained significantly higher mean levels of cadmium, copper, nickel and zinc than those from the north coast of Venezuela, but this difference was not apparent in mussels. Cadmium, mercury and zinc in sediments were significantly correlated with those of mussels, but not of oysters, in which copper and zinc at several sites in the Gulf of Paria exceeded local maximum permissible levels (Cu = 20 μg g-1 wet wt; Zn = 50 μg g-1 wet wt) for human consumption. These findings indicate that while mussels may be better biological indicators of heavy metal pollution in sediments than oysters, the latter may provide copper and zinc contamination. Further research is needed to determine the most appropriate biological indicators of heavy metal and other pollutants in the local marine environment and to develop protocols for their use.",61,17465143,Journal,cp,Conference Paper,100,3,3,Gulf of Paria | Heavy metals | Mussels | Oysters | Sediments,13567,undefined,0,FALSE,20,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244450410,SCOPUS_ID:22244450410,2-s2.0-22244450410,Aerial and tidal transport of mosquito control pesticides into the Florida Keys National Marine Sanctuary,Pierce R.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,117-125,2005-05-01,May 2005,"This project was undertaken as the initial monitoring program to determine if mosquito adulticides applied along the Florida Keys cause adverse ecological effects in the Florida Keys National Marine Sanctuary (FKNMS). The study monitored the distribution and persistence of two mosquito adulticides, permethrin and dibrom (naled), during three separate routine applications by the Florida Keys Mosquito Control District. The approach was to determine if toxic concentrations of the pesticides entered the FKNMS by aerial drift or tidal transport. The amount of pesticide entering the FKNMS by way of aerial drift was monitored by collection on glass fiber filter pads, set on floats in a grid pattern on either side of the FKNMS. Permethrin was recovered from filter pads on the leeward side for each of the three applications, ranging from 0.5 to 50.1 μg/m2 throughout the study. Tidal current transport was monitored by collection of surface and subsurface water samples at each grid site. Tidal transport of naled and dichlorvos (naled degradation product) was apparent in the adjacent waters of the FKNMS. These compounds were detected in subsurface, offshore water at 0.1 to 0.6 μg/l, 14 hr after application. Permethrin was not detected in offshore water samples; however, concentrations ranging from 5.1 to 9.4 μg/l were found in surface water from the canal system adjacent to the application route. Comparison of the observed environmental concentrations with toxicity data (permethrin LC-50, 96 hr for Mysidopsis bahia = 0.02 μg/l) indicated a potential hazard to marine invertebrates in the canals with possible tidal transport to other areas.",15,17465151,Journal,cp,Conference Paper,100,4,4,Dichlorvos | Mosquito adulticides | Naled | Organophosphate | Permethrin | Pyrethroid,13567,undefined,0,FALSE,21,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244450110,SCOPUS_ID:22244450110,2-s2.0-22244450110,Development of management policy for the marine ornamental fish and invertebrate fishery in Puerto Rico: A case study,Hardin M.P.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,139-144,2005-05-01,May 2005,"In recent years the collection of tropical marine organisms for the aquarium trade has become perceived as an activity with an unsustainable history as well as obvious potential for rehabilitation through resource-based fisheries management and consumer-oriented product certification. In the case of Puerto Rico, collection of ornamentals has existed for decades, though unregulated due to a weak fisheries law dating from the 1930's. The new Fisheries Law 278 of 1998 enabled new regulatory approaches for marine ornamentals, which were met with serious challenges rooted in (1) an information gap concerning the fishery regarding participant numbers, collection methods and export volumes, and (2) the absence of consultation of fishers by agency regulators. The information gap led to worst-case assumptions of impact by regulators, and a closure of the fishery, which set the stage for threatening personal confrontations and lawsuits, the latter leading to de facto resource management by judicial order. To redress these issues and move management back into the arena of science and public policy, regulators have initiated a three-phase program: (1) characterize fisher numbers, methods and exports, (2) describe populations and biology of commercial species, and (3) propose appropriate fisheries management approaches. This paper describes only the first phase of this program.",6,17465153,Journal,cp,Conference Paper,100,2,2,Caribbean reef fisheries | Fisheries management | Ornamental fisheries | Puerto Rico | Regulatory policy | Sustainable fisheries,13567,undefined,0,FALSE,22,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/22244444539,SCOPUS_ID:22244444539,2-s2.0-22244444539,Environmental education in Tobago's primary schools: A case study of coral reef education,Armstrong H.,Revista de Biologia Tropical,00347744,NA,53,SUPPL. 1,229-238,2005-05-01,May 2005,"Environmental education is a relatively new area on the primary school curriculum of Trinidad and Tobago. Because of the close relationship between human activities and the degradation of the natural environment in Tobago, environmental education will become increasingly important to the preservation and conservation of the island's fragile natural resources. Current teaching methods rely heavily on text books and utilise a lecture style that does not promote student interaction. Unfortunately, these methods are not very conducive to environmental education. As such, this paper examines a pilot program in which staff from the Buccoo Reef Trust taught students from 15 primary schools about coral reefs using interactive tools and hands-on methods as described in People & Corals: an Education Package for Primary Schools (People & Corals). The pilot program ran over an eight week period with prepared lessons being taught every two weeks and student evaluations taking place once before the first lesson and once after the last lesson. The lessons were supplemented with a field trip to a coral reef ecosystem. Despite several challenges that were faced in the implementation process, the overall outcome of the pilot program was successful. Teachers and students reacted positively to the information that was being shared, thereby reinforcing the effectiveness of using a dynamic, active method of teaching to advance environmental education.",9,17465162,Journal,cp,Conference Paper,100,1,1,Coral | Education | Environmental | Primary school | Tobago,13567,undefined,0,FALSE,23,NA,NA,NA
