@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,fund-acr,fund-sponsor,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/84870273221,SCOPUS_ID:84870273221,2-s2.0-84870273221,"Population assessment of the American crocodile, Crocodylus acutus (crocodilia: Crocodylidae) on the Pacific coast of Costa Rica",Mauger L.A.,Revista de Biologia Tropical,00347744,22152075,60,4,1889-1901,2012-12-01,December 2012,"The American crocodile, Crocodylus acutus, is widely distributed in the American neotropics. It is endangered throughout most of its range and is listed as vulnerable by the International Union for the Conservation of Natural Fauna and Flora (IUCN) and on Appendix I of the Convention for the International Trade in Endangered Species of Wild Flora and Fauna (CITES). Despite this listing, there are few published reports on population status throughout most of its range. We investigated the status of the C. acutus, at several locations along the Pacific coast of Costa Rica. We carried out spotlight and nesting surveys from 2007-2009 along the Costa Rican Pacific coast in four distinct areas, coastal areas of Las Baulas (N=40) and Santa Rosa (N=9) National Parks and the Osa Conservation Area (N=13), and upriver in Palo Verde National Park (N=11). We recorded crocodile locations and standard environmental data at each observation. Encounter rates, population structure, distribution within each area and data on successful nesting (presence of hatchlings, nests, etc) were determined. We attempted to capture all crocodiles to record standard morphometrics. A total of 586 crocodiles were observed along 185.8km of survey route. The majority of animals encountered (54.9%) were either hatchlings (<0.5m) or juveniles (0.5-1.25m). The average non-hatchling encounter rate per survey for the Pacific coast was 3.1 crocodiles/km, with individual encounter rates ranging from 1.2 crocodiles/km to 4.3 crocodiles/ km in Las Baulas National Park and the Osa Conservation Area respectively. Distribution of size classes within the individual locations did not differ with the exception of Santa Rosa and Las Baulas National Parks, where hatchlings were found in water with lower salinities. These were the first systematic surveys in several of the areas studied and additional work is needed to further characterize the American crocodile population in Costa Rica.",8,23342536,Journal,ar,Article,100,7,7,American crocodile | Costa rica | Crocodylus acutus | Encounter rates | Population surveys | Size class distribution,13567,undefined,0,FALSE,11,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870272044,SCOPUS_ID:84870272044,2-s2.0-84870272044,"Medusae (Cnidaria: Hydrozoa) from a coastal upwelling zone, Culebra Bay, Pacific, Costa Rica",Rodríguez-Sáenz K.,Revista de Biologia Tropical,00347744,22152075,60,4,1731-1748,2012-12-01,December 2012,"The hydromedusae have an important role in marine trophic webs due to their predatory feeding habits. This is the first study of this group of gelatinous marine zooplankton in a coastal upwelling area of Central America. The composition and abundance variability of hydromedusae were studied during six months in 1999 at four stations in Culebra Bay, Gulf of Papagayo, Pacific coast of Costa Rica (10°37' N-85°40' W). A total of 53 species were identified, of which 26 are new records for Costa Rica, 21 are new records for Central America, and eight are new records for the Eastern Tropical Pacific. The more abundant species (more than 30% of the total abundance) were Liriope tetraphylla, Solmundella bitentaculata and Aglaura hemistoma. Six species occurred throughout the sampling period, 10 were present only during the dry season (December-April), and 17 were so during the rainy season (May-November). Significant differences of medusan abundances were found between seasons (dry vs. rainy). Maximum abundance (2.1±4.3ind./m3) was recorded when upwelled deeper water influenced the Bay, as indicated by local higher oxygen concentrations and lower water temperatures. The relativelyhigh species richness of medusae found in Culebra Bay is probably related to factors like the pristine condition of the Bay, the arrival of oceanic species transported by the Equatorial Counter Current (ECC), the eastward shoaling of the Costa Rica Dome, and local currents. Illustrations of the 15 more important species are included to facilitate their identification and foster future work in the region.",6,23342525,Journal,ar,Article,100,3,3,Aglaura | Cnidaria | Costa rica | Culebra bay | Gelatinous marine zooplankton | Hydrozoa | Liriope | Pacific | Solmundella | Upwelling,13567,undefined,0,FALSE,12,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870271808,SCOPUS_ID:84870271808,2-s2.0-84870271808,Intra- and inter-specific morphometric variation between odontophrynus populations (Anura: Cycloramphidae) of central Argentina,Grenat P.,Revista de Biologia Tropical,00347744,22152075,60,4,1589-1601,2012-12-01,December 2012,"Morphometric analyses are particularly important, and for many years they have supported evolutionary and ecological phenomena, and have been useful for the classification of new species, mainly to the lowest taxonomic levels. In order to assess the degree of sexual dimorphism, the intra-specific morphometric variation and the inter-specific morphological differences, we performed morphometric analyses of two morphologically cryptic species, Odontophrynus cordobae (diploid) and O. americanus (tetraploid). For this, we measured 15 morphometric variables on 211 individuals from 18 localities of Córdoba province. We found sexual dimorphism in six and three parameters in O. cordobae and O. americanus, respectively. Diploid and tetraploid males significantly differed in six morphometric variables. Discriminant Function Analysis (DFA) including all populations correctly classified a 76.37% of individuals within their respective species. DFA based on four groups (1- allopatric O. cordobae, 2-syntopic O. cordobae; 3- allopatric O. americanus; 4- syntopic O. americanus) accurately classified a 73.45% of individuals within their respective groups. Allopatric individuals of each species and, allopatric and syntopic individuals within each species were clearly segregated. Syntopic individuals of O. cordobae and O. americanus showed the lowest percentages of correct classification. Morphometric differences between sympatric diploids and tetraploids were not greater than those observed in allopatry. These findings deviate from the expected results under the hypothesis of character displacement, and they suggest that external morphological characters would not have a major influence on the recognition and choice of conspecific males by females.",14,23342513,Journal,ar,Article,100,3,3,Cryptic species | Diploid | Morphological measures | Odontophrynus | Tetraploid,13567,undefined,0,FALSE,13,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870271398,SCOPUS_ID:84870271398,2-s2.0-84870271398,Hummingbird abundance and flowers use in a template forest from southeast Mexico,Lara R.P.,Revista de Biologia Tropical,00347744,22152075,60,4,1621-1630,2012-12-01,December 2012,"Hummingbird abundance varies with plant bloom phenology used for feeding. However, the information on hummingbird-flower interaction is limited for tropical mountain environments. We evaluated hummingbird abundance using mist nest and estimated monthly flowering phenology visited by hummingbirds in three different habitats (oak forest, cloud forest and bush) from January to August 2010 in Huitepec Ecological Reserve. We recorded four hummingbird species (Hylocharis leucotis, Lampornis amethystinus, Lamprolaima rhami and Eugenes fulgens), and their abundance varied among habitats (H3.8=14.8, p=0.001). Seven plant species were visited for hummingbirds and showed the highest number of flower species during dry season. Bush had the highest blossom. Fuchsia paniculata had the highest blossom period but only was visited by H. leucotis. Passiflora membranacea was the only species visited for all hummingbird species. The only positive association was E. fulgens abundance with P.a membranacea bloom (rS=0.93, p=0.02). Hummingbird abundance fluctuations in this study are determined for interactions with floral resources and their habitat distribution.",4,23342516,Journal,ar,Article,100,5,5,Cloud forest | Flowering phenology | Oak forest | Plant-bird interaction | Scrub | Seasonality,13567,undefined,0,FALSE,14,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870271273,SCOPUS_ID:84870271273,2-s2.0-84870271273,"Basic ecology of the Oaxacan Spiny-tailed Iguana Ctenosaura oaxacana (Squamata: Iguanidae), in Oaxaca, Mexico",Rioja T.,Revista de Biologia Tropical,00347744,22152075,60,4,1613-1619,2012-12-01,December 2012,"The Oaxacan Spiny-tailed Iguana Ctenosaura oaxacana is a restricted species to the Isthmus of Tehuantepec in Southern Oaxaca, Mexico. This reptile is one of the less known iguanid species. We censustracked a population in the South of Niltepec, Oaxaca, Mexico from May 2010 to April 2011. Throughout one year, a total of 10 line transects were situated and recorded in the study area to determine relative abundance and density, and habitat type use (dry forest, Nanchal, grassland, riparian vegetation, and mangrove) by the species. This study reports a new C. oaxacana population on the Southeastern limit of species range. Although this species has a very restricted distribution and is in danger of extinction, C. oaxacana has a high population density when compared to other Ctenosaura species. A total of 108 individuals were recorded throughout the study. Dry forest (33.75ind/ha) and Nanchal (18.75ind/ha) were the habitats with higher densities. Comparisons between habitat types showed no significant differences between dry forest and Nanchal (W=15, p=0.0808). Results between seasons were similar. The Oaxacan Spiny tailed Iguana preferred first the dry forest, and then Nanchal, while avoided grassland, riparian vegetation, and mangroves. There was no difference in habitat use between males and females. Mean perch heights were 1.23±0.32 (n=30) in Nanchal, 2.11±0.30 (n=9) in grassland, 1.90±0.56 (n=54) in dry forest, 1.91±0.28 (n=9) in mangrove and 2.30±0.37 (n=6) in riparian vegetation. Species observed as refuge and perch were B. crassifolia (Nanchal); C. alata (grassland); Tabebuia sp., Genipa americana, G. sepium, Acacia sp., Ficus sp. and Haematoxylon sp. (dry forest); G. sepium, Acacia sp. and Guazuma ulmifolia (riparian vegetation); and C. erecta (mangrove). Live trees hollows and branches were used by species. Main threats to the species are excessive hunting and habitat loss. Furthermore, grassland fires are still common in the study area during the dry season, which can result in habitat loss and territorial displacement of individuals.",0,23342515,Journal,ar,Article,100,4,4,Abundance | Ctenosaura oaxacana | Density | Habitat use | Isthmus of Tehuantepec | Oaxaca,13567,undefined,0,FALSE,15,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870270591,SCOPUS_ID:84870270591,2-s2.0-84870270591,"Population fluctuation of Xyleborus ferrugineus and X. affinis (Coleoptera: Curculionidae) in ecosystems of Tabasco, Mexico",Rangel R.,Revista de Biologia Tropical,00347744,22152075,60,4,1577-1588,2012-12-01,December 2012,"Population fluctuation of Xyleborus ferrugineus and X. affinis (Coleoptera: Curculionidae) in ecosystems of Tabasco, Mexico. The Scolytinae insects are commonly known as bark or ambrosial beetles because of their feeding habits. Among them, some species restrict their reproductive activity to a host plant or a small number of them, whereas others are highly polyphagous. In order to evaluate the population dynamics of Scolytinae species, populations of Xyleborus ferrugineus and X. affinis in ecosystems from Tabasco, Mexico were studied. The study was carried out from November 2010-July 2011, February 2010-January 2011 and 2007. The trapping methods used were alcohol traps, light traps and direct capture on their host plants. A total of 688 specimens of X. ferrugineus and 3 911 specimens of X. affinis were collected. The population dynamics of X. ferrugineus showed low size population in the studied ecosystems, without any marked seasonality. The highest population sizes were recorded both in dry season (March-May) and rainy season (September-December). Unlike the populations of X. ferrugineus, those of X. affinis were more abundant and showed the highest peaks during the rainy seasons (except in May at the Botanical Garden ""José Narciso Rovisora""). Alcohol and light traps can be complementary methods for monitoring the populations of these types of insects. They occur most of the year and theirs population dynamics depends on food resources availability as well as environmental factors such as temperature and humidity. Judging by the observed abundance it is suggested that X. affinis has been adapted and exploited resources in a better way than X. ferrugineus in those ecosystems. Correlations between abundance and climatic factors had both positive and negative values. The results reflect the behavior of populations. However, a detail assessment of the biological and abiotic factors that influence the fluctuations of these insects is required.",8,23342512,Journal,ar,Article,100,4,4,Ambrosial | Borers | Dynamic | Host | Insects,13567,undefined,0,FALSE,16,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870270363,SCOPUS_ID:84870270363,2-s2.0-84870270363,"Germinating requirements of common vines from Chaco serrano of Córdoba, Argentina",D'Agostino A.,Revista de Biologia Tropical,00347744,22152075,60,4,1513-1523,2012-12-01,December 2012,"Vines are conspicuous elements of floras in different ecosystems. Patterns of distribution and ecology of this group has been studied at regional scales, mainly in tropical areas, but less is known about factors affecting their distribution at smaller scales. In this study, the germinating requirements of common vines from two plant communities (open shrubland and woodland) in xerophytic mountain forests (Chaco serrano) were studied. A total of 21 species were selected and classified as typical of woodland, shrubland, or indifferent. Experimental treatments were three temperature regimes (15-5°C, 25-15°C and 35-20°C), in light (12-12h daily photoperiod) and in continuous darkness. Total germination percentage, the relative light germination (RLG) and germination rate (T50) were recorded. Among results we found that the temperature was the main factor triggering the germination process. No differences in the mean RLG and T50 between woodland and shrubland patches were found. The patterns observed in this work support the idea that, independently of patch type, germination is associated with temperature of the time of the year when most of the rainfall occurs. Germination of the studied species would be responding to macroclimate's factors (seasonality of climate and rainfall), rather than to a microclimate. This indicates that differences in species composition between patches would not be due to the factors studied, rather than to characteristics of the later stages of the cycle life.",3,23342506,Journal,ar,Article,100,5,5,Chaco forests | Light | Seed germination | Temperature | Vines,13567,undefined,0,FALSE,17,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870269260,SCOPUS_ID:84870269260,2-s2.0-84870269260,"Effects mangrove conversion to pasture on density and shell size of two gastropods in the turbo river delta (Urabá gulf, Caribbean coast of Colombia)",Blanco J.F.,Revista de Biologia Tropical,00347744,22152075,60,4,1707-1719,2012-12-01,December 2012,"Mangrove deforestation is widespread in the Greater Caribbean but its impact on macrobenthos has not been evaluated to date. In order to assess the impact of mangrove conversion to pasture, densities and shell sizes of two dominant gastropods (Neritina virginea and Melampus coffeus) were compared among four mangrove types: 1) Rhizophora mangle-dominated fringing mangroves, 2) Avicennia germinans-dominated basin mangroves, 3) Mixed-species basin mangroves, and 4) A. germinans- basin mangroves converted to pastures, in the Turbo River Delta (Urabá Gulf, Colombia). Mangrove types were polygon-delimited with satellite images and color aerial photographs were taken in 2009. Various (n<5) polygons per mangrove type were sampled in January, July and December 2009, and a total (n<20) 0.025m2-quadrats were randomly placed along each polygon. Forest structure variables, pore-water physicochemical variables and sediment-grain metrics were measured in the four mangrove types. Mean density and size of both gastropod species were measured. The results showed that the mean density and size of both species were significantly greater in R. mangle-fringing mangroves. N. virginea density decreased gradually towards the A. germinans-basin mangroves seemly related to the diadromous life-history. This species nearly disappeared in the neighboring pastures because individuals were constrained to a few remaining flooded areas. In the pastures, M. coffeus individuals were clumped in the remaining A. germinans trees due to its climbing behavior as a pulmonate. We hypothesize that the decline of these two gastropods was related to physical microhabitat (e.g. trees, prop roots, and seedlings) degradation, and alteration of soil properties (e.g. temperature, pH, organic matter content). Finally, we also hypothesize that the local extinction of N. virginea due to clear-cutting may exert strong negative effects on the ecosystem function because it is a dominant omnivore.",5,23342523,Journal,ar,Article,100,2,2,Caribbean coast of Colombia | Gulf | Mangrove deforestation | Melampus coffeus | Neritina virginea | Reclamation | Urabá,13567,undefined,0,FALSE,18,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870266876,SCOPUS_ID:84870266876,2-s2.0-84870266876,"Recovery of three tropical forest covers from mid-elevation sites in Costa Rica: Oligochaetes, litter and soil analysis",Pérez-Molina J.P.,Revista de Biologia Tropical,00347744,22152075,60,4,1431-1443,2012-12-01,December 2012,"Costa Rica, the region of Río Macho is a highly fragmented landscape with imminent risk of landslides. This area, which provides important environmental services, has been partially recovered to its original forest through intentional reforestation with exotic species or natural regeneration after abandonment. The aim of this study was to evaluate the bioindicator potential of oligochaete presence as well as some litter and soil characteristics. The ecosystem recovery of the two common restoration modes was measured within three different forest covers. For this, some substrate characteristics were analyzed and compared in a 50 years old secondary forest, a 13 years tacotal, and a 35 years cypress (Cupressus lusitanica) plantation. The three sites studied differed in density, biomass and average mass of oligochaetes, and in some litter (depth, nitrogen, phosphorus and C/N ratio of litter), and soil variables (soil water content (CA), pH, phosphorus, cation exchange capacity, and magnesium). The forest registered the lowest density of earthworms and soil pH, and the highest soil CA and phosphorus. CA was inversely related to the oligochaete density across sites. Besides, there were positive correlations between C/N and C/P ratios from the litter and soil pH, and inverse correlations of litter depth, litter N and P concentrations with soil P. Discriminant Analysis (AD) performed with all soil and litter variables, produced a sharp classification of the three forest cover types. AD suggests that site differences were mostly determined by soil CA and litter nitrogen concentration. Considering all the evaluated parameters, our results suggest in the first place, that oligochaetes are sensitive to changes in some soil and litter characteristics. Secondly, aside from the striking oligochaete differences between the old secondary forest and the other two sites, some soil and litter traits resulted good indicators of the present recovery of the three forest covers. In addition, comparing soil nutrients content (organic carbon, nitrogen, calcium, potassium and sulfur) among the three sites, our findings indicate that the cypress plantation had reached soil nutrient conditions similar to the old secondary forest, presumably by the accumulation of nutrients, as a result of low nutrient recirculation. In conclusion, ecosystem level studies throughout simple evaluation criteria (soils, oligochaetes and ground litter) can be used as rapid indicators of the state of some of the many and complex forest ecosystem compartments.",4,23342500,Journal,ar,Article,100,2,2,Bio-indicators | Cupressus lusitanica | Earthworms | Land use | Litter nutrients | Soil nutrients | Tropical cloud forest,13567,undefined,0,FALSE,19,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84870266055,SCOPUS_ID:84870266055,2-s2.0-84870266055,"Monitoring the endangered population of the antelope Kobus leche smithemani (artiodactyla: Bovidae), in the Bangweulu ecosystem, Zambia",Siamudaala V.M.,Revista de Biologia Tropical,00347744,22152075,60,4,1631-1639,2012-12-01,December 2012,"Black lechwe (Kobus leche smithemani) is a semi-aquatic medium sized antelope currently enlisted on the IUCN red list of endangered species and is only endemic to the Bangweulu basin of Zambia. Its population has significantly decreased due to floods that took place during the period 1930-1940 from over 250 000-15 000 leading the Zambian government to gazette all habitats of Black lechwe into state protected areas, and to establish urgent management strategies needed to save the remaining population from extinction. Using retrospective data, our findings show that the population has increased from 15 000 animals in 1954 to 55 632 in 2009. The current population is estimated at 34.77% (55 632/160 000) of the carrying capacity of the Bangweulu basin. Although the Black lechwe is one of the 42 species offered for consumptive utilization by the Zambia Wildlife Authority (ZAWA), only 0.12% and 0.08% of the current stock was offered for safari and resident hunting annually for the period 2005-2009, respectively. Annual quota utilization were estimated at 67% (n=37) and 81% (n=37) for safari and resident hunting, respectively. Hence, overall income obtained from utilization of Black lechwe is very low accounting for only 2.1% of the total revenue earned from wildlife utilization. Although the current population trend is showing a unit increase of 639 animals per year, it is still far below levels ideal for the lucrative utilization. In this study, we demonstrate that adverse ecological changes on wildlife species, can lead to their vulnerability and danger of extinction, and that their recovery to full carrying capacity may demand a considerable amount of time.",1,23342517,Journal,ar,Article,100,5,5,Bangweulu | Black lechwe | Conservation | Ecosystem | Utilization,13567,undefined,0,FALSE,20,NA,NA,NA,NA,NA
