@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/47849130610,SCOPUS_ID:47849130610,2-s2.0-47849130610,Synaptic dimorphism in Onychophoran cephalic ganglia,Peña-Contreras Z.,Revista de Biologia Tropical,00347744,55,1,261-267,2007-03-01,March 2007,"The taxonomic location of the Onychophora has been controversial because of their phenotypic and genotypic characteristics, related to both annelids and arthropods. We analyzed the ultrastructure of the neurons and their synapses in the cephalic ganglion of a poorly known invertebrate, the velvet worm Peripatus sedgwicki, from the mountainous region of El Valle, Mérida, Venezuela. Cephalic ganglia were dissected, fixed and processed for transmission electron microscopy. The animal has a high degree of neurobiological development, as evidenced by the presence of asymmetric (excitatory) and symmetric (inhibitory) synapses, as well as the existence of glial cell processes in a wide neuropile zone. The postsynaptic terminals were seen to contain subsynaptic cisterns formed by membranes of smooth endoplasmic reticulum beneath the postsynaptic density, whereas the presynaptic terminal showed numerous electron transparent synaptic vesicles. From the neurophylogenetic perspectives, the ultrastructural characteristics of the central nervous tissue of the Onychophora show important evolutionary acquirements, such as the presence of both excitatory and inhibitory synapses, indicating functional synaptic transmission, and the appearance of mature glial cells.",5,18457135,Journal,ar,Article,100,4,4,Cephalic ganglia | Evolution | Onychophora | Peripatus | Synapses | Ultrastructure,13567,undefined,0,FALSE,65,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849119816,SCOPUS_ID:47849119816,2-s2.0-47849119816,"Obtaining of egg masses of the snail, Strombus pugilis (Mesogastropoda: Strombidae) under laboratory conditions",Gomez A.,Revista de Biologia Tropical,00347744,55,1,183-188,2007-03-01,March 2007,"The survival, reproduction and embryonic development of Strombus pugilis, were determined during a period of ten months under laboratory conditions. Seven progenitors were collected in Contoy Island, Quintana Roo, Mexico and later transferred to the laboratory, where they were placed in aquarium with 80 l of sea water and fed with ""pellets"". A total of 30 egg masses were collected, one on September and the other on April. The estimated total length of one egg mass was 11.24 m; the mean number of embryos obtained per 2 cm was 264, obtaining an estimated total of 157 500 embryos in the egg mass. The means of the physical-chemical parameters during the study were: salinity 37.6±0.5 ‰, pH 7.5±0.5 and temperature 28±0.2°C. The maintenance and water recirculation system used to sustain the breading stock is excellent both for reproduction of the organism and for obtaining egg masses under controlled conditions.",2,18457126,Journal,ar,Article,100,4,4,Aquaculture | Egg masses | Mexico | Strombidae | Strombus pugilis,13567,undefined,0,FALSE,66,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849102771,SCOPUS_ID:47849102771,2-s2.0-47849102771,"Temporal and spatial distribution of the crab Callinectes sapidus (Decapoda: Portunidae) in Chetumal Bay, Quintana Roo, Mexico",Ortiz-León H.J.,Revista de Biologia Tropical,00347744,55,1,235-245,2007-03-01,March 2007,"In order to determine temporal and spatial distribution patterns of Callinectes sapidus, samplings were carried out during the cold-front (January-February), dry (May-June) and rainy (August-September, 2002) climatic seasons, in 30 sampling stations of Chetumal Bay, grouped in sectors A (14 stations), B (eight stations) and C (eight stations). In each sampling station crabs were collected from two transects parallel to the coast, each with three traps, separated by 30 m. Sediments were calcareous coarse and medium sand, white or lightly gray. A total of 1 031 specimens were collected. CPEU (Capture Per Effort Unit) differed spatially and temporally. Highest CPEU was found in sector C with 1.3 ind·trap-1, and in the rainy season with 1.1 ind·trap-1. Population was predominantly composed of male individuals. The male:female ratio was 15:1. Males and adults (group II) CPEU was significant different between sectors and climatic seasons. Both males and adults (group II) had a greater CPEU in sector C (1.2 ind·trap -1) and in the rainy season (1.1 ind·trap-1). Abundance of female and juvenile individuals (group I) was low during the sampling period whereas group 0 juvenile individuals were not found. A greater relative frequency between sectors and climatic seasons were observed in 130-139 mm and 140-149 mm size interval (CW). C. sapidus occurred on sandy sediments in Chetumal Bay. Pearson product moment correlations exhibited significant relationships between CPEU and temperature, salinity and dissolved oxygen. In Chetumal Bay, the spatial and temporal distribution of C. sapidus can be related to salinity, temperature, habitat quality, food availability, recruitment and reproduction events of individuals.",9,18457132,Journal,ar,Article,100,3,3,Blue crab | Callinectes sapidus | Caribbean | Chetumal Bay | Distribution,13567,undefined,0,FALSE,67,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849092358,SCOPUS_ID:47849092358,2-s2.0-47849092358,"Exploitation of the shrimp trawl fishery in the period 1991-1999 at the Gulf of Nicoya, Costa Rica",Tabash Blanco F.,Revista de Biologia Tropical,00347744,55,1,207-218,2007-03-01,March 2007,"In Costa Rica, the Gulf of Nicoya shrimp fishery originated in 1952 and represented one of the most important economic activities in the region. Nevertheless, overfishery reduced the captured volumes to levels that prevent this commercial activity. I analyzed official fishery statistics between 1991 and 1999. These species involved are: two species of white shrimp, (Litopenaeus occidentalis and L. stylirostris), the ""tití"" shrimp (Xiphopenaeus riveti), the brown shrimp (Farfantepenaeus californiensis), the ""pinki"" shrimp (F. brevirostris) and the ""fidel"" shrimp (Solenocera agassizi). All the species reached the Maximum Sustainable Yield in the decades of 1970 and 1980 and are now found at over-exploitation levels. I recommend that this shrimp trawl fishery be completely closed down.",8,18457129,Journal,ar,Article,100,1,1,Assessment | Colapse | Fishery | Nicoya Gulf | Over-exploitation | Shrimp,13567,undefined,0,FALSE,68,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749156350,SCOPUS_ID:47749156350,2-s2.0-47749156350,"Variation of a benthic heterotrophic bacteria community with different respiratory metabolisms in Coyuca de Benítez coastal lagoon (Guerrero, Mexico)",Ferrara-Guerrero M.J.,Revista de Biologia Tropical,00347744,55,1,157-169,2007-03-01,March 2007,"The fluctuations of the number, biomass and composition of the heterotrophic community were studied daily for two days, according to depth, pH, Eh, O2 and organic carbon concentration within a zone of the canal between the Coyuca de Benítez lagoon (Guerrero, Mexico) and the coastal waters. At the three moments of the day studied (6 am, 2 pm and 10 pm), the oxygen concentrations in the overlying water and in the superficial sediment layer were near air-saturation in the diurnal samplings (582 μM at 6 am and 665 μM at 2 pm), and sub-satured during the night (158 μM). In the sediments, the models of vertical distribution of Eh and organic carbon distributions were very irregular due to the bio-perturbation of the benthic, meio- and macrofauna, whose activity allows the superficial organic carbon to migrate towards sediment deeper layers. Vertical distribution of the different viable bacteria populations seems to be related to the hydrodynamic patterns of the communicating canal and sediments heterogeneity. In the sediment column, the heterotrophic bacteria total number varied from 6.8 to 20.3 × 108 cells cm-3. The highest heterotrophic bacterial biomass values were encountered during the diurnal samplings (39.2 μgC.l-1 at 6 am and 34.4 μgC.l-1 at 2 pm) and the lowest during the night (9.7 μgC.l-1). The fluctuations of viable heterotrophic bacteria populations with different respiratory metabolisms (aerobic, microaerophilic and anaerobic) can be explained by the existence of suboxic microniches that appear when particles of sediment are resuspended due to the water circulation and the benthic infauna excavating activity, that allows the supernatant water oxygen to penetrate through its galleries towards deeper sediment zones. The statistical analysis (Multiple lineal regression model r2≥ 0.5) showed that the on the whole, the hydrological parameters are not influence over the bacterial number and bacterial biomass distribution (r2≤ 0.5), Nevertheless, the variations of the heterotrophic bacteria community observed in the two days sampling, seem to be governed (with F-values of 0.6 to 0.9) by the irregular flows of bio-available organic material and the sediment porosity.",3,18457123,Journal,ar,Article,100,3,3,Aerobic | Anaerobic bacteria | Coastal lagoon | Heterotrophic | Microaerophilic | Oxygen | Sediments,13567,undefined,0,FALSE,69,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749147625,SCOPUS_ID:47749147625,2-s2.0-47749147625,"Copro-necrophagous beetle (Coleoptera: Scarabaeidae) diversity in an agroecosystem in Yucatan, Mexico",Novelo E.,Revista de Biologia Tropical,00347744,55,1,83-99,2007-03-01,March 2007,"Scarabaeinae are sensitive to structural habitat changes caused by disturbance. We compared copronecrophagous beetle (Scarabaeinae) community structure in three differently managed zones within an agroecosystem of the northern Yucatan Peninsula, Mexico. We placed dung and carrion traps once a month from June 2004 through May 2005. The beetle community included 17 species from the genera Canthon, Canthidium, Deltochilum, Pseudocanthon, Malagoniella, Onthophagus, Phanaeus, Copris, Uroxys, Sisyphus and Ateuchus. The secondary vegetation had a higher beetle diversity than the other two zones. Species richness was highest in the Brosimum alicastrum plantation. The pasture had the lowest species diversity and richness, but exhibited the highest abundance of Scarabaeinae in the dry season. The two zones with extensive tree cover were the most diverse. Roller beetles were dominant over burrower species and small-sized species outnumbered large species. Our data show two important issues: beetle species in the pasture extended their activity to the beginning of the dry season, while abundances dropped in the other, unirrigated zones; and the possibility that the Scarabaeinae living in neotropical forests are opportunistic saprophages and have specialized habits for resources other than dung. The B. alicastrum plantation is beneficial to the entire ranch production system because it functions as a dispersion and development area for stenotopic species limited to tree cover.",23,18457116,Journal,ar,Article,100,3,3,Agroecosystems | Biodiversity | Brosimum alicastrum | Fragmentation | Scarabaeinae | Yucatan,13567,undefined,0,FALSE,70,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749141438,SCOPUS_ID:47749141438,2-s2.0-47749141438,"A biogeochemical model for the Gulf of Nicoya, Costa Rica",Tabash Blanco F.A.,Revista de Biologia Tropical,00347744,55,1,33-42,2007-03-01,March 2007,"In agreement with the Broecker and Penn two-boxes model, I generated a biogeochemical balance model for the Gulf of Nicoya (Guanacaste, Costa Rica) using two nutrient reservoirs: surface water and deep water. The mixing zone was located at a depth of 20 m. There is a balance between surface waters descending to the bottom and upwelling waters that carry nutrients and other chemical elements to the surface. The main source of nitrogen (nitrate), was the outlet of the Tempisque and Tárcoles rivers. The Gulf of Nicoya is a net source of Dissolved Inorganic Nitrogen (DIN) with an availability rate of 87 × 103 mol day-1 in the dry season and 3 044 × 103 mol day-1 in the rainy season. Dissolved Inorganic Phosphate (DIP) was estimated in 27 mol day-1 in the dry season and 207 mol day-1 in the rainy season. The dynamics of these biolimited nutrients, in relation to runoff seasonal variations, fits the biological processes reported for the gulf, for example, for variations in primary productivity levels, and maturity and reproduction seasons for species with short and long life cycles.",0,18457112,Journal,ar,Article,100,1,1,Biogeochemical model | Costa Rica | Estuary | Nicoya Gulf | Nutrients | Tropical,13567,undefined,0,FALSE,71,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749131127,SCOPUS_ID:47749131127,2-s2.0-47749131127,In vitro growth kinetics of two Trypanosoma cruzi (Kinetoplastida: Trypanosomatidae) clones in myocardial cells from rodents of different susceptibility,Angel B. R.O.,Revista de Biologia Tropical,00347744,55,1,121-126,2007-03-01,March 2007,"Two Trypanosoma cruzi isolates, TCR-4 from Costa Rica and UES-1 from El Salvador, were studied in vitro to compare their infectivity or resistance and intracellular replication in myocardial cells in three strains of mice and rats: NGP white mice, C3 H mice and Sprague Dowley rats. Myocardial cells were cultured on coverslips at 37°C in a humid 10 % CO2 atmosphere and then infected at a ratio of one tripomastigote per cell. Samples were studied after 24, 72, 96 and 120 h of infection to determine parasite infection capacity and intracellular multiplication. Both parasites had the highest infection capacity in C3 H mice, followed by NGP mice cells with a very low infection rate. Lastly, almost no Trypanosoma cruzi multiplication was observed in Sprague Dowley rats, suggesting a strong natural resistance in this animal to both strains of the parasite. The UES-1 isolate presented higher multiplication and greater invasion than the TCR-4 strain, showing greater virulence of UES-1 in heart cells, at least in vitro.",0,18457119,Journal,ar,Article,100,4,4,Cell culture | Heart cells | Trypanosoma cruzi | Trypanosomatidae,13567,undefined,0,FALSE,72,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749128412,SCOPUS_ID:47749128412,2-s2.0-47749128412,Relations between bacterioplankton and phytoplankton abundance in three lentic ecosystems in the Colombian Andes,Canosa A.,Revista de Biologia Tropical,00347744,55,1,135-146,2007-03-01,March 2007,"We analyzed relations among phytoplankton and total bacterioplankton fractions in three lentic ecosystems (Neusa and Prado dams, and Fúquene lagoon) with different physicochemical characteristics, in the Andes of Colombia. Samplings were made in three sites of each water body during three surveys. Neusa dam (meso to oligotrophic) had the lowest bacterial concentration; Prado dam (eutrophic) had a high bacterial and algal abundance, and the Fúquene lagoon (mesotrophic) had lower concentrations of phytoplankton but a high relative concentration of bacteria, probably because of its particular conditions: high organic matter and low nutrient levels in the water. There was a negative correlation of total bacterioplankton with the phytoplankton (Pearson=-0.4479, p=0.019, n=27) and a positive correlation between phytoplankton and heterotrophic bacteria (Pearson=0.3866, p=0.062, n=24) and between total bacterioplankton and DBO5 (Pearson=0.4088, p=0.034, n=27). Apparently, total bacterioplankton and phytoplankton were not coupling, but cultivable bacteria and the phytoplankton had some degree of relationship.",7,18457121,Journal,ar,Article,100,2,2,Andean region | Bacterioplankton | Colombia | Heterotrophic bacteria | Lentic ecosystems | Phytoplankton,13567,undefined,0,FALSE,73,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749126498,SCOPUS_ID:47749126498,2-s2.0-47749126498,"Structure and dynamics of the mangrove forest in the Ranchería river delta, Colombian Caribbean",Vélez L.F.L.,Revista de Biologia Tropical,00347744,55,1,11-21,2007-03-01,March 2007,"We registered seedling survival and biomass increase for Rhizophora mangle L., Avicennia germinans L. and Laguncularia racemosa (L.) Gaertn. f., main mangrove species in the Rancheria River delta, Colombia. Only seedlings of R. mangle were found to survive. We also measured maximum rate of litterfall. We estimated annual litterfall through interpolation within an exponential regression performed with maximum and annual litterfall data published in other sources; the value of annual litterfall for the area was estimated to be 12.9 mgha-1y-1. We found a 7.4 mgha-1y-1 increase in biomass. Litterfall constitutes the larger fraction of the 20.2 mgha-1y-1 productivity of this mangrove. We believe this is a very high value for a forest under unfavorable natural and human conditions, such as high seasonality and continuous use of the forest to feed goats and sheep. We consider that the high productivity is a response to both natural and anthropogenic stress.",10,18457110,Journal,ar,Article,100,2,2,Growth | Litterfall | Mangrove | Productivity | Survival,13567,undefined,0,FALSE,74,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749123403,SCOPUS_ID:47749123403,2-s2.0-47749123403,"Association of sardine fishery, Sardinella aurita (Teleostei: Clupeidae) and environmental variability of the coastal upwelling ecosystem of Nueva Esparta, Venezuela",González L.W.,Revista de Biologia Tropical,00347744,55,1,279-286,2007-03-01,March 2007,"The present research is an analysis of Spanish sardine fishing (Sardinella aurita) associated with some climatic and meteorologic parameters of the ecosystem from El Morro Nueva Esparta, Venezuela. The catch and environmental data from the area were taken in the period 1996-2000. Catch data as a function of wind speed, sea surface temperature, air temperature and rain were analyzed by means of simple lineal regression and multiple models. We found a positive correlation of catch with wind speed, and a negative correlation with sea surface temperature, air temperature, and rain. The multiple regression model with intercept had a poor fit, therefore, we made a model without intercept, which improve greatly the fit. A selection of the variables using the forward procedure verified that the independent variables ""wind speed"" and ""air temperature"" have a significant relation with catch (p<0.001) at real time. This method suggests that sea surface temperature and rain have little influence on the catch, and suggests a major availability of resources in the months with low air temperature and the highest wind speed (January-June).",4,18457137,Journal,ar,Article,100,4,4,Environmental variables | Sardine fishing | Sardinella aurita | Venezuela,13567,undefined,0,FALSE,75,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749123255,SCOPUS_ID:47749123255,2-s2.0-47749123255,The effects of carabid beetles (Coleoptera: Carabidae) on the arthropod fauna of wheat fields in Chile,Carrillo R.,Revista de Biologia Tropical,00347744,55,1,101-111,2007-03-01,March 2007,"The role of carabid beetles in reducing populations of phytophagous insects has been an elusive subject. A field experiment was established on a commercial wheat crop (cv. Otto) with an area of 4.5 ha in Valdivia, Chile, during the spring and summer of 1996-1997. The field had been under a prairie system for two years, before wheat sowing (fertilization and a pesticide had been applied during crop development). Samples were taken at approximately monthly intervals. Carabid beetles were sampled with a grid of pitfall traps and other insects were sampled with a vacuum insect net and soil cores. The genera of the carabids found are of neotropical origin. Exclusion by polythene barriers, together with removal of carabid beetles using traps, was an effective technique for controlling carabid populations in a commercial wheat crop. A reduction in the number of carabid beetles was associated with an increase in the number of springtails and arachnids, and a decrease of agromyzid adults. Phytophagous insects, such as homopterans and lepidopterous larvae, were not affected by carabid exclusion and removal. The action of carabid beetles on the arthropod fauna can be extremely complex, due to its predatory activity at multitrophic levels.",6,18457117,Journal,ar,Article,100,3,3,Carabids | Conservative biological control | Multitrophic interactions | Phytophagous insects | Predator-prey interaction,13567,undefined,0,FALSE,76,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749121349,SCOPUS_ID:47749121349,2-s2.0-47749121349,Thysanopterans of the generic group Anaphothrips (Thripidae: Thripinae) with emphasis in Central America,Retana-Salazar A.,Revista de Biologia Tropical,00347744,55,1,321-333,2007-03-01,March 2007,"A taxonomic revision and phylogenetic analysis of the generic group Anaphothrips are presented. Several genera in Central America are closely related to this generic group. Based on the analysis of characters and its possible evolution, the new genus Nakaharathrips has been segregated from Anaphothrips, and the taxonomic status of the subspecies of Aurantothrips has been changed to the species level. The phylogenetic analysis shows a close relationship between the genera Anaphothrips, Ranjana, Nakaharathrips n.gen., Aurantothrips, Nicolemma n.gen., Ameranathrips, Baileyothrips and Gonzalezya n.gen., where the first lineage is formed by the genera (Ranjana (Aurantothrips+Nicolemma)) and the second lineage contains the genera [(Anaphothrips+Nakaharathrips)(Baileyothrips (Ameranathrips+Gonzalezya)].",2,18457141,Journal,re,Review,100,1,1,Anaphothrips group | Evolution of characters | New genus | New status | Phylogenetics,13567,undefined,0,FALSE,77,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749118305,SCOPUS_ID:47749118305,2-s2.0-47749118305,Does sea-grass biomass control the density of peracarids (Crustacea: Peracarida) in tropical lagoons?,Winfield I.,Revista de Biologia Tropical,00347744,55,1,43-53,2007-03-01,March 2007,"We analyzed the time-space variation of the peracarid crustaceans that inhabit seagrasses of the Alvarado Lagoon System, Veracruz, Gulf of Mexico. The organisms were collected from 108 samples in six sites with Ruppia maritima beds (December 1992 to November 1994). The assemblage was composed of 11 species. Eight species of Amphipoda (Hourstonius laguna, Cerapus benthophilus, Apocorophium louisianum, Grandidierella bonnieroides, Leptocheirus rhizophorae, Gammarus mucronatus, Melita longisetosa and Haustorius sp.), one of Isopoda (Cassidinidea ovalis) and two of Tanaidacea (Discapseudes holthuisi and Leptochelia savignyi) were identified. Taxocoenosis, density and biomass of peracarids showed seasonal pulses related to R. maritima biomass, salinity variation, epicontinental affluent and inlets. The species C. ovalis, G. mucronatus, A. louisianum and D. holthuisi were dominant.",7,18457113,Journal,ar,Article,100,3,3,Alvarado Lagoon System | Gulf of Mexico | Ruppia maritima,13567,undefined,0,FALSE,78,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749115659,SCOPUS_ID:47749115659,2-s2.0-47749115659,Isolation of a field strain of Babesia bigemina (Piroplasma: Babesiidae) and establishment of in vitro culture for antigen production,Rodríguez-Vivas R.,Revista de Biologia Tropical,00347744,55,1,127-133,2007-03-01,March 2007,"Bovine babesiosis, caused by Babesia bigemina, is a barrier for livestock development; it results in high economic loss to Mexican livestock. Control requires adequate antigens for diagnosis and vaccination programs. However, because of antigenic variation among Babesia strains, it is necessary to use antigens prepared from local strains. The purpose of the present study was to isolate a local field strain and to establish the in vitro culture of B. bigemina by the evaluation of the constituent's concentration of culture media. Thirty engorged female Boophilus microplus were collected from cattle suffering clinical babesiosis (B. bigemina) in Yucatan state, Mexico. These ticks were sent to the laboratory for detection of Babesia sp. vermicules. Eggs were kept at 83-85 % humidity and 27°C until hatching. Larvae were transferred to an esplenectomized calf (B-1). The resulting nymphs were transferred to an esplenectomized calf (B-2). Twelve days later, B. bigemina (local strain) was detected in calf B-2 and its infected blood was frozen in liquid nitrogen to initiate the in vitro culture. The Microaerophilus Stationary Phase (MASP) in vitro culture method was used to reactivate the parasite. Three different concentrations of culture media (70, 60 and 50 %), serum (30, 40 and 50 %) and uninfected red blood cells (5, 10 and 15 %) were used in order to know the convenient concentrations to obtain the highest percentage of infected red blood cells (PEI). The cultured strain was used to prepare antigens for the Immunofluorescence Antibody Test (IFAT) and several concentrations of serum and conjugate were tested. Strain isolation was successful; 30 days were needed to obtain a PEI of 1.5 %. The isolated strain was frozen in liquid nitrogen and the parasites were reactivated with the in vitro culture MASP method. The concentration of culture media that produced the highest PEI (14 %) (p<0.05) was 30 % serum, 70 % M199 and 5 %. Uninfected Red Blood cells antigens were successfully used in the IFAT and the best dilutions to differentiate between positive and negative controls were serum 1:80 and conjugate 1:80. The isolated B. bigemina local strain requires particular conditions of in vitro culture by the MASP method to reach high numbers of infected red blood cells, needed to prepare and provide high quality antigens for serological diagnosis of B. bigemina.",2,18457120,Journal,ar,Article,100,5,5,Antigen | Babesia bigemina | In vitro culture | Infected red blood cells | Isolation | Percentage,13567,undefined,0,FALSE,79,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749110181,SCOPUS_ID:47749110181,2-s2.0-47749110181,Food niche overlap among neotropical frugivorous bats in Costa Rica,Lopez J.E.,Revista de Biologia Tropical,00347744,55,1,301-313,2007-03-01,March 2007,"Food habits of 15 species of frugivorous bats were studied at La Selva Biological Station, Costa Rica. Eight hundred and fifty-four (854) fecal samples and 169 samples from fruit parts and seeds discarded by bats beneath feeding roosts were analyzed. During eight months of study, 47 fruit species consumed by bats were identified. Five plant genera (Cecropia, Ficus, Piper, Solanum, and Vismia) constituted 85% of all plants found in fecal samples. Feeding niche breadth differed significantly among the six most common species of frugivorous bats (Artibeus jamaicensis, Carollia sowelli, C. castanea, C. perspicillata, Dermanura sp., and Glossophaga commissarisi). All species, except for Dermanura sp., showed a diet dominated by one or two plant species. This suggests a pattern of resource partitioning at a generic level, in which Carollia consumed mainly Piper, Artibeus consumed Ficus and Cecropia, and Glossophaga consumed Vismia. Cluster analysis revealed higher values of food niche overlap in congeneric species than among species of different genera. Results show that if food is a limiting factor, mechanisms other than trophic selection must reduce interspecific interference or competition for food in this frugivorous bat guild.",62,18457139,Journal,ar,Article,100,2,2,Costa Rica | Food habits | Frugivorous bats | Guilds | La Selva Biological Station | Trophic structure,13567,undefined,0,FALSE,80,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749107531,SCOPUS_ID:47749107531,2-s2.0-47749107531,"Monitoring of the mangrove forest at Gandoca, Costa Rica (CARICOMP site)",Fonseca E A.C.,Revista de Biologia Tropical,00347744,55,1,23-31,2007-03-01,March 2007,"The mangrove forest at Gandoca, Refugio Nacional de Vida Silvestre Gandoca-Manzanillo, Caribbean coast of Costa Rica, has been monitored since 1999, following the CARICOMP protocol. The dominant species was the red mangrove, Rhizophora mangle. The peak of productivity and flowering was in July. The mangrove productivity decline from 2001 to 2004 while the temperature rised. Biomass (14 kg/m2) and density (9 trees/10 m2) in Gandoca were relatively low compared to other CARICOMP sites, while productivity in July in Costa Rica (4 g/m2/day) was intermediate, similar to most CARICOMP sites.",7,18457111,Journal,ar,Article,100,3,3,Caribbean | CARICOMP | Costa Rica | Gandoca | Mangrove | Monitoring | Rhizophora mangle,13567,undefined,0,FALSE,81,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749106770,SCOPUS_ID:47749106770,2-s2.0-47749106770,"Seagrass monitoring at Perezoso, Cahuita, Costa Rica (CARICOMP site)",Fonseca E. A.C.,Revista de Biologia Tropical,00347744,55,1,55-66,2007-03-01,March 2007,"The seagrass of Perezoso (Cahuita National Park, Caribbean coast of Costa Rica) was monitored using the CARICOMP protocol. Productivity (2.7±1.15 g/m2/d; n=74) was intermediate, compared to other Caribbean sites. Total biomass was intermediate to high (750-1500 g/m2) at most CARICOMP sites (Colombia, Cuba, Mexico, Puerto Rico and Venezuela) including Costa Rica (822.8±391.84 g/m2; n=32). Turnover rates were high (5.5±1.36 %; n=74) compared to what was found in March and August at other sites. Shoot densities average 725 shoots/m2, in the Caribbean region, while in Costa Rica the value was higher (1184±335.5 shoots/m2). Average leaf length and width in the entire region were 14.4 cm and 10.6 mm, respectively, similar to what we found, but leaf area index average 3.4 m2m-2, higher than what was found in Costa Rica (0.92 m2m-2). At Cahuita, seagrass productivity was significantly lower in March 2005 compared with the previous six years, and biomass has decreased with time. Seagrass productivity and biomass are being affected by the maximum temperatures, which increased by almost 10°C from 1999 to 2005, and show a high negative correlation. Turnover rate and temperature were not correlated. Recreational boating, swimming and nutrient loading from deforested lands in the coast, the upstream rivers and local pollution are potential sources of impact to the seagrass beds at Cahuita.",11,18457114,Journal,ar,Article,100,3,3,Biomass | Caribbean | CARICOMP | Costa Rica | Monitoring | Parque Nacional Cahuita | Productivity | Seagrass | Thalassia testudinum | Turnover rate,13567,undefined,0,FALSE,82,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749099222,SCOPUS_ID:47749099222,2-s2.0-47749099222,Efficiency of box-traps and leg-hold traps with several bait types for capturing small carnivores (Mammalia) in a disturbed area of Southeastern Brazil,Michalski F.,Revista de Biologia Tropical,00347744,55,1,315-320,2007-03-01,March 2007,"Capturing small carnivores is often necessary for obtaining key ecological data. We compared the efficiency of box and leg-hold traps, using live and dead bait, to capture six carnivore species (Herpailurus yagouaroundi (É. Geoffroyi, 1803), Leopardus tigrinus (Schreber, 1775), Nasua nasua (Linnaeus, 1766), Cerdocyon thous (Linnaeus, 1766), Eira barbara (Linnaeus, 1758), and Galictis cuja (Molina, 1782)). The use of leg-hold traps significantly increased the capture rate of carnivores (5.77%) and non-target species (non-carnivores, 11.54%). Dead bait significantly attracted more non-carnivores than carnivores and live bait was more efficient for capturing carnivores (2.56%) than non-carnivores (0.77%). Both box and leg-hold traps caused some minor injuries (swelling and claw loss). We provide recommendations for the ethical use of these trap and bait types.",8,18457140,Journal,ar,Article,100,4,4,Atlantic forest | Box-trap | Capture success | Ethics | Leg-hold trap | Mammals | Non-carnivores | Small carnivores,13567,undefined,0,FALSE,83,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749095353,SCOPUS_ID:47749095353,2-s2.0-47749095353,"Size frequency distribution and growth of the crabs Callinectes arcuatus and C. bellicosus (Decapoda: Portunidae) in Las Guásimas coastal lagoon, Mexico",Hernández L.,Revista de Biologia Tropical,00347744,55,1,225-233,2007-03-01,March 2007,"Information on size frequency distribution, the width-weight relation and growth parameters of the crabs Callinectes arcuatus and C. bellicosus is presented. The data comes from samples taken with a trawl net both day and night on a monthly basis from March 1998 to February 2000 in a coastal lagoon from Gulf of California. C. bellicosus (n= 878) was more abundant than C. arcuatus (n= 357) and its size frequency distribution presented carapace width CW ranges of 8.4-166 mm and 9-130 mm respectively. Both populations were mainly represented by juveniles (75 mm in CW) ranging from 37 to 75 mm in CW, and adults (>75 mm in CW) between 76 and 90 mm in CW. In both species the width-weight relation showed that males grow more than females, with an isometric growth tendency being observed. The growth parameters for C. arcuatus estimated using the von Bertalanffy Model, were: K= 0.84 year-1, L∞= 140 mm to = -0.12 for C. arcuatus, and K= 0.9 year-1, L∞= 169 mm to = -0.11 for C. bellicosus. These results showed that the relative age at which maximum growth is attained is between three and four years for both species.",26,18457131,Journal,ar,Article,100,2,2,Callinectes arcuatus | Callinectes bellicosus | Growth | Size frecuency | Swimming crabs,13567,undefined,0,FALSE,84,NA,NA,NA
