@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/16844375640,SCOPUS_ID:16844375640,2-s2.0-16844375640,"A new application of storage dynamics: Differential sensitivity, diffuse competition, and temporal niches",Kelly C.,Ecology,00129658,NA,86,4,1012-1022,2005-01-01,April 2005,10.1890/04-0091,"We have developed our recent demonstration that a temporal niche axis may support the stable coexistence of tree species. We previously applied a two-species lottery model assuming differences between species in environmental sensitivity to generate the predictions that the better competitor will show greater fluctuation in recruitment and be the less common species, predictions supported unanimously by data from a Mexican deciduous forest. Here, we expand on that model and explore the implication from our earlier study that competition among tree species may be focused, rather than the more commonly assumed diffuse, by applying a version of the model dealing with diffuse competition. We found focused competition to be the better explanation of the available data. Our results constitute a serious challenge to the entrenched opinion that competition among tree species is diffuse and to the proposition that competition may be unimportant in structuring tree communities. Another component of the earlier work was the comparison of closely related species. Although species may be ecologically similar for reasons other than phylogenetic relatedness, the additional underlying genetic similarity and the shared evolutionary history of close relatives makes them good candidates for the processes driving storage dynamics. We draw on the Gentry data set to show that congeneric species cooccur in plant communities in all habitat types worldwide, indicating that the dynamics we describe may take place in almost any community containing woody species, in any part of the world. © 2005 by the Ecological Society of America.",35,Journal,ar,Article,100,2,2,Biodiversity | Community structure | Competitive advantage | Focused competition | Forest dynamics | Species coexistence,20308,undefined,0,FALSE,259,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844375501,SCOPUS_ID:16844375501,2-s2.0-16844375501,Experimental venue and estimation of interaction strength: Comment,Chalcraft D.R.,Ecology,00129658,NA,86,4,1061-1071,2005-01-01,April 2005,10.1890/04-0725,NA,28,Journal,no,Note,100,4,4,NA,20308,undefined,0,FALSE,260,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844371641,SCOPUS_ID:16844371641,2-s2.0-16844371641,Top-down control of small herbivores on salt-marsh vegetation along a productivity gradient,Kuijper D.,Ecology,00129658,NA,86,4,914-923,2005-01-01,April 2005,10.1890/04-0693,"Exploitation theory predicts strongest plant-herbivore interactions at sites of intermediate productivity. Recent studies illustrate the importance of top-down effects by small to intermediate-sized herbivores in structuring salt-marsh communities. How long-term effects of herbivory are modified by productivity of the system is a largely unexplored area. We studied how herbivory by geese and hares affected plant species replacement by erecting exclosures along a natural productivity gradient in a temperate salt-marsh system. After seven years, the largest shifts in species composition were observed when both hares and geese were excluded from plots. Only excluding geese did not have a large impact on species replacement, indicating that geese alone did not control the vegetation. Herbivory slowed down succession by retarding the establishment and spread of late-successional species on the low salt marsh. Effects of herbivory were less clear on the high marsh. Vegetation change after excluding herbivores was most pronounced in the most unproductive regions of the salt marsh. As a result, different successional trajectories emerged when herbivores were absent or present at the onset of salt-marsh succession. At sites of intermediate productivity, where grazing pressure was highest, no effect of herbivory on species composition was found. We hypothesize that the high dominance of grazing tolerant species at these sites retarded the invasion of late-successional species. The intensity of herbivory did not accurately predict the importance of herbivory in structuring plant communities. To understand herbivore effects along productivity gradients, the selectivity patterns of the herbivores and the bottom-up effects of plants on these interactions need to be considered. © 2005 by the Ecological Society of America.",56,Journal,ar,Article,100,2,2,Atriplex portulacoides | Barnacle goose | Brent Goose | Elymus athericus | Hare | Succession,20308,undefined,0,FALSE,261,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844371514,SCOPUS_ID:16844371514,2-s2.0-16844371514,"Nutrient stoichiometry in Pinguicula vulgaris: Nutrient availability, plant size, and reproductive status",Méndez M.,Ecology,00129658,NA,86,4,982-991,2005-01-01,April 2005,10.1890/04-0354,"Current understanding of the extent, causes for, and consequences of variation in nutrient composition in plants is limited. Important questions to be addressed include to what extent nutrients covary, how flexible nutrient ratios are within a population or species, how reproduction influences nutrient ratios, and how much the ratios of nutrients to mass and nutrients to each other change through ontogeny. This information is needed to assess the physiological and ecological consequences of plant nutrient composition and to what extent plants function as balanced systems in acquisition and allocation of resources. We studied the variation in nutrient stoichiometry (i.e., the ratio between contents of different nutrients within a plant) in relation to three factors: (1) environmental availability of nitrogen, (2) plant size, and (3) reproductive status. We investigated these questions in 11 populations of the carnivorous plant Pinguicula vulgaris in northern Scandinavia. Dry mass and N and P content were measured for reproductive and vegetative portions of flowering individuals and for winter buds corresponding to four reproductive states: control reproductive individuals, experimentally vegetative individuals (from which flower buds were removed), adult vegetative individuals, and individuals below the threshold size for reproduction. [N], [P], and to a lesser extent, N and P content were positively related to soil N, but not to prey capture. Nutrient stoichiometry was also size dependent; in general, small plants were relatively enriched in N and relatively depleted in P compared to larger plants. Reproductive status affected not only size, but also nutrient stoichiometry of the resulting winter bud. Winter buds derived from reproductive individuals had a higher [N] and lower [P] than those of the different types of nonreproductive individuals. Our findings indicate that studies of nutrient stoichiometry in plants must go beyond links between environmental and plant nutrient concentrations to consider internal processes such as growth and reproduction. © 2005 by the Ecological Society of America.",54,Journal,ar,Article,100,2,2,Carnivorous plant | Pinguicula vulgaris | Plant nutrient stoichiometry | Plant size | Reproductive status | Scandinavia | Size dependence | Soil nutrient availability,20308,undefined,0,FALSE,262,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844371512,SCOPUS_ID:16844371512,2-s2.0-16844371512,Hunters ring dinner bell for ravens: Experimental evidence of a unique foraging strategy,White C.,Ecology,00129658,NA,86,4,1057-1060,2005-01-01,April 2005,10.1890/03-3185,"We have long known that corvids are adaptively flexible in behavior, but have rarely tested their flexibility and creativity in solving problems outside the laboratory. Through a carefully controlled experiment conducted in the wild, I have found that Common Ravens (Corvus corax) fly toward gunshot sounds, presumably in order to locate animal gut piles left by hunters. This is the first conclusive evidence of any scavenger species pursuing gunshots. Furthermore, ravens exhibited this behavior only when gunshots were fired from within forested habitat, when the shots may be most valuable to them for locating gut piles. Interestingly, raven behaviors suggest that they may have learned the usefulness of gunshots by substituting them for other previously known sounds already used to locate food in the wild. © 2005 by the Ecological Society of America.",23,Journal,ar,Article,100,1,1,Cervus elaphus | Common Raven | Corvus corax | Elk | Foraging strategy | Gunshot | Gut pile | Hunting | Rifle | Scavenger | Second-order conditioning,20308,undefined,0,FALSE,263,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844371431,SCOPUS_ID:16844371431,2-s2.0-16844371431,Disturbance by fire frequency and bison grazing modulate grasshopper assemblages in tallgrass prairie,Joern A.,Ecology,00129658,NA,86,4,861-873,2005-01-01,April 2005,10.1890/04-0135,"Understanding determinants of local species diversity remains central to developing plans to preserve biodiversity. In the continental United States, climate, grazing by large mammals, fire, and topography are important ecosystem drivers that structure North American tallgrass prairie, with major impacts on plant community composition and vegetation structure. Frequency of fire and grazing by bison (Bos bison), through effects on plant community composition and altered spatial and structural heterogeneity of vegetation in tallgrass prairie, may act as bottom-up processes that modulate insect community species richness. As previously seen for plant species richness, I hypothesized that grazing had more impact than fire frequency in determining species richness of insect herbivore communities. I examined this prediction with grasshoppers at Konza Prairie, a representative tallgrass prairie site in which fire frequency and bison grazing are manipulated over long terms with landscape-level treatments. Topographic position (upland vs. lowland) and fire frequency (1-, 2-, 4-year intervals, and unburned) did not significantly influence grasshopper species richness or indices of diversity, while grazing had significant effects. On average, I found ∼45% more grasshopper species and significantly increased values of Shannon H′ diversity at sites with bison grazing. Species abundances were more equally distributed (Shannon's Evenness Index) in grazed sites as well. No significant interactions among burning and grazing treatments ' explained variation in grasshopper species diversity. Grasshopper species richness responded positively to increased heterogeneity in vegetation structure and plant species richness, and negatively to average canopy height and total grass biomass. Variation in forb biomass did not influence grasshopper species richness. A significant positive relationship between grasshopper species richness and overall grasshopper density was observed. Species richness increased marginally as watershed area of treatments in grazed areas increased, but not in ungrazed areas. Disturbance from ecosystem drivers operating at watershed spatial scales exhibits strong effects on local arthropod species diversity, acting indirectly by mediating changes in the spatial heterogeneity of local vegetation structure and plant species diversity. © 2005 by the Ecological Society of America.",142,Journal,ar,Article,100,1,1,"Acrididae | Disturbance, habitat heterogeneity, Konza Prairie | Long-term study | Phasmida | Prescribed burning | Tettigoniidae",20308,undefined,0,FALSE,264,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844369741,SCOPUS_ID:16844369741,2-s2.0-16844369741,Shifts in open-ocean fish communities coinciding with the commencement of commercial fishing,Ward P.,Ecology,00129658,NA,86,4,835-847,2005-01-01,April 2005,10.1890/03-0746,"We identify changes in the pelagic fish community of the tropical Pacific Ocean by comparing recent data collected by observers on longline-fishing vessels with data from a 1950s scientific survey when industrial fishing commenced. A major shift in size composition and indices of species abundance and community biomass accompanied the start of fishing. The largest and most abundant predators, such as sharks and large tunas, suffered the greatest declines in abundance (21% on average). They also showed striking reductions in mean body mass. For example, the mean mass, of blue shark (Prionace glauca) was 52 kg in the 1950s compared to 22 kg in the 1990s. The estimated abundance of this species was 13% of that in the 1950s. Overall, the biomass of large predators fell by a factor of 10 between the periods. By contrast, several small and formerly rare species increased in abundance, e.g., pelagic stingray (Dasyatis violacea). However, the increases in small species did not balance the reductions in the biomass of large predators. Of three possible explanations (fishing, environmental variation, and sampling bias), available evidence indicates fishing to be the most likely cause for the observed patterns. © 2005 by the Ecological Society of America.",204,Journal,ar,Article,100,2,2,Abundance | Biomass | Ecosystem stability | Epipelagic zone | Fishery surveys | Longlining | Pelagic environment | Predator-prey interactions,20308,undefined,0,FALSE,265,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844368640,SCOPUS_ID:16844368640,2-s2.0-16844368640,Specificity in induced plant responses shapes patterns of herbivore occurrence on Solanum dulcamara,Viswanathan D.V.,Ecology,00129658,NA,86,4,886-896,2005-01-01,April 2005,10.1890/04-0313,"Interspecific competition between phytophagous insects can occur when plant responses induced by an early-season herbivore alter host quality for later colonizers. Recent evidence for specificity in the elicitation of induced plant responses by different attackers suggests that dynamics of host use in the field may be more complex than previously anticipated, because host suitability for colonizing herbivores may depend on which herbivore species has initially damaged a plant. In each of two years, we manipulated the first herbivore to attack Solanum dulcamara plants in an experimental population using several different arthropod species and subsequently monitored colonization by natural herbivores over the course of the growing season. We additionally performed weekly herbivore counts in wild S. dulcamara populations following natural variation in herbivore arrival. Plant-mediated interactions occurred primarily between two leaf-feeding beetles, Psylliodes affinis and Plagiometriona clavata. In both manipulative and observational experiments, P. clavata oviposition was reduced on plants initially damaged by P. affinis (or a third leaf-feeding beetle, Lema trilinea) relative to plants that were initially undamaged. Lowered P. clavata occurrence continued through subsequent life-history stages, resulting in decreased emergence of second-generation P. clavata adults on these plants. The occurrence of P. affinis was also lowered on plants damaged by conspecifics in both manipulative and observational experiments. Resistance against P. affinis also followed applications of jasmonic acid, an elicitor of plant defensive responses. Conversely, early-season damage by P. clavata did not influence plant quality for either later conspecifics or P. affinis. Initial herbivory by the spittlebug Aphrophora saratogensis or generalist taildropper slugs (Prophysaon sp.) likewise had no influence on P. clavata and P. affinis colonization, whereas L. trilinea damage did not affect later arriving P. affinis. Hence, only a subset of early-season damagers influenced herbivore occurrence on S. dulcamara. Preference tests examining P. affinis feeding and P. clavata oviposition confirmed that specificity in elicitation of induced plant responses produced the divergent herbivore occurrence patterns observed in the field. Overall, the existence of plant-mediated competitive asymmetry between herbivore species on S. dulcamara highlights the dynamic nature of plant resistance and its potential role in organizing herbivore communities. © 2005 by the Ecological Society of America.",115,Journal,ar,Article,100,3,3,Bittersweet nightshade | Competition | Herbivory | Induced responses | Phytophagous insect communities | Plagiometriona clavata | Plant-mediated interactions | Psylliodes affinis | Solanum dulcamara | Specificity,20308,undefined,0,FALSE,266,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844367177,SCOPUS_ID:16844367177,2-s2.0-16844367177,Complex patterns of phenotypic plasticity: Interactive effects of temperature during rearing and oviposition,Stillwell R.,Ecology,00129658,NA,86,4,924-934,2005-01-01,April 2005,10.1890/04-0547,"Temperature profoundly affects growth and life history traits in ectothermic animals through selection (i.e., genetic) and through direct effects on the phenotype (i.e., nongenetic/plasticity). We examined the effects of rearing temperature (24°, 30°, and 36°C) on adult body size and development time and the interactive effects of temperature experienced during rearing and oviposition on several life history traits (age-at-first- reproduction, fecundity, egg size, egg development, and egg hatching) in two populations of the seed beetle, Stator limbatus, collected at different elevations. The higher elevation population was larger and matured sooner than the low-elevation population when raised at the lower temperature, but the reverse was true at the higher temperature suggesting that these populations have adapted to local temperature. There were interactions between the effects of rearing temperature and oviposition temperature for age-at-first- reproduction, fecundity, egg development, egg hatching, and two composite measures of fitness, generating complex reaction norms. The most dramatic example of this was a large maternal effect on egg hatching; females raised at low temperature produced eggs that had substantially reduced hatching when laid at high temperature. Our experimental design also allowed us to explore the adaptive significance of acclimation. Beetles reared at intermediate or low temperature had the highest fitness at multiple oviposition temperatures. There was little support for the ""beneficial acclimation hypothesis,"" which predicts that beetles should have higher fitness at the temperature at which they were reared; acclimation had only a small effect on fitness. This study shows that temperature-mediated plasticity can be complex, but these complex patterns can yield new insights into the evolution of phenotypic plasticity. © 2005 by the Ecological Society of America.",99,Journal,ar,Article,100,2,2,Acclimation | Adaptation | Beneficial acclimation hypothesis | Body size | Maternal effects | Phenotypic plasticity | Stator limbatus | Temperature,20308,undefined,0,FALSE,267,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844365691,SCOPUS_ID:16844365691,2-s2.0-16844365691,"A generalized, variogram-based framework for multi-scale ordination",Couteron P.,Ecology,00129658,NA,86,4,828-834,2005-01-01,April 2005,10.1890/03-3184,"Multi-scale ordination (MSO) deals with potential scale dependence in species assemblages by studying how results from multivariate ordination may be different at different spatial scales. MSO methods were initially based on two-term local covariances between species and, therefore, required sampling designs composed of adjacent quadrats. A variogram-based MSO, recently introduced by H. H. Wagner, is applicable to very diverse sampling designs and for use with principal-components analysis, correspondence analysis, and derived ""two-table"" (also called ""direct"") ordination methods, i.e., redundancy analysis and canonical correspondence analysis. In this paper we put forward an enlarged framework for variogram-based MSO that relies on a generalized definition of inter-species covariance and on matrix expression of spatial contiguity between sampling units. This enables us to provide distance-explicit decompositions of variances and covariances (in their generalized meaning) that are consistent with many ordination methods in both their single- and two-table versions. A spatially explicit apportioning of diversity indices is proposed for some particular definitions of variance. Referring to two-table ordination methods allowed the multiscale study of residual spatial patterns after factoring out available environmental variables. Some aspects of the approach are briefly illustrated with vegetation data from a Neotropical rain forest in French Guiana. © 2005 by the Ecological Society of America.",21,Journal,ar,Article,100,2,2,Canonical correspondence analysis | Diversity apportioning | Multi-scale ordination | Multivariate geostatistics | Spatial contiguity | Species assemblages | Tropical rainforest | Variogram,20308,undefined,0,FALSE,268,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844365276,SCOPUS_ID:16844365276,2-s2.0-16844365276,Matrix structure obscures the relationship between interpatch movement and patch size and isolation,Bender D.J.,Ecology,00129658,NA,86,4,1023-1033,2005-01-01,April 2005,10.1890/03-0769,"Metapopulation models assume that local population size (in a habitat patch) and therefore local extinction probability, is a function of patch size, and that interpatch movement rate and therefore recolonization of local extinctions is a function of both patch size and patch isolation. We hypothesized that the predictive power of models that relate patch immigration rate to patch size and isolation will be reduced when spatial structure in the landscape matrix (the nonhabitat portion of the landscape) affects organism movement through the landscape. We used a simulation model to evaluate this hypothesis for three different aspects of matrix spatial structure (contrast among matrix cover types, number of matrix cover types, and grain of matrix spatial pattern) and for two different types of movement behavior, representing a specialist and a generalist species. We tested the hypothesis for one aspect of matrix structure (number of matrix cover types) in a translocation field study of the eastern chipmunk (Tamias striatus, a habitat specialist) and the white-footed mouse (Peromyscus leucopus, a habitat generalist). When the matrix was composed of a small number of cover types, patch size and isolation accounted for up to 75% of the variation in patch immigration rate in the simulation study, and for 61% of the variation in interpatch movement in the field study. However, when the matrix was composed of a large number of cover types, the amount of explained variation dropped to as little as 33% for the simulation study and to 17% in the field study. Our results suggest that patch characteristics, such as patch size and isolation, may be poor predictors of interpatch movement when the landscape matrix is heterogeneous and when the organism responds to boundaries between different matrix cover types. These results imply that habitat patch-based models, such as those based on current metapopulation theory, will perform poorly in these situations. © 2005 by the Ecological Society of America.",175,Journal,ar,Article,100,2,2,Immigration | Interpatch movement | Landscape composition | Landscape configuration | Landscape matrix | Landscape pattern | Landscape structure | Metapopulation | Patch isolation | Patch size | Small mammals | Spatially explicit model,20308,undefined,0,FALSE,269,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844365148,SCOPUS_ID:16844365148,2-s2.0-16844365148,Community context of an obligate mutualism: Pollinator and florivore effects on Yucca filamentosa,Althoff D.,Ecology,00129658,NA,86,4,905-913,2005-01-01,April 2005,10.1890/04-1454,"Obligate pollination mutualisms have been central to our understanding of the ecology and evolution of mutualisms. Although usually viewed as pairwise interactions, obligate mutualists also interact with other community members that may impact the mutualism. In this study, we examined the community context of the obligate mutualism between the plant Yucca filamentosa and its yucca moth pollinator Tegeticula cassandra to determine the relationships among plant traits, the community assemblage, and fruit set. In addition to attracting its pollinator, Y. filamentosa in central Florida also attracts two insect florivores: the hemipteran Leptoglossus phyllopus and the beetle Hymenorus densus. We surveyed flowering Y. filamentosa in 2001 and 2002 to determine the abundance of the three insect species throughout the flowering period. We also measured fruit set and four plant traits thought to be important in attracting the moth pollinator. Path analysis revealed that T. cassandra was the most important determinant of relative fruit set for both years. Peak pollinator abundance was significantly earlier than peak flowering. Consequently, we found a negative relationship between plant flowering date and pollinator abundance. Furthermore, taller plants also attracted more pollinators. Leptoglossus phyllopus had a significantly negative impact on relative fruit set in 2001 but not in 2002, whereas H. densus had no effect in either year. Abundance of the two florivores was more closely tied to peak flowering of Y. filamentosa than was the peak abundance of the pollinator moths. Although both florivore species reached high densities on Y. filamentosa, their effect on relative fruit set through floral abscission may be partially masked by the characteristically high abscission rates found in yuccas. As a result, florivores may be feeding on flowers that are already destined to be abscised. Similarly, pollinator moths may be preadapted to handle the effects of florivores because females lay eggs across multiple plants and flowers. Hence, the obligate mutualism between yuccas and yucca moths may be somewhat buffered from the effects of local community members depending on whether florivores substantially increase floral abscission rates from year to year. © 2005 by the Ecological Society of America.",29,Journal,ar,Article,100,3,3,Community context | Florivory | Mutualism | Path analysis | Tegeticula cassandra | Yucca filamentosa | Yucca-yucca moth mutualism,20308,undefined,0,FALSE,270,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844364857,SCOPUS_ID:16844364857,2-s2.0-16844364857,Plant defense theory provides insight into interactions involving inbred plants and insect herbivores,Hull-Sanders H.,Ecology,00129658,NA,86,4,897-904,2005-01-01,April 2005,10.1890/04-0935,"Inbreeding in the form of self-fertilization is widespread among plants and typically results in broad, detrimental changes in plant morphology and physiology. Phenotypic changes associated with inbreeding are likely to alter interactions between inbred plants and other organisms, but few studies have investigated this potential. We found that inbreeding in the entire-leaf morning glory, Ipomoea hederacea var. integriuscula, altered this plant's ability to resist and tolerate attack by insect herbivores. The effects of inbreeding on plant defense, however, varied among insect species, and plant defense theory helped explain this variation. If the effects of inbreeding on plant phenotype are analogous to those of environmental stresses, then the plant vigor hypothesis predicts specialist herbivores will perform better on outbred plants, and the plant stress hypothesis predicts that generalist herbivores will perform better on inbred plants. We conducted a series of greenhouse experiments in which we reared two species of specialist tortoise beetles, a generalist moth . species, and a generalist aphid species on inbred and outbred morning glories to test these hypotheses. We found that specialist tortoise beetles performed significantly better when reared on outbred plants and that aphid populations grew significantly faster on inbred plants as predicted by the plant vigor and plant stress hypotheses, respectively. Beet armyworm caterpillars, however, performed better on outbred plants, not inbred plants as predicted. These results suggest that plant defense theories may be useful for predicting the effects of inbreeding on plant-herbivore interactions, but differences in herbivore feeding habit (leaf chewing vs. phloem feeding) may also help explain variation in the effects of plant inbreeding on insect herbivores. © 2005 by the Ecological Society of America.",47,Journal,ar,Article,100,2,2,Aphis gossypii | Charidotella bicolor | Deloyala guttata | Herbivory | Inbreeding | Ipomoea hederacea | Plant defense | Plant stress | Plant vigor | Self-fertilization | Spodoptera exigua,20308,undefined,0,FALSE,271,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16244400197,SCOPUS_ID:16244400197,2-s2.0-16244400197,Plant genotype and environment interact to shape a diverse arthropod community on evening primrose (Oenothera biennis),Johnson M.,Ecology,00129658,NA,86,4,874-885,2005-01-01,April 2005,10.1890/04-1068,"Both an individual's genotype and environment govern its phenotype, and this phenotype may have extended consequences for species interactions and communities. We examined the importance of plant genotype and environmental factors operating at large (habitat) and small (microhabitat) spatial scales in affecting a multitrophic arthropod community on plants. We planted 926 plants from 14 genotypes of Oenothera biennis into five natural habitats that represent the range of environments in which this plant locally occurs. Genotypic differences among plants accounted for as much as 41% of the variation in arthropod diversity (Simpson's diversity index) and also affected arthropod evenness, richness, abundance, and biomass on individual plants. However, the effects of particular plant genotypes on the arthropod community varied across habitats (i.e., there were significant plant genotype-by-habitat interactions). Plant genotype explained more variation in the arthropod community than did environmental variation among microhabitats, but less variation than habitats, as predicted by the scale-dependent hypothesis. Herbivores and omnivores were more strongly affected by plant genetic variation than predators, consistent with the notion that phytophagous insects undergo stronger reciprocal interactions with plants than do predators. We detected heritable variation in arthropod community variables and the ability for the herbivore community to select on plant traits, suggesting that evolution in O. biennis can lead to changes in the arthropod community. Genetic variation in plant size, architecture, and reproductive phenology were the plant traits most strongly correlated with arthropod community variables. Our results demonstrate that genotype-by-environment interactions are a major determinant of arthropod community structure. © 2005 by the Ecological Society of America.",267,Journal,ar,Article,100,2,2,Biodiversity | Community evolution | Community genetics | Community structure | Extended phenotype | Genetic variation | Genotype-by-environment interaction | Herbivory | Oenothera biennis | Plant resistance | Plant-insect interactions | Spatial scale,20308,undefined,0,FALSE,272,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15744382712,SCOPUS_ID:15744382712,2-s2.0-15744382712,Partitioning of nitrogen over five growing seasons in tallgrass prairie,Dell C.,Ecology,00129658,NA,86,5,1280-1287,2005-01-01,May 2005,10.1890/03-0790,"Annual spring burning of tallgrass prairie increases plant biomass production despite losses of N and lower net N mineralization. To better understand how burning influences the cycling of N in prairie, 15N was injected to soil as NH4+, and the partitioning between plant and soil N pools was followed over five growing seasons in annually burned and unburned prairie. Applied 15N was rapidly immobilized with <2% and 11% of the 15N remaining in inorganic forms six days after application in burned and unburned prairie, respectively. Seventy-seven percent (burned prairie) and 70% (unburned prairie) of the applied 15N was initially recovered as soil organic N (oN), with a majority accounted for in microbial biomass. Plants contained ∼20% of the applied N with the largest portion recovered from roots regardless of burning. At the end of the first growing season, only 55% of the applied 15N was recovered from the unburned prairie, while 85% was recovered from burned prairie. The total 15N content of the plants changed little during the first growing season, but the portion recovered in the rhizomes increased, indicating belowground N storage. Total recovery and distribution of applied N changed little from the end of the first to the end of the second season growing season. Accumulations of 15N within the plants decreased greatly between the second and fifth growing seasons, but N lost from plants was accounted for in oN. Conservation of N by plants and tight cycling of N within the root zone suggest mechanisms by which prairie can be a highly productive ecosystem despite limited N availability. The immobilization of potentially mineralized N within the root zone increased with burning, offsetting the loss of N to fire probably by reducing leaching and denitrification losses. © 2005 by the Ecological Society of America.",28,Journal,ar,Article,100,3,3,Competition for nitrogen | Konza Prairie Research Natural Area | Long-Term Ecological Research (LTER) | Microbial N demand | N cycling: N immobilization:  N 15 | Plant-microbe interactions | Tallgrass prairie,20308,undefined,0,FALSE,273,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15344344413,SCOPUS_ID:15344344413,2-s2.0-15344344413,Alien plants in temperate weed communities: Prehistoric and recent invaders occupy different habitats,Pyšek P.,Ecology,00129658,NA,86,3,772-785,2005-01-01,March 2005,10.1890/04-0012,"Variables determining the number of native and alien plants on arable land in Central Europe are identified. Species richness of 698 samples of weed floras recorded in the Czech Republic in plots of a standard size of 100 m2 in 1955-2000 was studied in relation to altitudinally based floristic region, soil type, type of cultivated crop, climatic variables, altitude, year of the record, crop cover and height, and human population density in the region. Vascular plant species were classified into native and alien, the latter divided in archaeophytes, introduced before AD 1500, and neophytes, introduced after this date. The use of minimal adequate models in the analysis of covariance allowed determination of the net effects of mutually correlated environmental variables. Models for particular species groups explained 33-48% of variation in species numbers and 27-51% in proportions; however, explanatory variables affected native species, archaeophytes, and neophytes differently. The number and proportion of neophytes increased in 1955-2000, whereas the number of native species and archaeophytes declined (in archaeophytes more slowly in the warm than in the moderate to cool altitudinal floristic region). In warm and dry regions and on dry soils, where most archaeophytes find optimum conditions, fewer native species are able to persist in weed communities than in colder and wetter regions. Archaeophytes respond like neophytes to some variables (climate, seasonal development of crop) and alternatively like native species to other variables (increasing agricultural intensification through time, human population density). Archaeophytes are common in old crops introduced with the beginning of agriculture (cereals), but are poorly represented in relatively recently introduced crops (rape, maize), where neophytes are most numerous. These patterns reflect the history of plant invasions in Central Europe. Neolithic agriculture, introduced from the Near East in the sixth millenium BC, brought archaeophytes with crops and, by creating intense and continuous propagule pressure and imposing new agricultural management, facilitated their invasion. By contrast, the crops introduced during the past five centuries and their specific agrotechnical management have supported spreading of other weed species, mainly invaders from overseas. © 2005 by the Ecological Society of America.",122,Journal,ar,Article,100,6,6,Agricultural management | Archaeophytes | Biological invasions | Central Europe | Climate | Crop characteristics | Exotic species | Invasion history | Neolithic agriculture | Neophytes | Soil type,20308,undefined,0,FALSE,274,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15244363813,SCOPUS_ID:15244363813,2-s2.0-15244363813,Hydraulic redistribution through the root systems of senesced plants,Leffler A.,Ecology,00129658,NA,86,3,633-642,2005-01-01,March 2005,10.1890/04-0854,"Hydraulic redistribution, the movement of water from soil layers of higher water potential to layers of lower water potential through the root systems of plants, has been documented in many taxa worldwide. Hydraulic redistribution is influenced principally by physical properties of roots and soils, and it should occur whenever root systems span soil layers of different water potential. Therefore, hydraulic redistribution should occur through the root systems of plants with aboveground tissue removed or through the root systems of fully senesced plants as long as roots remain intact and hydrated. We examined our hypothesis in field and greenhouse studies with the annual grass Bromus tectorum. We used soil psychrometry to measure soil water potential and performed 2H-labeling experiments. In the field, following senescence of B. tectorum, we show substantial changes in soil water potential consistent with both upward and downward movement of water through roots. The amount of water redistributed represents a significant proportion of that which can be stored in the rooted zone. We also experimentally demonstrated upward movement of a 2H label by roots of senesced plants and by roots of plants without aboveground tissues. In the greenhouse, we further demonstrated redistribution by senesced individuals using a 2H label. Hydraulic redistribution through the roots of senesced plants should receive further attention because it may have important ecological consequences for soil water recharge, survival of plants through drought, and agricultural practices. © 2005 by the Ecological Society of America.",83,Journal,ar,Article,100,5,5,Annual grass | Bromus tectorum | Hydraulic lift | Plant roots | Senescence | Soil water movement | Water potential gradient,20308,undefined,0,FALSE,275,NA,NA,NA,NA
