@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:pageRange,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0036145339,SCOPUS_ID:0036145339,2-s2.0-0036145339,Deterministic limits to stochastic spatial models of natural enemies,Keeling M.,American Naturalist,00030147,159,1,2002-01-01,2002,10.1086/324119,"Stochastic spatial models are becoming an increasingly popular tool for understanding ecological and epidemiological problems. However, due to the complexities inherent in such models, it bas been difficult to obtain any analytical insights. Here, we consider individual-based, stochastic models of both the continuous-time Lotka-Volterra system and the discrete-time Nicholson-Bailey model. The stability of these two stochastic models of natural enemies is assessed by constructing moment equations. The inclusion of these moments, which mimic the effects of spatial aggregation, can produce either stabilizing or destabilizing influences on the population dynamics. Throughout, the theoretical results are compared to numerical models for the full distribution of populations, as well as stochastic simulations.",33,Journal,ar,Article,100,3,3,Lotka-Volterra | Moment closure | Nicholson-Bailey | Population dynamics | Stability,12604,undefined,0,FALSE,111,57-80,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036125933,SCOPUS_ID:0036125933,2-s2.0-0036125933,Toward a causal explanation of plant invasiveness: Seedling growth and life-history strategies of 29 pine (Pinus) species,Grotkopp E.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338995,"We studied 29 pine (Pinus) species to test the hypothesis that invasive species in disturbed habitats have distinct attributes. Seedling relative growth rate (RGR) and measures of invasiveness were positively associated across species as well as within phylogenetically independent contrasts. High RGR, small seed masses, and short generation times characterize pine species that are successful invaders in disturbed habitats. Discriminant analysis and logistic regression revealed that RGR was the most significant factor among these life-history traits separating invasive and noninvasive species. We also explored the causes of differences in RGR among invasive and noninvasive species. While net assimilation rate, leaf mass ratio, and specific leaf area (SLA) were all found to be contributing positively to RGR, SLA was found to be the main component responsible for differences in RGR between invasive and noninvasive pines. We investigated differences in SLA further by studying leaf anatomy, leaf density, and leaf thickness. We also evaluated relative leaf production rate as an important aspect of SLA. We proposed a hypothetical causal network of all relevant variables.",426,Journal,ar,Article,100,3,3,Invasiveness | Leaf anatomy | Leaf demography | Pines | Relative growth rate | Specific leaf area,12604,undefined,0,FALSE,112,396-419,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036125923,SCOPUS_ID:0036125923,2-s2.0-0036125923,General relationships between species diversity and stability in competitive systems,Ives A.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338994,"Investigating the effect of biodiversity on the stability of ecological communities is complicated by the numerous ways in which models of community interactions can be formulated. This has led to differences in conclusions and interpretations of how the number of species in a community affects its stability. Here, we derive a simple, general relationship between the coefficient of variation (CV) of combined species densities and the environmentally driven variability in species' per capita population growth rates. For a given level of environmentally driven variability in per capita population growth rates, increasing the number of species in a community decreases the CV of combined species densities, provided that species do not respond to environmental fluctuations in a perfectly correlated way. Thus, a community with more species of competitors will be more stable (have lower CV in combined species densities for a given level of environmental variability) than a species-poor community, provided that the species in both communities show equal variability in per capita population growth rates and provided that species within each community do not show strongly correlated responses to environmental fluctuations. This conclusion also applies to ""non-interactive"" models in which there is no competition between species.",74,Journal,ar,Article,100,2,2,Biodiversity | Community dynamics | Competition | Stability,12604,undefined,0,FALSE,113,388-395,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036125114,SCOPUS_ID:0036125114,2-s2.0-0036125114,Pattern does not equal process: What does patch occupancy really tell us about metapopulation dynamics?,Clinchy M.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338990,"Patch occupancy surveys are commonly used to parameterize metapopulation models. If isolation predicts patch occupancy, this is generally attributed to a balance between distance-dependent recolonization and spatially independent extinctions. We investigated whether similar patterns could also be generated by a process of spatially correlated extinctions following a unique colonization event (analogous to nonequilibrium processes in island biogeography). We simulated effects of spatially correlated extinctions on patterns of patch occupancy among pikas (Ochotona princeps) at Bodie, California, using randomly located extinction disks to represent the likely effects of predation. Our simulations produced similar patterns to those cited as evidence of balanced metapopulation dynamics. Simulations using a variety of disk sizes and patch configurations confirmed that our results are potentially applicable to a broad range of species and sites. Analyses of the observed patterns of patch occupancy at Bodie revealed little evidence of rescue effects and strong evidence that most recolonizations are ephemeral in nature. Persistence will be overestimated if static or declining patterns of patch occupancy are mistakenly attributed to dynamically stable metapopulation processes. Consequently, simple patch occupancy surveys should not be considered as substitutes for detailed experimental tests of hypothesized population processes, particularly when conservation concerns are involved.",66,Journal,ar,Article,100,3,3,Colonization | Dispersal | Extinction | Metapopulation | Pikas | Rescue effect,12604,undefined,0,FALSE,114,351-362,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036123647,SCOPUS_ID:0036123647,2-s2.0-0036123647,Coexistence in metacommunities: The regional similarity hypothesis,Mouquet N.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338996,NA,323,Journal,no,Note,100,2,2,Coexistence | Emigration | Immigration | Metacommunity | Regional similarity | Source-sink model | Species richness,12604,undefined,0,FALSE,115,420-426,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036123352,SCOPUS_ID:0036123352,2-s2.0-0036123352,Estimating density dependence from population time series using demographic theory and life-history data,Lande R.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338988,"For populations with a density-dependent life history reproducing at discrete annual intervals, we analyze small or moderate fluctuations in population size around a stable equilibrium, which is applicable to many vertebrate populations. Using a life history having age at maturity α, with stochasticity and density dependence in adult recruitment and mortality, we derive a linearized autoregressive equation with time lags from 1 to α yr. Contrary to current interpretations, the coefficients corresponding to different time lags in the autoregressive dynamics are not simply measures of delayed density dependence but also depend on life-history parameters. The theory indicates that the total density dependence in a life history, D, should be defined as the negative elasticity of population growth rate per generation with respect to change in population size, D = -∂lnλτ/∂ln N, where λ is the asymptotic multiplicative growth rate per year, T is the generation time, and N is adult population size. The total density dependence in the life history, D, can be estimated from the sum of the autoregression coefficients. We estimate D in populations of seven vertebrate species for which life-history studies and unusually long time series of complete population censuses are available. Estimates of D were statistically significant and large, on the order of 1 or higher, indicating strong density dependence in five of the seven species. We also show that life history can explain the qualitative features of population autocorrelation functions and power spectra and observations of increasing empirical variance in population size with increasing length of time series.",89,Journal,ar,Article,100,6,6,Age structure | Autocorrelation | Autoregression | Density dependence | Stage structure | Time series,12604,undefined,0,FALSE,116,321-337,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036121753,SCOPUS_ID:0036121753,2-s2.0-0036121753,Developmental thresholds and the evolution of reaction norms for age and size at life-history transitions,Day T.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338989,"It is quite common in studies of life-history plasticity to find a negative relationship between the age at which various life-history transitions occur and the growth conditions under which individuals develop. In particular, high growth typically results in earlier transitions, often at a larger size. Here, we use a relatively general optimization model for age and size at life-history transitions to argue that current life-history theory cannot adequately explain these results. Specifically, most such theory requires key assumptions that are unlikely to be generally met. This suggests that some important component of the biology of many organisms must be missing from many of the models in life-history theory. We suggest that this missing component might be the phenomenon of developmental thresholds. There are at least two different types of developmental thresholds possible, and we incorporate these into our general optimality model to demonstrate how they can cause a negative relationship between growth conditions and age at a transition. If developmental thresholds are common throughout taxa, then this might explain the empirical results. Our model formulation and analysis also formalizes the popular Wilbur-Collins hypothesis for age and size at metamorphosis in amphibians. The results demonstrate that optimal combinations of age and size, and the slope of the reaction norm connecting them, depend on the existence and type of threshold assumed. Our results also provide an evolutionary framework that can be used to view the data and many of the proximate submodels derived from the Wilbur-Collins hypothesis.",248,Journal,ar,Article,100,2,2,Developmental thresholds | Maturity | Metamorphosis | Plasticity | Wilbur-Collins model,12604,undefined,0,FALSE,117,338-350,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036120058,SCOPUS_ID:0036120058,2-s2.0-0036120058,Signaling health versus parasites,Getty T.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338992,"The Hamilton-Zuk hypothesis, that parasite-host coevolution can maintain heritable variation in fitness, has inspired a very successful research program on sexual selection on signals of health. The immunocompetence handicap hypothesis was developed to provide a handicapping mechanism to stabilize the correlation between signals and health. In earlier articles, I showed that handicap signaling is a special case, not a general law that we can rely on to deduce relative costs across signalers of different quality at equilibrium. The essential requirement for reliable signaling is that higher-quality signalers are more efficient; they get greater marginal fitness returns from an incremental increase in the signal. This does not undermine the Hamilton-Zuk hypothesis or the immunocompetence mechanism, but it does raise doubts about a widespread assumption that is commonly used to test these hypotheses: that sexual selection on signals of health implies the choice of mates with the fewest parasites. Immunity and parasites might play a fundamental role in many biological signaling systems, but viability-indicating traits are not necessarily parasite-load-indicating traits. Theory allows for the possibility that high-quality big signalers have greater health and more parasites than low-quality small signalers (and the data suggest that in many systems they do). This means that we cannot test the Hamilton-Zuk hypothesis or the immunocompetence handicap hypothesis by counting parasites. More generally, we cannot understand sexual selection on signals of health by focusing on the viability costs of signals.",148,Journal,ar,Article,100,1,1,Health | Immunocompetence | Mate choice | Parasites | Sexual selection | Signaling,12604,undefined,0,FALSE,118,363-371,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036119988,SCOPUS_ID:0036119988,2-s2.0-0036119988,"Using ""travel time"" data to characterize the behavior of migrating animals",Zabel R.,American Naturalist,00030147,159,4,2002-01-01,2002,10.1086/338993,"For migratory species, duration of migration, or ""travel time,"" is often a critical variable in determining the cost of migration. Observed travel times are the result of both environmental factors such as air or water currents and the behavior of individuals. In an effort to distinguish among these components, I developed a migration model based on an advection-diffusion equation that characterizes population movements in terms of two biologically meaningful parameters: migration rate and rate of population spread. I applied the model to travel time data from juvenile chinook salmon (Onchorhynchus tshawytscha), which were tagged during their seaward migration. The tagged fish originated from three separate evolutionarily significant units (ESUs) as classified by the U. S. National Marine Fisheries Service. The model was expanded by allowing migration and diffusion rates to vary with fish length and river flow. Variability in travel times explained by these factors was strikingly similar from year to year within ESUs, and the migratory behavior revealed by the analysis was consistent with the life-history patterns that distinguish the ESUs. The approach presented here is easily adaptable to a wide range of migratory species and may be particularly useful for predicting how at-risk populations respond to variable conditions in regulated or otherwise disturbed migration habitats.",29,Journal,ar,Article,100,1,1,Advection-diffusion equation | Chinook salmon | Dispersal modeling | Life-history variation | Migration | Travel time,12604,undefined,0,FALSE,119,372-387,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036088393,SCOPUS_ID:0036088393,2-s2.0-0036088393,Predator-prey dynamics and movement in fractal environments,Cuddington K.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340611,"Previous research suggests that local interactions and limited animal mobility can affect population dynamics. However, the spatial structure of the environment can further limit the mobility of animals. For example, an animal confined to a river valley or to a particular plant cannot move with equal ease in all directions. We show that spatial architecture could influence the population dynamics of predator-prey systems using individual-based computer simulations parameterized with allometric relationships from the literature. Spatial forms (representing geographical features or plant architecture) of differing fractal dimension were generated, and simulated predators and prey were introduced into these computer environments. We claim that the alteration in interaction rates and population dynamics found in these simulations can be explained as a consequence of the anomalously slow rates of movement associated with fractal spaces and the diffusion-limited nature of predator-prey interactions. As a result, functional responses and numerical responses are substantially reduced in fractal environments, and the overall stability of the system is determined by the interaction between individual mobility and spatial architecture.",69,Journal,ar,Article,100,2,2,Diffusion-limited | Fractal | Individual-based model | Local movement | Population,12604,undefined,0,FALSE,120,119-134,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036088367,SCOPUS_ID:0036088367,2-s2.0-0036088367,A comparative test of the adaptive plasticity hypothesis: Relationships between habitat and phenotype in anuran larvae,Van Buskirk J.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340599,"The hypothesis that phenotypic plasticity is maintained by divergent natural selection acting across different environments predicts that populations and species exposed to highly variable environments will express high levels of plasticity. I tested this prediction by measuring the behavioral and morphological responses to aeshnid dragonfly larvae of 16 tadpole species and asking whether predator-induced plasticity is greater in species that experience more variable densities of predators in nature. Tadpole phenotypes were measured in a series of similar experiments in outdoor artificial ponds carried out over a 9-yr period. I quantified tadpole habitats by soliciting evaluations by seven to 36 experienced field observers for each species. There were large differences among species in phenotype, mostly in agreement with earlier descriptions. Nearly all species responded to dragonflies by decreasing activity and body length relative to overall body size and by increasing relative tail fin depth, although the magnitude of the responses differed among species. There was a significant positive phylogenetic correlation between morphological plasticity and variability in exposure to predators, thus upholding the adaptive hypothesis. The correlation between behavioral responses and habitat variability was not significant, and there was little relationship between behavioral and morphological plasticity, raising the possibility that behavioral responses evolve under different scales of environmental variation than morphological responses.",202,Journal,ar,Article,100,1,1,Behavior | Induced defense | Morphology | Phenotypic plasticity | Predation risk | Tadpoles,12604,undefined,0,FALSE,121,87-102,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036087647,SCOPUS_ID:0036087647,2-s2.0-0036087647,The division of labor: Genotypic versus phenotypic specialization,Wahl L.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340601,"A model of the division of labor in simple evolving systems is explored to compare two strategies evident in natural populations: phenotypic specialization (such as differentiation by regulated gene expression) and genotypic specialization (such as coinfection by complementary covirus populations). While genotypic specialization is vulnerable to the chance extinction of an essential specialist type and to parasitism, phenotypic specialization is able to overcome these hurdles. When simple spatial effects are included, phenotypic specialization has further benefits, protecting against destructive dynamic patterns. Many of the advantages of phenotypic specialization, however, can only be realized when a high degree of relatedness within groups is ensured.",18,Journal,ar,Article,100,1,1,Differentiation | Division of labor | Evolution | Specialization | Task allocation,12604,undefined,0,FALSE,122,135-145,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036084968,SCOPUS_ID:0036084968,2-s2.0-0036084968,Analyzing spatial structure of communities using the two-dimensional poisson lognormal species abundance model,Engen S.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340612,"The joint spatial and temporal fluctuations in the community structure of tropical butterflies are analyzed by fitting the bivariate Poisson lognormal distribution to a large number of observations in space and time. By applying multivariate dependent diffusions for describing the fluctuations in the abundances, the environmental variance is estimated to be very large and so is the strength of local density regulation. The variance in the lognormal species abundance distribution is partitioned into components expressing the heterogeneity between the species, independent noise components for the different species, a demographic stochastic component, and a component due to overdispersion in the sampling. In disagreement with the neutral theory, the estimates show that the heterogeneity component is the dominating one, representing 81% of the total variance in the lognormal model. Different spatial components of diversity, the alpha, beta, and gamma diversity, are also estimated. The spatial scale of the autocorrelation function for the community is of order 1 km, while sampling of a quadrat would need to be 10 km on a side to yield the total diversity for the community.",68,Journal,ar,Article,100,4,4,Communities of butterflies | Lognormal distribution | Spatial scaling | Species abundance distribution,12604,undefined,0,FALSE,123,60-73,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036084423,SCOPUS_ID:0036084423,2-s2.0-0036084423,Comparing the consequences of induced and constitutive plant resistance for herbivore population dynamics,Underwood N.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340602,"Although it has been suggested that induced and constitutive plant resistance should have different effects on insect herbivore population dynamics, there is little experimental evidence that plant resistance can influence herbivore populations longer than one season. We used a density-manipulation experiment and model fitting to examine the effects of constitutive and induced resistance on herbivore dynamics over both the short and long term. We used likelihood methods to fit population dynamic models to recruitment data for populations of Mexican bean beetles on soybean varieties with no resistance, constitutive resistance, or induced resistance. We compared model configurations that fit parameters for resistance types separately to models that did not account for resistance type. Models representing the hypothesis that the three resistance types differed in their effects on beetle dynamics received the most support. Induced resistance resulted in lower population growth rates and stronger density dependence than no resistance. Constitutive resistance resulted in lower population growth rates and stronger density dependence than induced resistance. Constitutive resistance had a stronger effect on both short-term beetle recruitment and predicted beetle population dynamics than induced resistance. The results of this study suggest that induced and constitutive resistance can differ in their effects on herbivore populations even in a relatively complex system.",50,Journal,ar,Article,100,2,2,Density-manipulation experiment | Epilachna verivestis | Glycine max | Induced resistance | Plant-insect interactions | Population dynamics,12604,undefined,0,FALSE,124,20-30,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036084377,SCOPUS_ID:0036084377,2-s2.0-0036084377,Extinction and introgression in a community of partially cross-fertile plant species,Ferdy J.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340606,"We develop a model to study the demography and genetics of an encounter between two partially cross-fertile plant species. We assume prezygotic reproductive isolation between the species, a common situation when the species differ by their phenology or floral traits that cause assortative mating. Three outcomes are possible: coexistence of both species with minimal introgression; domination by one species, with the other becoming extinct or surviving only through recurrent migration; or domination of the community by hybrid derivatives, with both species surviving but with a rather high level of introgression between them. The first situation is reached when interfertility is low, while the third requires high interfertility to develop. Occurrence of the second situation is observed with intermediate values of interfertility. Gene flow from nearby monospecific populations can prevent both introgression and the domination of the community by one species. Conversely, increasing the number of loci that determine the reproductive isolation between species or decreasing the degree of nonadditive interactions (epistasis and/or dominance) between alleles and loci makes introgression more likely. We found that hybridization can create positive frequency dependence and make extinction possible, even when hybrid individuals have no intrinsic fitness advantage.",35,Journal,ar,Article,100,2,2,Demography | Genetic diversity | Hybridization | Identity by descent | Model,12604,undefined,0,FALSE,125,74-86,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036084281,SCOPUS_ID:0036084281,2-s2.0-0036084281,Sex ratios and skew models: The special case of evolution of cooperation in polistine wasps,Nonacs P.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340600,"Cooperative breeding often involves reproductive dominance hierarchies. Such hierarchies have been proposed to form and to be maintained through an equitable skew in reproduction for both dominants and subordinates. The general form of skew models also predicts that cooperation can be stable only if cooperation greatly increases group reproductive success or subordinates are greatly constrained in their reproductive prospects relative to dominants. Neither, however, seems to be generally present in the colony initiation phase of temperate polistine wasps, although the behaviors of individuals within such groups are often consistent with skew model predictions. This apparent contradiction can be resolved in the context of a special case of the skew models that incorporate mother-offspring conflicts over sex ratios. Data suggest that all the needed preconditions are present for cooperating foundresses to gain an added benefit through producing male-biased investment ratios. Therefore, the special case model predicts that cooperation can evolve in Hymenoptera with both the observed high skews and reduced per capita group productivity. Further predictions of the special case model (e.g., mixed populations of single and multifoundresses) are also supported. Because the special case model is applicable only to haplodiploids, this may explain why cooperation in vertebrates rarely occurs without significant ecological or physiological constraints. Finally, comparisons to other social Hymenoptera taxa suggest that factors stabilizing cooperation between colony-initiating females may simultaneously constrain the evolution of morphologically specialized worker castes.",10,Journal,ar,Article,100,1,1,Cooperation | Eusocial evolution | Polistinae | Reproductive skew | Sex ratio | Wasps,12604,undefined,0,FALSE,126,103-118,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036081602,SCOPUS_ID:0036081602,2-s2.0-0036081602,"Snow tussocks, chaos, and the evolution of mast seeding",Rees M.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340603,"One hitherto intractable problem in studying mast seeding (synchronous intermittent heavy flowering by a population of perennial plants) is determining the relative roles of weather, plant reserves, and evolutionary selective pressures such as predator satiation. We parameterize a mechanistic resource-based model for mast seeding in Chionochloa pallens (Poaceae) using a long-term individually structured data set. Each plant's energy reserves were reconstructed using annual inputs (growing degree days), outputs (flowering), and a novel regression technique. This allowed the estimation of the parameters that control internal plant resource dynamics, and thereby allowed different models for masting to be tested against each other. Models based only on plant size, season degree days, and/or climatic dues (warm January temperatures) fail to reproduce the pattern of autocovariation in individual flowering and the high levels of flowering synchrony seen in the field. This shows that resource-matching or simple cue-based models cannot account for this example of mast seeding. In contrast, the resource-based model pulsed by a simple climate cue accurately describes both individual-level and population-level aspects of the data. The fitted resource-based model, in the absence of environmental forcing, has chaotic (but often statistically periodic) dynamics. Environmental forcing synchronizes individual reproduction, and the models predict highly variable seed production in close agreement with the data. An evolutionary model shows that the chaotic internal resource dynamics, as predicted by the fitted model, is selectively advantageous provided that adult mortality is low and seeds survive for more than 1 yr, both of which are true for C. pallens. Highly variable masting and chaotic dynamics appear to be advantageous in this case because they reduce seed losses to specialist seed predators, while balancing the costs of missed reproductive events.",131,Journal,ar,Article,100,3,3,Predator satiation | Resource matching | Seed bank | Synchrony | Time-series analysis,12604,0072909,0,FALSE,127,44-59,all,All Open Access,BIO,Directorate for Biological Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/0036081601,SCOPUS_ID:0036081601,2-s2.0-0036081601,Lack of premating isolation at the base of a phylogenetic tree,Grant B.R.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/339987,"Darwin's finches in the Galápagos archipelago are an unusual example of adaptive radiation in that the basal split separates two lineages of warbler finches (Certhidea olivacea and Certhidea fusca) believed until recently to be only one species. The large genetic difference between them contrasts with their similarity in plumage, size, shape, and courtship behavior. They differ in song, which is a key factor in premating isolation of other sympatric Darwin's finches. We conducted playback experiments to see whether members of the population of C. olivacea on Santa Cruz Island would respond to songs of C. fusca from two islands, Genovesa and Pinta, and songs of C. olivacea from another island (Isabela). Another set of experiments was performed, using the same playback tapes, with C. fusca on Genovesa. Some members of both populations responded to all playbacks; therefore, the hypothesis of complete premating isolation on the basis of song is rejected. Discrimination between songs of the two lineages was inconsistent. We conclude that premating barriers to interbreeding among the tested populations have not arisen in the 1.5-2.0 m.yr. of their geographical isolation on different islands. This contrasts with strong premating barriers between more recently derived sympatric species. Early learning of song associated with morphology is later used in mate recognition. This explains why sympatric species that are vocally and morphologically distinct yet genetically less differentiated than Certhidea do not interbreed, whereas the Certhidea lineages that are genetically well differentiated but vocally and morphologically similar have no apparent premating barrier. We discuss this unusual situation in terms of the forces that have produced similarities and differences in song, morphology, and ecology and their relevance to phylogenetic and biological species concepts. Neither principles nor details are unique to Darwin's finches, and we conclude by pointing out strong parallels with some continental birds.",46,Journal,ar,Article,100,2,2,Allopatry | Finches | Playback experiments | Premating isolation | Song | Speciation,12604,undefined,0,FALSE,128,1-19,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036081418,SCOPUS_ID:0036081418,2-s2.0-0036081418,"Altruism, cheating, and anticheater adaptations in cellular slime molds",Hudson R.E.,American Naturalist,00030147,160,1,2002-01-01,2002,10.1086/340613,"Cellular slime molds (CSMs) possess a remarkable life cycle that encompasses an extreme act of altruism. CSM cells live as individual amoebae until starved, then aggregate and ultimately transform themselves into a multicellular fruiting body. This fruiting body consists of stalk cells (altruists that eventually die) and spores (the beneficiaries of this sacrifice). Altruistic systems such as this are vulnerable to cheaters, which are individuals unrelated to the altruists that obtain the benefits provided by them without reciprocating. Here, we investigate two forces that can maintain CSM altruism despite cheating: kin selection and anticheater adaptations. First, we present new kinship-based models based on CSM developmental biology to evaluate the efficacy of kin selection. These models show that stalk-making genotypes can still be maintained when aggregations are initiated by multiple ""founder"" spores, provided that spores of stalkless fruiting bodies have low rates of dispersal and dispersal success is a concave function of stalk height. Second, we review proposals that several features of CSM development, such as the chemical suppression of the redifferentiation of prestalk cells into prespores, act as anticheater adaptations.",21,Journal,ar,Article,100,4,4,Altruism | Cellular slime molds | Cheater | Dictyostelium | Kin selection | Multicellularity,12604,undefined,0,FALSE,129,31-43,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036070172,SCOPUS_ID:0036070172,2-s2.0-0036070172,A unifying framework for metapopulation dynamics,Harding K.,American Naturalist,00030147,160,2,2002-01-01,2002,10.1086/341014,"Many biologically important processes, such as genetic differentiation, the spread of disease, and population stability, are affected by the (natural or enforced) subdivision of populations into networks of smaller, partly isolated, subunits. Such ""metapopulations"" can have extremely complex dynamics. We present a new general model that uses only two functions to capture, at the metapopulation scale, the main behavior of metapopulations. We show how complex, structured metapopulation models can be translated into our generalized framework. The metapopulation dynamics arising from some important biological processes are illustrated: the rescue effect, the Allee effect, and what we term the ""antirescue effect."" The antirescue effect captures instances where high migration rates are deleterious to population persistence, a phenomenon that has been largely ignored in metapopulation conservation theory. Management regimes that ignore a significant antirescue effect will be inadequate and may actually increase extinction risk. Further, consequences of territoriality and conspecific attraction on metapopulation-level dynamics are investigated. The new, simplified framework can incorporate knowledge from epidemiology, genetics, and population biology in a phenomenological way. It opens up new possibilities to identify, and analyze the factors that are important for the evolution and persistence of the many spatially subdivided species.",44,Journal,ar,Article,100,2,2,Allee effect | Antirescue effect | Metapopulation | Multiple equilibria | Rescue effect,12604,undefined,0,FALSE,130,173-185,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036069544,SCOPUS_ID:0036069544,2-s2.0-0036069544,Testing the hypothesis that a clade has adaptively radiated: Iguanid lizard clades as a case study,Losos J.,American Naturalist,00030147,160,2,2002-01-01,2002,10.1086/341557,"The study of adaptive radiations has played a fundamental role in understanding mechanisms of evolution. A recent resurgence in the study of adaptive radiations highlights a gap in our knowledge about determining whether a clade constitutes adaptive diversification. Specifically, no objective criteria exist to judge whether a clade constitutes an adaptive radiation. Most clades, given enough time, will diversify adaptively to some extent; therefore, we argue that the term ""adaptive radiation"" should be reserved for those clades that are exceptionally diverse in terms of the range of habitats occupied and attendant morphological adaptations. Making such a definition operational, however, requires a comparative analysis of many clades. Only by comparing clades can one distinguish those that are exceptionally diverse (or nondiverse) from those exhibiting a normal degree of adaptive disparity. We propose such a test, focusing on disparity in the ecological morphology of monophyletic groups within the lizard family Iguanidae. We find that two clades, the Polychrotinae and Phrynosomatinae, are exceptionally diverse and that two others, the Crotaphytinae and Oplurinae, are exceptionally nondiverse. Potential explanations for differences in diversity are discussed, as are caveats and future extensions of our approach.",100,Journal,ar,Article,100,2,2,Adaptive radiation | Disparity | Iguanid | Lizard,12604,undefined,0,FALSE,131,147-157,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036067956,SCOPUS_ID:0036067956,2-s2.0-0036067956,To freeze or not to freeze? An evolutionary perspective on the cold-hardiness strategies of overwintering ectotherms,Voituron Y.,American Naturalist,00030147,160,2,2002-01-01,2002,10.1086/341021,"We address the question of whether freeze-tolerance, freeze-avoidance, or mixed strategy represents the best adaptation for overwintering ectotherms to endure severe winter. To this end, we develop an optimization fitness model that takes into account different physiological parameters such as energetic level, the physiological stress associated with each strategy, and climatic variables. The results show that the freeze-tolerance strategy is strongly dependent on a low sensitivity to the number of freezing days and on a capacity to reduce stress associated with freezing. This strategy is also favored when the initial energetic level is low compared to the freeze-avoidance strategy, which is favored by a high initial energetic level, a low stress associated with the supercooling, and a low sensitivity of this strategy to climatic conditions. From a theoretical point of view, the mixed strategy permits survival in harsher environments but requires the optimization of all parameters involved in both cold-hardiness strategies. However, the mixed strategy shows energetic advantages in variable environments allowing animals to resist the harshest periods. From the model results, it appears that the physiological processes developed by ectotherms to reduce these stresses might be a key to understanding the evolution of the cold-hardiness strategies.",69,Journal,ar,Article,100,4,4,Fitness | Freeze tolerance | Optimization model | Stress | Supercooling,12604,undefined,0,FALSE,132,255-270,NA,NA,NA,NA
