@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/40449119528,SCOPUS_ID:40449119528,2-s2.0-40449119528,Interactive effects of plant species diversity and elevated CO<inf>2</inf> on soil biota and nutrient cycling,Niklaus P.,Ecology,00129658,88,12,3153-3163,2007-12-01,December 2007,10.1890/06-2100.1,"Terrestrial ecosystems consist of mutually dependent producer and decomposer subsystems, but not much is known on how their interactions are modified by plant diversity and elevated atmospheric CO2 concentrations. Factorially manipulating grassland plant species diversity and atmospheric CO2 concentrations for five years, we tested whether high diversity or elevated CO2 sustain larger or more active soil communities, affect soil aggregation, water dynamics, or nutrient cycling, and whether plant diversity and elevated CO2 interact. Nitrogen (N) and phosphorus (P) pools, symbiotic N2 fixation, plant litter quality, soil moisture, soil physical structure, soil nematode, collembola and acari communities, soil microbial biomass and microflora community structure (phospholipid fatty acid [PLFA] profiles), soil enzyme activities, and rates of C fluxes to soils were measured. No increases in soil C fluxes or the biomass, number, or activity of soil organisms were detected at high plant diversity; soil H2O and aggregation remained unaltered. Elevated CO2 affected the ecosystem primarily by improving plant and soil water status by reducing leaf conductance, whereas changes in C cycling appeared to be of subordinate importance. Slowed-down soil drying cycles resulted in lower soil aggregation under elevated CO2. Collembola benefited from extra soil moisture under elevated CO2, whereas other faunal groups did not respond. Diversity effects and interactions with elevated CO2 may have been absent because soil responses were mainly driven by community-level processes such as rates of organic C input and water use; these drivers were not changed by plant diversity manipulations, possibly because our species diversity gradient did not extend below five species and because functional type composition remained unaltered. Our findings demonstrate that global change can affect soil aggregation, and we advocate that soil aggregation should be considered as a dynamic property that may respond to environmental changes and feed back on other ecosystem functions. © 2007 by the Ecological Society of America.",29,Journal,ar,Article,100,7,7,15 N isotope dilution | Biodiversity | Bromus erectus | Carbon isotopes | CO  X H O interactions 2 2 | Global change | Nitrogen and phosphorus | Soil aggregation | Soil enzymes,20308,undefined,0,FALSE,all,All Open Access,11,18229849,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449118894,SCOPUS_ID:40449118894,2-s2.0-40449118894,"Avian body sizes in relation to fecundity, mating system, display behavior, and resource sharing (Ecology (June 2007) 88:6 (1605))",Lislevand T.,Ecology,00129658,88,12,3218,2007-12-01,December 2007,NA,NA,3,Journal,er,Erratum,100,3,3,NA,20308,undefined,0,FALSE,NA,NA,12,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449113979,SCOPUS_ID:40449113979,2-s2.0-40449113979,Interannual dynamics of antibody levels in naturally infected long-lived colonial birds,Staszewski V.,Ecology,00129658,88,12,3183-3191,2007-12-01,December 2007,10.1890/07-0098.1,"Little is known about the long-term persistence of specific antibodies (Ab) in natural host-parasite systems despite its potential epidemiological and ecological importance. In long-lived species, knowledge of the dynamics of individual immunological profiles can be important not only for interpreting serology results, but also for assessing transmission dynamics and the potential selective pressures acting on parasites. The aim of this paper was to investigate temporal variation in levels of specific Ab against the bacterium Borrelia burgdorferi sensu lato in adults of a long-lived colonial seabird, the Black-legged Kittiwake Rissa tridactyla. In wild populations, adults are naturally exposed each breeding season to a Borrelia vector, the tick Ixodes uriae. Breeding birds were captured during four consecutive breeding seasons, and parasite infestation quantified. Using enzyme-linked immunosorbent assay (ELISA) and immunoblots, we found that the immunological profiles of anti-Borrelia Ab were highly repeatable among years, reflecting the interannual persistence of Ab levels. We nevertheless also observed that year-to-year changes of Ab levels were related to exposure to ticks in the previous year. The long-term persistence of Ab levels may be an important mechanism of individual protection against future exposure to the microparasite. It will also affect the availability of susceptible hosts, and thus the transmission dynamics of the bacterium. These results illustrate the need to consider the dynamics of the immune response in order to better understand the evolutionary ecology of host-parasite interactions in natural populations. © 2007 by the Ecological Society of America.",31,Journal,ar,Article,100,4,4,Black-legged Kittiwake | Borrelia burgdorferi sensu lato | Colonial seabirds | Ecoepidemiology | Host-parasite interactions | Immunoglobulins | Ixodes uriae | Maternal antibodies | Rissa tridactyla,20308,undefined,0,FALSE,NA,NA,13,18229852,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449112788,SCOPUS_ID:40449112788,2-s2.0-40449112788,Seed predation by neotropical rain forest mammals increases diversity in seedling recruitment,Paine C.,Ecology,00129658,88,12,3076-3087,2007-12-01,December 2007,10.1890/06-1835.1,"Seed dispersal and seedling recruitment (the transition of seeds to seedlings) set the spatiotemporal distribution of new individuals in plant communities. Many terrestrial rain forest mammals consume post-dispersal seeds and seedlings, often inflicting density-dependent mortality. In part because of density-dependent mortality, diversity often increases during seedling recruitment, making it a critical stage for species coexistence. We determined how mammalian predators, adult tree abundance, and seed mass interact to affect seedling recruitment in a western Amazonian rain forest. We used exclosures that were selectively permeable to three size classes of mammals: mice and spiny rats (weighing <1 kg), medium-sized rodents (1-12 kg), and large mammals (20-200 kg). Into each exclosure, we placed seeds of 13 tree species and one canopy liana, which varied by an order of magnitude in adult abundance and seed mass. We followed the fates of the seeds and resulting seedlings for at least 17 months. We assessed the effect of each mammalian size class on seed survival, seedling survival and growth, and the density and diversity of the seedlings that survived to the end of the experiment. Surprisingly, large mammals had no detectable effect at any stage of seedling recruitment. In contrast, small- and medium-sized mammals significantly reduced seed survival, seedling survival, and seedling density. Furthermore, predation by small mammals increased species richness on a per-stem basis. This increase in diversity resulted from their disproportionately intense predation on common species and large-seeded species. Small mammals thereby generated a rare-species advantage in seedling recruitment, the critical ingredient for frequency dependence. Predation by small (and to a lesser extent, medium-sized) mammals on seeds and seedlings significantly increases tree species diversity in tropical forests. This is the first long-term study to dissect the effects of various mammalian predators on the recruitment of a diverse set of tree species. © 2007 by the Ecological Society of America.",78,Journal,ar,Article,100,2,2,"Density dependence | Maintenance of biodiversity | Manu National Park, Peru | Seed dispersal | Seed predation | Seedling recruitment | Tayassu peccari | Tropical rain forest",20308,undefined,0,FALSE,NA,NA,14,18229842,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449108105,SCOPUS_ID:40449108105,2-s2.0-40449108105,"Consequences of stage-structured predators: Cannibalism, behavioral effects, and trophic cascades",Rudolf V.,Ecology,00129658,88,12,2991-3003,2007-12-01,December 2007,10.1890/07-0179.1,"Cannibalistic and asymmetrical behavioral interactions between stages are common within stage-structured predator populations. Such direct interactions between predator stages can result in density- and trait-mediated indirect interactions between a predator and its prey. A set of structured predator-prey models is used to explore how such indirect interactions affect the dynamics and structure of communities. Analyses of the separate and combined effects of stage-structured cannibalism and behavior-mediated avoidance of cannibals under different ecological scenarios show that both cannibalism and behavioral avoidance of cannibalism can result in short- and long-term positive indirect connections between predator stages and the prey, including ""apparent mutualism."" These positive interactions alter the strength of trophic cascades such that the system's dynamics are determined by the interaction between bottom-up and top-down effects. Contrary to the expectation of simpler models, enrichment increases both predator and prey abundance in systems with cannibalism or behavioral avoidance of cannibalism. The effect of behavioral avoidance of cannibalism, however, depends on how strongly it affects the maturation rate of the predator. Behavioral interactions between predator stages reduce the short-term positive effect of cannibalism on the prey density, but can enhance its positive long-term effects. Both interaction types reduce the destabilizing effect of enrichment. These results suggest that inconsistencies between data and simple models can be resolved by accounting for stage-structured interactions within and among species. © 2007 by the Ecological Society of America.",88,Journal,ar,Article,100,1,1,Community stability | Consumer-resource dynamics | Food webs | Intraspecific predation | Paradox of enrichment | Predator interference | Predator-dependent functional response | Size structure,20308,undefined,0,FALSE,NA,NA,15,18229834,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449105593,SCOPUS_ID:40449105593,2-s2.0-40449105593,Pre-dispersal seed predation: The role of fruit abortion and selective oviposition,Östergård H.,Ecology,00129658,88,12,2959-2965,2007-12-01,December 2007,10.1890/07-0346.1,"Oviposition sites of phytophagous insects should correlate with plant traits that maximize survival of the progeny. Plants, on the other hand, should benefit from traits and developmental patterns that complicate oviposition decisions. In the antagonistic interaction between plant and pre-dispersal seed predator the time lag between egg laying and seed development may allow for abortion of fruits in plants, potentially reducing fitness loss through predation. We studied the perennial herb Lathyrus vernus and the beetle pre-dispersal seed predator Bruchus atomarius in Sweden to determine the fitness consequences of nonrandom fruit abortion in the plant and oviposition patterns of the beetle. The beetle had a sophisticated ability to locate fruits with high probability of retention, partly by fruit position and phenology but also by some additional unidentified cue. Mortality of eggs was density dependent, but still the egg-laying pattern was clumped. We found no defensive strategy in the plant; instead the predictable fruit abortion pattern was associated with decreased plant fitness. We discuss how interactions may pose simultaneous selection pressures on plant and insect traits and how life history traits and other selective forces may shape the adaptive outcome of the interaction in plant and insect, respectively. © 2007 by the Ecological Society of America.",23,Journal,ar,Article,100,3,3,Bruchus atomarius | Fruit abortion | Herbivore offense | Lathyrus vernus | Oviposition | Plant defense | Plant-animal interactions,20308,undefined,0,FALSE,NA,NA,16,18229831,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449102955,SCOPUS_ID:40449102955,2-s2.0-40449102955,Shared parasitoids in a metacommunity: Indirect interactions inhibit herbivore membership in local communities,Cronin J.,Ecology,00129658,88,12,2977-2990,2007-12-01,December 2007,10.1890/07-0253.1,"The interaction between species, mediated by a shared natural enemy (i.e., apparent competition), has been the subject of much theoretical and empirical investigation. However, we lack field experiments that assess the importance of apparent competition to metacommunity structure. Here, I conducted a series of field experiments to test whether apparent competition, mediated by shared egg parasitoids (Anagrus nigriventris and A. columbi), occurs between two abundant planthopper species (Delphacodes scolochloa and Prokelisia crocea) of the North American Great Plains. The two planthoppers feed on different plant species within prairie potholes (wet depressions) and, thus, do not interact directly. At the scale of individual potholes, a five-fold pulse increase in D. scolochloa density (relative to control potholes) resulted in a steady decline in P. crocea density over two generations. As expected in cases of apparent competition, P. crocea eggs in these potholes suffered twice the level of parasitism as P. crocea eggs in control potholes. In contrast, a sixfold increase in P. crocea density had no effect on D. scolochloa density or parasitism in those potholes. The superiority of D. scolochloa over P. crocea likely can be attributed to a larger source population size, greater amount of host habitat, and/or the presence of a phenological refuge from parasitism for D. scolochloa. In another experiment, in which small populations of P. crocea were established either in close proximity to D. scolochloa or in isolation, I found that the likelihood of P. crocea persistence was 36% lower in the former than the latter populations. This difference was attributable to very high rates of parasitism of P. crocea when adjacent to D. scolochloa. These two experiments provide clear evidence that the two planthopper species engage in apparent competition and that the shared parasitoids may play a significant role in limiting membership in a local community. Based on these findings, I argue that metacommunity studies must be broadened to include higher trophic levels. © 2007 by the Ecological Society of America.",20,Journal,ar,Article,100,1,1,Anagrus columbi | Anagrus nigriventris | Apparent competition | Delphacodes scolochloa | Local extinction | Metacommunity | Prairie potholes | Prokelisia crocea | Shared parasitoid,20308,undefined,0,FALSE,all,All Open Access,17,18229833,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449100262,SCOPUS_ID:40449100262,2-s2.0-40449100262,Hierarchical analysis of species distributions and abundance across environmental gradients,Diez J.,Ecology,00129658,88,12,3144-3152,2007-12-01,December 2007,10.1890/07-0047.1,"Abiotic and biotic processes operate at multiple spatial and temporal scales to shape many ecological processes, including species distributions and demography. Current debate about the relative roles of niche-based and stochastic processes in shaping species distributions and community composition reflects, in part, the challenge of understanding how these processes interact across scales. Traditional statistical models that ignore autocorrelation and spatial hierarchies can result in misidentification of important ecological covariates. Here, we demonstrate the utility of a hierarchical modeling framework for testing hypotheses about the importance of abiotic factors at different spatial scales and local spatial autocorrelation for shaping species distributions and abundances. For the two orchid species studied, understory light availability and soil moisture helped to explain patterns of presence and abundance at a microsite scale (<4 m2), while soil organic content was important at a population scale (<400 m2). The inclusion of spatial autocorrelation is shown to alter the magnitude and certainty of estimated relationships between abundance and abiotic variables, and we suggest that such analysis be used more often to explore the relationships between species life histories and distributions. The hierarchical modeling framework is shown to have great potential for elucidating ecological relationships involving abiotic and biotic processes simultaneously at multiple scales. © 2007 by the Ecological Society of America.",69,Journal,ar,Article,100,2,2,Conditional autoregressive models | Environmental gradients | Goodyera pubescens | Hierarchical bayesian framework | Niche | Orchidaceae | Spatial scale | Species distributions | Tipularia discolor,20308,undefined,0,FALSE,NA,NA,18,18229848,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449100261,SCOPUS_ID:40449100261,2-s2.0-40449100261,Biotic and abiotic controls of argentine ant invasion success at local and landscape scales,Menke S.,Ecology,00129658,88,12,3164-3173,2007-12-01,December 2007,10.1890/07-0122.1,"Although the ecological success of introduced species hinges on biotic interactions and physical conditions, few experimental studies - especially on animals - have simultaneously investigated the relative importance of both types of factors. The lack of such research may stem from the common assumption that native and introduced species exhibit similar environmental tolerances. Here we combine experimental and spatial modeling approaches (1) to determine the relative importance of biotic and abiotic controls of Argentine ant (Linepithema humile) invasion success, (2) to examine how the importance of these factors changes with spatial scale in southern California (USA), and (3) to assess how Argentine ants differ from native ants in their environmental tolerances. A factorial field experiment that combined native ant removal with irrigation revealed that Argentine ants failed to invade any dry plots (even those lacking native ants) but readily invaded all moist plots. Native ants slowed the spread of Argentine ants into irrigated plots but did not prevent invasion. In areas without Argentine ants, native ant species showed variable responses to irrigation. At the landscape scale, Argentine ant occurrence was positively correlated with minimum winter temperature (but not precipitation), whereas native ant diversity increased with precipitation and was negatively correlated with minimum winter temperature. These results are of interest for several reasons. First, they demonstrate that fine-scale differences in the physical environment can eclipse biotic resistance from native competitors in determining community susceptibility to invasion. Second, our results illustrate surprising complexities with respect to how the abiotic factors limiting invasion can change with spatial scale, and third, how native and invasive species can differ in their responses to the physical environment. Idiosyncratic and scale-dependent processes complicate attempts to forecast where introduced species will occur and how their range limits may shift as a result of climate change. © 2007 by the Ecological Society of America.",77,Journal,ar,Article,100,4,4,Abiotic factors | Ant | Biotic resistance | GIS | Invasion | Linepithema humile | Scale,20308,undefined,0,FALSE,NA,NA,19,18229850,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449099591,SCOPUS_ID:40449099591,2-s2.0-40449099591,From population sources to sieves: The matrix alters host-parasitoid source-sink structure,Cronin J.,Ecology,00129658,88,12,2966-2976,2007-12-01,December 2007,10.1890/07-0070.1,"Field experiments that examine the impact of immigration, emigration, or landscape structure (e.g., the composition of the matrix) on the source-sink dynamics of fragmented populations are scarce. Here, planthoppers (Prokelisia crocea) and egg parasitoids (Anagrus columbi) were released among host-plant patches that varied in structural (caged, isolated, or in a network of other patches) and functional (mudflat matrix that impedes dispersal vs. brome-grass matrix that facilitates dispersal) connectivity. Planthoppers and parasitoids on caged patches exhibited density-dependent growth rates, achieved high equilibrium densities, and rarely went extinct. Therefore, experimental cordgrass patches were classified as population sources. Because access to immigrants did not result in elevated population densities, source populations were not also pseudosinks, i.e., patches whose densities occur above carrying capacity due to high immigration. Planthoppers and parasitoids in open patches in mudflat had dynamics similar to those in caged patches, but went extinct in 4-5 generations in open patches in brome. Brome-embedded patches leaked emigrants at a rate that exceeded the gains from reproduction and immigration; populations of this sort are known as population sieves. For species whose suitable patches are becoming smaller and more isolated as a result of increased habitat fragmentation, emigration losses are likely to become paramount, a condition favoring the formation of population sieves. An increase in the proportion of patches that are sieves is predicted to destabilize regional population dynamics. © 2007 by the Ecological Society of America.",41,Journal,ar,Article,100,1,1,Anagrus columbi | Egg parasitoid | Emigration | Extinction | Host-parasitoid interactions | Matrix | Metapopulation | Planthopper | Prokelisia crocea | Pseudosink | Sieve | Source-sink structure,20308,undefined,0,FALSE,all,All Open Access,20,18229832,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449098086,SCOPUS_ID:40449098086,2-s2.0-40449098086,Soil vs. canopy seed storage and plant species coexistence in species-rich Australian shrublands (Ecology (September 2007) 88:9 (2292-2304)),Enright N.,Ecology,00129658,88,12,3218,2007-12-01,December 2007,NA,NA,0,Journal,er,Erratum,100,1,1,NA,20308,undefined,0,FALSE,NA,NA,21,NA,NA,NA
