@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33846868390,SCOPUS_ID:33846868390,2-s2.0-33846868390,Evolution of adaptation through allometric shifts in a marine snail,Hollander J.,Evolution,00143820,15585646,60,12,2490-2497,2006-12-01,December 2006,10.1554/06-071.1,"Variation in ontogenetic development among individuals may be a major contributor to morphological variation within species. Evolution of different growth trajectories might, for example, evolve as a response to varying ecological contexts of individuals living in different environments, or by life-stage or gender differences. The intertidal periwinkle Littorina saxatilis is strongly polymorphic in shell shape. We compared ontogenetic trajectories between life stages, local populations, and sexes to understand how different morphological end points are reached during ontogeny and what might cause these differences. Applying landmark-based geometric morphometrics, we captured shell shape variation for four Swedish populations of this species. We also derived a method to visualize ontogenetic trajectories described by the relationship of size to the multivariate shape space. We found that growth trajectories differed between individuals living in different habitats, as well as between sexes and maturity stages. Males living on rocky cliffs grew isometrically throughout life, whereas females from the same habitat switched from isometric growth as juveniles to allometric growth as adults. In contrast, males and females living on boulders grew allometrically as juveniles but changed to isometric growth at sexual maturity. Thus, in this species, ontogenetic growth seems influenced by habitat-associated selection as well as by gender and age-specific selection. These differing selection regimes result in ontogenetic shifts in allometry in three of the four groups examined. © 2006 The Society for the Study of Evolution. All rights reserved.",36,17263111,Journal,ar,Article,100,3,3,Allometric growth | Biphasic shape allometry | Geometric morphometrics | Isometric growth | Littorina saxatilis | Local adaptation | Ontogeny | Rocky shore,22104,undefined,0,FALSE,11,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846858635,SCOPUS_ID:33846858635,2-s2.0-33846858635,Variation in pleiotropy and the mutational underpinnings of the G-matrix,Estes S.,Evolution,00143820,15585646,60,12,2655-2660,2006-12-01,December 2006,10.1554/05-653.1,"The pattern and extent of pleiotropic gene action can contribute substantially to the internal structure and shape of the additive genetic variance-covariance matrix (G) - a key determinant of evolutionary trajectories. We use data from our study (Estes et al. 2004) on the univariate effects of mutation in a mismatch-repair-defective strain, msh-2, of Caenorhabditis elegans to address the impact of increasing levels of selection on the magnitude and pattern of genetic covariance due to new mutations. Mutational covariances between three life-history traits are shown to exhibit a weak pattern of decline with increasing population size (increasing selection), while the orientation of mutational matrices remains reasonably constant. This suggests that mutations with smaller effects on fitness may tend to be slightly more confined in their influence than large-effect mutations (i.e., small-effect mutations reduce the magnitude of covariation between characters), but do not change the direction of this covariation. © 2006 The Society for the Study of Evolution. All rights reserved.",20,17263124,Journal,ar,Article,100,2,2,Mismatch repair | msh-2 | Mutation accumulation | Mutational covariance | Population size | Selection,22104,undefined,0,FALSE,12,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846857537,SCOPUS_ID:33846857537,2-s2.0-33846857537,Sexual conflict over floral receptivity,Lankinen A.,Evolution,00143820,15585646,60,12,2454-2465,2006-12-01,December 2006,10.1554/06-259.1,"In flowering plants, the onset and duration of female receptivity vary among species. In several species the receptive structures wilt upon pollination. Here we explore the hypothesis that postpollination wilting may be influenced by pollen and serve as a general means to secure paternity of the pollen donor at the expense of female fitness. Taking a game-theoretical approach, we examine the potential for the evolution of a pollen-borne wilting substance, and for the coevolution of a defense strategy by the recipient plant. The model without defense predicts an evolutionarily stable strategy (ESS) for the production of wilting substance. The ESS value is highest when pollinator visiting rates are intermediate and when the probability that pollen from several donors arrives at the same time is low. This finding has general implications in that it shows that male traits to secure paternity also can evolve in species, such as plants, where mating is not strictly sequential. We further model coevolution of the wilting substance with the timing of stigma receptivity. We assume that pollen-receiving plants can reduce the costs induced by toxic pollen by delaying the onset of stigmatic receptivity. The model predicts a joint ESS, but no female counter-adaptation when the wilting substance is highly toxic. This indicates that toxicity affects the probability that a male manipulative trait stays beneficial (i.e., not countered by female defense) over evolutionary time. We discuss parallels to male induced changes in female receptivity known to occur in animals and the role of harm for the evolution of male manipulative adaptations. © 2006 The Society for the Study of Evolution. All rights reserved.",35,17263108,Journal,ar,Article,100,3,3,Arms race | Floral longevity | Pollen competition | Pollination | Protandry | Receptivity,22104,undefined,0,FALSE,13,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846855538,SCOPUS_ID:33846855538,2-s2.0-33846855538,Divergent selection on flowering time contributes to local adaptation in Mimulus guttatus populations,Hall M.C.,Evolution,00143820,15585646,60,12,2466-2477,2006-12-01,December 2006,10.1554/05-688.1,"The timing of when to initiate reproduction is an important transition in any organism's life cycle. There is much variation in flowering time among populations, but we do not know to what degree this variation contributes to local adaptation. Here we use a reciprocal transplant experiment to examine the presence of divergent natural selection for flowering time and local adaptation between two distinct populations of Mimulus guttatus. We plant both parents and hybrids (to tease apart differences in suites of associated parental traits) between these two populations into each of the two native environments and measure floral, vegetative, life-history, and fitness characters to assess which traits are under selection at each site. Analysis of fitness components indicates that each of these plant populations is locally adapted. We obtain striking evidence for divergent natural selection on date of first flower production at these two sites. Early flowering is favored at the montane site, which is inhabited by annual plants and characterized by dry soils in midsummer, whereas intermediate (though later) flowering dates are selectively favored at the temperate coastal site, which is inhabited by perennial plants and is almost continually moist. Divergent selection on flowering time contributes to local adaptation between these two populations of M. guttatus, suggesting that genetic differentiation in the timing of reproduction may also serve as a partial reproductive isolating barrier to gene flow among populations. © 2006 The Society for the Study of Evolution. All rights reserved.",240,17263109,Journal,ar,Article,100,2,2,Divergent natural selection | Ecological speciation | Flowering time | Life-history divergence | Local adaptation,22104,undefined,0,FALSE,14,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846854658,SCOPUS_ID:33846854658,2-s2.0-33846854658,Habitat-specific sensory-exploitative signals in birds: Propensity of dipteran prey to cause evolution of plumage variation in flush-pursuit insectivores,Jabłoński P.G.,Evolution,00143820,15585646,60,12,2633-2642,2006-12-01,December 2006,10.1554/06-363.1,"Sensory exploitation occurs when signals trigger behavioral reactions that diminish the receiver's fitness. Research in this area focuses on the match between the signal's form and the receiver's sensitivity, but the effect of habitat on interspecific sensory exploitation is rarely addressed. Myioborus redstarts use conspicuous wing and tail displays of contrasting black-and-white plumage patches to flush dipteran insects, which are then pursued and captured in flight. Previous studies have shown that by increasing the distance at which insects perform an escape response, conspicuous visual displays improve the birds' foraging performance. We tested the hypothesis that selection for a visual signal that maximizes prey escape distance under local habitat conditions can lead to the evolution of geographic variation in plumage pattern among Myioborus redstarts. Using models of foraging birds, we recorded the escape responses of Dipterous insects to a range of plumage patterns and background tones (from light to dark) to determine whether the plumage pattern that maximizes prey flushing is dependent upon that habitat (background) against which birds are viewed by their prey. Our results indicate that the effectiveness of a particular plumage pattern in flushing dipteran prey depends strongly on the background against which that plumage pattern is displayed, and darker habitat (background) conditions generally favor plumages with more extensive patches of white in the tail. However, the addition of white wing patches that imitate the plumage of the painted redstart (Myioborus pictus) generally increases insect escape responses but reduces the effect that tail pattern variation and background tone have on escape behavior. These experiments support the hypothesis that habitat-specific natural selection to enhance sensory exploitation of prey escape responses could produce geographic variation in plumage patterns of flush-pursuers. © 2006 The Society for the Study of Evolution. All rights reserved.",12,17263122,Journal,ar,Article,100,7,7,Escape neurons | Foraging | Local adaptation | Myioborus | Predator-prey | Visual signaling,22104,undefined,0,FALSE,15,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846853967,SCOPUS_ID:33846853967,2-s2.0-33846853967,"Morphological phylogeny of alpheid shrimps: Parallel preadaptation and the origin of a key morphological innovation, the snapping claw",Anker A.,Evolution,00143820,15585646,60,12,2507-2528,2006-12-01,December 2006,10.1554/05-486.1,"The Alpheidae - possibly the most diverse family of recent decapod crustaceans - offers attractive opportunities to study the evolution of many intriguing phenomena, including key morphological innovations like spectacular snapping claws, highly specialized body forms, facultative and obligate symbioses with many animal groups, and sophisticated behaviors like eusociality. However, studies of these remarkable adaptations remain hampered by insufficient phylogenetic information. We present the first phylogenetic hypothesis of relationships among 36 extant genera of alpheid shrimps, based on a cladistic analysis of 122 morphological characters from 56 species, and we use this hypothesis to explore evolutionary trends in morphology and species diversity. Our results strongly supported a monophyletic Alpheidae that included two hitherto difficult-to-place genera (Yagerocaris and Pterocaris). Of 35+ nodes among genera, all were supported by at least one morphological character (24 were supported by two or more) and 17 received greater than 50% jackknife support. Unfortunately, many basal nodes were only weakly supported. Six genera appeared nonmonophyletic, including the dominant genus Alpheus (paraphyletic due to inclusion of one clade with three minor genera). Evolutionary trends in alpheid claw form shed some revealing light on how key innovations evolve. First, several functionally significant features of the cheliped (claw bearing leg) evolved independently multiple times, including: asymmetry, folding, inverted orientation, sexual dimorphism, adhesive plaques that enhance claw cocking, and tooth-cavity systems on opposing claw fingers, a preadaptation for snapping. Many conspicuous features of alpheid claw form therefore appear prone to parallel evolution. Second, although tooth-cavity systems evolved multiple times, a functional snapping claw, which likely facilitated an explosive radiation of over 550 species, evolved only once (in Synalpheus + [Alpheus + satellite genera]). Third, adhesive plaques (claw cocking aids) also evolved multiple times, and within snapping alpheids are associated with the most diverse clade (Alpheus + derivative genera). This pattern of parallel preadaptation - multiple independent evolutionary origins of precursors (preadaptations) to what ultimately became a key innovation (adaptation) - suggests alpheid shrimp claws are predisposed to develop features like tooth-cavity and adhesive plaque systems for functional or developmental reasons. Such functional/developmental predisposition may facilitate the origin of key innovations. Finally, moderate orbital hoods - anterior projections of the carapace partly or completely covering the eyes - occur in many higher Alpheidae and likely evolved before snapping claws. They are unique among decapod crustaceans, and their elaboration in snapping alpheids suggests they may protect the eyes from the stress of explosive snaps. Thus one key innovation (orbital hoods) may have facilitated evolution of a second (snapping claws). © 2006 The Society for the Study of Evolution. All rights reserved.",119,17263113,Journal,ar,Article,100,4,4,Adaptive radiation | Alpheidae | Character evolution | Crustacea | Decapoda | Novelty | Parallel evolution,22104,undefined,0,FALSE,16,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846853727,SCOPUS_ID:33846853727,2-s2.0-33846853727,"Multivariate phenotypic evolution among island and mainland populations of the ornate day gecko, Phelsuma ornata",Harmon L.J.,Evolution,00143820,15585646,60,12,2622-2632,2006-12-01,December 2006,10.1554/06-347.1,"Interpopulation variation in morphology, such as that among small island populations, plays a key role in speciation and diversification. There are two approaches to investigating evolution of morphological characters: comparing patterns of trait variances and covariances within and among populations, and testing particular adaptive scenarios. Here, we combine both approaches to infer the role of natural selection in shaping morphological variation in body size, head color pattern, and body shape among 10 populations of a day gecko, Phelsuma ornata, and its close relative, P. inexpectata, in the Mascarene Islands. We find that local populations are morphologically distinct, and that natural selection has likely influenced phenotypic diversification in the group. Lizards on small outer islands tend to be larger than lizards on the mainland of Mauritius. For body shape and head color pattern, comparisons of variation within and among populations reveal that differences among populations for some variables are too great to be explained by neutral processes alone, although we cannot identify the causal agents for this selection. These results reveal that the forces shaping different sets of organismal traits may be distinct, such that a variety of statistical approaches are needed to investigate selection in natural populations. © 2006 The Society for the Study of Evolution. All rights reserved.",25,17263121,Journal,ar,Article,100,2,2,Genetic drift | Islands | Morphometrics | Phenotypic variance-covariance matrix | Selection,22104,undefined,0,FALSE,17,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846853530,SCOPUS_ID:33846853530,2-s2.0-33846853530,The change in quantitative genetic variation with inbreeding,Van Buskirk J.,Evolution,00143820,15585646,60,12,2428-2434,2006-12-01,December 2006,10.1554/06-485.1,"Inbreeding is known to reduce heterozygosity of neutral genetic markers, but its impact on quantitative genetic variation is debated. Theory predicts a linear decline in additive genetic variance (VA) with increasing inbreeding coefficient (F) when loci underlying the trait act additively, but a nonlinear hump-shaped relationship when dominance and epistasis are important. Predictions for heritability (h2) are similar, although the exact shape depends on the value of h2 in the absence of inbreeding. We located 22 published studies in which the level of genetic variation in experimentally inbred populations (measured by VA or h2) was compared with that in outbred control populations. For life-history traits, the data strongly supported a nonlinear change in genetic variation with increasing F. VA and h2 were, respectively, 244% and 50% higher at F = 0.4 than in outbred populations, and dominance plus epistatic variance together exceeded additive variance by a factor of four. For nonfitness traits the decline was linear and estimates of nonadditive variance were small. These results confirm that population bottlenecks frequently increase V A in some traits, and imply that life-history traits are underlain by substantial dominance or epistasis. However, the importance of drift-induced genetic variation in conservation or evolutionary biology is questionable, in part because inbreeding depression usually accompanies inbreeding. © 2006 The Society for the Study of Evolution. All rights reserved.",52,17263106,Journal,ar,Article,100,2,2,Additive genetic variance | Bottleneck | Epistasis | Genetic drift | Population size | Quantitative genetics,22104,undefined,0,FALSE,18,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846853296,SCOPUS_ID:33846853296,2-s2.0-33846853296,"The adaptive significance of drought escape in Avena barbata, an annual grass",Sherrard M.,Evolution,00143820,15585646,60,12,2478-2489,2006-12-01,December 2006,10.1554/06-150.1,"Drought strongly influences plant productivity, suggesting that water limitation has shaped the evolution of many plant physiological traits. One functional strategy that plants employ to cope with decreasing water availability is drought escape. For drought-escaping species, high metabolic activity (gas exchange) and rapid growth are hypothesized to confer a fitness advantage, because this enables a plant to complete its life cycle before the most intense period of drought. By growing an annual grass species (Avena barbata) under well-watered or water-limited conditions in a greenhouse, we directly tested whether high photosynthesis, increased stomatal opening, and early flowering are adaptive under drought. We measured phenotypic selection on instantaneous gas exchange and flowering time as well as the underlying biochemical traits that regulate photosynthesis. We found strong selection for earlier flowering in the dry environment, but no evidence that increased photosynthesis was adaptive under drought. Photosynthetic rate (A) and stomatal conductance (gs) were both adaptively neutral in the dry environment. Increased photosynthetic capacity (Amax) was maladaptive in the dry environment, perhaps because of the respiratory cost associated with maintaining excess enzyme and substrate capacity. There was no correlational selection on the combination of physiology and flowering time in the dry environment, suggesting that accelerated development and high gas exchange may not need to be tightly linked to promote drought escape. In contrast, there was selection for both high photosynthetic function (Amax and A) and early flowering in the well-watered environment. These combinations of traits may have been favored because they maximize both energy and time available for reproduction. Our results suggest that the benefit of increased photosynthesis for plant fitness may be strongest in the absence of drought stress. © 2006 The Society for the Study of Evolution. All rights reserved.",114,17263110,Journal,ar,Article,100,2,2,Avena barbata | Dehydration avoidance | Drought escape | Flowering time | Natural selection | Photosynthetic capacity | Stomatal conductance,22104,undefined,0,FALSE,19,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846853295,SCOPUS_ID:33846853295,2-s2.0-33846853295,Discordance between morphological and mechanical diversity in the feeding mechanism of centrarchid fishes,Collar D.,Evolution,00143820,15585646,60,12,2575-2584,2006-12-01,December 2006,10.1554/06-276.1,"Morphological diversity is routinely used to infer ecological variation among species because differences in form underlie variation in functional performance of ecological tasks like capturing prey, avoiding predators, or defending territories. However, many functions have complex morphological bases that can weaken associations between morphological and functional diversification. We investigate the link between these levels of diversity in a mechanically explicit model of fish suction-feeding performance, where the map of head morphology to feeding mechanics is many-to-one: multiple, alternative forms can produce the same mechanical property. We show that many-to-one mapping leads to discordance between morphological and mechanical diversity in the freshwater fish family, the Centrarchidae, despite close associations between morphological changes and their mechanical effects. We find that each of the model's five morphological variables underlies evolution of suction capacity. Yet, the major centrarchid clades exhibit an order of magnitude range in diversity of suction mechanics in the absence of any clear difference in diversity of the morphological variables. This cryptic pattern of mechanical diversity suggests an evolutionary history for suction performance that is unlike the one inferred from comparisons of morphological diversity. Because many-to-one mapping is likely to be common in functional systems, this property of design may lead to widespread discordance between functional and morphological diversity. Although we focus on the interaction between morphology and mechanics, many-to-one mapping can decouple diversity between levels of organization in any hierarchical system. © 2006 The Society for the Study of Evolution. All rights reserved.",91,17263118,Journal,ar,Article,100,2,2,Lepomis | Many-to-one mapping | Micropterus | Performance | Pomoxis | Rate of character evolution | Suction feeding,22104,undefined,0,FALSE,20,NA,NA,NA,NA
