@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,pubmed-id,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0345526402,SCOPUS_ID:0345526402,2-s2.0-0345526402,"Radiation, diversity, and host-plant interactions among island and continental legume-feeding psyllids",Percy D.,Evolution,00143820,57,11,2540-2556,2003-01-01,December 2003,59,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,210,10.1111/j.0014-3820.2003.tb01498.x,"Island archipelagos and insect-plant associations have both independently provided many useful systems for evolutionary study. The arytainine psyllid (Sternorrhyncha: Hemiptera) radiation on broom (Fabaceae: Genisteae) in the Canary Island archipelago provides a discrete system for examining the speciation of highly host-specific phytophagous insects in an island context. Phylogenetic reconstructions based on three datasets (adult and nymph morphological characters, and two mitochondrial DNA regions: part of the small subunit rRNA, and part of cytochrome oxidase I, cytochrome oxidase II and the intervening tRNA leucine) are generally consistent. The combined molecular tree provides a well-supported estimate of psyllid relationships and shows that there have been several colonizations of the Macaronesian islands but that only one has resulted in a significant radiation. Psyllid diversification has apparently been constrained by the presence of suitable host groups within the genistoid legumes, and the diversity, distribution, and abundance of those groups. The phylogeny, by indicating pairs of sister species, allows putative mechanisms of speciation to be assessed. The most common conditions associated with psyllid speciation are geographical allopatry with a host switch to closely related hosts (six examples), or geographical allopatry on the same host (four examples). Where allopatric speciation involves a host switch, these have all been to related hosts. There is some evidence that switches between unrelated host plants may be more likely in sympatry. Only one sister pair (Arytainilla cytisi and A. telonicola) and the putative host races of Arytinnis modica are sympatric but on unrelated hosts, which may be a necessary condition for sympatric speciation in these insects. Where several psyllids share the same host, resources appear to be partitioned by ecological specialization and differing psyllid phenology.",14686530,Biogeography | Fabaceae | Host-plant specificity | Insect-plant interactions | Island colonization | Island radiation | Psylloidea,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345295170,SCOPUS_ID:0345295170,2-s2.0-0345295170,Reproductive isolation and phylogenetic divergence in Neurospora: Comparing methods of species recognition in a model eukaryote,Dettman J.,Evolution,00143820,57,12,2721-2741,2003-01-01,December 2003,194,Journal,ar,Article,100,5,5,22104,undefined,1,TRUE,211,10.1111/j.0014-3820.2003.tb01515.x,"We critically examined methods for recognizing species in the model filamentous fungal genus Neurospora by comparing traditional biological species recognition (BSR) with more comprehensive applications of both BSR and phylogenetic species recognition (PSR). Comprehensive BSR was applied to a set of 73 individuals by performing extensive crossing experiments and delineating biological species based on patterns of reproductive success. Within what were originally considered two species, N. crassa and N. intermedia, we recognized four reproductively isolated biological species. In a concurrent study (Dettman et al. 2003), we used genealogical concordance of four independent nuclear loci to recognize phylogenetic species in Neurospora. Overall, the groups of individuals identified as species were similar whether recognized by reproductive success or by phylogenetic criteria, and increased genetic distance between parents was associated with decreased reproductive success of crosses, suggesting that PSR using genealogical concordance can be used to reliably recognize species in organisms that are not candidates for BSR. In one case, two phylogenetic species were recognized as a single biological species, indicating that significant phylogenetic divergence preceded the development of reproductive isolation. However, multiple biological species were never recognized as a single phylogenetic species. Each of the putative N. crassa x N. intermedia hybrids included in this study was confidently assigned to a single species, using both PSR and BSR. As such, no evidence for a history of hybridization in nature among Neurospora species was observed. By performing reciprocal mating tests, we found that mating type, parental role, and species identity of parental individuals could all influence the reproductive success of matings. We also observed sympatry-associated sexual dysfunction in interspecific crosses, which was consistent with the existence of reinforcement mechanisms.",14761052,Biological species | Genealogical concordance | Hybridization | Phylogenetic species | Reinforcement | Reproductive success | Species concepts,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094921,SCOPUS_ID:0345094921,2-s2.0-0345094921,Morphometric heterochrony and the evolution of growth,Vinicius L.,Evolution,00143820,57,11,2459-2468,2003-01-01,December 2003,13,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,212,10.1111/j.0014-3820.2003.tb01491.x,"Heterochrony has been an influential perspective on the evolution of morphologies, a circumstance mostly due to a strategic shift of the theory to the analysis of growth and measurable traits. A difficulty in testing hypotheses of heterochrony in the morphometric realm, and therefore in establishing its evolutionary relevance, has been the absence of an explicit criterion of homology in comparisons supposed to reveal paedomorphosis and peramorphosis. Based on the formalism of ontogenetic and allometric trajectories, we defined a criterion of primary homology in the context of morphometric characters that requires only a comparison between metric traits from ontogenetic series of two or more taxa. On the one hand, such a criterion allows for the calculation of values of shape slopes and allometric coefficients in descendants supposedly affected by changes in ontogenetic timing, thereby supplying an analytical tool for testing hypotheses of heterochrony. On the other hand, the concept of morphometric homology establishes the descriptive limits of paedomorphosis and peramorphosis, showing, for example, that the model of sequential hypermorphosis applied to the evolution of human encephalization is not within the descriptive scope of the morphological markers of heterochrony. Sequential hypermorphosis is a successful model of morphometric evolution, as further illustrated by the match between our mathematical deductions and the empirical results obtained by analyses of brain growth data. By exploring the properties of multiphasic polynomial functions, we deduce equations that define the relationship between developmental delay or acceleration and their effect on adult brain size. Together with the primary criterion of homology, we demonstrate that sequential hypermorphosis could generate the large modern human brain, but such brain is neither paedomorphic nor peramorphic. Our approach based on homology and allometry indicates that the evolution of growth is richer in phenomena than heterochrony can account for, and accordingly we argue that morphometric theory can expand its descriptive and heuristic scope by looking beyond the limits imposed by paedomorphosis and peramorphosis.",14686523,Allometry | Heterochrony | Homology | Human encephalization | Sequential hypermorphosis,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094920,SCOPUS_ID:0345094920,2-s2.0-0345094920,The evolution of static allometry in sexually selected traits,Bonduriansky R.,Evolution,00143820,57,11,2450-2458,2003-01-01,December 2003,192,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,213,10.1111/j.0014-3820.2003.tb01490.x,"Although it has been the subject of verbal theory since Darwin, the evolution of morphological trait allometries remains poorly understood, especially in the context of sexual selection. Here we present an allocation trade-off model that predicts the optimal pattern of allometry under different selective regimes. We derive a general solution that has a simple and intuitive interpretation and use it to investigate several examples of fitness functions. Verbal arguments have suggested cost or benefit scenarios under which sexual selection on signal or weapon traits may favor larger individuals with disproportionately larger traits (i.e., positive allometry). However, our results suggest that this is necessarily true only under a precisely specified set of conditions: positive allometry will evolve when the marginal fitness gains from an increase in relative trait size are greater for large individuals than for small ones. Thus, the optimal allometric pattern depends on the precise nature of net selection, and simple examples readily yield isometry, positive or negative allometry, or polymorphisms corresponding to sigmoidal scaling. The variety of allometric patterns predicted by our model is consistent with the diversity of patterns observed in empirical studies on the allometries of sexually selected traits. More generally, our findings highlight the difficulty of inferring complex underlying processes from simple emergent patterns.",14686522,Allometry | Display traits | Evolution | Exaggerated traits | Morphology | Sexual selection | Signaling | Weapons,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094918,SCOPUS_ID:0345094918,2-s2.0-0345094918,Recent radiation of endemic Caribbean Drosophila of the dunni subgroup inferred from multilocus DNA sequence variation,Wilder J.A.,Evolution,00143820,57,11,2566-2579,2003-01-01,December 2003,28,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,214,10.1111/j.0014-3820.2003.tb01500.x,"Studies of island endemism provide a unique opportunity to elucidate fundamental mechanisms of speciation. Here we examine intra- and interspecific DNA sequence variation at four unlinked genetic loci among populations of the Drosophila dunni subgroup to provide a detailed genealogical portrait of the process of speciation among these island endemic species. Our data indicate two major rounds of diversification that have shaped the D. dunni subgroup. The first occurred 1.6-2.6 million years ago and separated three major lineages, one in Puerto Rico and the Virgin Islands, a second in the northern Lesser Antilles and Barbados, and a third in St. Vincent and Grenada. A second round of diversification occurred in the last 96,000 years in the northern Lesser Antilles and Barbados. The four distinct species that resulted from this recent round of diversification maintain relatively high amounts of genetic variation, similar to that of a closely related mainland species, and share extensive ancestral polymorphism. These data suggest a minimal role for population bottlenecks linked to founder events in the history of the D. dunni subgroup. Further, the recent divergence of these island populations highlights the extremely rapid development of reproductive isolation and distinct patterns of abdominal pigmentation that has occurred in these species.",14686532,DNA sequence variation | Drosophila dunni subgroup | Island endemism | Phylogeography | Speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094917,SCOPUS_ID:0345094917,2-s2.0-0345094917,Genetic variation of sex allocation in the parasitoid wasp Heterospilus prosopidis,Kobayashi A.,Evolution,00143820,57,11,2659-2664,2003-01-01,December 2003,16,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,215,10.1111/j.0014-3820.2003.tb01510.x,"The genetic variation of sex ratio and sex allocation were examined in a series of half-sib analyses on the sex ratio of braconid parasitoid wasp Heterospilus prosopidis populations collected in Hawaii and Arizona. The mean threshold value and the range of the threshold for change in the sex of offspring in response to resource quality (host size) were determined. Estimates of the narrow-sense heritability (h2) of sex ratio at a specific host size ranged from 0.185 to 0.315, and those of the sex changing point (threshold value) ranged from 0.220 to 0.342. The coefficient of variation (CVA) of sex ratio was significantly larger than CV A of body weight. We discuss factors that maintained the significant additive genetic variation of sex ratio.",14686542,Additive genetic variance | Braconidae | Half-sib analysis | Heritability | Sex ratio,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094916,SCOPUS_ID:0345094916,2-s2.0-0345094916,Quantifying phylogenetically structured environmental variation,Desdevises Y.,Evolution,00143820,57,11,2647-2652,2003-01-01,December 2003,221,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,216,10.1111/j.0014-3820.2003.tb01508.x,"Comparative analysis methods control for the variation linked to phylogeny before attempting to correlate the remaining variation of a trait to present-day conditions (i.e., ecology and/or environment). A portion of the phylogenetic variation of the trait may be related to ecology, however; this portion is called ""phylogenetic niche conservatism."" We propose a method of variation partitioning that allows users to quantify this portion of the variation, called the ""phylogenetically structured environmental variation."" The new method is applied to published data to study, in a phylogenetic framework, the link between body mass and population density in 79 species of mammals. The results suggest that an important part of the variation of mammal body mass is related to the common influence of phylogeny and population density.",14686540,Comparative analysis | Phylogenetic correction | Phylogenetic niche conservatism | Phylogenetically structured environmental variation | Variation partitioning,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094915,SCOPUS_ID:0345094915,2-s2.0-0345094915,QTL mapping reveals a striking coincidence in the positions of genomic regions associated with adaptive variation in body size in parallel clines of Drosophila melanogaster on different continents,Calboli F.,Evolution,00143820,57,11,2653-2658,2003-01-01,December 2003,62,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,217,10.1111/j.0014-3820.2003.tb01509.x,"Latitudinal genetic clines in body size are common in many ectotherm species and are attributed to climatic adaptation. Here, we use Quantitative Trait Loci (QTL) mapping to identify genomic regions associated with adaptive variation in body size in natural populations of Drosophila melanogaster from extreme ends of a cline in South America. Our results show that there is a significant association between the positions of QTL with strong effects on wing area in South America and those previously reported in a QTL mapping study of Australian cline end populations (P < 0.05). In both continents, the right arm of the third chromosome is associated with QTL with the strongest effect on wing area. We also show that QTL peaks for wing area and thorax length are associated with the same genomic regions, indicating that the clinal variation in the body size traits may have a similar genetic basis. The consistency of the results found for the South American and Australian cline end populations indicate that the genetic basis of the two clines may be similar and future efforts to identify the genes producing the response to selection should be focused on the genomic regions highlighted by the present work.",14686541,Body size | Chromosome inversion | Genetic differentiation | Latitudinal cline | Natural selection | Quantitative trait loci,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345094914,SCOPUS_ID:0345094914,2-s2.0-0345094914,Natural selection on protein polymorphism in the rodent genus Peromyscus: Evidence from interlocus contrasts,Storz J.,Evolution,00143820,57,11,2628-2635,2003-01-01,December 2003,50,Journal,ar,Article,100,2,2,22104,F32HL068487,1,TRUE,218,10.1111/j.0014-3820.2003.tb01505.x,"The effects of natural selection are generally locus-specific, whereas migration, drift, and inbreeding are expected to have relatively uniform effects across the entire genome. This suggests that multilocus surveys of multiple populations can be used to distinguish selection from demographic effects. The purpose of this study was to test for evidence of selection on protein polymorphism in natural populations of mice in the genus Peromyscus. We analyzed published data from geographic surveys of allozyme variation and used a coalescent-based simulation model to identify specific loci that deviated from neutral expectations. Observed FST values generally exhibited a remarkably close fit to the expected neutral distributions, indicating that the majority of loci are simply tracking stochastic demographic processes. A smaller number of loci exhibited highly significant departures from the expectations of the neutral model and thus appear to be tracking the direct or indirect effects of selection. Most departures from neutrality were characterized by FST values that far exceeded neutral expectations and were therefore attributable to spatially varying selection. Interestingly, the albumin locus was implicated as a candidate gene for local adaptation in four different species of Peromyscus. The results also demonstrate that selection can severely bias marker-based estimates of neutral parameters.",14686537,Adaptation | Albumin | Allozymes | Coalescent | Lewontin-Krakauer test | Mice | Neutral theory,all,All Open Access,NHLBI,"National Heart, Lung, and Blood Institute"
true,https://api.elsevier.com/content/abstract/scopus_id/0344863884,SCOPUS_ID:0344863884,2-s2.0-0344863884,A multilocus genealogical approach to phylogenetic species recognition in the model eukaryote Neurospora,Dettman J.,Evolution,00143820,57,12,2703-2720,2003-01-01,December 2003,348,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,219,10.1111/j.0014-3820.2003.tb01514.x,"To critically examine the relationship between species recognized by phylogenetic and reproductive compatibility criteria, we applied phylogenetic species recognition (PSR) to the fungus in which biological species recognition (BSR) has been most comprehensively applied, the well-studied genus Neurospora. Four independent anonymous nuclear loci were characterized and sequenced from 147 individuals that were representative of all described outbreeding species of Neurospora. We developed a consensus-tree approach that identified monophyletic genealogical groups that were concordantly supported by the majority of the loci, or were well supported by at least one locus but not contradicted by any other locus. We recognized a total of eight phylogenetic species, five of which corresponded with the five traditional biological species, and three of which were newly discovered. Not only were phylogenetic criteria superior to traditional reproductive compatibility criteria in revealing the full species diversity of Neurospora, but also significant phylogenetic subdivisions were detected within some species. Despite previous suggestions of hybridization between N. crassa and N. intermedia in nature, and the fact that several putative hybrid individuals were included in this study, no molecular evidence in support of recent interspecific gene flow or the existence of true hybrids was observed. The sequence data from the four loci were combined and used to clarify how the species discovered by PSR were related. Although species-level clades were strongly supported, the phylogenetic relationships among species remained difficult to resolve, perhaps due to conflicting signals resulting from differential lineage sorting.",14761051,Biological species | Genealogical concordance | Hybridization | Lineage sorting | Phylogenetic species | Species concepts | Species recognition,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344792631,SCOPUS_ID:0344792631,2-s2.0-0344792631,Genetic architecture of a selection response in Arabidopsis thaliana,Ungerer M.,Evolution,00143820,57,11,2531-2539,2003-01-01,December 2003,27,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,220,10.1111/j.0014-3820.2003.tb01497.x,"Quantitative trait locus (QTL) mapping has become an established and effective method for studying the genetic architecture of complex traits. In this report, we use a QTL mapping approach in combination with data from a large selection experiment in Arabidopsis thaliana to explore a response to selection of experimental populations with differentiated genetic backgrounds. Experimental populations with genetic backgrounds derived from ecotypes Landsberg and Niederzenz were exposed to multiple generations of fertility and viability selection. This selection resulted in phenotypic shifts in a number of life-history and fitness-related characters including early development time, flowering time, dry biomass, longevity, and fruit production. Quantitative trait loci were mapped for these traits and their positions were compared to previously characterized allele frequency changes in the experimental populations (Ungerer et al. 2003). Quantitative trait locus positions largely colocalized with genomic regions under strong and consistent selection in populations with differentiated genetic backgrounds, suggesting that alleles for these traits were selected similarly in differentiated genetic backgrounds. However, one QTL region exhibited a more variable response; being positively selected on one genetic background but apparently neutral in another. This study demonstrates how QTL mapping approaches can be combined with map-based population genetic data to study how selection acts on standing genetic variation in populations.",14686529,Adaptation | Genetic background | Life-history traits | Microevolution | Natural selection | QTLs,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344736831,SCOPUS_ID:0344736831,2-s2.0-0344736831,Divergent environments and population bottlenecks fail to generate premating isolation in Drosophila pseudoobscura,Rundle H.D.,Evolution,00143820,57,11,2557-2565,2003-01-01,December 2003,41,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,221,10.1111/j.0014-3820.2003.tb01499.x,"While the feasibility of bottleneck-induced speciation is in doubt, population bottlenecks may still affect the speciation process by interacting with divergent selection. To explore this possibility, I conducted a laboratory speciation experiment using Drosophiila pseudoobscura involving 78 replicate populations assigned in a two-way factorial design to both bottleneck (present vs. absent) and environment (ancestral vs. novel) treatments. Populations independently evolved under these treatments and were then tested for assortative mating and male mating success against their common ancestor. Bottlenecks alone did not generate any premating isolation, despite an experimental design that was conducive to bottleneck-induced speciation. Premating isolation also did not evolve in the novel environment treatment, neither in the presence nor absence of bottlenecks. However, male mating success was significantly reduced in the novel environment treatment, both as a plastic response to this environment and as a result of environment-dependent inbreeding effects in the bottlenecked populations. Reduced mating success of derived males will hamper speciation by enhancing the mating success of immigrant, ancestral males. Novel environments are generally thought to promote ecological speciation by generating divergent natural selection. In the current experiment, however, the novel environment did not cause the evolution of any premating isolation and it reduced the likelihood of speciation through its effects on male mating success.",14686531,Assortative mating | Divergent selection | Founder event | Novel environment | Reproductive isolation | Speciation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344663951,SCOPUS_ID:0344663951,2-s2.0-0344663951,The diversification of Halenia (Gentianaceae): Ecological opportunity versus key innovation,Von Hagen K.B.,Evolution,00143820,57,11,2507-2518,2003-01-01,December 2003,86,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,222,10.1111/j.0014-3820.2003.tb01495.x,"The plant genus Halenia (Gentianaceae) consists of herbs growing in temperate and tropical alpine habitats and most species possess flowers in which nectar is produced in spurs. This probably helps reward only specialized long-tongued pollinators, and a narrow pollinator/flower relationship is thought to accelerate diversification rates (a key innovation). To test the pattern of diversification of Halenia against the unspurred sister group we reconstructed phylogenetic relationships among 22 species plus outgroups using nuclear ITS and chloroplast rpl16 intron sequence data. We show that Halenia originated in East Asia and migrated via North America into Central America. From there, it colonized South America three times independently, probably within the last million years. Significant changes in diversification rates were found during the evolution of Halenia using a sister group method, a likelihood method, and a diversity-through-time plot. In contrast to other studies, we could not observe a direct speciation rate effect of the evolution of nectar spurs in comparison with the unspurred sister group of Halenia. Rather, increases in diversification occurred following the colonization of Central and South America by spurred progenitor taxa. This later switch in diversification may have resulted from the availability of new geographical and ecological opportunities, or from the availability of more and different pollinators in these regions. Following the latter hypothesis, the nectar spurs were a preadaption and functioned as a key innovation only in this new biotic environment. After an initial rapid increase, a reduction in diversification rate was observed in Central America, probably illustrating density dependence of speciation rates. Finally, we found preliminary evidence for the key innovation hypothesis in geologically young spurred and unspurred lineages of Halenia in South America.",14686527,Biogeography | Extinction | Halenia | Key innovation | Nectar spur | Preadaption | Speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344663949,SCOPUS_ID:0344663949,2-s2.0-0344663949,Fitness costs of chemical defense in Plantago lanceolata L.: Effects of nutrient and competition stress,Marak H.B.,Evolution,00143820,57,11,2519-2530,2003-01-01,December 2003,44,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,223,10.1111/j.0014-3820.2003.tb01496.x,"Fitness costs of defense are often invoked to explain the maintenance of genetic variation in levels of chemical defense compounds in natural plant populations. We investigated fitness costs of iridoid glycosides (IGs), terpenoid compounds that strongly deter generalist insect herbivores, in ribwort plantain (Plantago lanceolata L.) using lines that had been artificially selected for high and low leaf IG concentrations for four generations. Twelve maternal half-sib families from each selection line were grown in four environments, consisting of two nutrient and two competition treatments. We tested whether: (1) in the absence of herbivores and pathogens, plants from lines selected for high IG levels have a lower fitness than plants selected for low IG levels; and (2) costs of chemical defense increase with environmental stress. Vegetative biomass did not differ between selection lines, but plants selected for high IG levels produced fewer inflorescences and had a significantly lower reproductive dry weight than plants selected for low IG levels, indicating a fitness cost of IG production. Line-by-nutrient and line-by-competition interactions were not significant for any of the fitness-related traits. Hence, there was no evidence that fitness costs increased with environmental stress. Two factors may have contributed to the absence of higher costs under environmental stress. First, IGs are carbon-based chemicals. Under nutrient limitation, the relative carbon excess may result in the production of IGs without imposing a further constraint on growth and reproduction. Second, correlated responses to selection on IG levels indicate the existence of a positive genetic association between IG level and cotyledon size. At low nutrient level, a path analysis based on family means revealed that in the presence of competitors, the negative direct effect of a high IG level on aboveground plant dry weight was partly offset by a positive direct effect of the associated larger cotyledon size. This indicates that fitness costs of defense may be modulated by environment-specific fitness effects of genetically associated traits.",14686528,Competition | Evolution of chemical defense | Fitness costs | Iridoid glycosides | Nutrient stress | Plantago lanceolata | Selection lines,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344663948,SCOPUS_ID:0344663948,2-s2.0-0344663948,Testing for equal rates of cladogenesis in diverse taxa,Bokma F.,Evolution,00143820,57,11,2469-2474,2003-01-01,December 2003,48,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,224,10.1111/j.0014-3820.2003.tb01492.x,"Taxa differ widely in numbers of species, which may be due either to chance alone or to factors that cause differences in speciation and extinction rates between taxa. To test whether an observed distribution of species over taxa differs from the distribution expected from chance alone, one must take into account that neither speciation nor extinction rates are known. This paper introduces a way to estimate speciation and extinction probabilities from the distribution of extant species over families and to test whether the observed distribution is different from expected. Application of this procedure to the distributions of bird, hexapod, primate, and angiosperm species over taxa provides statistical evidence of differences in rates of cladogenesis between taxa.",14686524,Extinction | Macroevolution | Maximum likelihood | Speciation | Species richness,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344232717,SCOPUS_ID:0344232717,2-s2.0-0344232717,Cryptic repeated genomic recombination during speciation in Gossypium gossypioides,Cronn R.,Evolution,00143820,57,11,2475-2489,2003-01-01,December 2003,61,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,225,10.1111/j.0014-3820.2003.tb01493.x,"The Mexican cotton Gossypium gossypioides is a perplexing entity, with conflicting morphological, cytogenetic, and molecular evidence of its phylogenetic affinity to other American cottons. We reevaluated the evolutionary history of this enigmatic species using 16.4 kb of DNA sequence. Phylogenetic analyses show that chloroplast DNA (7.3 kb), nuclear ribosomal internal transcribed spacers (ITS; 0.69 kb), and unique nuclear genes (8.4 kb) yield conflicting resolutions for G. gossypioides. Eight low-copy nuclear genes provide a nearly unanimous resolution of G. gossypioides as the basalmost American diploid cotton, whereas cpDNA sequences resolve G. gossypioides deeply nested within the American diploid clade sister to Peruvian G. raimondii, and ITS places G. gossypioides in an African (rather than an American) clade. These data, in conjunction with previous evidence from the repetitive fraction of the genome, implicate a complex history for G. gossypioides possibly involving temporally separated introgression events from genetically divergent cottons that are presently restricted to different hemispheres. Based on repetitive nuclear DNA, it appears that G. gossypioides experienced nuclear introgression from an African species shortly after divergence from the remainder of the American assemblage. More recently, hybridization with a Mexican species may have resulted in cpDNA introgression, and possibly a second round of cryptic nuclear introgression. Gossypium gossypioides provides a striking example of the previously unsuspected chimeric nature of some plant genomes and the resulting phylogenetic complexity produced by multiple historical reticulation events.",14686525,Gossypium gossypioides | Hybridization | Introgression | Phylogenetic incongruence | Speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344232716,SCOPUS_ID:0344232716,2-s2.0-0344232716,Patterns of nucleotide diversity in two species of Mimulus are affected by mating system and asymmetric introgression,Sweigart A.,Evolution,00143820,57,11,2490-2506,2003-01-01,December 2003,101,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,226,10.1111/j.0014-3820.2003.tb01494.x,"The evolutionary transition from outcrossing to self-fertilization has far-reaching implications for patterns of intraspecific genetic diversity and the potential for speciation. Using DNA sequence variation at two nuclear loci, we examined the divergence history of two closely related species of Mimulus. To investigate the effects of mating system and introgressive hybridization on the outcrossing M. guttatus and the selfing M. nasutus, we inspected nucleotide diversity within and between natural populations spanning the species' geographic ranges. High sequence similarity among populations of the selfing M. nasutus points to a single evolutionary origin for the species. Consistent with their distinct mating systems, all genetic variation in M. nasutus is distributed among populations, whereas M. guttatus exhibits appreciable levels of nucleotide diversity within populations. Silent genetic diversity is extensive in M. guttatus (mean θsil/site = 0.077) and greatly exceeds the predicted twofold elevation in neutral variation for outcrossers relative to selfers. The finding of several M. guttatus sequences that share complete identity with sequences from M. nasutus suggests that recent asymmetric introgression may have occurred. We argue that exceptionally high nucleotide diversity in M. guttatus is consistent with a long-term history of directional introgression from M. nasutus to M. guttatus throughout the divergence of these two species.",14686526,Hybridization | Introgression | Mating system | Mimulus | Nucleotide diversity | Speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344232715,SCOPUS_ID:0344232715,2-s2.0-0344232715,Resistance of spiders to cretaceous-tertiary extinction events,Penney D.,Evolution,00143820,57,11,2599-2607,2003-01-01,December 2003,46,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,227,10.1111/j.0014-3820.2003.tb01502.x,"Throughout Earth history a small number of global catastrophic events leading to biotic crises have caused mass extinctions. Here, using a technique that combines taxonomic and numerical data, we consider the effects of the Cenomanian-Turonian and Cretaceous-Tertiary mass extinctions on the terrestrial spider fauna in the light of new fossil data. We provide the first evidence that spiders suffered no decline at the family level during these mass extinction events. On the contrary, we show that they increased in relative numbers through the Cretaceous and beyond the Cretaceous-Tertiary extinction event.",14686534,Araneae | Cenomanian-Turonian | Fossil | Mass extinctions | Mesozoic,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344232713,SCOPUS_ID:0344232713,2-s2.0-0344232713,On the persistence and pervasiveness of a new mutation,García-Dorado A.,Evolution,00143820,57,11,2644-2646,2003-01-01,December 2003,18,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,228,10.1111/j.0014-3820.2003.tb01507.x,"It has frequently been assumed that the persistence of a deleterious mutation (the average number of generations before its loss) and its pervasiveness (the average number of individuals carrying the gene before its loss) are equal. This is true for a particular simple, widely used infinite model, but this agreement is not general. If hs » 1/(4Ne), where hs is the selective disadvantage of mutant heterozygotes and N e is the effective population number, the contribution of homozygous mutants can be neglected and the simple approximate formula 1/hs gives the mean pervasiveness. But the expected persistence is usually much smaller, 2(log e(1/2hs) + 1 - γ) where γ = 0.5772. For neutral mutations, the total number of heterozygotes until fixation or loss is often the quantity of interest, and its expected value is 2Ne, with remarkable generality for various population structures. In contrast, the number of generations until fixation or loss, 2(Ne/N)( 1 + log e2N), is much smaller than the total number of heterozygotes. In general the number of generations is less than the number of individuals.",14686539,Deleterious mutations | Finite population | Fitness | Partial dominance | Time to extinction,all,All Open Access,NA,NA
