@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33646467989,SCOPUS_ID:33646467989,2-s2.0-33646467989,The future of tropical forest species,Wright S.J.,Biotropica,00063606,17447429,38,3,287-301,2006-05-01,May 2006,10.1111/j.1744-7429.2006.00154.x,383,Journal,re,Review,100,2,2,13817,undefined,1,TRUE,62,"Deforestation and habitat loss are widely expected to precipitate an extinction crisis among tropical forest species. Humans cause deforestation, and humans living in rural settings have the greatest impact on extant forest area in the tropics. Current human demographic trends, including slowing population growth and intense urbanization, give reason to hope that deforestation will slow, natural forest regeneration through secondary succession will accelerate, and the widely anticipated mass extinction of tropical forest species will be avoided. Here, we show that the proportion of potential forest cover remaining is closely correlated with human population density among countries, in both the tropics and the temperate zone. We use United Nations population projections and continent-specific relationships between both total and rural population density and forest remaining today to project future tropical forest cover. Our projections suggest that deforestation rates will decrease as population growth slows, and that a much larger area will continue to be forested than previous studies suggest. Tropical forests retracted to smaller areas during repeated Pleistocene glacial events in Africa and more recently in selected areas that supported large prehistoric human populations. Despite many caveats, these projections and observations provide hope that many tropical forest species will be able to survive the current wave of deforestation and human population growth. A strategy to preserve tropical biodiversity might include policies to improve conditions in tropical urban settings to hasten urbanization and preemptive conservation efforts in countries with large areas of extant forest and large projected rates of future human population growth. We hope that this first attempt inspires others to produce better models of future tropical forest cover and associated policy recommendations. © 2006 by The Association for Tropical Biology and Conservation.",Brazil | Conservation | Deforestation | Extinction | Habitat loss | Human population growth | Secondary forest | Tropical biodiversity,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646467807,SCOPUS_ID:33646467807,2-s2.0-33646467807,Cultivation of non-timber forest products alters understory light availability in a humid tropical forest in Mexico,Trauernicht C.,Biotropica,00063606,17447429,38,3,428-436,2006-05-01,May 2006,10.1111/j.1744-7429.2006.00143.x,4,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,63,"The planting of non-timber forest products (NTFPs) in the understory of tropical forests is promoted in many regions as a strategy to conserve forested lands and meet the economic needs of rural communities. While the forest canopy is left intact in most understory plantations, much of the midstory and understory vegetation is removed in order to increase light availability for cultivated species. We assessed the extent to which the removal of vegetation in understory plantations of Chamaedorea hooperiana Hodel (Arecaceae) alters understory light conditions. We also examined how any changes in light availability may be reflected by changes in the composition of canopy tree seedlings regenerating in understory plantations. We employed a blocked design consisting of four C. hooperiana plantation sites; each site was paired with an adjacent, unmanaged forest site. Hemispherical canopy photographs were taken and canopy tree seedlings were identified and measured within 12 3 × 2 m randomly placed plots in each site for a total of 96 plots (4 blocks × 2 sites × 12 plots). Plantation management did not affect canopy openness or direct light availability but understory plantations had a higher frequency of plots with greater total and diffuse light availability than unmanaged forest. Comparisons of canopy tree seedling composition between understory plantations and unmanaged forest sites were less conclusive but suggest that management practices have the potential to increase the proportion of shade-intolerant species of tree seedlings establishing in plantations. Given the importance of advanced regeneration in gap-phase forest dynamics, these changes may have implications for future patterns of succession in the areas of forest where NTFPs are cultivated. © 2006 by The Association for Tropical Biology and Conservation.","Advanced regeneration | Chamaedorea hooperiana | Enrichment planting | Hemispherical photographs | Los Tuxtlas, Mexico | Non-timber forest products | Seedling composition",NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646467416,SCOPUS_ID:33646467416,2-s2.0-33646467416,Ants on the move: Resource limitation of a litter-nesting ant community in Costa Rica,McGlynn T.,Biotropica,00063606,17447429,38,3,419-427,2006-05-01,May 2006,10.1111/j.1744-7429.2006.00153.x,44,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,64,"The leaf litter of tropical wet forests is replete with itinerant ant nests. Nest movement may help ants evade the constraints of stress and disturbance and increase access to resources. I studied how nest relocation and environmental factors may explain the density, size, and growth of leaf litter ant nests. I decoupled the relationships among litter depth, food abundance, and nest availability in a 4-mo manipulation of food and leaf litter in a community of litter-nesting ants in a lowland wet forest in Costa Rica. Over 4 mo, 290 1 m2 treatment and control plots were sampled without replacement. Nest densities doubled in response to food supplementation, but did not decrease in response to litter removal or stress (from litter trampling). The supplementation of food increased the utilization of less favored nesting materials. In response to food supplementation and litter trampling, arboreal ants established nests in the litter, and growth rates of the most common ants (Pheidole spp.) increased. Colony growth was independent of colony size and growth rates of the most abundant ants. In general, I conclude that litter-nesting ant density is driven primarily by food limitation, that nest relocation behavior significantly affects access to resource and the demographic structure of this community, and that nest fission may be a method to break the growth-reproduction trade-off. © 2006 by The Association for Tropical Biology and Conservation.",Competition | Costa Rica | Density | Leaf litter | Nest relocation | Pheidole | Resource limitation | Solenopsis | Tropical rain forest,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645017534,SCOPUS_ID:33645017534,2-s2.0-33645017534,Secondary succession and indigenous management in semideciduous forest fallows of the Amazon basin,Toledo M.,Biotropica,00063606,17447429,38,2,161-170,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00120.x,44,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,65,"To the discussion on secondary succession in tropical forests, we bring data on three under-addressed issues: understory as well as overstory changes, continuous as opposed to phase changes, and integration of forest succession with indigenous fallow management and plant uses. Changes in vegetation structure and species composition were analyzed in secondary forests following swidden agriculture in a semideciduous forest of Bolivian lowlands. Twenty-eight fallows, stratified by four successional stages (early = 1-5 yr, intermediate = 6-10 yr, advanced = 12-20 yr, and older = 22-36 yr), and ten stands of mature forests were sampled. The overstory (plants ≥5 cm diameter at breast height [DBH]) was sampled using a 20 x 50 m plot and the understory (plants <5 cm DBH) in three nested 2 x 5 m subplots. Semistructured interviews provided information on fallow management. Canopy height, basal area, and liana density of the overstory increased with secondary forest age. The early stage had the lowest species density and diversity in the overstory, but the highest diversity in the understory. Species composition and abundance differentiated mature forests and early successional stage from other successional stages; however, species showed individualistic responses across the temporal gradient. A total of 123 of 280 species were useful with edible, medicinal, and construction plants being the most abundant for both over- and understories. Most of Los Gwarayo preferred mature forests for making new swidden, while fallows were valuable for crops, useful species, and regenerating timber species. © 2005 by The Association for Tropical Biology and Conservation.",Amazon basin | Bolivian lowlands | Indigenous fallow management | Individualistic response | Los Gwarayo | Secondary succession | Semideciduous forest | Understory diversity,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644964713,SCOPUS_ID:33644964713,2-s2.0-33644964713,"Factors limiting post-logging seedling regeneration by big-leaf mahogany (Swietenia macrophylla) in southeastern Amazonia, Brazil, and implications for sustainable management",Grogan J.,Biotropica,00063606,17447429,38,2,219-228,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00121.x,45,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,66,"Post-logging seedling regeneration density by big-leaf mahogany (Swietenia macrophylla), a nonpioneer light-demanding timber species, is generally reported to be low to nonexistent. To investigate factors limiting seedling density following logging within the study region, we quantified seed production rates, germinability, dispersal patterns, and seed fates on the forest floor through germination and the first seedling growing season in southeastern Amazonia, Brazil. Fruit production rates were low by three logged and one unlogged populations compared to reports from other regions. Commercial-sized trees (>60 cm diameter) were more fecund than noncommercial trees (30-60 cm diameter) at two sites, averaging 14.5 vs. 3.9 fruits/tree/year, respectively, at Marajoara, a logged site, over 8 yr. Fruit capsules contained an average of 60.3 seeds/fruit, 70 percent of which appeared viable by visual inspection. Sixty-seven to 72 percent of apparently viable seeds germinated in nursery beds 2.5 mo after the dispersal period, when wet season rains began. Dry season winds blew most seeds west-northwest of parent trees, with median dispersal distances of 28 and 9 m on west and east sides of parent trees, respectively. Nearly 100 percent of seeds fell within an area of 0.91 ha. On the forest floor beneath closed canopies, mammals, invertebrates, and fungal pathogens killed 40 percent of apparently viable seeds, while 36 percent germinated. Nine months after seedling establishment - midway through the first logging season following seed dispersal - 14 percent of outplanted seeds survived as seedlings, representing 5.8 seeds/fruit. We conclude that seedlings are likely to survive in logging gaps at appreciable densities only in rare cases where previous year fruit production rates by logged trees were high (4-12.5% of commercial-sized trees/year at Marajoara) and where tree crowns were felled in west or northwest directions. © 2005 by The Association for Tropical Biology and Conservation.",Amazon | Dispersal | Fecundity | Forest management | Fungal pathogens | Germination | Mahogany | Predation | Seasonal evergreen forest | Swietenia macrophylla,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644964147,SCOPUS_ID:33644964147,2-s2.0-33644964147,Differential effects of avian nectar-robbing on fruit set of two Venezuelan Andean cloud forest plants,Kjonaas C.,Biotropica,00063606,17447429,38,2,276-279,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00119.x,13,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,67,"We quantified nectar-robbing in two ornithophilus plant species by marking and monitoring robbed flowers and unrobbed flowers of each plant until fruit production. Significantly more marked unrobbed Cavendishia pubescens flowers successfully matured fruits than their robbed counterparts, while fruit set did not differ significantly between robbed and unrobbed flowers of Fuchsia venusta. In C. pubescens, birds of species known to be legitimate visitors sometimes behaved as secondary nectar robbers; conspecific birds handled flowers of F. venusta consistently. This behavioral change may contribute to the observed negative effect of nectar-robbing on reproduction of C. pubescens. © 2005 by The Association for Tropical Biology and Conservation.",Andes | Hummingbirds | Nectar-robbing | Pollination | Venezuela,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644963398,SCOPUS_ID:33644963398,2-s2.0-33644963398,Honey-making bee colony abundance and predation by apes and humans in a Uganda forest reserve,Kajobe R.,Biotropica,00063606,17447429,38,2,210-218,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00126.x,47,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,68,"Honey-making bee colonies in Bwindi Impenetrable National Park were investigated with Batwa Pygmies locating 228 nests of Apis and five stingless bees (Meliponini). The relative importance of predation, food supply, nesting site, and elevation affecting abundance were studied for meliponines in particular. Nest predation and overall nest abundance had no correlation with elevation along a 1400 m gradient, nor did flowering phenology or pollen collection. Many suitable, large trees were unoccupied by bee nests. In 174 ha of forest plots, 2 Meliponula lendliana, 13 M. nebulata, 16 M. ferruginea, 16 M. bocandei, and 20 Apis mellifera adansonii nests occurred, suggesting a habitat-wide density of 39 nests/km2. Compared to other studies, Ugandan Meliponini were uncommon (0.27 colonies/ha, tropical mean = 1.9/ha), while Apis mellifera was numerous (0.12 nests/ha, tropical mean = 0.06/ha), despite park policy allowing humans to exploit Apis. Meliponine colony mortality from predators averaged 12 percent/yr and those near ground were most affected. Tool-using humans and chimpanzees caused 82 percent of stingless bee nest predation. Selective factors affecting nest heights and habit may include auditory hunting by predators for buzzing bees, and indirect mutualists such as termites that leave potential nesting cavities. Mobility and free-nesting by honey bee colonies should enable rapid community recovery after mortality, especially in parks where human honey hunting is frequent, compared to sedentary and nest-site-bound Meliponini. © 2005 by The Association for Tropical Biology and Conservation.",Apis | Bee nest density | Bwindi-Uganda | Chimpanzees | Honey | Meliponini | Predation | Pygmies,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644960897,SCOPUS_ID:33644960897,2-s2.0-33644960897,A standard protocol for liana censuses,Gerwing J.J.,Biotropica,00063606,17447429,38,2,256-261,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00134.x,172,Journal,re,Review,100,15,15,13817,undefined,0,FALSE,69,"A recent increase in published studies of lianas has been paralleled by a proliferation of protocols for censusing lianas. This article seeks to increase uniformity in liana inventories by providing specific recommendations for the determination of which taxa to include, the location of diameter measurement points on individual stems, the setting of minimum stem diameter cutoffs, the treatment of multiple-stemmed and rooted clonal groups, and the measurement of noncylindrical stems. Use of more uniform liana censusing protocols may facilitate comparison of independently collected data sets and further our understanding of global patterns in liana abundance, diversity, biomass, and dynamics. © 2006 by The Association for Tropical Biology and Conservation.",Biodiversity | Biomass | Census methods | Inventory | Lianas,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644950486,SCOPUS_ID:33644950486,2-s2.0-33644950486,Short-term responses of birds to forest gaps and understory: An assessment of reduced-impact logging in a lowland Amazon forest,Wunderle J.,Biotropica,00063606,17447429,38,2,235-255,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00138.x,55,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,70,"We studied physiognomy-specific (i.e., gaps vs. understory) responses of birds to low harvest (18.7 m3/ha), reduced-impact logging by comparing 3500 mist net captures in control and cut blocks of an Amazonian terra firme forest in Brazil at 20-42 mo postharvest. Species richness did not differ significantly between control (92 species) and cut (85) forest based on rarefaction to 1200 captures. Fifty-six percent of all species were shared between control and cut forest, compared to the 64 percent shared between control blocks. Higher captures of nectarivores and frugivores in cut forest likely occurred as a consequence of postharvest resource blooms. Higher captures of some insectivores in cut as compared to control forest were unexpected, attributable to increased wandering or shifts from association with midstory to understory as a consequence of habitat alteration. Logging influenced capture rates for 21 species, either consistently, or via positive interaction with physiognomy or time (13 species higher in cut forest and 8 species higher in control forest). Cut understory sites had lower diversity (H′) and scaled dominance than understory and gap sites in control forest. Temporal changes in captures may have resulted from successional dynamics in cut forest: two guilds and three species increased in abundance. Increases in abundances of guilds and particular species were more prevalent in control than in cut forest, suggesting that logging displaced birds to control forest. In general, the effects of logging were relatively minor; low harvest rates and reduced-impact methods may help to retain aspects of avian biodiversity in Amazon forest understories. © 2006 by The Association for Tropical Biology and Conservation.",Amazonia | Brazil | Disturbance | Forest birds | Forest management | Logging effects | Reduced-impact logging | Treefall gaps | Understory birds,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644950106,SCOPUS_ID:33644950106,2-s2.0-33644950106,"Plant community structure in tropical rain forest fragments of the Western Ghats, India",Muthuramkumar S.,Biotropica,00063606,17447429,38,2,143-160,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00118.x,57,Journal,ar,Article,100,7,7,13817,undefined,0,FALSE,71,"Changes in tree, liana, and understory plant diversity and community composition in five tropical rain forest fragments varying in area (18-2600 ha) and disturbance levels were studied on the Valparai plateau, Western Ghats. Systematic sampling using small quadrats (totaling 4 ha for trees and lianas, 0.16 ha for understory plants) enumerated 312 species in 103 families: 1968 trees (144 species), 2250 lianas (60 species), and 6123 understory plants (108 species). Tree species density, stem density, and basal area were higher in the three larger (> 100 ha) rain forest fragments but were negatively correlated with disturbance scores rather than area per se. Liana species density, stem density, and basal area were higher in moderately disturbed and lower in heavily disturbed fragments than in the three larger fragments. Understory species density was highest in the highly disturbed 18-ha fragment, due to weedy invasive species occurring with rain forest plants. Nonmetric multidimensional scaling and Mantel tests revealed significant and similar patterns of floristic variation suggesting similar effects of disturbance on community compositional change for the three life-forms. The five fragments encompassed substantial plant diversity in the regional landscape, harbored at least 70 endemic species (3.21% of the endemic flora of the Western Ghats-Sri Lanka biodiversity hotspot), and supported many endemic and threatened animals. The study indicates the significant conservation value of rain forest fragments in the Western Ghats, signals the need to protect them from further disturbances, and provides useful benchmarks for restoration and monitoring efforts. © 2005 by The Association for Tropical Biology and Conservation.",Anamalai hills | Biodiversity hotspot | Disturbance | Endemics | Fragmentation | Lianas | Plant conservation | Tree diversity | Tropical rain forest | Understory plants,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644946915,SCOPUS_ID:33644946915,2-s2.0-33644946915,Predicting liana crown location from stem diameter in three Panamanian lowland forests,Kurzel B.,Biotropica,00063606,17447429,38,2,262-266,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00135.x,42,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,72,"In three forests that differed in annual rainfall and seasonality, the probability of a liana with a stem ≥2.0 cm stem diameter reaching the canopy was >50 percent. Lianas reached the canopy at significantly smaller size-classes (1.5 cm) in the wet aseasonal forest, suggesting that this estimate changes with forest type. Nevertheless, as a general rule, we suggest that 2.0 cm is the minium stem diameter to examine the abundance and diversity of canopy lianas or canopy competition between lianas and trees. © 2006 by The Association for Tropical Biology and Conservation.",Barro Colorado Island | Canopy dynamics | Competition | Lianas | Panama | Tropical forest | Vertical structure,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644946654,SCOPUS_ID:33644946654,2-s2.0-33644946654,"Postdispersal fruit and seed removal by the crab Gecarcinus lateralis in a coastal forest in Veracruz, Mexico",Capistrán-Barradas A.,Biotropica,00063606,17447429,38,2,203-209,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00116.x,13,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,73,"In the coastal semideciduous forest of La Mancha, Veracruz (Mexico), we evaluated the removal of fallen fruits and seeds of different species by the land crab Gecarcinus lateralis under different environmental conditions (age soil of forest stand, topography, and cover). Crabs removed 67 percent of the propagules in the experiments (3106 of a total of 4608), and seeds were removed in greater quantities (61.1%) than fruits (38.9%). Fruits of Maclura tinctoria (Moraceae) and Ehretia tinifolia (Boraginacea) and seeds of E. tinifolia were the most affected species. Crabs removed higher quantities of fruits in old-soil forest and in the understory than in young-soil forest and gaps. In experiments with seeds, only for the older forest, the crabs removed more seeds in slopes and peaks than in valleys and in the understory than gaps, whereas in the young-soil forest, the differences were not significant. Our results suggest that G. lateralis, like Gecarcoidea natalis and Gecarcinus quadratus, is an efficient propagule predator and can exert pressure in the establishment of plant species, but in La Mancha, this also depends on site conditions and identity of the species. © 2005 by The Association for Tropical Biology and Conservation.",Coastal forest | Cover | Dunes | Gecarcinus lateralis | Land crab | Propagule removal | Soil age forest | Topography,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644945531,SCOPUS_ID:33644945531,2-s2.0-33644945531,Comparison between two methods for measuring fruit production in a tropical forest,Parrado-Rosselli A.,Biotropica,00063606,17447429,38,2,267-271,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00125.x,13,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,74,"We compared fruiting data derived simultaneously from fruit traps placed on the ground and from canopy-surveyed plots in a terra firme rain forest, Colombian Amazonia. Values derived from the canopy-surveyed plots were higher than fruit-trap estimates. Fruiting patterns obtained throughout both methods were not correlated. Our results showed that the fruit-trap method does not accurately reflect fruiting patterns occurring at the highest levels of the forest, while the canopy-surveyed plots provided both quantitative and qualitative information on canopy fruit production, and each species contribution. © 2005 by The Association for Tropical Biology and Conservation.",Canopy-surveyed plots | Climbers and epiphytes | Colombian Amazonia | Fruit mass | Fruit traps | Fruiting patterns | Number of fruiting species,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644945231,SCOPUS_ID:33644945231,2-s2.0-33644945231,Biological control of tropical weeds: Research opportunities in plant-herbivore interactions,Denslow J.,Biotropica,00063606,17447429,38,2,139-142,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00097.x,14,Journal,no,Note,100,2,2,13817,undefined,0,FALSE,75,NA,Biological control | Invasive species | Plant-herbivore interactions,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644940884,SCOPUS_ID:33644940884,2-s2.0-33644940884,"Diet of adult and nestling scarlet macaws in southwest Belize, Central America",Renton K.,Biotropica,00063606,17447429,38,2,280-283,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00123.x,29,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,76,"Scarlet Macaw diet was determined during the breeding season of February-June 1998. Macaws were primarily granivorous, exhibiting a narrow diet during the dry season, with low variety of food items in adult and nestling diets. Seeds of Cnidoscolus spp. and Schizolobium parahybum, tree species characteristic of floodplain forest, were predominant in nestling diets, and may provide protein-rich food resources. River floodplains provided important nest sites and food resources for Scarlet Macaws during the breeding season. © 2005 by The Association for Tropical Biology and Conservation.",Ara macao | Chiquibul National Park | Feeding ecology | Floodplain habitat | Niche breadth | Nutrition | Psittacidae | Seed predation | Subtropical wet forest,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644940712,SCOPUS_ID:33644940712,2-s2.0-33644940712,Distribution and flowering ecology of bromeliads along two climatically contrasting elevational transects in the Bolivian Andes,Krömer T.,Biotropica,00063606,17447429,38,2,183-195,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00124.x,36,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,77,"We compared the diversity, taxonomic composition, and pollination syndromes of bromeliad assemblages and the diversity and abundance of hummingbirds along two climatically contrasting elevational gradients in Bolivia. Elevational patterns of bromeliad species richness differed noticeably between transects. Along the continuously wet Carrasco transect, species richness peaked at mid-elevations, whereas at Masicurí most species were found in the hot, semiarid lowlands. Bromeliad assemblages were dominated by large epiphytic tank bromeliads at Carrasco and by small epiphytic, atmospheric tillandsias at Masicurí. In contrast to the epiphytic taxa, terrestrial bromeliads showed similar distributions across both transects. At Carrasco, hummingbird-pollination was the most common pollination mode, whereas at Masicurí most species were entomophilous. The proportion of ornithophilous species increased with elevation on both transects, whereas entomophily showed the opposite pattern. At Carrasco, the percentage of ornithophilous bromeliad species was significantly correlated with hummingbird abundance but not with hummingbird species richness. Bat-pollination was linked to humid, tropical conditions in accordance with the high species richness of bats in tropical lowlands. At Carrasco, mixed hummingbird/bat-pollination was found especially at mid-elevations, i.e., on the transition between preferential bat-pollination in the lowlands and preferential hummingbird-pollination in the highlands. In conclusion, both richness patterns and pollination syndromes of bromeliad assemblages varied in distinct and readily interpretable ways in relation to environmental humidity and temperature, and bromeliad pollination syndromes appear to follow the elevational gradients exhibited by their pollinators. © 2005 by The Association for Tropical Biology and Conservation.",Bats | Bolivia | Bromeliaceae | Diversity | Hummingbirds | Pollination | Tropical montane forest,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644937877,SCOPUS_ID:33644937877,2-s2.0-33644937877,Effects of patch size and floral herbivory on seed set in Trichogoniopsis adenantha (Asteraceae) in southeastern Brazil,Salomão A.T.,Biotropica,00063606,17447429,38,2,272-275,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00136.x,4,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,78,The effects of patch size and floral herbivory on reproductive success of Trichogoniopsis adenantha (Asteraceae) were studied in a semideciduous forest in southeastern Brazil. Plants in large patches and capitula not attacked by endophagous insects had higher seed set. The consequences of living in large or small patches for plant reproductive success are discussed. © 2006 by The Association for Tropical Biology and Conservation.,Endophagy | Flower damage | Herbivory | Indirect effects | Mutualism | Patch size | Pollination | Semideciduous forest | Southeastern Brazil | Trichogoniopsis adenantha,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644936927,SCOPUS_ID:33644936927,2-s2.0-33644936927,Effect of low vegetation on the recruitment of plants in successional habitat types,Benitez-Malvido J.,Biotropica,00063606,17447429,38,2,171-182,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00137.x,14,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,79,"I assessed the role of low vegetation (plants ca 1 yr old and ≤50 cm tall) as a biotic facilitator or barrier in the recruitment of different growth forms and species in primary forests, secondary forests, and old-fields (abandoned pastures) in southeastern Mexico. I removed by hand all plants (≤100 cm tall, including roots) and litter from 20, 0.25 m2 plots in each habitat. For 1 yr, I counted the number of plant species (5-50 cm tall) recruited, grouped them into different growth forms, and compared them to undisturbed control plots. Prior to manipulation, the standing density of trees and lianas was highest in primary and secondary forests. Shrubs were more abundant in secondary forests, whereas herbs, epiphytes, and hemi-epiphytes were more abundant in old-fields. Herbaceous plants appeared as important components of the community in all habitats. The removal of low vegetation increased total plant recruitment in all habitats. Considering each growth form, the absence of vegetation increased recruitment in primary forests for herbs, in secondary forests for epiphytes and hemi-epiphytes, in old-fields for trees, and for lianas in primary forests and old-fields. In vegetation removal plots, recruitment of species was greater in pastures, lower in secondary forest, and similar in primary forest with respect to control plots. Depending on habitat type, species, and growth form, the presence of low vegetation may act as a recruitment barrier or facilitator for different species, affecting plant community structure, diversity, and composition in different habitats. © 2006 by The Association for Tropical Biology and Conservation.",Growth forms | Old-fields | Regeneration | Secondary forests | Selva Lacandona | Understory vegetation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644936396,SCOPUS_ID:33644936396,2-s2.0-33644936396,Bird species sensitivity in a fragmented landscape of the Atlantic forest in southern Brazil,Anjos L.D.,Biotropica,00063606,17447429,38,2,229-234,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00122.x,54,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,80,"I tested whether terrestrial/understory habits, large body sizes, low tolerance to edge or to matrix habitat, and food/habitat specialization are characteristics of the most vulnerable bird species based on point counts conducted in 14 forest fragments in northern Paraná, southern region of the Brazilian Atlantic forest. In addition, the sensitivity level of each bird species to forest fragmentation in northern Paraná (high, medium, and low) was compared to the Viçosa region, another fragmented landscape of the Atlantic forest. Contrary to expectations, large body size and terrestrial/understory habits were not features clearly related to high sensitivity to forest fragmentation; but species with tolerance to edge did have lower sensitivity. I found also that specialized habitat/food were not good predictors of extinctions; the most specialized guilds, bamboo and vine-tangle insectivores and trunk and twig insectivores, had a high number of species with low sensitivity. Patterns of sensitivity were compared for 75 bird species that occurred in both northern Paraná and Viçosa; higher incongruence occurred for 14 and 7 species considered as highly sensitive in Viçosa but were of medium or low sensitivity, respectively, in northern Paraná. These differences may occur because sensitivity to habitat fragmentation may vary from the center to the periphery of a species' geographic range. Geographic variation in patterns of sensitivity to forest fragmentation may be important for conservation planning. © 2005 by The Association for Tropical Biology and Conservation.",Brazilian Atlantic forest | Forest fragmentation | Sensitivity patterns of bird species,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644935681,SCOPUS_ID:33644935681,2-s2.0-33644935681,Effects of small rodent and large mammal exclusion on seedling recruitment in Costa Rica,DeMattia E.A.,Biotropica,00063606,17447429,38,2,196-202,2006-03-01,March 2006,10.1111/j.1744-7429.2006.00117.x,28,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,81,"We examined whether the experimental exclusion of large mammalian and small rodent seed predators had differing effects on seedling recruitment under natural seed rain conditions. In both primary and late-successional secondary forested areas, exclosure experiments using natural seed densities were designed to assess seedling recruitment. To assess the differences in seedling recruitment, we monitored three exclosure treatments (1.2 m radius/1.5 m height) in two forest types (primary vs. late-successional secondary forest): (1) fenced exclosures that excluded large mammals; (2) fenced exclosures that excluded both large and small mammals; and (3) open controls. Within each exclosure treatment, we marked and identified all seedlings at the beginning of the experiment (February 2001), followed the marked seedlings' fate for a year, and then marked and identified all new seedlings after a year. Two preliminary findings were generated from these data: for some tree species, small rodents and large mammals have differential effects on seedling recruitment, and the effect of excluding mammals did not differ with habitat type (primary vs. late-successional secondary forest). These preliminary results highlight the need to examine further how the effects of small rodent and large mammal exclusion may affect species-specific seed predation and seedling recruitment in a variety of habitat/land use types (e.g., primary forest, late-successional forest, and early-successional forest). © 2005 by The Association for Tropical Biology and Conservation.",Corcovado National Park | Exclosures | Microsite variation | Perebea hispidula | Pouteria sp. | Trophis racemosa | Tropical forest,all,All Open Access,NA,NA
