@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/39749088253,SCOPUS_ID:39749088253,2-s2.0-39749088253,Experimentally replicated disruptive selection on performance traits in a Caribbean lizard,Calsbeek R.,Evolution,00143820,15585646,62,2,478-484,2008-02-01,February 2008,10.1111/j.1558-5646.2007.00282.x,"A central theme underlying studies of adaptive radiation is that ecologically mediated selection drives diversification. However, demonstrating the ecological basis of natural selection and linking this process to patterns of morphological diversity represents a formidable challenge. This is because selection experiments that test correlations between an organism's phenotype and its ecology are difficult to perform in the wild. Previous studies of Anolis lizards have shown that divergent morphologies are correlated with habitat use and have evolved repeatedly on islands throughout the Greater Antilles. Here, we show that the forms of selection acting within a species support an ecological mechanism for diversification. In natural populations, performance-related traits such as limb length are subject to correlational and disruptive selection driven by differences in habitat use. Experimental manipulations in the wild verify the same pattern of selection and indicate that both the targets and forms of selection are consistent through time. Elsewhere, we have demonstrated that these traits are heritable and should therefore evolve in response to selection. Our results provide evidence for the short-term repeatability of selection and its potency in the diversification of anoles. © 2007 The Author(s).",42,18053075,Journal,ar,Article,100,2,2,Anolis lizard | Disruptive selection | Island | Performance | Selection gradient,22104,undefined,1,TRUE,226,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/39249084301,SCOPUS_ID:39249084301,2-s2.0-39249084301,What use is an infertile sperm? A comparative study of sperm-heteromorphic Drosophila,Holman L.,Evolution,00143820,15585646,62,2,374-385,2008-02-01,February 2008,10.1111/j.1558-5646.2007.00280.x,"Sperm size and number are important determinants of male reproductive success. The genus Drosophila exhibits a remarkable diversity of sperm production strategies, including the production of multiple sperm morphs by individual males, a phenomenon called sperm heteromorphism. Sperm-heteromorphic Drosophila species in the obscura group produce large numbers of infertile ""parasperm"" in addition to fertile eusperm. Parasperm have been hypothesized to perform a number of roles in place of fertilization, predominantly focused on their potential function in postcopulatory sexual selection. However, the evolutionary significance of parasperm remains unknown. Here we measured several male and female morphological, behavioral, and life-history traits in 13 obscura group species to test competing hypotheses of parasperm function using comparative methods. We found that parasperm size was unrelated to female reproductive tract morphology but was negatively related to our two indices of sperm competition, suggesting that postcopulatory sexual selection may indeed have shaped the evolution of parasperm. We also found abundant coevolution between male and female reproductive traits. Some of these relationships have been found in both sperm-monomorphic and sperm-heteromorphic taxa, but others are dissimilar. We discuss the significance of our results to the evolution of reproductive traits and the elusive function of Drosophila parasperm. © 2007 The Author(s).",33,18053077,Journal,ar,Article,100,3,3,Aesperm | Drosophila | Life history | Parasperm | Reproduction | Sperm dimorphism | Sperm heteromorphism | Sperm morphology | Sperm polymorphism,22104,NE/D003741/1,0,FALSE,227,NA,NA,NERC,Natural Environment Research Council
true,https://api.elsevier.com/content/abstract/scopus_id/44449090605,SCOPUS_ID:44449090605,2-s2.0-44449090605,Genetic variation in wild and cultivated populations of the haploid- diploid red alga Gracilaria chilensis: How farming practices favor asexual reproduction and heterozygosity,Guillemin M.L.,Evolution,00143820,15585646,62,6,1500-1519,2008-01-01,June 2008,10.1111/j.1558-5646.2008.00373.x,"The extent of changes in genetic diversity and life-history traits associated with farming was investigated in the haploid-diploid red alga, Gracilaria chilensis, cultivated in Chile. This alga belongs to one of the most frequently cultivated seaweed genera around the world. Fifteen farmed populations, 11 wild populations, and two subspontaneous populations were sampled along the Chilean coast. The frequency of reproductive versus vegetative individuals and of haploid versus diploid individuals was checked in each population. In addition, the distribution of genetic variation in wild and cultivated populations was analyzed using six microsatellite markers. Our results first demonstrated that farmed populations are maintained almost exclusively by vegetative propagation. Moreover, the predominance of diploid individuals in farms showed that farming practices had significantly modified life-history traits as compared to wild populations. Second, the expected reduction in genetic diversity due to a cultivation bottleneck and subsequent clonal propagation was detected in farms. Finally, our study suggested that cultural practices in the southern part of the country contributed to the spread of selected genotypes at a local scale. Altogether, these results document for the first time that involuntary selection could operate during the first step of domestication in a marine plant. © 2008 The Author(s).",96,18346220,Journal,ar,Article,100,6,6,Clonal propagation | Domestication | Heterosis | Life-history traits | Microsatellites | Mixed mating system | Population genetics,22104,undefined,1,TRUE,228,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049134094,SCOPUS_ID:43049134094,2-s2.0-43049134094,All-male asexuality: Origin and maintenance of androgenesis in the Asian clam Corbicula,Hedtke S.M.,Evolution,00143820,15585646,62,5,1119-1136,2008-01-01,May 2008,10.1111/j.1558-5646.2008.00344.x,"Androgenesis is a rare form of asexual male reproduction found in disparate taxa across the Tree of Life. Phylogenetic analyses of mitochondrial genes suggest that androgenesis has arisen repeatedly in the Asian clam genus Corbicula. Two of these androgenetic species have been introduced to North America. Multiple lines of genetic evidence suggest that although nuclear recombination between these two species is rare, mitochondrial genome capture is a frequent consequence of androgenetic parasitism of heterospecific eggs. Egg parasitism may also rarely result in partial nuclear genome capture between closely related species of Corbicula, which provides a mechanism for the otherwise clonal species to avoid the deleterious effects of asexuality. Egg parasitism among congeners may explain why androgenesis has been maintained in Corbicula after fixation and has not yet led to population extinction. This mechanism also provides an explanation for the apparent multiple origins of androgenesis in Corbicula as seen on the mitochondrial DNA phylogeny. We suggest that a single androgenetic lineage may have repeatedly captured mitochondrial genomes (as well as portions of nuclear genomes) from various sexual species, resulting in several distinct androgenetic species with distantly related mtDNA genomes and divergent morphologies. © 2008 The Author(s).",41,NA,Journal,ar,Article,100,4,4,Androgenesis | Asexuality | Corbicula | Genome capture | Muller's Ratchet | Phylogeny,22104,undefined,0,FALSE,229,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049127503,SCOPUS_ID:43049127503,2-s2.0-43049127503,You can't keep a good parasite down: Evolution of a male-killer suppressor uncovers cytoplasmic incompatibility,Hornett E.A.,Evolution,00143820,15585646,62,5,1258-1263,2008-01-01,May 2008,10.1111/j.1558-5646.2008.00353.x,"Maternally inherited parasites are known to impose a wide variety of reproductive manipulations upon their host. These often produce strong selection on the host to suppress the parasite, resulting in a reduction in the frequency of the parasite. However, in the butterfly Hypolimnas bolina, infected with a Wolbachia bacterium, field data demonstrate that suppression of the male-killing phenotype does not depress parasite frequency. Here we test and verify one hypothesis to explain this apparent paradox - Wolbachia induces a second phenotype, Cytoplasmic Incompatibility (CI), in populations where host suppression has evolved. We further demonstrate that the capacity to induce CI has not evolved de novo, but instead is instantaneously expressed upon the survival of infected males. The significance of these results is threefold: (1) multiple phenotypes can provide Wolbachia with the means to maintain itself in a host following suppression of a single manipulative phenotype; (2) the ability to induce CI can remain hidden in systems in which male-killing is observed, just as the ability to induce male-killing may be obscured in strains exhibiting CI; (3) the evolutionary maintenance of CI in a system in which it is not expressed suggests a functional link with male-killing or other traits under selection. © 2008 The Author(s).",63,18298644,Journal,ar,Article,100,7,7,Hypolimnas bolina | Male-killing | Suppression | Wolbachia,22104,undefined,0,FALSE,230,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/41849125689,SCOPUS_ID:41849125689,2-s2.0-41849125689,Doubly uniparental inheritance (DUI) of mitochondrial DNA in Donax trunculus (Bivalvia: Donacidae) and the problem of its sporadic detection in Bivalvia,Theologidis I.,Evolution,00143820,15585646,62,4,959-970,2008-01-01,April 2008,10.1111/j.1558-5646.2008.00329.x,"Mitochondrial DNA is transmitted maternally in metazoan species. This rule does not hold in several species of bivalves that have two mtDNA types, one that is transmitted maternally and the other paternally. This system of mitochondrial DNA transmission is known as doubly uniparental inheritance (DUI). Here we present evidence of DUI in the clam Donax trunculus making Donacidae the sixth bivalve family in which the phenomenon has been found. In addition, we present the taxonomic affiliation of all species in which DUI is currently known to occur and construct a phylogeny of the maternal and paternal genomes of these species. We use this information to address the question of a single or multiple origins of DUI and to discuss whether failed attempts to demonstrate the presence of DUI in several bivalve species might be due to problems of detection or to genuine absence of the phenomenon. © 2008 The Author(s).",83,18208565,Journal,ar,Article,100,4,4,Biparental inheritance | Bivalve mitochondrial DNA | Origin of DUI | Reversal of transmission route | Tellinoidea,22104,undefined,1,TRUE,231,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449138501,SCOPUS_ID:40449138501,2-s2.0-40449138501,Genetically depauperate but widespread: The case of an emblematic Mediterranean pine,Vendramin G.G.,Evolution,00143820,15585646,62,3,680-688,2008-01-01,March 2008,10.1111/j.1558-5646.2007.00294.x,"Genetic variation is generally considered a prerequisite for adaptation to new environmental conditions. Thus the discovery of genetically depauperate but geographically widespread species is unexpected. We used 12 paternally inherited chloroplast microsatellites to estimate population genetic variation across the full range of an emblematic circum-Mediterranean conifer, stone pine (Pinus pinea L.). The same chloroplast DNA haplotype is fixed in nearly all of the 34 investigated populations. Such a low level of variation is consistent with a previous report of very low levels of diversity at nuclear loci in this species. Stone pine appears to have passed through a severe and prolonged demographic bottleneck, followed by subsequent natural- and human-mediated dispersal across the Mediterranean Basin. No other abundant and widespread plant species has as little genetic diversity as P. pinea at both chloroplast and nuclear markers. However, the species harbors a nonnegligible amount of variation at adaptive traits. Thus a causal relationship between genetic diversity, as measured by marker loci, and the evolutionary precariousness of a species, cannot be taken for granted. © 2007 The Author(s).",118,17983461,Journal,ar,Article,100,8,8,Chloroplast microsatellites | Conservation genetics | Diversity depletion | Human impact | Pinus pinea,22104,undefined,1,TRUE,232,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/40449091039,SCOPUS_ID:40449091039,2-s2.0-40449091039,"Rapid adaptive divergence in new world Achillea, an autopolyploid complex of ecological races",Ramsey J.,Evolution,00143820,15585646,62,3,639-653,2008-01-01,March 2008,10.1111/j.1558-5646.2007.00264.x,"Adaptive evolution is often associated with speciation. In plants, however, ecotypic differentiation is common within widespread species, suggesting that climatic and edaphic specialization can outpace cladogenesis and the evolution of postzygotic reproductive isolation. We used cpDNA sequence (5 noncoding regions, 3.5 kb) and amplified fragment length polymorphisms (AFLPs: 4 primer pairs, 1013 loci) to evaluate the history of ecological differentiation in the North American Achillea millefolium, an autopolyploid complex of ""ecological races"" exhibiting morphological, physiological, and life-history adaptations to diverse environments. Phylogenetic analyses reveal North American A. millefolium to be a monophyletic group distinct from its European and Asian relatives. Based on patterns of sequence divergence, as well as fossil and paleoecological data, colonization of North America appears to have occurred via the Bering Land Bridge during the Pleistocene (1.8 MYA to 11,500 years ago). Population genetic analyses indicate negligible structure within North American A. millefolium associated with varietal identity, geographic distribution, or ploidy level. North American populations, moreover, exhibit the signature of demographic expansion. These results affirm the ""ecotype"" concept of the North American Achillea advocated by classical research and demonstrate the rapid rate of ecological differentiation that sometimes occurs in plants. © 2007 The Author(s).",39,NA,Journal,ar,Article,100,3,3,Achillea | Adaptation | Ecotype | Niche | Phylogeography | Polyploidy | Speciation,22104,undefined,1,TRUE,233,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37849049926,SCOPUS_ID:37849049926,2-s2.0-37849049926,Sperm motility in Mytilus edulis in relation to mitochondrial DNA polymorphisms: Implications for the evolution of doubly uniparental inheritance in bivalves,Jha M.,Evolution,00143820,15585646,62,1,99-106,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00262.x,"Bivalves of the families Mytilidae, Unionidae, and Veneridae have an unusual mode of mitochondrial DNA (mtDNA) transmission called doubly uniparental inheritance (DUI). A characteristic feature of DUI is the presence of two gender-associated mtDNA genomes that are transmitted through males (M-type mtDNA) and females (F-type mtDNA), respectively. Female mussels are predominantly homoplasmic with only the F-type expressed in both somatic and gonadal tissue; males are heteroplasmic with the M-type expressed in the gonad and F-type in somatic tissue for the most part. An unusual evolutionary feature of this system is that an mt genome with F-coding sequences occasionally invades the male route of inheritance (i.e., a ""role reversal"" event), and is thereafter transmitted as a new M-type. Phylogenetic studies have demonstrated that the new or ""recently masculinized"" M-types may eventually replace the older or ""standard"" M-types over time. To investigate whether this replacement process could be due to an advantage in sperm swimming behavior, we measured differences in motility parameters and found that sperm with the recently masculinized M-type had significantly faster curvilinear velocity and average path velocity when compared to sperm with standard M-type. This increase in sperm swimming speed could explain the multiple evolutionary replacements of standard M-types by masculinized M-types that have been hypothesized for the mytilid lineage. However, our observations do not support the hypothesis that DUI originated because it permits the evolution of mitochondrial adaptations specific to sperm performance, otherwise, the evolutionarily older, standard M genome should perform better. © 2007 The Author(s).",33,18039328,Journal,ar,Article,100,5,5,Adaptive evolution | CASA | Computer-assisted sperm analysis | Doubly uniparental inheritance | Mitochondrial DNA transmission | Mytilus,22104,undefined,1,TRUE,234,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37849028010,SCOPUS_ID:37849028010,2-s2.0-37849028010,"Ecological niche conservatism and pleistocene refugia in the thrush-like Mourner, Schiffornis sp., in the neotropics",Peterson A.T.,Evolution,00143820,15585646,62,1,173-183,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00258.x,"Recent studies have increasingly implicated deep (pre-Pleistocene) events as key in the vertebrate speciation, downplaying the importance of more recent (Pleistocene) climatic shifts. This work, however, has been based almost exclusively on evidence from molecular clock inferences of splitting dates. We present an independent perspective on this question, using ecological niche model reconstructions of Pleistocene Last Glacial Maximum (LGM) potential distributions for the Thrush-like Mourner (Schiffornis turdina) complex in the neotropics. LGM distributional patterns reconstructed from the niche models relate significantly to phylogroups identified in previous molecular systematic analyses. As such, patterns of differentiation and speciation in this complex are consistent with Pleistocene climate and geography, although further testing will be necessary to establish dates of origin firmly and unambiguously. © 2007 The Author(s).",143,18005155,Journal,ar,Article,100,2,2,Climate | Ecological niche | Last Glacial Maximum | Pleistocene | Speciation,22104,undefined,1,TRUE,235,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749053065,SCOPUS_ID:37749053065,2-s2.0-37749053065,Accepting evolution,Chinsamy A.,Evolution,00143820,15585646,62,1,248-254,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00276.x,"Poor public perceptions and understanding of evolution are not unique to the developed and more industrialized nations of the world. International resistance to the science of evolutionary biology appears to be driven by both proponents of intelligent design and perceived incompatibilities between evolution and a diversity of religious faiths. We assessed the success of a first-year evolution course at the University of Cape Town and discovered no statistically significant change in the views of students before the evolution course and thereafter, for questions that challenged religious ideologies about creation, biodiversity, and intelligent design. Given that students only appreciably changed their views when presented with ""facts,"" we suggest that teaching approaches that focus on providing examples of experimental evolutionary studies, and a strong emphasis on the scientific method of inquiry, are likely to achieve greater success. This study also reiterates the importance of engaging with students' prior conceptions, and makes suggestions for improving an understanding and appreciation of evolutionary biology in countries such as South Africa with an inadequate secondary science education system, and a dire lack of public engagement with issues in science. © 2007 The Author(s).",33,18067569,Journal,ar,Article,100,2,2,Intelligent design | Science education | Teaching evolution,22104,undefined,1,TRUE,236,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749051223,SCOPUS_ID:37749051223,2-s2.0-37749051223,Phylogenetic and geographic variation in host breadth and composition by herbivorous amphipods in the family ampithoidae,Poore A.,Evolution,00143820,15585646,62,1,21-38,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00261.x,"Predicting the host range for herbivores has been a major aim of research into plant-herbivore interactions and an important model system for understanding the evolution of feeding specialization. Among many terrestrial insects, host range is strongly affected by herbivore phylogeny and long historical associations between particular herbivore and plant taxa. For small herbivores in marine environments, it is known that the evolution of host use is sculpted by several ecological factors (e.g., food quality, value as a refuge from predators, and abiotic forces), but the potential for phylogenetic constraints on host use remains largely unexplored. Here, we analyze reports of host use of herbivorous amphipods from the family Ampithoidae (102 amphipod species from 12 genera) to test the hypotheses that host breadth and composition vary among herbivore lineages, and to quantify the extent to which nonpolar secondary metabolites mediate these patterns. The family as a whole, and most individual species, are found on a wide variety of macroalgae and seagrasses. Despite this polyphagous host use, amphipod genera consistently differed in host range and composition. As an example, the genus Peramphithoe rarely use available macrophytes in the order Dictyotales (e.g., Dictyota) and as a consequence, display a more restricted host range than do other genera (e.g., Ampithoe, Cymadusa, or Exampithoe). The strong phylogenetic effect on host use was independent of the uneven distribution of host taxa among geographic regions. Algae that produced nonpolar secondary metabolites were colonized by higher numbers of amphipod species relative to chemically poor genera, consistent with the notion that secondary metabolites do not provide algae an escape from amphipod herbivory. In contrast to patterns described for some groups of phytophagous insects, marine amphipods that use chemically rich algae tended to have broader, not narrower, host ranges. This result suggests that an evolutionary advantage to metabolite tolerance in marine amphipods may be that it increases the availability of appropriate algal hosts (i.e., enlarges the resource base). © 2007 The Author(s).",67,18039329,Journal,ar,Article,100,3,3,Amphipods | Herbivory | Macroalgae | Plant-animal interactions | Specialization,22104,undefined,0,FALSE,237,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749050142,SCOPUS_ID:37749050142,2-s2.0-37749050142,Relic thermosensitive gene expression in a turtle with genotypic sex determination,Valenzuela N.,Evolution,00143820,15585646,62,1,234-240,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00279.x,"The evolution of sex determination remains one of the most fascinating enigmas in biology. Transitions between genotypic sex determination (GSD) and temperature-dependent sex determination (TSD) have occurred multiple times during vertebrate evolution, however, the molecular basis and consequences of these transitions in closely related taxa remain unresolved. Here I address a critical question: Do species with GSD derived from ancestors possessing TSD retain any ancestral thermal sensitivity in the developmental pathways underlying gonadal differentiation? Results from an expression study of a gene involved in early gonadogenesis in GSD (Apalone mutica) and TSD (Chrysemys picta) turtles, support the hypothesis that Wt1 in A. mutica displays such a relic thermal sensitivity. This retention is likely enabled by Sf1, a gene immediately downstream from Wt1 whose expression is independent of temperature in this species. My results constitute the first empirical evidence of a GSD vertebrate exhibiting thermal sensitivity in the expression of a gene regulating gonadogenesis. This novel finding reveals an undocumented source of raw material for future evolutionary change that may exist in other GSD taxa, and one that enhances the evolutionary potential of the gene networks underlying sexual differentiation and contributes to the astonishing ability of sex-determining mechanisms. © 2007 The Author(s).",38,18053078,Journal,ar,Article,100,1,1,Development | Evolution | Gene network | Gonad | Sexual differentiation | Transcription | Wt1,22104,undefined,0,FALSE,238,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749044450,SCOPUS_ID:37749044450,2-s2.0-37749044450,The evolution of specificity in evolving and coevolving antagonistic interactions between a bacteria and its phage,Poullain V.,Evolution,00143820,15585646,62,1,1-11,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00260.x,"The evolution of exploitative specificity can be influenced by environmental variability in space and time and the intensity of trade-offs. Coevolution, the process of reciprocal adaptation in two or more species, can produce variability in host exploitation and as such potentially drive patterns in host and parasite specificity. We employed the bacterium Pseudomonas fluorescens SBW25 and its DNA phage Φ2 to investigate the role of coevolution in the evolution of phage infectivity range and its relation with phage growth rate. At the phage population level, coevolution led to the evolution of broader infectivity range, but without an associated decrease in phage growth rate relative to the ancestor, whereas phage evolution in the absence of bacterial evolution led to an increased growth rate but no increase in infectivity range. In contrast, both selection regimes led to phage adaptation (in terms of growth rates) to their respective bacterial hosts. At the level of individual phage genotypes, coevolution resulted in within-population diversification in generalist and specialist infectivity range types. This pattern was consistent with a multilocus gene-for-gene interaction, further confirmed by an observed cost of broad infectivity range for individual phage. Moreover, coevolution led to the emergence of bacterial genotype by phage genotype interactions in the reduction of bacterial growth rate by phage. Our study demonstrates that the strong reciprocal selective pressures underlying the process of coevolution lead to the emergence and coexistence of different strategies within populations and to specialization between selective environments. © 2007 The Author(s).",137,18005153,Journal,ar,Article,100,5,5,Coevolution | Experimental evolution | Fitness cost | Gene-for-gene | Generalist | Pathogen | Specialist,22104,undefined,1,TRUE,239,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749039584,SCOPUS_ID:37749039584,2-s2.0-37749039584,"Effects of reproductive compensation, gamete discounting and reproductive assurance on mating-system diversity in hermaphrodites",Harder L.,Evolution,00143820,15585646,62,1,157-172,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00272.x,"Hermaphroditism allows considerable scope for contributing genes to subsequent generations through various mixtures of selfed and outcrossed offspring. The fitness consequences of different family compositions determine the evolutionarily stable mating strategy and depend on the interplay of genetic features, the nature of mating, and factors that govern offspring development. This theoretical article considers the relative contributions of these influences and their interacting effects on mating-system evolution, given a fixed genetic load within a population. Strong inbreeding depression after offspring gain independence selects for exclusive outcrossing, regardless of the intensity of predispersal inbreeding depression, unless insufficient mating limits offspring production. The extent to which selfing evolves under weak postdispersal inbreeding depression depends on predispersal inbreeding depression and the opportunity for resource limitation of offspring production. Mixed selfing and outcrossing is an evolutionarily stable strategy (ESS) if selfed zygotes survive poorly, but selfed offspring survive well, and maternal individuals produce enough ""extra"" eggs that deaths of unviable outcrossed embryos do not impact offspring production (reproductive compensation). Mixed mating can also be an ESS, despite weak lifetime inbreeding depression, if self-mating reduces the number of male gametes available for outcrossing (male-gamete discounting). Reproductive compensation and male-gamete discounting act largely independently on mating-system evolution. ESS mating systems always involve either complete fertilization or fertilization of enough eggs to induce resource competition among embryos, so although reproductive assurance is adaptive with insufficient mating, it is never an ESS. Our results illustrate the theoretical importance of different constraints on offspring production (availability of male gametes, egg production, and maternal resources) for both the course and outcome of mating-system evolution, whereas unequal competition between selfed and outcrossed embryos has limited effect. These results also underscore the significance of heterogeneity in the nature and intensity of inbreeding depression during the life cycle for the evolution of hermaphrodite mating systems. © 2007 The Author(s).",50,18067573,Journal,ar,Article,100,3,3,Inbreeding depression | Mating system | Mixed mating | Outcrossing | Selfing,22104,undefined,1,TRUE,240,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749038315,SCOPUS_ID:37749038315,2-s2.0-37749038315,Asymmetry and polymorphism of hybrid male sterility during the early stages of speciation in house mice,Good J.,Evolution,00143820,15585646,62,1,50-65,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00257.x,"House mice offer a powerful system for dissecting the genetic basis of phenotypes that isolate species in the early stages of speciation. We used a series of reciprocal crosses between wild-derived strains of Mus musculus and M. domesticus to examine F1 hybrid male sterility, one of the primary phenotypes thought to isolate these species. We report four main results. First, we found significantly smaller testes and fewer sperm in hybrid male progeny of most crosses. Second, in some crosses hybrid male sterility was asymmetric and depended on the species origin of the X chromosome. These observations confirm and extend previous findings, underscoring the central role that the M. musculus X chromosome plays in reproductive isolation. Third, comparisons among reciprocal crosses revealed polymorphism at one or more hybrid incompatibilities within M. musculus. Fourth, the spermatogenic phenotype of this polymorphic interaction appears distinct from previously described hybrid incompatibilities between these species. These data build on previous studies of speciation in house mice and show that the genetic basis of hybrid male sterility is fairly complex, even at this early stage of divergence. © 2007 The Author(s).",138,18005156,Journal,ar,Article,100,3,3,Hybridization | Polymorphism | Reproductive isolation | Speciation,22104,R01GM074245,0,FALSE,241,all,All Open Access,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/37749035133,SCOPUS_ID:37749035133,2-s2.0-37749035133,A worldwide polymorphism in Aldehyde dehydrogenase in Drosophila melanogaster: Evidence for selection mediated by dietary ethanol,Fry J.D.,Evolution,00143820,15585646,62,1,66-75,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00288.x,"Clinally varying traits in Drosophila melanogaster provide good opportunities for elucidating the genetic basis of adaptation. Resistance to ethanol, a natural component of D. melanogaster's breeding sites, increases with latitude on multiple continents, indicating that the trait is under selection. Although the well-studied Alcohol dehydrogenase (Adh) polymorphism makes a contribution to the clines, it accounts for only a small proportion of the phenotypic variation. We describe an amino acid replacement polymorphism in Aldehyde dehydrogenase (Aldh), the gene encoding the second enzyme in the ethanol degradation pathway, that shows hallmarks of also contributing to the clines. The derived Aldh allele, like the Adh-Fast allele, increases in frequency in laboratory populations selected for ethanol resistance, and increases in frequency with latitude in wild populations. Moreover, strains with the derived allele have significantly higher ALDH enzyme activity with acetaldehyde (the breakdown product of ethanol) as a substrate than strains with the ancestral allele. As is the case with the Adh-Fast allele, chromosomes with the derived Aldh allele show markedly reduced molecular variation in the vicinity of the replacement polymorphism compared to those with the ancestral allele, suggesting a single, relatively recent origin. Nonetheless, the Aldh polymorphism differs from the Adh polymorphism in that the ethanol-associated allele remains in relatively low frequency in most populations. We present evidence that this is likely to be the result of a trade-off in catalytic activity, with the advantage of the derived allele in acetaldehyde detoxification being offset by a disadvantage in detoxification of other aldehydes. © 2007 The Author(s).",38,18070084,Journal,ar,Article,100,3,3,Adaptation | Molecular evolution | Physiology | Selection - experimental | Selection - natural | Trade-offs,22104,undefined,0,FALSE,242,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37749033720,SCOPUS_ID:37749033720,2-s2.0-37749033720,The genetic basis of sexual dimorphism in birds,Coyne J.,Evolution,00143820,15585646,62,1,214-219,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00254.x,"The genetic basis of sexual dimorphisms is an intriguing problem of evolutionary genetics because dimorphic traits are limited to one sex. Such traits can arise genetically in two ways. First, the alleles that cause dimorphisms could be limited in expression to only one sex at their first appearance. Alternatively, dimorphism alleles could initially be expressed in both sexes, but subsequently be repressed or promoted in only one sex by the evolution of modifier genes or regulatory elements. We investigated these alternatives by looking for the expression of sexually dimorphic traits in female hybrids between bird species whose males show different types of ornaments. If modifier alleles or regulatory elements involved in sex-limited traits are not completely dominant, the modification should break down in female hybrids, which might then show dimorphic traits resembling those seen in males. Of 13 interspecific hybridizations examined, we found not a single instance of the expression of male-limited ornaments in female hybrids. This suggests that male ornaments were sex limited from the outset or that those traits became sex limited through the evolution of dominant modifiers - possibly cis-dominant regulatory elements. Observing hybrid phenotypes is a useful approach to studying the genetics and evolution of dimorphic traits. © 2007 The Author(s).",40,18005159,Journal,ar,Article,100,3,3,Avian evolution | Evolutionary genetics | Gene regulation | Sex limitation | Sexual selection,22104,R01GM058260,0,FALSE,243,NA,NA,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/37749033276,SCOPUS_ID:37749033276,2-s2.0-37749033276,Parallel evolutionary patterns in multiple lineages of Arctic Artemisia L. (Asteraceae),Tkach N.,Evolution,00143820,15585646,62,1,184-198,2008-01-01,January 2008,10.1111/j.1558-5646.2007.00270.x,"Early observers of plant evolution in the Arctic have noted a floristic similarity with temperate alpine regions and a predominance of high ploidy levels. The aim of our study was to survey these and other traits in multiple closely related but independently evolved lineages of Artemisia. Our phylogenetic study was based on 133 taxa using 3′-ETS and ITS, and on data on morphology, karyology, distribution, and ecological preferences. We compared Arctic lineages with sister groups and tested whether patterns were significantly different. We found: (1) Artemisia has independently adapted to Arctic habitats 13-18 times; (2) There were no ecological preferences of putative progenitors that might determine the colonization success in the Arctic, although most sister groups were centered in steppe habitats; (3) Plant height was distinctly reduced in Arctic lineages; (4) Arctic lineages contained no more polyploids than their respective sister groups or taxa from other habitats; (5) Enlarged flower heads have evolved repeatedly, probably for better pollinator attraction. This strategy could be a substitute for polyploidy, which is typical in other Arctic taxa. Stronger pollinator attraction should result in better outcrossing and higher heterozygosity in the offspring, which is among the main effects of polyploidy. © 2007 The Author(s).",64,17976192,Journal,ar,Article,100,5,5,Arctic | Artemisia | Beringia | Intercontinental dispersal | Pollination | Polyploidy,22104,undefined,0,FALSE,244,NA,NA,NA,NA
