@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0042763650,SCOPUS_ID:0042763650,2-s2.0-0042763650,Exogoninae (Polychaeta: Syllidae) del Caribe mexicano con una clave para las especies del Gran Caribe,Ruíz-Ramírez J.,Revista de Biologia Tropical,00347744,49,1,117-140,2001-03-01,March 2001,"This paper identifies the Exogoninae (Syllidae) from the Mexican Caribbean coasts and includes a key to identify all the species recorded from the Grand Caribbean Sea. The classification of the family and the composition of Exogoninae are briefly examined; the correct names of the subfamilies are Syllinae Grube, 1850, Eusyllinae Malaquin, 1893, Autolytinae Malaquin, 1893 and Exogoninae Langerhans, 1879. Exogoninae includes Anguillosyllis Day, 1963, Brania de Quatrefages, 1866, Braniella Hartman, 1963, Exogone Ørsted, 1845, Exogonella Hartman, 1961, Exogonoides Day, 1963, Parapionosyllis Fauvel, 1923, Psammosyllis Westheide, 1990, Spermosyllis Claparède, 1864, and Sphaerosyllis Claparède, 1863. Pseudexogone Augener, 1922, formerly included in the group, is not a syllid; it belongs to Pilargidae. We collected 814 specimens belonging to 3 genera, 3 subgenera and 13 species as Brania (4), Exogone (4) and Sphaerosyllis (5); five new species are described: Brania russelli n. sp, Brania uebelackerae n. sp, Brania westheidei n. sp., Exogone (Exogone) bondi n. sp. and Exogone (Parexogone) sanmartini n. sp. For each species, selected references, diagnostic features, observations on morphological variability, distribution and illustrations are provided; new species also have an english diagnosis. Most abundant species were B. uebelackerae n. sp. (295), S. taylori Perkins (169), E. (E.) dispar Webster (76), and E. (E.) bondi n sp. (72).",18,11795141,Journal,ar,Article,100,2,2,Caribbean Sea | Polychaeta | Syllidae | Taxonomy,13567,undefined,0,FALSE,139
true,https://api.elsevier.com/content/abstract/scopus_id/0042472019,SCOPUS_ID:0042472019,2-s2.0-0042472019,Latencia en semillas de Stylosanthes hamata (Leguminosae) y su relación con la morfología de la cubierta seminal,Castillo R.,Revista de Biologia Tropical,00347744,49,1,287-299,2001-03-01,March 2001,"The seed of Stylosanthes hamata is characterized by it's a high level of dormancy, which is imposed by seed-coat impermeability to water entry (harseededness or hard-seed condition). The level of hardseededness between upper and lower articulations of seven diploid and five tetraploid accessions was studied under tropical conditions. Germination tests on naked seeds (relative humidity: 55-65%, constant temperature: 27-30°C, photoperiod: 12/12 hr) showed that hard-seed percentage was, in most cases, over 85% independent of ploidy level and seed position within the fruit. Histochemical analysis indicated that hardseededness in this species was associated with a completely sealed microphile and hilum. This feature was also associated to: a) an epidermis consisting of a palisade-like layer of macrosclereids, b) a like-line at the outermost region of these cells and c) a high concentration of hydrophobic compounds located all across the seed-coat.",12,11795157,Journal,ar,Article,100,2,2,"Germination | Hard-seed | Hardseededness, dormancy | Morpho-anatomical features | Seed-coat | Stylosanthes hamata",13567,undefined,0,FALSE,140
true,https://api.elsevier.com/content/abstract/scopus_id/0042405020,SCOPUS_ID:0042405020,2-s2.0-0042405020,"Coastal waterbirds of El Chorro and Majahuas, Jalisco, México, during the non-breeding season, 1995-1996",Hernández-Vázquez S.,Revista de Biologia Tropical,00347744,49,1,359-367,2001-03-01,March 2001,"We studied how waterbirds used two small estuaries during the non-breeding season of 1995-1996. These estuaries, El Chorro and Majahuas, were located in the middle of a large span of non-wetland habitat along the Pacific coast of México. Whereas El Chorro was basically a large and open waterbody, Majahuas was a long and narrow corridor flanked by mangroves. The two estuaries had 77 species throughout our study, but shared only 58, due to differences in their habitat. Seabirds comprised 66% of all the birds; grebes, ducks and rails 16%; shorebirds 12% and herons and egrets 5%. During late winter and early spring a very reduced number of migratory species accounted for the dominance of seabirds. Sterna hirundo and Phalacrocorax brasilianus accounted for 40 and 33%, respectively, of all the seabirds. Opening or ċlosure of the estuary mouth at El Chorro affected the bird communities at both sites, by exposing or inundating a large mudflat in that estuary. Overall, however, time of the year was more important in the composition of the bird assemblages. Both estuaries should be considered as a single unit.",11,11795166,Journal,ar,Article,100,2,2,Coastal waterbirds | Jalisco | México | Seasonality,13567,undefined,0,FALSE,141
true,https://api.elsevier.com/content/abstract/scopus_id/0042262525,SCOPUS_ID:0042262525,2-s2.0-0042262525,Revisión taxonómica de especies de las subfamilias Epinephelinae y Serraninae (Pisces: Serranidae) de Chile,Rodrigo Rojas J.,Revista de Biologia Tropical,00347744,49,1,157-171,2001-03-01,March 2001,"A revision of epinepheline (Epinephelinae) and serranine (Serraninae) fishes from the Eastern Chilean South Pacific is presented, based on collections housed in Chile, Peru and the USA. Four species are recognized: Pseudogramma australis pasquensis; Diplectrum conceptions; Paralabrax humeralis and Serranus huacarii. According to literature Paralabrax semifasciatus, Serranus semifasciatus and Prionodes huascarii are relegated to the synonymy of Paralabrax humeralis and Serranus huascarii respectively. Keys for the identification of genera and species are presented, and for each species we provide a diagnosis, remarks on colors, distribution, number of species in each genus and illustration. The keys use easily observed characters for differentiating the four species of the Eastern South Pacific epinepheline and serranine fishes of Chile.",6,11795145,Journal,ar,Article,100,2,2,Chile | Epinephelinae | Serranidae | Serraninae | Southeast Pacific | Systematic | Taxonomy,13567,undefined,0,FALSE,142
true,https://api.elsevier.com/content/abstract/scopus_id/0042262522,SCOPUS_ID:0042262522,2-s2.0-0042262522,"Distribución espacial y temporal de poliquetos (Polychaeta) bénticos de la plataforma continental de Tamaulipas, Golfo de México",Delgado-Blas V.,Revista de Biologia Tropical,00347744,49,1,141-147,2001-03-01,March 2001,"In three oceanographic cruises off southern Tamaulipas (May, July and November, 1992), a total of 102 sediment samples were collected by autonomous diving at depths of 2.5 to 20.5 m, with a cylindrical 4 liter acrylic tube. The samples were sieved (aperture size 0.5 and 1.0 mm). In total, 88 species of polychaete annelids were determined (33 families); 15 species are first records for Mexico and three for the Gulf of Mexico. The dominant species were Paraprionospio pinnata, Scoletoma verrilli, Ceratocephale oculata, Aricidea finitima, Apoprionospio pygmaea, Onuphis eremita oculata and Prionospio cristata; P. pinnata was the most abundant (14.4% of the total). Highest abundance and diversity of species was in May (63 species and 622 organisms), followed by July (48 species and 401 organism); November was lowest (47species and 217 organisms). Most diversity and abundance were found in the sandy bottoms.",10,11795142,Journal,ar,Article,100,1,1,Abundance | Ecology | Gulf of Mexico | Polychaetes | Tamaulipas,13567,undefined,0,FALSE,143
true,https://api.elsevier.com/content/abstract/scopus_id/0041971385,SCOPUS_ID:0041971385,2-s2.0-0041971385,"Morfogénesis de la fase sexual de seis especies mexicanas del género Dryopteris (Dryopteridaceae), parte II",Pérez-Garcia B.,Revista de Biologia Tropical,00347744,49,1,265-278,2001-03-01,March 2001,"The development of the sexual phase of six Mexican species of Dryopteris is described and compared. Spores of all studied species are monolete, ellipsoid and have a rugose surface; the perine is folded, brown to dark brown, with a tubercled outline. Germination pattern is of the Vittaria-type and the development pattern of the prothallia is of the Aspidium-type. Gametangia are of the common type for the leptosporangiate advanced ferns. First leaves of the sporophytes appear 258-265 after sowing and apparently in Dryopteris pseudo-filix-mas the sporophyte have an apogamic origin (80 days). To make a comparative analysis of gametophytic characteristics in the twelve Mexican species and conclude of germination is of the Vittaria-type and development pattern prothallial is of the Aspidium-type, and unicelular trichomes on margin and superficial gametophytic to yield irregular aspect are characteristics to yield unit and characteristic to genera to conform Dryopteridaceae family (sensu Moran 1995) with the exception of Didymochlaena genus.",10,11795155,Journal,ar,Article,100,4,4,Apogamy | Dryopteridaceae | Dryopteris | Gametophytes | Mexico | Morphogenesis | Prothallus | Pteridophyta,13567,undefined,0,FALSE,144
true,https://api.elsevier.com/content/abstract/scopus_id/0041761835,SCOPUS_ID:0041761835,2-s2.0-0041761835,Adaptabilidad ecofisiológica de organismos acuáticos tropicales a cambios de salinidad,Chung K.,Revista de Biologia Tropical,00347744,49,1,9-13,2001-03-01,March 2001,"Physiological response of tropical organisms to salinity changes was studied for some marine, estuarine and freshwater fishes (Astyanax bimaculatus, Petenia karussii, Cyprinodon dearborni, and Oreochromis mossambicus), marine and freshwater crustaceans (Penaeus brasiliensis, Penaeus schmitti and Macrobrachium carcinus), and marine bivalves (Perna perna, Crassostrea rhizophorae, and Arca zebra) collected from Northeast Venezuela. They were acclimated for four weeks at various salinities, and (1) placed at high salinities to determine mean lethal salinity, (2) tested by increasing salinity 5 ‰ per day to define upper lethal salinity tolerance limit, or (3) observed in a saline gradient tank to determine salinity preference. Acclimation level was the most significant factor. This phenomenon is important for tropical aquatic organisms in shallow waters, where they can adapt to high salinity during the dry season and cannot lose their acclimation level at low salinity during abrupt rain. For saline adaptation of tropical organisms, this behavior will contribute to their proliferation and distribution in fluctuating salinity environments.",17,11795174,Journal,ar,Article,100,1,1,Salinity adaptability | Salinity preference | Salinity tolerance,13567,undefined,0,FALSE,145
true,https://api.elsevier.com/content/abstract/scopus_id/0041761824,SCOPUS_ID:0041761824,2-s2.0-0041761824,"Distribución del zooplancton durante flujos de marea opuestos en el complejo lagunar de Chelem, Yucatán, México",Escamilla J.,Revista de Biologia Tropical,00347744,49,1,47-51,2001-03-01,March 2001,"Zooplankton was surveyed in a tropical lagoon system of the northern coast of the Yucatan Peninsula in high tide, December (1998) and low tide, March 1999 (northerlies season). Zooplankton biomass was measured, zooplankters were counted, and copepods were identified and quantified. Despite the fact that both months were influenced by winds from the North, they showed a different salinity gradient which developed a particular structure of the zooplankton community. Biomass tended to be accumulated in certain areas apparently because of the high residence time of water in Chelem, the forcing effect of the northerlies, and of the tidal current. Biomass values suggest a relatively high secondary production when compared with other systems of the Yucatan Peninsula. The distribution of the copepods Acartia lilljeborgii and A. tonsa is related to saline conditions and tidal flow. The overall faunistic and hydrologic data suggest that even during a single climatic season, the zooplankton community shows strong changes due to mesoscale hydrological processes.",12,11795169,Journal,ar,Article,100,3,3,Copepods | Tides | Tropical | Zooplankton,13567,undefined,0,FALSE,146
true,https://api.elsevier.com/content/abstract/scopus_id/0041761746,SCOPUS_ID:0041761746,2-s2.0-0041761746,Germinación de semillas de Caesalpinia paraguariensis (Fabaceae): Agentes escarificadores y efecto del ganado,Baes P.O.,Revista de Biologia Tropical,00347744,49,1,301-304,2001-03-01,March 2001,"The tree Caesalpinia paraguariensis grows in the Chaco region, Argentina. Fruits are indehiscent with many seeds. This species is an important source of wood and the fruits are consumed by cattle in Salta province. We studied seed germination under chemical, mechanical and biological scarification. Seeds from controls (without scarification) and those with biological scarification had a smaller (and similar) germination rate. The non-germinated seeds from biological treatments were mechanically scarified and their germination rate was similar to others under the mechanical treatment. Passage by digestive tracts would not enhance germination because viable seeds are still dormant due to their hard coats.",5,11795158,Journal,ar,Article,100,4,4,Argentina | Caesalpinia paraguariensis | Cattle | Dormancy | Scarification | Seed germination,13567,undefined,0,FALSE,147
true,https://api.elsevier.com/content/abstract/scopus_id/0041695774,SCOPUS_ID:0041695774,2-s2.0-0041695774,"Ictiofauna de la Bahía de Navidad, Jalisco, México",Aguilar-Palomino B.,Revista de Biologia Tropical,00347744,49,1,173-190,2001-03-01,March 2001,"A check-list and the relative abundance of the ichthyofauna from Bahia de Navidad, Jalisco, Mexico is presented. This poorly known area of the eastern Tropical Pacific ocean is characterized by its great fish diversity. A total of 245 fish species (163 genera, 72 families) were collected during the 1994-1995 annual cycle. Vouchers were deposited in Centro de Ecologia Costera, Universidad de Guadalajara. The most important families in number of species were Carangidae (20 species), Haemulidae (20), Serranidae (17), Sciaenidae (13) and Lutjanidae (8); 20 species represented 85 % and 80 % of relative abundance and biomass respectively. Microlepidotus brevipinnis, Caranx caninus, Caranx caballus, Kiphosus analogus and Caranx sexfasciatus, were the dominant species. Most fish species collected in Bahia de Navidad have zoogeographical affinity with the Panamic Province (65%), and in lesser proportion with the Eastern Pacific Ocean (19%), Circumtropical (7%), Mexican Province (5%), Indo-Pacific Ocean (3%) and Gulf of California (0.4%). The great ichthyological affinity between the study area and the southern Gulf of California suggests an extension of the of Gulf southern limit.",16,11795146,Journal,ar,Article,100,4,4,Bahia de Navidad | Ichthyofauna | Ichthyogeography | Jalisco | México,13567,undefined,0,FALSE,148
true,https://api.elsevier.com/content/abstract/scopus_id/0041695759,SCOPUS_ID:0041695759,2-s2.0-0041695759,"Ampliación de ámbito de 32 macroalgas de Isla Mujeres, Quintana Roo, México",Hendrickx M.E.,Revista de Biologia Tropical,00347744,49,1,391-398,2001-03-01,March 2001,"A marine algae survey in Bajo Pepito, Isla Mujeres, Quintana Roo, Mexico from February 1997 to January 1998, produced six new algal records for the Mexican Atlantic, 11 for the Yucatan Peninsula, 14 for Quintana Roo State and 32 for Isla Mujeres. The relativelly high number of new records may be caused by methodology because nearly all the previous records were from intertidal zones, whereas this study was carried out in a subtidal zone.",6,NA,Journal,ar,Article,100,1,1,Mexican Atlantic | New records | Subtidal | Yucatan Peninsula,13567,undefined,0,FALSE,149
true,https://api.elsevier.com/content/abstract/scopus_id/0035296565,SCOPUS_ID:0035296565,2-s2.0-0035296565,"A new rabbit species (Sylvilagus, Mammalia: Leporidae) from the lowlands of Venezuela",Durant P.,Revista de Biologia Tropical,00347744,49,1,369-381,2001-03-01,March 2001,"A new species of Venezuelan rabbit of the genus Sylvilagus from Fundo Millano (08° 46′N and 69° 56′W) and Chorrosco Bajo (08° 05′N and 69° 18′W), between 190 and 120 masl, state of Barinas, is described based on: 1. Body and skull measurements. 2. Coloration patterns of the pelage. 3. Arrangement and length of the color hair bands of dorsal, lateral, ventral nuchal, and gular patches. Body and cranial measurements, and some color patterns of the new species, Sylvilagus varynaensis, were compared with those of the closest relative groups such as S. brasiliensis (from Venezuela and Brazil), S. b. meridensis from the Venezuelan paramos, and three of the most representative groups of S. floridanus (S. f. continentis, S. f. orinoci, and S. f. valenciae). Most of the values recorded for these parameters were significally higher for the new species (P < 0.005; Student ""t"" test). Cluster and principal components analysis of the data recorded for cranial characteristics indicated that S. varynaensis is the largest and darkest of the known Venezuelan rabbits, with a broader elongated skull and a different arrangement of the color hair bands.",7,11795167,Journal,ar,Article,100,2,2,Cluster analysis | Neotropics | New species | Rabbits | Sylvilagus skull measuments | Venezuela,13567,undefined,0,FALSE,150
true,https://api.elsevier.com/content/abstract/scopus_id/0035296394,SCOPUS_ID:0035296394,2-s2.0-0035296394,Sex ratio and breeding of white-lipped peccaries Tayassu pecari (Artiodactyla: Tayassuidae) in a Costa Rican rain forest,Altrichter M.,Revista de Biologia Tropical,00347744,49,1,383-389,2001-03-01,March 2001,"White-lipped peccaries are non-seasonal breeders in South America, but little is known about their reproduction in Central America. There are few studies about the sex ratio of this species in the field. We studied the reproduction and sex ratio of white-lipped peccaries during 200 hours of field observation of four radiomarked and two unmarked herds, from July 1996 to April 1997, in Corcovado National Park, Costa Rica. Sex ratio data of three additional, radiomarked herds observed in 1998 were also included. We recorded numbers of mountings, presence of newborns and numbers of nursing interactions. The peccaries showed a distinct reproductive seasonality, with one mating peak in February and another in July. The greatest number of newborns and the peak in nursing activity were observed during July and August, when fruit availability for the peccaries was high. The adult sex ratio was significantly female biased (1.4:1 - 1.8:1), also in contrast with South American populations.",12,11795168,Journal,ar,Article,100,4,4,Corcovado | Costa Rica | Mating | Nursing | Reproduction | Sex ratio | Tayassu pecari | White-lipped peccary,13567,undefined,0,FALSE,151
true,https://api.elsevier.com/content/abstract/scopus_id/0035296363,SCOPUS_ID:0035296363,2-s2.0-0035296363,"Short-term aggressive behavior in scleractinian corals from La Blanquilla reef, Veracruz Reef System",Ferriz-Domínguez N.,Revista de Biologia Tropical,00347744,49,1,67-75,2001-03-01,March 2001,"The short-term aggressive behavior of scleractinian corals from La Blanquilla Reef, Veracruz Reef System, Gulf of Mexico was determined. Unilateral aggression, bilateral aggression and indifference were observed through experimental interspecific encounters in situ, in aquarium conditions and through direct observation of natural encounters on the reef. Species were characterized as highly aggressive, moderately aggressive and not very aggressive establishing a hierarchy with two competitive rings representing similar aggressive abilities among some species. Most observations of aggression were of extracoelenteric digestion. Mussa angulosa was the most aggressive species and Oculina diffusa the least. Apparently there is a direct relationship among aggressiveness and relative coverage as three of the most abundant corals at dephts of 4-9 m Montastraea cavernosa, Colpophyllia natans and Montastraea annularis, are all highly aggressive, have massive growth and have a high relative coverage. Siderastrea siderea is the only dominant species that was not ranked as highly aggressive; its high coverage is due to other reasons.",9,11795171,Journal,ar,Article,100,2,2,Aggression | Behavior | Coral | Scleractinian | Veracruz,13567,undefined,0,FALSE,152
true,https://api.elsevier.com/content/abstract/scopus_id/0035296339,SCOPUS_ID:0035296339,2-s2.0-0035296339,Last instar larva of Penepodium dubium (Hymenoptera: Sphecidae),Buys S.C.,Revista de Biologia Tropical,00347744,49,1,329-332,2001-03-01,March 2001,"The last instar larva of Penepodium dubium is described from southeastern Brazil. This is the first description of an immature stage of the genus Penepodium. The larva of P. dubium is similar to those of Podium, but it can be distinguished from the species of this genus by the presence of depressions on the front and clypeus, and lack of brownish blotched areas on the head. The cocoon of Penepodium seems to be unique among those of Sceliphrini in bearing a nipple-like projection at one end.",8,11795163,Journal,ar,Article,100,1,1,Brazil | Digger wasp | Hymenoptera | Larva | Penepodium dubium | Sphecidae | Taxonomy,13567,undefined,0,FALSE,153
true,https://api.elsevier.com/content/abstract/scopus_id/0035296338,SCOPUS_ID:0035296338,2-s2.0-0035296338,"Plantas hospederas de Aphis gossypii (Aphididae), vector de virus del melón Cucumis melo (Cucurbitaceae) en Costa Rica",Sánchez M.V.,Revista de Biologia Tropical,00347744,49,1,305-311,2001-03-01,March 2001,"Plant species associated with commercial melon crops and surrounding areas were examined to identity the natural host plants of Aphis gossypii Glover. The study was conducted in two farms located in different melon production areas and plant life zones of Costa Rica. Plant species diversity, percent coverage and distribution over time were recorded during one year. Differences between locations were observed. A total of 86 plant species (49 families) and 72 plant species (40 families) were identified associated to the crop in farms A and B, respectively. In both farms a total of 24 species plants (16 families) were colonized by A. gossypii and 16 (10 families) are new reports of host plant species for this aphid. The new reports are: Justicia comata, Tetramerium nervosum, Alternanthera pubiflora, Cassia massoni, C. reticulata, Cleome viscosa, C. spinosa, Croton argenteus, Caperonia palustris, Chamaesyce gyssopilopia, Phyllantus amarus, Sida decumbens, Ludwigia erecta, Passiflora foetida, Guazuma ulmifolia and Corchorus orinocensis.",8,11795159,Journal,ar,Article,100,3,3,Aphids host plants | Cucumber mosaic virus | Cucurbitaceae | Papaya ringspot virus | Watermelon mosaic virus-2 | Zucchini mosaic virus,13567,undefined,0,FALSE,154
true,https://api.elsevier.com/content/abstract/scopus_id/0035296306,SCOPUS_ID:0035296306,2-s2.0-0035296306,Population structure and ecology of a tropical rare rhizomatous species of teosinte Zea diploperennis (Gramineae),Sánchez-Velásquez L.,Revista de Biologia Tropical,00347744,49,1,249-258,2001-03-01,March 2001,"One of the objectives of the Sierra de Manantlán Biosphere Reserve (Jalisco, México) is the conservation in situ of the teosinte Zea diploperennis Iltis, Doebley, Guzman & Pazzi. Zea diploperennis is perennial, shade intolerant and its 1-3 m shoots are architecturally similar to maize. Clonal growth is of the phalanx type. Genets are iteroparous (modules semelparous). The demography of seven module and genet populations was studied in seven sites representing three stages of old-field succession. Seven permanent one-meter-square plots were randomly established in each site. All genets initially present and those that became established during our study were mapped and labeled according to year of establishment The magnitude of demographic fluctuations was greater in module populations. Genet population dynamics followed a seasonal rhythm with a maximum population size obtained at the onset of the rainy season. A relation was documented between percent annual mortality of a cohort and its age: the younger the cohort, the greater the mortality. This was a statistically significant relationship, Y = [sin(-0.288x + 1.657)]2 (r = 0.92, p < 0.01), where is proportion annual mortality of genets and is the age of the cohort. The maximum rates of genet mortality occurred during the rainy season when population densities were greatest. As a consequence, we postulate that competition occurs principally during the rainy season. Linear relationships were observed between rate of population increase of genets versus old-field successional stage and soil type. Those areas with poor soil (Ultisol), degraded soil or soils with similar physical characteristics could be rehabilitated by introducing Z. diploperennis. Such rehabilitation would achieve two distinct objectives, promote propagation of this rare endemic and reclaim areas that are susceptible to erosion and further degradation.",2,11795153,Journal,ar,Article,100,3,3,Initial seedling recruitment | Manantlán | México | Population structure | Rehabilitation | Teosinte | Zea diploperennis,13567,undefined,0,FALSE,155
true,https://api.elsevier.com/content/abstract/scopus_id/0035296161,SCOPUS_ID:0035296161,2-s2.0-0035296161,"Diet seasonality and food overlap among fishes of the upper Orituco stream, northern Venezuela",Ortaz M.,Revista de Biologia Tropical,00347744,49,1,191-197,2001-03-01,March 2001,"The diets of four diurnal fish species (Creagrutus bolivari, Knodus deuterodonoides, Knodus sp. and Poecilia reticulata) were examined during a year in the Orituco stream at northern Venezuela. The fishes were sampled monthly from February 1991 to March 1992 (except October 1991 and February 1992) in the stream main channel with a beach seine and a cast net. Diet is reported as frequency of ocurrence and numeric proportion because variation in prey sizes was small. Non-parametric statistical tests were applied. A total of 18 distinct prey items were found in stomachs. The diet of these fishes consisted of aquatic insects (Coleoptera, Diptera, Hemiptera, Odonata, Plecoptera and Trichoptera), allochthonous plant matter (fragments of leaves and seeds), microalgae (Chlorophyta and Bacillariophyceae) and terrestrial arthropods (Coleoptera, Diptera, Hymenoptera and Arachnida). The low percentage of empty guts and the high fullness percentage of guts suggest that food was always abundant. Aquatic insects were more important in the dry season (November-April) while plant matter and terrestrial arthropods increased in the wet season (May-October). The Proportional Similarity Measure (PS) was high between characid species and low between characids and P. reticulata in the dry season. PS decreased during the wet season because of a reduction in aquatic insect consumption. The seasonal diet shift indicated the greater importance of allochthonous food only in the wet season.",8,11795147,Journal,ar,Article,100,1,1,Characidae | Creagrutus bolivari | Knodus deuterodonoides | Orituco stream | Poecilia reticulata | Poecilidae | Stomach content analysis | Tropical fishes | Venezuela,13567,undefined,0,FALSE,156
true,https://api.elsevier.com/content/abstract/scopus_id/0035296149,SCOPUS_ID:0035296149,2-s2.0-0035296149,"Fitogeografía de ecosistemas secos en la meseta de ignimbritas de Guanacaste, Costa Rica",Vargas Ulate G.,Revista de Biologia Tropical,00347744,49,1,227-238,2001-03-01,March 2001,"The dry ecosystems in the ignimbrite meseta of Guanacaste, northwest Costa Rica is mapped. Plant community distribution is intimately related to the type of relief, soils and humidity. In the upper parts of the meseta, characterised by soils which are stony, sandy, and acidic, herbacious vegetation such as savanna and edaphic steppe is dominant. By contrast,woodland is found on the deep and organically rich soils of the valley floors. Within the herbaceous formations dwarf varieties of Byrsonima crassifolia (nance), Curatella americana (raspa guacal) and Quercus oleoides (encino) are found because of the acid and infertile soils.",6,11795151,Journal,ar,Article,100,1,1,Dry ecosystems | Phytogeography | Savannes | Soils | Vegetation map,13567,undefined,0,FALSE,157
true,https://api.elsevier.com/content/abstract/scopus_id/0035296148,SCOPUS_ID:0035296148,2-s2.0-0035296148,Composición florística y estructura de un bosque húmedo premontano en el Valle Central de Costa Rica,Alfredo Cascante M.,Revista de Biologia Tropical,00347744,49,1,213-225,2001-03-01,March 2001,"The floristic composition and structure of a premontane moist forest remnant were studied in the El Rodeo Protected Zone, Central Valley of Costa Rica. Three one-hectare plots were established in the non-disturbed forest, and all trees with a diameter at breast height (dbh) of 10 cm or greater were marked, measured and identified. The plots were located within a radius of 500 m from each other. A total of 106 tree species were recorded in the three plots. Average values: species richness 69.6 species ha-1, abundance 509 individuals ha-1, basal area 36.35 m2 ha-1. Total diversity was 3.54 (Shannon Index, H'), and the species similarity among the plots ranged between S=0.68 and 0.70 (Sørensen Similarity Index). Most tree species are represented by few individuals (five or less). There is a lack of emergent trees and arborescent palms in the forest canopy. According to the Familial Importance Value, Moraceae, followed by Fabaceae, Lauraceae, and Sapotaceae, largely dominates this forest. Pseudolmedia oxyphillaria (Moraceae) is the dominant species (Importance Value Index), accounting for 25% of all the marked trees in the plots, followed by Clarisia racemosa (Moraceae), Heisteria concinna (Olacaceae), and Brosimum alicastrum (Moraceae). The size class distributions were similar among plots, and in general followed the expected J-inverted shape. Differences in tree abundance, floristic composition, and spatial distribution of some species among the plots suggest heterogeneity of this ecosystem's arborescent vegetation. Moreover, it is an important natural reservoir for the conservation of rare and endangered tree species in a national level. Using these results as a baseline, this study should start a long term monitoring of the structure and composition of this very reduced and fragmented ecosystem.",10,11795150,Journal,ar,Article,100,2,2,Costa rica | Forest composition | Forest ecology | Forest structure | Moist Premontane Forest | Tree diversity,13567,undefined,0,FALSE,158
true,https://api.elsevier.com/content/abstract/scopus_id/0035296096,SCOPUS_ID:0035296096,2-s2.0-0035296096,Subterranean structures and mycotrophy of the achlorophyllous Dictyostega orobanchoides (Burmanniaceae),Imhof S.,Revista de Biologia Tropical,00347744,49,1,239-247,2001-03-01,March 2001,"Plants of Dictyostega orobanchoides arise from about 1 mm thick rhizomes, which are densely covered by sessile, imbricate, peltate scale leaves. The resulting interfoliar spaces are inhabited by fungal hyphae up to 6 μm thick, often developing vesicle-like bladders. The fungus also colonizes the tissue of the scale leaves, inter-as well as intracellularly, forming vesicles but no arbuscules, and it even penetrates the vascular bundles of the leaves. The rhizome itself does not become infected. The 200 μm thick roots emerge from the rhizome and have a 2-layered cortex and voluminous rhizodermis, which both are delicate and often disrupted or missing. In contrast, the strongly reinforced, tertiary endodermis and the central cylinder are durable and have a considerable tensile strength. Although the roots grow through the hyphal masses in the interfoliar spaces when emerging from the rhizome, they only become infected from the rhizosphere. A collar of rhizomogenous tissue hinders the interfoliar hyphae from direct contact to the roots. Only within the rhizodermis, the mycorrhizal fungus builds coils of heteromorphic hyphae, arbuscule-like structures, and vesicles. Hence, the mycorrhiza in D. orobanchoides is assigned to the arbuscular mycorrhiza. It is hypothezised, that the ephemeral mycorrhizal tissue combined with the durable vascular system of the roots is a strategy to avoid the high costs of protecting the large rhizodermal surface area. The rhizomogenous collar is explained as an extra protection to the tender, young roots, when emerging from the rhizome. The necessity to include other subterranean plant organs along with the roots in future mycorrhizal studies is emphasized.",24,11795152,Journal,ar,Article,100,1,1,Arbuscular mycorrhiza | Burmanniaceae | Dictyostega | Myco-heterotrophy | Rhizome structures | Root structures,13567,undefined,0,FALSE,159
true,https://api.elsevier.com/content/abstract/scopus_id/0035296084,SCOPUS_ID:0035296084,2-s2.0-0035296084,"Biología floral y polinizadores de Trichocereus pasacana (Cactaceae) en el parque nacional los cardones, Argentina",De Viana M.,Revista de Biologia Tropical,00347744,49,1,279-285,2001-03-01,March 2001,"Many columnar cacti are bat pollinated. It has been suggested that this kind of pollination would be more important in tropical than in temperate regions where flowers are open only one night. Thrichocereus pasacana produces big and resistant white flowers. We analyzed flower characteristics, floral cycle, stigmatic receptivity, nectar production, pollen presence and floral visitors in a T. pasacana population at National Park Los Cardones (Salta, Argentina) in November 1997. Flower features were constant between individuals of the population. Flowers start opening at evening and anthesis time is from 18 to 40 hs. The estigma was receptive throughout the floral cycle. Anther dehiscence occurs with flower opening. Nectar production was highest between 18 to 24hs. Although T. pasacana are open during the night, floral visitors are diurnal. The most frequent was Xylocopa sp. In the study area, nectarivorous bats were not detected. The morphological features of T. pasacana flowers were similar but bigger compared to other columnar cacti. Anthesis time was also longer while nectar production was lower. T. pasacana pollination at National Park Los Cardones is done by bees.",17,11795156,Journal,ar,Article,100,5,5,Bees | Cactaceae | Columnar cacti | Floral biology | Pollination | Trichocereus,13567,undefined,0,FALSE,160
