@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0031939433,SCOPUS_ID:0031939433,2-s2.0-0031939433,Bilateral symmetry and sexual selection: A meta-analysis,Møller A.P.,American Naturalist,00030147,151,2,174-192,1998-03-19,1998,10.1086/286110,315,Journal,ar,Article,100,2,2,Developmental instability | Fluctuating asymmetry | Mate choice | Meta-analysis | Secondary sexual characters | Sexual selection,12604,undefined,0,FALSE,94,"A considerable body of primary research has accumulated over the last 10 yr testing the relationship between developmental instability in the form of fluctuating asymmetry and performance of individuals in mating success itself or sexual attractiveness. This research comprises 146 samples from 65 studies of 42 species of four major taxa. We present the results of a meta-analysis of these studies, which demonstrates that there is indeed an overall significant, moderate negative relationship: for studies, the overall mean Pearson's r or effect size = -.42, P < .0005; for species, the overall mean r = -.34, .01 < P < .025. Based on calculated fail-safe numbers, the effect-size estimates are highly robust against any publication or reporting bias that may exist. There is considerable evidence that the magnitude of the negative correlation between fluctuating asymmetry and success related to sexual selection is greater for males than for females, when a secondary sexual trait rather than an ordinary trait is studied, with experimentation compared with observation, and for traits not involved with mobility compared with traits affecting mobility. There is also limited evidence that higher taxa may differ in effect size and that intensity of sexual selection negatively correlates with effect size.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031937741,SCOPUS_ID:0031937741,2-s2.0-0031937741,"Birds' tails as signaling devices: Markings, shape, length, and feather quality",Fitzpatrick S.,American Naturalist,00030147,151,2,157-173,1998-03-19,1998,10.1086/286109,65,Journal,ar,Article,100,1,1,Coloration | Handicaps | Quality indicators | Sexual selection | Signals | Tail shape,12604,undefined,0,FALSE,95,"While exaggerated length and ornamental shapes are confirmed sexually selected tail traits in birds, the signal function of tail markings has received less study. Signal roles for tail markings as amplifiers of length, shape, and feather quality are discussed, and the role of tail markings as feather-quality handicaps is proposed: absence of melanin increases damage and abrasion. Predicted correlations of tail markings with other tail traits are derived for these signal roles. A comparative study of the relationships between these tail traits in an entire avifauna, the western Palearctic, tested the predictions. Tail displays were present in nearly 80% of species, associated with greater long-tailedness, but not all displayed tails had markings or ornamental shape. The incidence of marks across tail shapes and the combinations of marks indicate that tail markings act as handicaps or amplifying handicaps of tail feather quality. Tail elongation and ornamental shapes could act as additional handicaps of feather quality-that is, they could be multipurpose signals. Incorporation of revealing indicators such as feather damage and associated handicap and/or amplifying traits may allow a reduction in the cost of signaling while maintaining signal reliability and, hence, influence sexual selection in complex signaling systems.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031915054,SCOPUS_ID:0031915054,2-s2.0-0031915054,Why do all host species not show defense against avian brood parasitism: Evolutionary lag or equilibrium?,Takasu F.,American Naturalist,00030147,151,2,193-205,1998-03-19,1998,10.1086/286111,46,Journal,ar,Article,100,1,1,Arian brood parasitism | Brown-headed cowbird | Common cuckoo | Host defense | Specialized and generalized parasite,12604,undefined,0,FALSE,96,"Avian brood parasitism reduces the reproductive success of hosts and is therefore expected to select for host defenses against parasitism, such as an ability to reject parasitic eggs. Field studies have shown that some hosts recognize and reject parasitism, whereas others do not, and the degree of the defense varies from population to population. One long-standing debate concentrates on the differences in the distribution of host defenses observed in hosts parasitized by the brown-headed cowbird and the common cuckoo. The cowbird's hosts show either few or nearly perfect defenses, whereas the cuckoo's hosts have defenses varying from none to complete, with most falling in between the two extremes. To explore the mechanisms underlying this pattern, I constructed a mathematical model in which host defense is assumed to be genetically determined and analyzed how the host defense is established under parasitic pressure. The model shows that differences in the defense-level distribution can be attributed to the difference in the parasite's breeding strategy, generalized or specialized: hosts parasitized by generalists show perfect, none, or intermediate levels of the defense depending on the host abundances, whereas hosts parasitized by specialists always exhibit either none or intermediate levels of the defense if the parasite lacks counterdefenses such as egg mimicry. This result provides a testable explanation for the existence of accepter species of the brown-headed cowbird, which might reconcile the previously conflicting hypotheses.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031913582,SCOPUS_ID:0031913582,2-s2.0-0031913582,Populational heritability: Empirical studies of evolution in metapopulations,Wade M.,American Naturalist,00030147,151,2,135-147,1998-03-19,1998,10.1086/286107,21,Journal,ar,Article,100,2,2,Interdemic selection | Metapopulation | Populational heritability | Shifting balance theory,12604,undefined,0,FALSE,97,"Using demes from experimental metapopulations of the flour beetle, Tribolium castaneum, we investigated phase 3 of Wright's shifting balance process. Using parent demes of high, intermediate, and low mean fitness, we experimentally modeled migration of varying amounts from demes of high mean fitness into demes of lower mean fitness (like phase 3) as well as the reciprocal (the opposite of phase 3). In natural populations, some migration among demes occurs independently of deme fitness. In this case, demes of high mean fitness are likely to receive migrants from demes of lower mean fitness; these effects might limit the effectiveness of phase 3 but have not been studied experimentally. We estimated the populational heritability of mean fitness by the regression of offspring deme means on the weighted parental means and found moderate levels of demic heritability one (0.641-0.690) and two (0.518-0.552) generations after migration. We discuss our findings in relation to the role of interdemic migration in 'adaptive peak shifts' in metapopulations and the controversies over group selection and the units of inheritance.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031889279,SCOPUS_ID:0031889279,2-s2.0-0031889279,A genetic polymorphism maintained by natural selection in a temporally varying environment,Borash D.,American Naturalist,00030147,151,2,148-156,1998-03-19,1998,10.1086/286108,96,Journal,ar,Article,100,4,4,Ammonia | Density-dependent selection | Drosophila melanogaster | Nitrogen wastes | Urea,12604,undefined,0,FALSE,98,"Environments that are crowded with larvae of the fruit fly, Drosophila melanogaster, exhibit a temporal deterioration in quality as waste products accumulate and food is depleted. We show that natural selection in these environments can maintain a genetic polymorphism with one group of genotypes specializing on the early part of the environment and a second group specializing on the late part. These specializations involve trade-offs in fitness components. The early types emerge first from crowded cultures and have high larval feeding rates, which are positively correlated with competitive ability but exhibit lower absolute viability than the late phenotype, especially in food contaminated with the nitrogenous waste product, ammonia. The late emerging types have reduced feeding rates but higher absolute survival under conditions of severe crowding and high levels of ammonia. Organisms that experience temporal variation within a single generation are not uncommon, and this model system provides some of the first insights into the evolutionary forces at work in these environments.",all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0031889278,SCOPUS_ID:0031889278,2-s2.0-0031889278,Resolving discrepancies between deterministic population models and individual-based simulations,Wilson W.,American Naturalist,00030147,151,2,116-134,1998-03-19,1998,10.1086/286106,120,Journal,ar,Article,100,1,1,Individual-based models | Long-range dispersal | Predator-prey theory | Spatial dynamics | Stochasticity,12604,undefined,0,FALSE,99,"This work ties together two distinct modeling frameworks for population dynamics: an individual-based simulation and a set of coupled integrodifferential equations involving population densities. The simulation model represents an idealized predator-prey system formulated at the scale of discrete individuals, explicitly incorporating their mutual interactions, whereas the population-level framework is a generalized version of reaction-diffusion models that incorporate population densities coupled to one another by interaction rates. Here I use various combinations of long-range dispersal for both the offspring and adult stages of both prey and predator species, providing a broad range of spatial and temporal dynamics, to compare and contrast the two model frameworks. Taking the individual-based modeling results as given, two examinations of the reaction-dispersal model are made: linear stability analysis of the deterministic equations and direct numerical solution of the model equations. I also modify the numerical solution in two ways to account for the stochastic nature of individual-based processes, which include independent, local perturbations in population density and a minimum population density within integration cells, below which the population is set to zero. These modifications introduce new parameters into the population-level model, which I adjust to reproduce the individual-based model results. The individual-based model is then modified to minimize the effects of stochasticity, producing a match of the predictions from the numerical integration of the population-level model without stochasticity.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85088002018,SCOPUS_ID:85088002018,2-s2.0-85088002018,Using spatially explicit models to characterize foraging performance in heterogeneous landscapes,Grünbaum D.,American Naturalist,00030147,151,2,97-115,1998-01-01,1998,10.2307/2463569,0,Journal,ar,Article,100,1,1,Area-restricted search | Coccinella septempunctata | Random walk | Spatial statistics,12604,undefined,0,FALSE,100,"The success of most foragers is constrained by limits to their sensory perception, memory, and locomotion. However, a general and quantitative understanding of how these constraints affect foraging benefits, and the trade-offs they imply for foraging strategies, is difficult to achieve. This article develops foraging performance statistics to assess constraints and define trade-offs for foragers using biased random walk behaviors, a widespread class of foraging strategies that includes area-restricted searches, kineses, and taxes. The statistics are expected payoff and expected travel time and assess two components of foraging performance: how effectively foragers distinguish between resource-poor and resourcerich parts of their environments and how quickly foragers in poor parts of the environment locate resource concentrations. These statistics provide a link between mechanistic models of individuals' movement and functional responses, population-level models of forager distributions in space and time, and foraging theory predictions of optimal forager distributions and criteria for abandoning resource patches. Application of the analysis to area-restricted search in coccinellid beetles suggests that the most essential aspect of these predators' foraging strategy is the ""turning threshold,"" the prey density at which ladybirds switch from slow to rapid turning. This threshold effectively determines whether a forager exploits or abandons a resource concentration. Foraging is most effective when the threshold is tuned to match physiological or energetic requirements. These performance statistics also help anticipate and interpret the dynamics of complex spatially and temporally varying forager-resource systems. © 1998 by The University of Chicago. All rights reserved.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85088001279,SCOPUS_ID:85088001279,2-s2.0-85088001279,Developmental stability and fitness: The evidence is not quite so clear,Clarke G.M.,American Naturalist,00030147,152,5,762-776,1998-01-01,1998,10.2307/2463854,0,Journal,ar,Article,100,1,1,Developmental stability | Fitness | Fluctuating asymmetry,12604,undefined,0,FALSE,101,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031967530,SCOPUS_ID:0031967530,2-s2.0-0031967530,Reproductive roles in the cooperatively breeding acorn woodpecker: Incest avoidance versus reproductive competition,Koenig W.,American Naturalist,00030147,151,3,243-255,1998-01-01,1998,10.1086/286115,94,Journal,ar,Article,100,3,3,Acorn woodpecker | Cooperative breeding | Incest avoidance | Reproductive competition,12604,undefined,0,FALSE,102,"Incest is rare in the cooperatively breeding acorn woodpecker (Melanerpes formicivorus) despite a polygynandrous mating system in which nearly all group members are close relatives. Here we test the relative importance of avoiding matings between close relatives (incest avoidance) and within-sex competition for breeding opportunities (reproductive competition) in determining the mating system of acorn woodpeckers by examining how reproductive roles change following breeding vacancies. In 83% of cases in which helpers of the same sex were present in the group, reproductive vacancies were resolved when new unrelated immigrants filled the vacancy to the exclusion of resident same-sex helpers, who generally emigrated or did not breed while they remained in the group. Helpers of the opposite sex, especially when male, were significantly more likely to remain in their natal group and in about half the cases inherited and bred following reproductive vacancies. This result was not explainable by reproductive competition, since the number of immigrants was often less than or equal to the number of same-sex helpers in the group. Apparent incest resulted in 5% of cases. The time required to resolve reproductive vacancies was significantly longer for groups with helpers of the same sex as the vacancy. These results confirm that both incest avoidance and reproductive competition are important factors determining reproductive roles within groups of this highly social species.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031956433,SCOPUS_ID:0031956433,2-s2.0-0031956433,Paternity and multiple signaling: Effects of a secondary sexual character and song on paternity in the barn swallow,Moller A.,American Naturalist,00030147,151,3,236-242,1998-01-01,1998,10.1086/286114,125,Journal,ar,Article,100,5,5,Attractiveness | Handicaps | Hirundo rustica | Mate choice | Sexual selection | Sperm competition,12604,undefined,0,FALSE,103,"Multiple signals may evolve because they provide independent information on the condition of a signaler. Females should pay attention to male characters relative to their reliability as signals of male attractiveness or quality. Since behavioral traits are flexible and, therefore, subject to strong environmental influences, females should weigh stable morphological signals higher in their choice of mates for genetic benefits than flexible behavioral traits, for example, by paying particular attention to phenotypically plastic traits when produced in combination with an exaggerated morphological signal. Consistent with this prediction, female barn swallows Hirundo rustica, which are known to prefer males with the longest tail feathers (a secondary sexual character), also preferred males with extreme expressions of a behavioral trait (song rate), as determined from patterns of paternity assessed by microsatellites. However, a statistical interaction between tail length and song rate implied that song rate was relatively unimportant for males with a short tail but more important for long-tailed males. Since song rate is a flexible behavioral trait, females appear to have responded to this flexibility by devaluing the importance of song rate in assessment of unattractive sires.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031946997,SCOPUS_ID:0031946997,2-s2.0-0031946997,"Cooperation, conflict, and crèching behavior in goldeneye ducks",Eadie J.M.A.,American Naturalist,00030147,151,5,397-408,1998-01-01,1998,10.1086/286128,55,Journal,ar,Article,100,2,2,Adoption | Bucephala islandica | Crèching | Desertion | Goldeneye | Parental care,12604,undefined,0,FALSE,104,"Crèching behavior, or brood amalgamation, results in offspring being reared by adults other than their genetic parents. Although a variety of hypotheses have been proposed to explain this behavior, most assume either that brood amalgamation is accidental (i.e., nonselected) or that adoption of young is selected for because of social benefits to the young and/or adopting parents. We propose, instead, that brood amalgamation is a function of two separate processes: brood desertion and brood adoption. To examine brood desertion, we develop a graphic model to predict when parents should abandon their young and we test this model experimentally for the Barrow's goldeneye (Bucephala islandica). As predicted, females deserted their offspring when the size of the brood was experimentally reduced. Brood adoption occurred when deserted ducklings joined other broods. However, the success of ducklings in doing so was strongly dependent on the availability of potential host broods and on the age of the recipient broods. Foreign ducklings were readily accepted into young broods (<10 d old) but invariably were rejected from old broods. We could detect no benefits or costs of brood adoption to the host females, contrary to the expectations of a social benefit hypothesis. Our experiments indicate that crèching behavior is driven by selection on adults to abandon their brood when the benefits of continued investment are outweighed by the reduction in future reproduction and selection on deserted ducklings to join other broods to obtain parental care. Rather than a form of cooperative brood care, crèching in goldeneyes is perhaps best considered as a form of reproductive parasitism, entailing parent-offspring conflict over brood desertion and intergenerational conflict over adoption of abandoned young. © 1998 by The University of Chicago. All rights reserved.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031945365,SCOPUS_ID:0031945365,2-s2.0-0031945365,"Environmental stochasticity and extinction risk in a population of a small songbird, the great tit",Sæther B.,American Naturalist,00030147,151,5,441-450,1998-01-01,1998,10.1086/286131,96,Journal,ar,Article,100,5,5,Density dependence | Environmental stochasticity | Extinction | Great tit | Population viability | Stochastic population models,12604,undefined,0,FALSE,105,"Using a long-term demographic data set, we estimated the separate effects of demographic and environmental stochasticity in the growth rate of the great tit population in Wytham Wood, United Kingdom. Assuming logistic density regulation, both the demographic (σ(d)/2 = 0.569) and environmental (σ(e)/2 = 0.0793) variance, with interactions included, were significantly greater than zero. The estimates of the demographic variance seemed to be relatively insensitive to the length of the study period, whereas reliable estimates of the environmental variance required long time series (at least 15 yr of data). The demographic variance decreased significantly with increasing population density. These estimates are used in a quantitative analysis of the demographic factors affecting the risk of extinction of this population. The very long expected time to extinction of this population (≃1019 yr) was related to a relatively large population size (≤120 pairs during the study period). However, for a given population size, the expected time to extinction was sensitive to both variation in population growth rate and environmental stochasticity. Furthermore, the form of the density regulation strongly affected the expected time to extinction. Time to extinction decreased when the maximum density regulation approached K. This suggests that estimates of viability of small populations should be given both with and without inclusion of density dependence.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031920925,SCOPUS_ID:0031920925,2-s2.0-0031920925,Nonsiblicidal behavior and the evolution of clutch size in bethylid wasps,Mayhew P.,American Naturalist,00030147,151,5,409-424,1998-01-01,1998,10.1086/286129,49,Journal,ar,Article,100,2,2,Bethylidae | Body size | Clutch size | Parasitoid | Parent-offspring conflict | Siblicide,12604,undefined,0,FALSE,106,"Parent-offspring conflict over dutch size may lead to siblicidal behavior between juveniles. In parasitoid wasps, selection for siblicide in small broods is predicted to produce a dearth of gregarious broods with few eggs. Here we document the dutch size distribution in the Bethylidae, a large family of aculeate parasitoids. Small gregarious clutches are the most common. Further data suggest that the most common gregarious clutches in the parasitoid Hymenoptera as a whose contain only a few eggs. Across bethylid species, both dutch size and wasp size increase with host size. Within genera dutch size is more closely related to host size, but between genera or larger clades wasp size is more closely related to host size. The volume of the emerging wasp brood does not depend on whether a species lays single- or multiple-egg clutches once host size is taken into account. These data suggest that clutch size in bethylid wasps is best described by traditional optimality models and that siblicide plays little role in this and possibly other families. We propose several ecological reasons for the rarity of siblicide in bethylids: ectoparasitism, idiobiosis, and a suite of characteristics associated with high within-brood relatedness.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031913729,SCOPUS_ID:0031913729,2-s2.0-0031913729,Using spatially explicit models to characterize foraging performance in heterogeneous landscape,Grunbaum D.,American Naturalist,00030147,151,2,97-115,1998-01-01,1998,10.1086/286105,112,Journal,ar,Article,100,1,1,Area-restricted search | Coccinella septempunctata | Random walk | Spatial statistics,12604,undefined,0,FALSE,107,"The success of most foragers is constrained by limits to their sensory perception, memory, and locomotion. However, a general and quantitative understanding of how these constraints affect foraging benefits, and the trade-offs they imply for foraging strategies, is difficult to achieve. This article develops foraging performance statistics to assess constraints and define trade-offs for foragers using biased random walk behaviors, a widespread class of foraging strategies that includes area-restricted searches, kineses, and taxes. The statistics are expected payoff and expected travel time and assess two components of foraging performance: how effectively foragers distinguish between resource-poor and resource-rich parts of their environments and how quickly foragers in poor parts of the environment locate resource concentrations. These statistics provide a link between mechanistic models of individuals' movement and functional responses, population-level models of forager distributions in space and time, and foraging theory predictions of optimal forager distributions and criteria for abandoning resource patches. Application of the analysis to area-restricted search in coccinellid beetles suggests that the most essential aspect of these predators' foraging strategy is the 'turning threshold,' the prey density at which ladybirds switch from slow to rapid turning. This threshold effectively determines whether a forager exploits or abandons a resource concentration. Foraging is most effective when the threshold is tuned to match physiological or energetic requirements. These performance statistics also help anticipate and interpret the dynamics of complex spatially and temporally varying forager-resource systems.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031899126,SCOPUS_ID:0031899126,2-s2.0-0031899126,Competition intensity along a productivity gradient in a low-diversity grassland,Peltzer D.,American Naturalist,00030147,151,5,465-476,1998-01-01,1998,10.1086/286133,86,Journal,ar,Article,100,3,3,Agropyron cristatum | Competition | Gradient | Nitrogen | Old-field experiment | Productivity,12604,undefined,0,FALSE,108,"Competition among plants often shifts from roots to shoots as productivity increases and species composition changes. We examined competition in an old field with low diversity to test whether this shift occurred along a productivity gradient without species turnover. Forty plots received one of four nitrogen treatments (0, 5, or 15 g added N m-2 yr-1 or 400 g m-2 yr-1 of sawdust added to immobilize N) annually for 5 yr. All N levels were dominated by the perennial grasses Agropyron cristatum and Bromus inermis. Transplants of Agropyron were grown with all neighbors, roots of neighbors, or no neighbors present to measure total, root, and shoot competition. Transplant growth was 22%-165% higher in subplots without neighbors present, which indicates that competition occurred. Competition from neighbor roots was primarily responsible for suppression of transplant growth over the entire productivity gradient. In contrast to previous field experiments that found either an increase in total competition intensity or a shift from root to shoot competition with increasing productivity, we found neither. Increases in total competition intensity or shifts from root to shoot competition found along other gradients may be caused by changes in species composition and not by increased resources or neighbor biomass. These results suggest that different competitive mechanisms may operate in low-diversity vegetation than in more diverse natural vegetation.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031874605,SCOPUS_ID:0031874605,2-s2.0-0031874605,Trade-off between virulence and vertical transmission and the maintenance of a virulent plant pathogen,Kover P.,American Naturalist,00030147,152,2,165-175,1998-01-01,1998,10.1086/286159,48,Journal,ar,Article,100,2,2,Fungus | Horizontal transmission | Mutualism | Parasitism | Vertical transmission | Virulence,12604,undefined,0,FALSE,109,"The continuum hypothesis predicts that parasites should evolve reduced virulence if they have higher opportunity for vertical transmission. However, when there is a trade-off between virulence and vertical transmission, selection may favor horizontal transmission and higher virulence. Atkinsonella hypoxylon is a fungal pathogen that reduces Danthonia fitness by 50% or more when it completely castrates hosts' chasmogamous inflorescences, despite the high opportunity for vertical transmission through cleistogamous seeds. Sporadically, infected hosts with partially castrated inflorescences (which have higher fecundity than completely castrated hosts) are observed in natural populations. Why are partially castrated plants rare if selection favors reduced virulence? We investigated whether there was genetic diversity for virulence among A. hypoxylon genotypes and the relationship between virulence and vertical transmission. We found that the fungal genotype significantly affects the occurrence of partial castration in Danthonia compressa. The proportion of seedlings that were vertically infected by their maternal plant was lower for partially castrated than for completely castrated plants. Our results demonstrate a trade-off between virulence and vertical transmission, explaining the maintenance of more virulent, completely castrating fungal genotypes in natural populations, and suggest that vertical transmission in plants is more complex than what is considered in current models.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031873258,SCOPUS_ID:0031873258,2-s2.0-0031873258,Evolution of mirror images by sexually asymmetric mating behavior in hermaphroditic snails,Asami T.,American Naturalist,00030147,152,2,225-236,1998-01-01,1998,10.1086/286163,106,Journal,ar,Article,100,3,3,Frequency-dependent selection | Gastropoda | Handedness | Mating behavior | Mollusca | Shell shape,12604,undefined,0,FALSE,110,"Directionally asymmetric animals generally exhibit no variation in handedness of whole-body architecture. In contrast, reversed chirality in both coil and entire anatomy has frequently evolved in snails. We demonstrate a nonrandom pattern and deterministic process of chiral evolution, as predicted by the following hypothesis. Bimodal shell shapes are associated with discrete mating behaviors in hermaphroditic pulmonates. Flat-shelled species mate reciprocally, face-to-face. This sexual symmetry prevents interchiral mating because genitalia exposed by a sinistral on its left side cannot be joined with those exposed by a dextral on its right. Thus, selection against the chiral minority, resulting from mating disadvantage, stabilizes chiral monomorphism. Tall-shelled species mate nonreciprocally: the 'male' copulates by mounting the 'female's' shell, mutually aligned in the same direction. This sexual asymmetry permits interchiral copulation with small behavioral adjustments. Therefore, the positive frequency-dependent selection is relaxed, and reversal alleles persist longer in populations of tall-shelled species. We verified both the assumption and the prediction of this hypothesis: significantly lower interchiral mating success in a low-spired species and higher chiral evolution rate in high-spired taxa. Sexual asymmetry is the key to understanding the accelerated chiral evolution in high-spired pulmonates.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031856209,SCOPUS_ID:0031856209,2-s2.0-0031856209,"Polyspermy, egg size, and the fertilization kinetics of free-spawning marine invertebrates",Styan C.,American Naturalist,00030147,152,2,290-297,1998-01-01,1998,10.1086/286168,132,Journal,no,Note,100,1,1,Egg size | Fertilization kinetics | Marine invertebrate,12604,undefined,0,FALSE,111,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031850362,SCOPUS_ID:0031850362,2-s2.0-0031850362,"Predator-mediated plasticity in morphology, life history, and behavior of Daphnia: The uncoupling of responses",Boersma M.,American Naturalist,00030147,152,2,237-248,1998-01-01,1998,10.1086/286164,250,Journal,ar,Article,100,3,3,Daphnia | Fish predation | Inducible defense | Kairomone,12604,undefined,0,FALSE,112,"We studied the way 12 traits responded to fish kairomones in a set of 16 Daphnia magna clones derived from four different habitats-two where daphnids co-occur with fish and two without fish. These clones differed widely in their response to predator kairomones, with none of the clones showing a significant response in all traits and all clones showing a response for at least one trait. Most of the clones showed a significant response in one to four traits, with no evidence for an association between different traits. Clones from fish habitats were slightly more responsive to the presence of fish kairomones than clones from fishless locations. We conclude that most clones show an induced response to the presence of their predators (fish) but that there is a large genetic variability with respect to the traits for which clones show a response. Our results indicate that the major distinction is not between inducible and noninducible genotypes but rather that the genotypes differ in the combination of traits for which they show inducible responses.",all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0031827088,SCOPUS_ID:0031827088,2-s2.0-0031827088,"Austral migrants and the evolution of migration in New World birds: Diet, habitat, and migration revisited",Terry Chesser R.,American Naturalist,00030147,152,2,311-319,1998-01-01,1998,10.1086/286171,60,Journal,ar,Article,100,2,2,Frugivory | Habitat use | Migration | Resource variability,12604,undefined,0,FALSE,113,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031823731,SCOPUS_ID:0031823731,2-s2.0-0031823731,Effects of time limitation and egg limitation on lifetime reproductive success of a parasitoid in the field,Heimpel G.E.,American Naturalist,00030147,152,2,273-289,1998-01-01,1998,10.1086/286167,103,Journal,ar,Article,100,3,3,Aphytis | Dynamic modeling | Egg limitation | Fecundity | Parasitoids | Reproductive success,12604,undefined,0,FALSE,114,"We used field observations of freely foraging Aphytis aonidiae parasitoids in conjunction with results of laboratory studies of A. aonidiae and other Aphytis species to simulate lifetime patterns of behavior and reproduction. Field observations provided estimates of encounter rates with three classes of hosts, the mortality rate from predation on adult parasitoids, and host-handling times for oviposition and host feeding by adult wasps. A series of physiological parameters, including the egg maturation rate and the value of host-feeding meals, were estimated from previously published studies. Plasticity in parasitoid behavior was incorporated in two ways. For one set of simulations we used a behavioral rule derived empirically from observations of parasitoids made in the field, and for another we used a dynamic state-variable model to generate a set of behavioral rules that maximize lifetime reproductive success. As was expected, the empirically derived rule led to better matches with field observations than did simulations using the output of the dynamic model. Projections of lifetime reproductive success in the field ranged between three and 37 eggs within the 95% confidence intervals of the mortality rate and host encounter rate and depending on which behavioral rule was used. Lifetime reproductive success from the simulation with central estimates of the mortality and host encounter rates that incorporated the empirical rule was 6.25 eggs. Using the empirical versus the theoretical rule in the simulations led to a 10%-30% decline in projections of lifetime reproductive success, depending on mortality and host encounter rates. Regardless of the behavioral rule, the simulations underscored the observation that the host encounter rate was greater than the egg maturation rate. The overall oviposition rate was sufficiently high to lead to daily episodes of temporary egg limitation during which parasitoids must mature an egg before being able to oviposit.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031773764,SCOPUS_ID:0031773764,2-s2.0-0031773764,"Erratum: Predator-mediated plasticity in morphology, life history, and behavior of Daphnia: The uncoupling of responses (American Naturalist 152 (237-248))",Boersma M.,American Naturalist,00030147,152,6,NA,1998-01-01,1998,NA,0,Journal,er,Erratum,100,3,3,NA,12604,undefined,0,FALSE,115,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031773124,SCOPUS_ID:0031773124,2-s2.0-0031773124,"A taste for the beautiful"": Latent aesthetic mate preferences for white crests in two species of australian grassfinches",Burley N.,American Naturalist,00030147,152,6,792-802,1998-01-01,1998,10.1086/286209,68,Journal,ar,Article,100,2,2,Aesthetic mate preferences | Estrildine finches | Sexual selection,12604,undefined,0,FALSE,116,"Darwin first hypothesized that bright colors and elaborate ornamentation of male animals evolved in response to the ""aesthetic"" mate preferences of females. By this reasoning, potentially costly male secondary sexual traits may evolve not in response to selection for demonstration of vigor but, rather, in response to latent, nonfunctional preferences by females. Recent comparative evidence for this phenomenon is equivocal. Here we present experimental evidence that two avian species from a lineage devoid of crested species have mate preferences for opposite-sex conspecifics wearing artificial white crests. Other colors of crests that have been studied are not preferred. Preferences for white crests did not diminish over the longest experimental interval (12 wk). These results are additional powerful evidence for highly structured aesthetic mate preferences in estrildine finches. Sex differences in the expression of preferences, and the wide-spread occurrence of facial ornamentation in birds, suggest that the preference ""structure"" is influenced by the central nervous system. We hypothesize that aesthetic preferences are a potent force in the early evolution of sexually selected traits, and that ""indicator"" traits evolve secondarily from traits initially favored by aesthetic preferences. © 1998 by The University of Chicago. All rights reserved.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031742963,SCOPUS_ID:0031742963,2-s2.0-0031742963,"Seasonally, optimal foraging, and prey coexistence",Hambäck P.A.,American Naturalist,00030147,152,6,881-895,1998-01-01,1998,10.1086/286215,32,Journal,ar,Article,100,1,1,Apparent competition | Coexistence | Diet switching | Herbivory | Optimal foraging | Seasonality,12604,undefined,0,FALSE,117,"Several empirical studies suggest that herbivores may promote coexistence between plants by relaxing the strength of resource competition. In contrast, recent mathematical models predict that food-limited herbivory instead cause exclusion through apparent competition, regardless of whether herbivore selectivity is constant or density dependent. This study extends existing theory to consider a strongly seasonal system. Herbivores with fixed diet preferences have the same effect regardless of seasonality, but there is a marked difference when the diet selectivity of herbivores conforms to a simple optimal-foraging model. An optimally foraging herbivore in a seasonal environment is able to promote plant coexistence among many species. The mechanism involves diet switching, occurring over narrow density intervals. For this to have an effect in a nonseasonal model, equilibrium resource densities must be in this interval, which requires close parameter fitting. In seasonal environments, resource densities change through the year and may frequently move across narrow regions in which diet changes occur. The potential of gray-sided voles to promote coexistence between two arctic dwarf shrubs is evaluated in terms of the model. For this system, it is shown that vole herbivory has the potential to reverse competitive dominance. © 1998 by The University of Chicago. All rights reserved.",NA,NA
