@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/1842711872,SCOPUS_ID:1842711872,2-s2.0-1842711872,The synergistic effects of stochasticity and dispersal on population densities,Ives A.R.,American Naturalist,00030147,163,3,375-387,2004-03-01,March 2004,10.1086/381942,"Using laboratory experiments, simulation models, and analytical techniques, we examined the impact of dispersal on the mean densities of patchily distributed populations. Even when dispersal leads to no net additions or removals of individuals from a population, it may nonetheless increase mean population densities if the net immigration rate is positive when populations are growing and negative when they are declining. As a model system for exploring this phenomenon, we used the yeastlike fungus Aureobasidium pullulans. In a laboratory experiment, we showed that dispersal can both ensure persistence and increase mean population densities even when dispersal among populations causes no direct addition or loss of fungal cells. From the laboratory data, we constructed a plausible model of A. pullulans dynamics among apple leaves within an orchard. This simulation model demonstrated that the effect of dispersal on mean densities is enhanced by three factors: weak density dependence of the dynamics within populations, high environmental variability affecting population growth rates, and lack of synchrony among the fluctuations of populations. Using an analytical model, we showed that the underlying mechanisms for this phenomenon are general, suggesting that a large effect of dispersal on mean population densities is possible in many natural systems.",44,Journal,ar,Article,100,5,5,Aureobasidium pullulans | Deuteromycete fungus | Dispersal | Metapopulation dynamics | Microbial dynamics | Patchy resources,12604,undefined,0,FALSE,NA,NA,114,15026974,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842711831,SCOPUS_ID:1842711831,2-s2.0-1842711831,Optimal body size and energy expenditure during winter: Why are voles smaller in declining populations?,Ergon T.,American Naturalist,00030147,163,3,442-457,2004-03-01,March 2004,10.1086/381940,"Winter is energetically challenging for small herbivores because of greater energy requirements for thermogenesis at a time when little energy is available. We formulated a model predicting optimal wintering body size, accounting for the scaling of both energy expenditure and assimilation to body size, and the trade-off between survival benefits of a large size and avoiding survival costs of foraging. The model predicts that if the energy cost of maintaining a given body mass differs between environments, animals should be smaller in the more demanding environments, and there should be a negative correlation between body mass and daily energy expenditure (DEE) across environments. In contrast, if animals adjust their energy intake according to variation in survival costs of foraging, there should be a positive correlation between body mass and DEE. Decreasing temperature always increases equilibrium DEE, but optimal body mass may either increase or decrease in colder climates depending on the exact effects of temperature on mass-specific survival and energy demands. Measuring DEE with doubly labeled water on wintering Microtus agrestis at four field sites, we found that DEE was highest at the sites where voles were smallest despite a positive correlation between DEE and body mass within sites. This suggests that variation in wintering body mass between sites was due to variation in food quality/availability and not adjustments in foraging activity to varying risks of predation.",34,Journal,ar,Article,100,5,5,AIC multimodel inference | Bergmann's rule | Doubly labeled water | Life-history evolution | Phenotypic plasticity | Small rodent cycles,12604,undefined,0,FALSE,all,All Open Access,115,15026979,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842711800,SCOPUS_ID:1842711800,2-s2.0-1842711800,Impact of supply-side ecology on consumer-mediated coexistence: Evidence from a meta-analysis,Moore J.,American Naturalist,00030147,163,3,480-487,2004-03-01,March 2004,10.1086/382091,"Studies of marine nearshore hard substrates have demonstrated that consumers and abiotic disturbances can remove biomass, clearing space for species that are competitively subordinate and subsequently increasing diversity. However, studies often examine the impact of these space-opening forces on diversity in isolation from other potentially interacting factors. In marine systems, space can be closed by recruitment decoupled from local populations. Therefore, we investigated how recruitment influences the impacts of consumers on diversity with a meta-analysis of 27 experiments of community development involving sessile species on marine hard substrates. These studies allowed quantification of recruitment rates, consumer pressure, and species richness of primary space occupants. This meta-analysis demonstrated that consumers generally increase diversity at high levels of recruitment but decrease diversity at low levels of recruitment. Therefore, species diversity of sessile species is controlled by the interaction between forces that open (predation and herbivory) and close (recruitment) space.",10,Journal,re,Review,100,3,3,Diversity | Marine | Meta-analysis | Recruitment | Rocky intertidal | Succession,12604,undefined,0,FALSE,NA,NA,116,15026982,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842661817,SCOPUS_ID:1842661817,2-s2.0-1842661817,Exploring rarity using a general model for distribution and abundance,Kean J.,American Naturalist,00030147,163,3,407-416,2004-03-01,March 2004,10.1086/381871,"We describe a simple model for changes in the distribution and abundance of a metapopulation and use it to explore the conditions leading to different types of rarity. The model suggests that localized populations (those with low patch occupancy but high local abundance) arise from low dispersal, low heterogeneity in extant population size, and frequent local extinctions relative to the potential for recolonization. Scarce populations (with low distribution and abundance) arise when relative local extinction rate is low to moderate and heterogeneity is high or successful dispersal is relatively low. Sparse populations (widespread, but with low local abundance) arise when relative local extinction rate is very low and either spatial heterogeneity or mortality through unsuccessful dispersal is high. In sparse or common species, there may be unstable as well as stable equilibria, implying a threshold distribution and abundance for persistence. The model supports a general correlation between distribution and abundance and suggests that persistence may be threatened by dispersal rates being either too high or too low. The model provides a new perspective on rarity and suggests a simple theoretical foundation for understanding the population-dynamic mechanisms that determine distribution and abundance.",14,Journal,ar,Article,100,2,2,Common | Dispersal | Metapopulation dynamics | Rare,12604,undefined,0,FALSE,NA,NA,117,15026976,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842661790,SCOPUS_ID:1842661790,2-s2.0-1842661790,Limits to trophic levels and omnivory in complex food webs: Theory and data,Williams R.,American Naturalist,00030147,163,3,458-468,2004-03-01,March 2004,10.1086/381964,"While trophic levels have found broad application throughout ecology, they are also in much contention on analytical and empirical grounds. Here, we use a new generation of data and theory to examine long-standing questions about trophic-level limits and degrees of omnivory. The data include food webs of the Chesapeake Bay, U.S.A., the island of Saint Martin, a U.K. grassland, and a Florida seagrass community, which appear to be the most trophically complete food webs available in the primary literature due to their inclusion of autotrophs and empirically derived estimates of the relative energetic contributions of each trophic link. We show that most (54%) of the 212 species in the four food webs can be unambiguously assigned to a discrete trophic level. Omnivory among the remaining species appears to be quite limited, as judged by the standard deviation of omnivores' energy-weighted food-chain lengths. This allows simple algorithms based on binary food webs without energetic details to yield surprisingly accurate estimates of species' trophic and omnivory levels. While maximum trophic levels may plausibly exceed historically asserted limits, our analyses contradict both recent empirical claims that these limits are exceeded and recent theoretical claims that rampant omnivory eliminates the scientific utility of the trophic-level concept.",233,Journal,ar,Article,100,2,2,Food chains | Omnivory | Trophic level,12604,undefined,0,FALSE,NA,NA,118,15026980,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642300611,SCOPUS_ID:1642300611,2-s2.0-1642300611,Effects of body size and temperature on population growth,Savage V.,American Naturalist,00030147,163,3,429-441,2004-03-01,March 2004,10.1086/381872,"For at least 200 years, since the time of Malthus, population growth has been recognized as providing a critical link between the performance of individual organisms and the ecology and evolution of species. We present a theory that shows how the intrinsic rate of exponential population growth, rmax, and the carrying capacity, K, depend on individual metabolic rate and resource supply rate. To do this, we construct equations for the metabolic rates of entire populations by summing over individuals, and then we combine these population-level equations with Malthusian growth. Thus, the theory makes explicit the relationship between rates of resource supply in the environment and rates of production of new biomass and individuals. These individual-level and population-level processes are inextricably linked because metabolism sets both the demand for environmental resources and the resource allocation to survival, growth, and reproduction. We use the theory to make explicit how and why rmax exhibits its characteristic dependence on body size and temperature. Data for aerobic eukaryotes, including algae, protists, insects, zooplankton, fishes, and mammals, support these predicted scalings for rmax. The metabolic flux of energy and materials also dictates that the carrying capacity or equilibrium density of populations should decrease with increasing body size and increasing temperature. Finally, we argue that body mass and body temperature, through their effects on metabolic rate, can explain most of the variation in fecundity and mortality rates. Data for marine fishes in the field support these predictions for instantaneous rates of mortality. This theory links the rates of metabolism and resource use of individuals to life-history attributes and population dynamics for a broad assortment of organisms, from unicellular organisms to mammals.",583,Journal,ar,Article,100,5,5,Allometric scaling | Body size | Carrying capacity | Population dynamics | Population growth | r max | Temperature,12604,undefined,0,FALSE,all,All Open Access,119,15026978,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542787,SCOPUS_ID:1542542787,2-s2.0-1542542787,Trade-offs during the development of primary and secondary sexual traits in a horned beetle,Moczek A.,American Naturalist,00030147,163,2,184-191,2004-02-01,February 2004,10.1086/381741,"Resource allocation trade-offs during development affect the final sizes of adult structures and have the potential to constrain the types and magnitude of evolutionary change that developmental processes can accommodate. Such trade-offs can arise when two or more body parts compete for a limited pool of resources to sustain their growth and differentiation. Recent studies on several holometabolous insects suggest that resource allocation trade-offs may be most pronounced in tissues that grow physically close to each other. Here we examine the nature and magnitude of developmental trade-offs between two very distant body parts: head horns and genitalia of males of the horned scarab beetle Onthophagus taurus. Both structures develop from imaginai disklike tissues that undergo explosive growth during late larval development but differ in exactly when they initiate their growth. We experimentally ablated the precursor cells that normally give rise to male genitalia at several time points during late larval development and examined the degree of horn development in these males compared to that of untreated and sham-operated control males. We found that experimental males developed disproportionately larger horns. Horn overexpression was weakest in response to early ablation and most pronounced in males whose genital disks were ablated just before larvae entered the prepupal stage. Our results suggest that even distant body parts may rely on a common resource pool to sustain their growth and that the relative timing of growth may play an important role in determining whether, and how severely, growing organs will affect each other during development. We use our findings to discuss the physiological causes and evolutionary consequences of resource allocation trade-offs.",126,Journal,ar,Article,100,2,2,Beetle horns | Developmental timing | Genitalia | Imaginal disk | Juvenile hormone | Onthophagus | Resource allocation trade-off,12604,undefined,0,FALSE,NA,NA,120,14970921,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542778,SCOPUS_ID:1542542778,2-s2.0-1542542778,The analysis of variation of mtDNA hypervariable region 1 suggests that Eastern and Western Pygmies diverged before the Bantu expansion,Destro-Bisol G.,American Naturalist,00030147,163,2,212-226,2004-02-01,February 2004,10.1086/381405,"The Eastern Pygmies from Zaire and Western Pygmies from Cameroon, Congo, and the Central African Republic represent the two principal groups of African Pygmies. In the ""recent divergence"" hypothesis in which Western Pygmies are thought to be the result of hybridization between the ancestors of Eastern Pygmies and Bantu farmers who penetrated the equatorial belt and came into contact with Pygmies around 2-3 kiloyears ago. On the basis of recent archaeological research in the tropical rain forest, we propose a ""pre-Bantu divergence"" hypothesis, which posits the separation between the ancestors of Eastern and Western Pygmies earlier than 18 kilo-years ago. In order to test the two hypotheses, we analyzed the variation of the hypervariable region 1 of the mitochondrial DNA in the Mbenzele, Western Pygmies of the Central African Republic, and compared our results with those of previous mtDNA and Y chromosome studies. Distribution, sequence variation, and age of haplogroups along with genetic distances among populations, estimates of divergence times, and simulations based on the coalescent approach were found to be congruent with the pre-Bantu divergence but failed to support the recent divergence hypothesis.",62,Journal,ar,Article,100,8,8,African Pygmies | Bamileke | Ewondo | L1c1a1 haplogroup | Mbenzele | mtDNA,12604,undefined,0,FALSE,NA,NA,121,14970923,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542768,SCOPUS_ID:1542542768,2-s2.0-1542542768,"Allee effects, immigration, and the evolution of species' niches",Holt R.,American Naturalist,00030147,163,2,253-262,2004-02-01,February 2004,10.1086/381408,"Theoretical studies of adaptation to sink environments (with conditions outside the niche requirements of a species) have shown that immigration from source habitats can either facilitate or intiibit local adaptation. Here, we examine the influence of immigration on the evolution of local adaptation, given an Allee effect (i.e., at low densities, absolute fitness increases with population density). We consider a deterministic model for evolution at a haploid locus, and a stochastic individual-based model for evolution of a quantitative trait, and several kinds of Allee effects. We demonstrate that increased immigration can greatly facilitate adaptive evolution in the sink; with greater immigration, local population sizes rise, and because of the Allee effect, there is a positive indirect effect of immigration on local fitness. This makes it easier for alleles of modest effect to be captured by natural selection, transforming the sink into a locally adapted population that can persist without immigration.",57,Journal,ar,Article,100,3,3,Allee effect | Individual-based model | Local adaptation | Niche evolution | Sex ratio | Source-sink,12604,undefined,0,FALSE,NA,NA,122,14970926,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542763,SCOPUS_ID:1542542763,2-s2.0-1542542763,The evolutionary economics of immunity,Van Boven M.,American Naturalist,00030147,163,2,277-294,2004-02-01,February 2004,10.1086/381407,"How much of its resources should an individual invest in a costly immune system? In this article, we apply an evolutionarily stable strategy analysis to an epidemic model to answer this question. On the one hand, an investment in immune function confers protection to infectious agents by reducing host susceptibility, pathogen virulence, or the length of the infectious period. On the other hand, an immune system is costly since it absorbs resources that otherwise might be invested in increasing the host's fertility or longevity. In addition, an active immune system may be able to clear pathogens efficiently but at the same time may result in immunopathology. By means of a reproductive value approach, we show how to compare the costs and benefits of an immune system systematically and how to derive the evolutionarily stable level of immune function. We then apply these methods to various plausible scenarios. The analysis reveals that the relationship between the life span of an organism and the optimal level of investment in immune function is less straight-forward than one might expect. First, the prevalence of infection is reduced to the lowest possible level only under special circumstances. Second, members of a long-lived species do not necessarily have to invest more in immune function than those of a short-lived species. In fact, the opposite may be true. Third, the outcome of evolution can be contingent on the initial conditions. Depending on its initial investment strategy, a population may evolve to a state where very much or almost nothing is invested in a costly immune system.",46,Journal,ar,Article,100,2,2,Density dependence | Epidemic model | Evolutionary stability | Reproductive value | Stable class distribution | Trade-off,12604,undefined,0,FALSE,all,All Open Access,123,14970928,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542761,SCOPUS_ID:1542542761,2-s2.0-1542542761,Comparing alternative models to empirical data: Cognitive models of western scrub-jay foraging behavior,Luttbeg B.,American Naturalist,00030147,163,2,263-276,2004-02-01,February 2004,10.1086/381319,"Animals often select one item from a set of candidates, as when choosing a foraging site or mate, and are expected to possess accurate and efficient rules for acquiring information and making decisions. Little is known, however, about the decision rules animals use. We compare patterns of information sampling by western scrub-jays (Aphelocoma californica) when choosing a nut with three decision rules: best of n (BN), flexible threshold (FT), and comparative Bayes (CB). First, we use a null hypothesis testing approach and find that the CB decision rule, in which individuals use past experiences to make nonrandom assessment and choice decisions, produces patterns of behavior that more closely correspond to observed patterns of nut sampling in scrub-jays than the other two rules. This approach does not allow us to quantify how much better CB is at predicting scrub-jay behavior than the other decision rules. Second, we use a model selection approach that uses Akaike Information Criteria to quantify how well alternative models approximate observed data. We find that the CB rule is much more likely to produce the observed patterns of scrub-jay behavior than the other rules. This result provides some of the best empirical evidence of the use of Bayesian information updating by a nonhuman animal.",26,Journal,ar,Article,100,2,2,Decision rules | Diet selection | Likelihood statistics | Model selection,12604,undefined,0,FALSE,NA,NA,124,14970927,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542542759,SCOPUS_ID:1542542759,2-s2.0-1542542759,When genes go to sleep: The population genetic consequences of seed dormancy and monocarpic perenniality,Vitalis R.,American Naturalist,00030147,163,2,295-311,2004-02-01,February 2004,10.1086/381041,"In many annual plant populations, seeds may be dormant for several seasons before they germinate. Here, we investigate the consequences of both conditional (dispersed seeds cannot enter a dormant stage) and unconditional seed dormancy on the amount aid the distribution of neutral genetic diversity within and among populations. We present joint demographic and population genetics models for single and subdivided populations and derive the effective size and population differentiation at both local and metapopulation scales. We suggest that a Wahlund effect is unlikely to result from age structure alone. Furthermore, the differentiation among populations is decreased by the presence of seed banks. We also extend these models to describe monocarpic (semelparous) perennial life cycle, where the nonreproductive stages are vegetative rosettes instead of dormant seeds. The main difference between the models relies in the way the density-dependent regulation is acting. The effective size of monocarpic perennial species may be less than the census number of individuals, and among-population differentiation is always larger than in annual species. We discuss our results in the light of recent population genetics surveys of annual plants with seed banks.",67,Journal,re,Review,100,3,3,1BD probabilities | Age structure | Effective size | F statistics | Monocarpy | Seed banks,12604,undefined,0,FALSE,NA,NA,125,14970929,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542438460,SCOPUS_ID:1542438460,2-s2.0-1542438460,Exploring developmental modes in a fossil arthropod: Growth and trunk segmentation of the trilobite Aulacopleura konincki,Fusco G.,American Naturalist,00030147,163,2,167-183,2004-02-01,February 2004,10.1086/381042,"Trilobites offer the opportunity to explore postembryonic development within the fossil record of arthropod evolution. In contrast to most trilobites, the Silurian proetid Aulacopleura konincki from the Czech Republic exhibits marked variation in the mature number of thoracic segments, with five morphs with 18-22 thoracic segments. The combination of abundant articulated specimens available from a narrow stratigraphic interval and segmental intraspecific variation makes this trilobite singularly useful for studying postembryonic growth and segmentation. Trunk segmentation followed a hemianamorphic pattern, as seen in other arthropods and as characteristic of the Trilobita; during a first anamorphic phase, segments were accreted, while in the subsequent epimorphic phase, segmentation did not proceed further despite continued growth. Size increment during the anamorphic phase was targeted and followed Dyar's rule, a geometric progression typical of many arthropods. We consider alternative hypotheses for the control of the switch from anamorphic to epimorphic phases of development. Our analysis favors a scenario in which the mature number of thoracic segments was determined quite early in development rather than at a late stage in association with a critical size threshold. This study demonstrates that hypotheses concerning developmental pattern and control can be tested in organisms belonging to an extinct clade.",62,Journal,ar,Article,100,4,4,Arthropoda | Development | Evolution | Growth | Segmentation | Trilobita,12604,undefined,0,FALSE,NA,NA,126,14970920,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542438057,SCOPUS_ID:1542438057,2-s2.0-1542438057,On the generality of the latitudinal diversity gradient,Hillebrand H.,American Naturalist,00030147,163,2,192-211,2004-02-01,February 2004,10.1086/381004,"The decline of biodiversity with latitude has received great attention, but both the concise pattern and the causes of the gradient are under strong debate. Most studies of the latitudinal gradient comprise only one or few organism types and are often restricted to certain region or habitat types. To test for significant variation in the gradient between organisms, habitats, or regions, a meta-analysis was conducted on nearly 600 latitudinal gradients assembled from the literature. Each gradient was characterized by two effect sizes, strength (correlation coefficient) and slope, and additionally by 14 variables describing organisms, habitats, and regions. The analysis corroborated the high generality of the latitudinal diversity decline. Gradients on regional scales were significantly stronger and steeper than on local scales, and slopes also varied with sampling grain. Both strength and slope increased with organism body mass, and strength increased with trophic level. The body mass-effect size relation varied for ecto- versus homeotherm organisms and for different dispersal types, suggesting allometric effects on energy use and dispersal ability as possible mechanisms for the body mass effect. Latitudinal gradients were weaker and less steep in freshwater than in marine or terrestrial environments and differed significantly between continents and habitat types. The gradient parameters were not affected by hemisphere or the latitudinal range covered. This analysis is the first to describe these general and significant patterns, which have important consequences for models aiming to explain the latitudinal gradient.",1203,Journal,ar,Article,100,1,1,Body mass | Habitat | Macroecology | Species richness | Trophic level,12604,undefined,0,FALSE,all,All Open Access,127,14970922,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542438048,SCOPUS_ID:1542438048,2-s2.0-1542438048,History and the species-area relationship in lesser antillean birds,Ricklefs R.,American Naturalist,00030147,163,2,227-239,2004-02-01,February 2004,10.1086/381002,"We examined the species-area relationship for three historically distinct subsets of Lesser Antillean birds identified by molecular phylogenetic analysis of island and continental populations. The groups comprised recent colonists from continental or Greater Antillean source populations, old taxa having recently expanded distributions within the Lesser Antilles, and old endemic taxa lacking evidence of recent dispersal between islands. The number of young taxa was primarily related to distance from the source of colonists in South America. In a multiple regression, the logarithmic slope of the species-area relationship for this group was shallow (0.066 ± 0.016). Old endemic taxa were restricted to islands with high elevction, and within this subset, species richness was related primarily to island area, with a steep slope (0. 719 ± 0.110). The number of recently spread endemic taxa was related primarily to island elevation, apparently reflecting the persistence of such populations on islands with large areas of forested and montane habitats. Historical analysis of the Lesser Antillean avifauna supports the dynamic concept of island biogeography of MacArthur and Wilson, rather than the more static view of David Lack, in that colonists exhibit dispersal limitation and extinction plays a role in shaping patterns of diversity. However, the avifauna of the Lesser Antilles is probably not in equilibrium at present, and the overall species-area relationship might reflect changing proportions of historically distinguishable subsets of species.",56,Journal,ar,Article,100,2,2,Colonization | Equilibrium theory | Extinction | Island biogeography | Lesser Antilles | Species-area relationship,12604,undefined,0,FALSE,NA,NA,128,14970924,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542438037,SCOPUS_ID:1542438037,2-s2.0-1542438037,Priority versus brute force: When should males begin guarding resources?,Härdling R.,American Naturalist,00030147,163,2,240-252,2004-02-01,February 2004,10.1086/381043,"When should males begin guarding a resource when both resources and guarders vary in quality? This general problem applies, for example, to migrant birds occupying territories in the spring and to precopula in crustaceans where males grab females before they molt and become receptive. Previous work has produced conflicting predictions. Theory on migrant birds predicts that the strongest competitors should often arrive first, whereas some models of mate guarding have predicted that the strongest competitors wait and then simply usurp a female from a weaker competitor. We build a general model of resource guarding that allows varying the ease with which takeovers occur. The model is phrased in terms of mate-guarding crustaceans, but the same logic can be applied to other forms of resource acquisition where priority plays a role but takeovers might be possible too. The race to secure breeding positions can lead to strong competitors (large males) taking females earliest, even though this means accepting a lower-quality female. Paradoxically, this means that small males, which have fewer breeding opportunities, are more choosy than larger ones. Such solutions are found when takeovers are impossible. The easier the takeovers and the higher the rate of finding guarded resources, the more likely are solutions where guarding durations are short, where strong competitors begin guarding only just before breeding, and where they do this by usurping the resource. The relationship between an individual's competitive ability and its timing of resource acquisition can also be nonlinear if takeovers are moderately common; if this is the case, then males of intermediate size guard the longest.",33,Journal,ar,Article,100,3,3,Crustaceans | ESS | Guarding criterion | Mate guarding | Mating dynamics | Takeovers,12604,undefined,0,FALSE,all,All Open Access,129,14970925,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542438019,SCOPUS_ID:1542438019,2-s2.0-1542438019,The influence of space in genetic-environmental relationships when environmental heterogeneity and seed dispersal occur at similar scale,Volis S.,American Naturalist,00030147,163,2,312-327,2004-02-01,February 2004,10.1086/381406,"We tested the importance of microenvironmental topographic parameters as predictors of emmer wheat genetic variation using three classes of single-locus (or at most several-loci) genetic markers (allozymes, glutenins, and qualitative traits) and two classes of markers of polygenic inheritance (phenological and morphological traits). Canonical correspondence analysis (CCA) and redundancy analysis (RDA) detected a significant effect of spatially structured environmental variation on genetic differences between plants for allozymes, glutenins, and quantitative morphological and phenological traits. However, after removing a spatial component of variation in partial CCA and partial RDA, the relationship of the remaining environmental variation with these genetic markers could be explained by chance alone, allowing us to rule out microniche topographic specialization in emmer wheat. Topographic autocorrelation exhibited a certain degree of similarity with genetic marker autocorrelation, indicating similar scales of environmental heterogeneity and seed flow. The detected population genetic structure agrees with one expected under isolation by distance as a result of limited gene flow. A negative relationship of genetic similarity with the logarithm of distance between plants was detected for both molecular markers and quantitative traits, which differed in the strength but not the pattern of association.",15,Journal,ar,Article,100,4,4,Autocorrelation | Canonical correspondence analysis | Genetic-environmental relationship | Habitat selection | Isolation by distance | Redundancy analysis,12604,undefined,0,FALSE,NA,NA,130,14970930,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4544353282,SCOPUS_ID:4544353282,2-s2.0-4544353282,Porcupine feeding scars and climatic data show ecosystem effects of the solar cycle,Klvana I.,American Naturalist,00030147,164,3,283-297,2004-01-01,September 2004,10.1086/423431,"Using North American porcupine (Erethizon dorsatum) feeding scars on trees as an index of past porcupine abundance, we have found that porcupine populations have fluctuated regularly over the past 130 years in the Bas St. Laurent region of eastern Quebec, with superimposed periodicities of 11 and 22 years. Coherency and phase analyses showed that this porcupine population cycle has closely followed the 11- and 22-year solar activity cycles. Fluctuations in local precipitation and temperature were also cyclic and closely related to both the solar cycle and the porcupine cycle. Our results suggest that the solar cycle indirectly sets the rhythm of population fluctuations of the most abundant vertebrate herbivore in the ecosystem we studied. We hypothesize that the solar cycle has sufficiently important effects on the climate along the southern shore of the St. Lawrence estuary to locally influence terrestrial ecosystem functioning. This constitutes strong evidence for the possibility of a causal link between solar variability and terrestrial ecology at the decadal timescale and local spatial scale, which confirms results obtained at greater temporal and spatial scales.",47,Journal,ar,Article,100,3,3,Animal cycles | Climatic oscillations | Dendrochronology | Erethizon dorsatum | North American porcupine | Solar cycle,12604,undefined,0,FALSE,NA,NA,131,15478085,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1242344039,SCOPUS_ID:1242344039,2-s2.0-1242344039,Comparative Studies of Senescence in Natural Populations of Guppies,Bryant M.,American Naturalist,00030147,163,1,55-68,2004-01-01,January 2004,10.1086/380650,"Investigators have rarely sought evidence for senescence in natural populations because it is assumed that relatively few individuals will survive long enough in the wild to exhibit the intrinsic increase in mortality with age expected from senescent individuals. Nevertheless, senescence has been documented in some natural populations, mostly in birds and mammals. Here we report on a comparative study of senescence in two natural populations of guppies (Poecilia reticulata). We document senescence as an age-specific increase in mortality rate, with use of mark-recapture studies and implementation of program MARK for analysis of such observations. Extrinsic mortality was controlled for by choosing populations that experience low rates of predation because they coexist with only a single piscine predator (Rivulus hartii). These populations differ in their evolutionary history because one was native to such a site whereas the other was introduced to a site that previously contained no guppies. The source of the introduced guppies was a high-predation population downstream below a barrier waterfall. Theory predicts that the guppies derived from a high-predation locality should experience senescence at an earlier age than the native low-predation population; however, the historical differences among these populations are also confounded with everything else that differs among the two localities. We found that females from a natural low-predation population have delayed senescence compared with the recently established population and hence that the differences among localities in senescence conform to theoretical predictions. The males from natural low-predation environments also had lower overall mortality rates, but contrary to predictions, the pattern of senescence for males did not differ between populations. The difference between the sexes is potentially attributable to two factors that lower the statistical power for distinguishing differences in the age-specific acceleration of mortality in males. One factor is that males have higher mortality rates, so fewer survive to advanced ages. A second is that we had a greater ability to discriminate among older age classes in females. We also found that the introduced population sustained a higher rate of disease than the native low-predation population. Such disease may represent a confounding factor in our comparison, but it may also reflect one of the trade-offs inherent in the life-history differences of these populations.",59,Journal,ar,Article,100,2,2,Evolution of senescence | Guppy | Mortality rate estimation | Poecilia reticulata | Predation | Senescence,12604,undefined,0,FALSE,NA,NA,132,14767836,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1242344037,SCOPUS_ID:1242344037,2-s2.0-1242344037,How Dispersal Limitation Shapes Species-Body Size Distributions in Local Communities,Etienne R.,American Naturalist,00030147,163,1,69-83,2004-01-01,January 2004,10.1086/380582,"A critical but poorly understood pattern in macroecology is the often unimodal species-body size distribution (also known as body size-diversity relationship) in a local community (embedded in a much larger regional species pool). Purely neutral community models that assume functional equivalence among species are incapable of explaining this pattern because body size is the key determinant of functional differences between species. Several niche-based explanations have been offered, but none of them is completely satisfactory. Here we develop a simple model that unites a neutral community model with niche-based theory to explain the relationship. In the model, species of similar size are assumed to belong to the same size guild. Within a size guild, all individuals are equivalent in their competition for resources, sensu Hubbell's neutral community model; they have the same speciation rate and dispersal capacities. Between size guilds, however, the total number of individuals, the speciation rate, and the dispersal capacities differ, but using known allometric scaling laws for these properties, we can describe the differences between size guilds. Our model predicts that species richness reaches an optimum at an intermediate body size, in agreement with observations. The optimum at intermediate body size is basically the result of a trade-off between, on the one hand, allometric scaling laws for the number of individuals and the speciation rate that decrease with body size and, on the other hand, the scaling law for active dispersal that increases with body size.",81,Journal,ar,Article,100,2,2,Allometric scaling law | Biodiversity | Community | Macroecology | Neutral model | Niche-based model,12604,undefined,0,FALSE,all,All Open Access,133,14767837,NA,NA
