@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/5344268824,SCOPUS_ID:5344268824,2-s2.0-5344268824,"Composition, growth and condition index for a population of Poecilia reticulata (Pisces: Poeciliidae), in a pond in Heredia, Costa Rica",Urriola Hernández M.,Revista de Biologia Tropical,00347744,52,1,157-162,2004-01-01,March 2004,"A pond population of Poecilia reticulata was studied in Santo Domingo, Heredia, Costa Rica, between September and November of 1998. The sex ratio was 1:0.49 (males:females). The mean total length was 34.43 ± 7.26 mm for females, 23.50 ± 2.24 mm for males and 12.27 ± 3.41 mm for juveniles. The mean total weight was 0.69 ± 0.48 g for females; and 0.16 ± 0.05 g for males and 0.026 ± 0.027 g for juveniles. The total length-weight relationship for the total population was P= 6 ± 10 -5 Lt 3.3272 (r2 = 0.9613). The condition index equation was K = 25.755 e0.004Lt (r2 = 0.8925) for females and K=26.767 e0.003Lt (r2 =0.907) for males. The mean condition index was 31.29 ±0.55% for females and 28.52 ± 0.19% for males. Both sexes reached the sexual maturity when the males and females overcame the 20.00 mm and 23.5 mm of Lt respectively.",10,17357412,Journal,ar,Article,100,3,3,Condition index | Costa Rica | Length | Poecilia reticulata | Poeciliidae | Weight,13567,undefined,1,TRUE,109,10.15517/rbt.v52i1.14818,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344268819,SCOPUS_ID:5344268819,2-s2.0-5344268819,Activity of acid and alkaline phosphatases (intracellular and extracellular) in rhyzosphere fungi from Arachis hypogaea (Papiloneaceae),Gómez-Guiñán Y.,Revista de Biologia Tropical,00347744,52,1,287-295,2004-01-01,March 2004,"The potential role of the fungi, isolated from the peanut rhizosphere, in the production of extracellular and intracellular acid and alkaline phosphatase, was evaluated in vitro. Acid and alkaline extracellular phosphatases showed the highest activities, and the Penicillium species were the most efficient in their production. The correlation analysis showed that extracellular acid and intracellular acid phosphatase produced by Aspergillus niger, A. terreus, Penicillium sp. y P. brevicompactum were negatively correlated; while the extracellular and intracellular phosphatase activities, were positively correlated. The extracellular acid phosphatase activities produced in vitro by majority of fungi assayed, were not correlated with the acid phosphatase activity present in the peanut soil rhizosphere. Nevertheless, the extracellular alkaline phosphatase activities produced in vitro, were negatively correlated with the extracellular alkaline phosphatase activities present in the rhizosphere. The ability of phosphatase production by fungi isolated from peanut rhizosphere suggests they have great potential to contribute to the P mineralization in this zone.",9,17357426,Journal,ar,Article,100,1,1,Acid phosphatase | Alkaline phosphatase | Arachis hypogaea | Extracelular phosphatase | Fungi | Intracelular phosphatase | Rhizosphere,13567,undefined,1,TRUE,110,10.15517/rbt.v52i1.14944,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344268124,SCOPUS_ID:5344268124,2-s2.0-5344268124,"Morphology of some tricostrongilinae (Strongylida) from the National Helminth Collection, Institute of Biology, UNAM, Mexico",Falcón-Ordaz J.,Revista de Biologia Tropical,00347744,52,2,377-386,2004-01-01,June 2004,"The present study analyses the taxonomic status of eleven species of trichostrongylins that parasitize rodents and lagomorphs deposited in the Colección Nacional de Helmintos, Instituto de Biología, UNAM, Mexico. This analysis is based on the morphology of the synlophe, characteristic that had not been studied for most of these nematode species and at present, it has a very important taxonomic value. As a result of this study, the identity of five species is ratified (Trichostrongylus calcaratus, Obeliscoides cuniculi, Carolinensis huehuetlana, Stilestrongylus peromysci and Nippostrongylus brasiliensis), the transference suggested previously for two more (Vexillata convoluta and Vexillata vexillata) is confirmed, Trichostrongylus chiapensis is synonymized with Boehmiella willsoni, and finally Lamothiella romerolagi is re-determined as Teporingonema cerropeladoensis and Stilestrongylus atlatilpinensis as Stilestrongylus hidalguensis.",4,17354388,Journal,ar,Article,100,2,2,Lagomorphs | Mexico | Nematoda | Rodents | Synlophe | Taxonomy | Trichostrongylina,13567,undefined,1,TRUE,111,10.15517/rbt.v52i2.15253,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344265125,SCOPUS_ID:5344265125,2-s2.0-5344265125,"Collection of Dermophis parviceps (Gymnophiona: Caeciliidae) from underground mud nests in Guayacán, Costa Rica",Kubicki B.,Revista de Biologia Tropical,00347744,52,1,213,2004-01-01,March 2004,NA,0,17357418,Journal,ar,Article,100,2,2,NA,13567,undefined,1,TRUE,112,10.15517/rbt.v52i1.14883,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344265124,SCOPUS_ID:5344265124,2-s2.0-5344265124,Description of the previously unknown tadpole of Hyalinobatrachium pulveratum (Anura: Centrolenidae),Hoffmann H.,Revista de Biologia Tropical,00347744,52,1,219-228,2004-01-01,March 2004,"Egg clutches of the centrolenid Hyalinobatrachium pulveratum were sampled in four lowland locations of Costa Rica. The ontogenesis of the tadpoles of this species is documented by periodical descriptions of the larval stages. Larvae of H. pulveratum change their shape during development because of the non-equal growth of some body parts. Due to these changes the larvae in early stages of development differ considerably to those from later stages. Young larvae have a nearly circular cross-section, whereas later larval stages change to a typical flat shape. Some further morphological characteristics like width of the interorbital distance and the oral disk width change but not proportional to larvae length. Numerous measurements on different larval sizes help to recognize the larvae of H. pulveratum in all stages. The striking bright red hyobranchial sinus is the conspicuous characteristic feature ventrally of the hyobranchial apparatus. The use of allometric values for taxonomic and ontogenetic studies is discussed.",14,17357420,Journal,ar,Article,100,1,1,Allometry | Anatomy | Centrolenidae | First description | Hyalinobatrachium | Larvae | Morphology | Ontogenesis | Tadpole,13567,undefined,1,TRUE,113,10.15517/rbt.v52i1.14912,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344264454,SCOPUS_ID:5344264454,2-s2.0-5344264454,A new species of Carabodes (Acariformes: Carabodidae) from Venezuela,Subías L.S.,Revista de Biologia Tropical,00347744,52,1,97-100,2004-01-01,March 2004,"A new species, Carabodes venezolanus is described from Venezuela. A comparison with related species and genera is done.",2,17357404,Journal,ar,Article,100,2,2,Acariformes | Carabodes | Carabodid | New species | Oribatid | Venezuela,13567,undefined,1,TRUE,114,10.15517/rbt.v52i1.14756,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344262448,SCOPUS_ID:5344262448,2-s2.0-5344262448,"Reproductive ecology and hunting of the turtle Trachemys scripta (Testudinata: Emydidae) in the ""Momposine Depression"", Northern Colombia",Múnera M.B.,Revista de Biologia Tropical,00347744,52,1,229-238,2004-01-01,March 2004,"We studied the reproductive ecology of the slider turtle, Trachemys scripta callirostris, during the reproductive season of the year 2000, in an area of the Mompós Depression, northern Colombia. We examined the number of nests ovoposited in locations with different characteristics, their hatching success rates and the natural causes of egg mortality. We also determined the effects of exploitation of nesting females, in two populations with different levels of harvesting. The results showed that the majority of nests were laid along bodies of water, in the first 20 m of the shoreline, in sites with substrates of moderate humidity, sand and clayish texture, covered by creeping vegetation. Invertebrates produced the greatest mortality in the nests. Hatching success was high, compared to other reports for this species. Only in the site with the highest hunting pressure, a negative correlation was found, between the harvest rate and the time elapsed since the start of the nesting period, suggesting that the excessive extraction decreased the number of nesting females. Also, the females from the highly exploited site were significantly smaller than those from the less exploited site. The females, neonates and nests of the entire area, exhibited sizes below that reported for other tropical populations of the genus. The continued hunting pressure in northern Colombia, appears to be a factor that has altered the structure and population dynamics of T. scripta callirostris.",9,17357421,Journal,ar,Article,100,3,3,Colombia | Emydidae | Hunting | Nesting | Reproductive success | Testudinata | Trachemys scripta callirostris,13567,undefined,1,TRUE,115,10.15517/rbt.v52i1.14913,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344261785,SCOPUS_ID:5344261785,2-s2.0-5344261785,Towards a simple logic in the determination of biological groups: The species and supraspecific groups,Retana-Salazar A.P.,Revista de Biologia Tropical,00347744,52,1,19-26,2004-01-01,March 2004,"In this paper we discuss about the utility of the species concept as real definition, particularly the Mayr concept. We propose a method for the logical separation of taxa based in the statements of the logical mathematics and the application of the sets theory to the concepts in systematic. We attempt to provide an objective methodology for the interpretation of natural groups in biology including the species as a basic group in evolution. We introduce the concept of the hypothetical ancestor as a mathematical possibility derived from the use of matrix calculations for non square matrix.",4,17357395,Journal,re,Review,100,2,2,Hypothetical ancestor | Mayr | Non square matrix | Species concept,13567,undefined,1,TRUE,116,10.15517/rbt.v52i1.14697,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344259686,SCOPUS_ID:5344259686,2-s2.0-5344259686,Infection of skin fibroblasts in animals with different levels of sensitivity to Leishmania infantum and Leishmania mexicana (Kinetoplastida: Trypanosomatidae),Minero M.A.,Revista de Biologia Tropical,00347744,52,1,261-267,2004-01-01,March 2004,"Infection and multiplication of Leishmania infantum and L. mexicana inside of skin fibroblasts from hamsters, mice and rats was achieved. This process was demonstrated either by counting parasites inside the stained cells or by electronic microscopy studies. In addition multiplication rate differences in the cells from these rodent species were determined, for L. infantum as well as for L. mexicana. Parasite development in hamsters and mice fibroblasts was evident but there was not multiplication in rat cells showing that apparently they are refractory to Leishmania infection. These results suggest that the parasite affinity for each animal, as well as any intracellular environment resistance, could involve genetic factors in the parasite multiplication. On the other hand, presence of amastigote multiplication inside of parasitophorus vacuole, showed by electronic microscopy images, probes a true parasite transformation. Therefore it is suggested that fibroblasts could work as host cells for parasite survival and permanency in the infected animals.",2,17357424,Journal,ar,Article,100,4,4,Cell culture | Fibroblasts | Leishmania | Trypanosomatidae,13567,undefined,1,TRUE,117,10.15517/rbt.v52i1.14942,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344259019,SCOPUS_ID:5344259019,2-s2.0-5344259019,A new species of Dipsas (Squamata: Colubridae) from Guyana,MacCulloch R.D.,Revista de Biologia Tropical,00347744,52,1,239-247,2004-01-01,March 2004,"A new species of Dipsas is described from the Pakaraima Mountains of Guyana. The new species is characterised by 15 dorsal scale rows with the middorsal row slightly enlarged, four pairs of chinshields with the first pair elongate, elongate loreal entering orbit, one preocular, six upper labials, and head narrow anteriorly, increasing in width posteriorly. It could not be determined to which of Peters' (1960) species groups the new species belongs. The new species is known only from 1490 m elevation on Mount Ayanganna, a tepui in the Guiana Shield, where it was found in high-tepui low-canopy habitat, in bromeliads or branches. This is the first record of Dipsas as a member of the Guiana Shield high-tepui herpetofauna.",16,17357422,Journal,ar,Article,100,2,2,Colubridae | Dipsas | Guyana | New species | Pakaraima mountains | Tepuis,13567,undefined,1,TRUE,118,10.15517/rbt.v52i1.14916,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344257598,SCOPUS_ID:5344257598,2-s2.0-5344257598,"Temporal-spatial distribution of the hermit crab Loxopagurus loxochelis (Decapoda: Diogenidae) from Ubatuba Bay, São Paulo State, Brazil",Mantelatto F.L.M.,Revista de Biologia Tropical,00347744,52,1,47-55,2004-01-01,March 2004,"The present work was conducted to determine the distribution of Loxopagurus loxochelis collected monthly, over a period of one year, in Ubatuba Bay (from September/95 to August/96). A total of 179 specimens were collected (138 males, 30 females and 11 ovigerous females). The greatest depth, predominance of very fine sand and highest mean value of organic matter contents of sediment, in combination with the low temperatures registered in winter (July and August), determined the presence of L. loxochelis in the subarea located at the Ubatuba Bay mouth, exposed to the open sea with high water current energy, important because this position insures that spawned larvae will enter into the oceanic circulation.",22,17357399,Journal,ar,Article,100,3,3,Crustacea | Distribution | Hermit crab | Loxopagurus loxochelis,13567,undefined,1,TRUE,119,10.15517/rbt.v52i1.14701,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344255274,SCOPUS_ID:5344255274,2-s2.0-5344255274,Checklist of the helminth parasites of vertebrates in Costa Rica,Rodríguez-Ortíz B.,Revista de Biologia Tropical,00347744,52,2,313-353,2004-01-01,June 2004,"Helminth parasites of vertebrates have been studied in Costa Rica for more than 50 years. Survey work on this group of parasites is far from complete. We assembled a database with all the records of helminth parasites of wild and domestic vertebrates in Costa Rica. Information was obtained from different sources such as literature search (all published accounts) and parasite collections. Here we present a checklist with a parasite-host list as well as a host-parasite list. Up to now, 303 species have been recorded, including 81 species of digeneans, 23 monogeneans, 63 cestodes, 12 acanthocephalans, and 124 nematodes. In total, 108 species of vertebrates have been studied for helminths in Costa Rica (31 species of fishes, 7 amphibians, 14 reptiles, 20 birds, and 36 mammals). This represents only 3.8% of the vertebrate fauna of Costa Rica since about 2,855 species of vertebrates occur in the country. Interestingly, 58 species (19.1 %) were recorded as new species from Costa Rica and most of them are endemic to particular regions. Considering the valuable information that parasites provide because it is synergistic with all the information about the natural history of the hosts, helminth parasites of vertebrates in Costa Rica should be considered within any initiatives to accomplish the national inventory of biological resources. Starting with this compilation work, the Colección de Helmintos de Costa Rica (CHCR), hosted at the Facultad de Microbiología, Universidad de Costa Rica, has re-emerged and it is our hope that it will have the standards of quality to assure that it will become the national depository of helminths in the country.",36,17354384,Journal,ar,Article,100,3,3,Biodiversity | Biological inventories | Costa Rica | Helminths | Parasites | Vertebrates,13567,undefined,1,TRUE,120,10.15517/rbt.v52i2.15249,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344253281,SCOPUS_ID:5344253281,2-s2.0-5344253281,"General characteristics of the diet of Trachinotus paitensis (Teleostei: Carangidae) from San Ignacio Lagoon, Baja California Sur, Mexico",Cruz Escalona V.H.,Revista de Biologia Tropical,00347744,52,1,139-141,2004-01-01,March 2004,"The food habits of Trachinotus paitensis, in San Ignacio Lagoon B.C.S., Mexico, were investigated. We observed that T. paitensis is carnivorous, feeding mainly on benthic invertebrates (the gastropods Anachis spp., Bittium spp., and the crustacean larvae). We concluded that T. paitensis is an opportunist predator that impacts mainly on epibenthic invertebrates.",5,17357410,Journal,ar,Article,100,2,2,Carangidae | Diet | Mexico | San Ignacio Lagoon | Trachinotus paitensis,13567,undefined,1,TRUE,121,10.15517/rbt.v52i1.14762,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344251002,SCOPUS_ID:5344251002,2-s2.0-5344251002,Rediscovery of Hyalinobatrachium chirripoi (Anura: Centrolenidae) in southeastern Costa Rica,Kubicki B.,Revista de Biologia Tropical,00347744,52,1,215-218,2004-01-01,March 2004,"The Suretka glass frog, Hyalinobatrachium chirripoi, has been recently rediscovered in the southeastern region of Costa Rica. This species was last reported in Costa Rica in the 1950's. H. chirripoi is distinguished from H. colymbiphyllum, which appears to be its most closely Costa Rican related taxon, by having extensive webbing between fingers II-III.",8,17357419,Journal,ar,Article,100,1,1,Anura | Centrolenidae | Costa Rica | Glass frog | Hyalinobatrachium chirripoi,13567,undefined,1,TRUE,122,10.15517/rbt.v52i1.14884,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344249374,SCOPUS_ID:5344249374,2-s2.0-5344249374,"Arthropod collection for biodiversity prospection in the Guanacaste Conservation Area, Costa Rica",Nielsen V.,Revista de Biologia Tropical,00347744,52,1,119-132,2004-01-01,March 2004,"This study describes the results and collection practices for obtaining arthropod samples to be studied as potential sources of new medicines in a bioprospecting effort. From 1994 to 1998, 1800 arthropod samples of 6-10 g were collected in 21 sites of the Área de Conservación Guancaste (A.C.G) in Northwestern Costa Rica. The samples corresponded to 642 species distributed in 21 orders and 95 families. Most of the collections were obtained in the rainy season and in the tropical rainforest and dry forest of the ACG. Samples were obtained from a diversity of arthropod orders: 49.72% of the samples collected corresponded to Lepidoptera, 15.75% to Coleoptera, 13.33% to Hymenoptera, 11.43% to Orthoptera, 6.75% to Hemiptera, 3.20% to Homoptera and 7.89% to other groups. Different life stages per arthropod species were obtained in most samples, 54.26% of them were adults. 19.90% corresponded to larvae, 6.46% to pupae, 6.12% to pre-pupae, 2.07% to nymphs and 3.74% to other stages. Other materials associated to insects like frass represented 11.20% of the samples collected. Several collecting methods were explored, based on the possibility of accessing the necessary amount of material causing the less impact. Most of the samples were obtained by manual collection (44.38%), followed by insects breeding (25.73%), light traps (18.80%), different types of nets (10.52%) and other methods (0.16%). In general, collecting methods and practices excluded the use of solvents, mixing different species or life stages in the same bag, which might have introduced undesirable effects in the screening systems for new compounds. Based on the possibility of finding new chemicals in similar samples associated to one arthropod species, the collecting strategy included the generation of several samples from same species, separated according to differences in life stages, collecting sites, ecosystems, seasons, feeding materials or behavioral aspects. This strategy allowed the generation a larger number of samples submitted to bioassays in different areas of pharmaceutical research.",10,17357408,Journal,ar,Article,100,5,5,Arthropods | Bioprospecting | Collecting methods | Costa Rica | Guanacaste | Guanacaste Conservation Area | Insects | National Parks | Rincón de la Vieja | Santa Rosa,13567,undefined,1,TRUE,123,10.15517/rbt.v52i1.14760,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344248673,SCOPUS_ID:5344248673,2-s2.0-5344248673,"Which are the most influential journals, books and scientists in Latin American biology?",Monge-Nájera J.,Revista de Biologia Tropical,00347744,52,1,1-17,2004-01-01,March 2004,"A survey was distributed by email to 553 biologists who study the Neotropics, in order to identify the journals, books and researchers with the greatest influence over Latin American biology. The biologists' database of the Revista de Biología Tropical was used to obtain their addresses. One third of them answered. The Revista de Biología Tropical is considered the most influential journal in the region. The majority of other influential journals are published in developed countries. The thematic distribution of answers, as well as independent assessments found in the literature, indicate that these and other survey results are not biased by the use of the journal's database. By subject, marine and ecological journals are the most influential. In contrast with American science, there are no researchers or books that clearly dominate the field. These results hint to the subjectivity of many awards and qualifications and possibly reflect a lack of tradition regarding appearance of local scientists in the mass media, the small capacity of world wide diffusion for local research and the low priority of science in the Iberoamerican culture. Latin American journals should improve, specially through efficient communication with authors, stringent rejection of inferior manuscripts and through widespread and timely distribution. The marked dominance by male researchers may reflect the lower number of women in the field, and social inequality. Despite the absence of ""superstars"", there was a correlation: most scientists in the ""list of outstanding researchers"" were from large countries. The publication of the most influential journal in one of the smallest countries of the region might reflect the relatively long period of existence of the Revista (half a century), the lack of other alternatives in the region and the journal's inclusion in international indices. Recommendations for Latin American science include a selection of the best journals to receive financial support and the establishment, with help from the mass media, of a group of selected researchers as role models for the new generations.",2,17357394,Journal,re,Review,100,3,3,Influential books | Latin american science | Main journals | Outstanding researchers | Sexual inequality,13567,undefined,1,TRUE,124,10.15517/rbt.v52i1.14696,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344248633,SCOPUS_ID:5344248633,2-s2.0-5344248633,"Gnathostoma binucleatum (Spirurida: Gnathostomatidae) from the freshwater fish in Tabasco, Mexico",Kifune T.,Revista de Biologia Tropical,00347744,52,2,371-376,2004-01-01,June 2004,"Human gnathostomiasis is a food-born parasitic disease of relative importance in many countries in Southeast Asia. It is caused by several species of nematodes of the genus Gnathostoma. In Mexico is an emerging public health problem since 1970, when first cases were reported. Until today, larval morphometric characters that have been proposed to differentiate between the three species of Gnathostoma present in this country, are not satisfactory. Recently, the presence of advanced third-stage larvae AdvL3 (infective form for humans) in freshwater fishes from Pantanos de Centla, Tabasco, was recorded but their specific identity was not clarified. Examination of four species of freshwater fishes from the same locality revealed that three of them: Petenia splendida (n=58), Cichlasoma managuense (n=35) and Gobiomorus dormitor (n=9) were infected by 15 AdvL3 of Gnathostoma binucleatum. Specific identity was obtained comparing the internal transcribed spacer 2 (ITS2) of the ribosomal DNA with sequences reported in Genbank. This is the first record of G. binucleatum in P. splendida and G. dormitor from Tabasco and the first specific determination of the parasite in the locality.",14,17354387,Journal,ar,Article,100,5,5,DNA | Freshwater fishes | Gnathostoma binucleatum | Gnathostomiasis | ITS2 | Mexico | Tabasco,13567,undefined,1,TRUE,125,10.15517/rbt.v52i2.15252,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344243735,SCOPUS_ID:5344243735,2-s2.0-5344243735,Addendum to the Checklist of the helminth parasites of vertebrates in Costa Rica,Rodríguez-Ortíz B.,Revista de Biologia Tropical,00347744,52,2,355-361,2004-01-01,June 2004,"In this work, we present an addendum to the ""Checklist of the helminth parasites of vertebrates in Costa Rica"" with a parasite-host list as well as a host-parasite list. This addendum updates the available information on this group of parasites in Costa Rica, since very recently a new input has been made to describe the helminth fauna of vertebrates, particularly at the Área de Conservación de Guanacaste. In this paper, we add 33 records, representing 23 species. This raises the number of helminth species described in vertebrates from Costa Rica to 325, represented by 89 species of digeneans, 23 of monogeneans, 63 of cestodes, 13 of acanthocephalans, and 137 of nematodes. In total, 133 species of vertebrates have been studied for helminths in Costa Rica (31 species of fishes, 7 amphibians, 18 reptiles, 40 birds, and 37 mammals). Currently, 67 species (20.6 %) have been recorded as new species from Costa Rica and most of them are endemic to particular regions. The Colección de Helmintos de Costa Rica, housed at the Universidad de Costa Rica (UCR), San José, is the depositary of only 23% of the species recorded so far; however this situation is changing and people recognizes.",9,17354385,Journal,ar,Article,100,4,4,Biodiversity | Biological inventories | Costa Rica | Helminths | Parasites | Vertebrates,13567,undefined,1,TRUE,126,10.15517/rbt.v52i2.15250,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344243734,SCOPUS_ID:5344243734,2-s2.0-5344243734,"Gastrointestinal helminth parasitism in fruit-eating bats (Chiroptera, Stenodermatinae) from western Amazonian Brazil",Nogueira M.R.,Revista de Biologia Tropical,00347744,52,2,387-392,2004-01-01,June 2004,"In this paper we report endoparasites from a sample of 50 stenodermatine bats collected mainly over lick sites at the Parque Nacional da Serra do Divisor, westernmost extremity of Amazonian Brazil. Four helminth species were recovered (Hasstilesia tricolor, Vampirolepis elongatus, Cheiropteronema globocephala, and Capillaria sp.), most of them from small intestines. Overall helminth prevalence achieved 26% (13/50) and the more prevalent species was H. tricolor (20%). Previously unknown in bats and reported for the first time in Brazil, this digenetic trematode was found in seven of the 18 bat species studied here. We argue that the drink ing behaviour of stenodermatines at lick sites may be implicated in the dissemination of helminth infection among these bats.",16,17354389,Journal,ar,Article,100,3,3,Brazil | Digeneans | Endoparasites | Hasstilesia tricolor | Phyllostomidae,13567,undefined,1,TRUE,127,10.15517/rbt.v52i2.15254,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344238945,SCOPUS_ID:5344238945,2-s2.0-5344238945,"A new species of Euglena (Euglenozoa: Euglenales) isolated from extreme environments in ""boiling mudflats"" of Rincón de la Vieja volcano, Costa Rica",Sittenfeld A.,Revista de Biologia Tropical,00347744,52,1,27-30,2004-01-01,March 2004,"A new species of euglena isolated from a hot and acid mud pool located in Las Pailas de Barro, Volcán Rincón de la Vieja, Costa Rica is described. This species inhabits hot and acid environments. Euglena pailasensis sp. nov. main features are: the absence of flagella, the presence filaments like ""pilis"", the presence of chloroplasts with pyrenoids crossed by several tylakoids, and acid and heat tolerance. Molecular phylogeny studies using 18S rDNA and Gap C genes indicated that the new species is related to E mutabilis. Its taxonomic characters based on morphology, biology and sequence of the 18S rDNA and Gap C genes are discussed and compared with other closely related species of the genus.",9,17357396,Journal,ar,Article,100,5,5,18S rDNA | Acidic hot mud pool | Euglena | Gapc | Protozoa | Thermo-tolerance,13567,undefined,1,TRUE,128,10.15517/rbt.v52i1.14698,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344236085,SCOPUS_ID:5344236085,2-s2.0-5344236085,Description of the female and male of Mycetarotes carinatus (Hymenoptera: Formicidae),Mayhé-Nunes A.J.,Revista de Biologia Tropical,00347744,52,1,109-114,2004-01-01,March 2004,"We describe the female and male of the Neotropical fungus-growing ant Mycetarotes carinatus, hitherto only known from type locality, Rio de Janeiro state, Brazil, based on samples of workers. The sexual forms were obtained from a nest maintained in the laboratory. The samples found in Minas Gerais state, expand the geographic distribution of the species. We illustrate the external architecture of the nest of M. carinatus.",3,17357406,Journal,ar,Article,100,2,2,Attini | Brazil | Fungus-growing ant | Nest | Taxonomy,13567,undefined,1,TRUE,129,10.15517/rbt.v52i1.14758,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344236074,SCOPUS_ID:5344236074,2-s2.0-5344236074,Composition of fat acids in three Mexican populations of Artemia franciscana from epicontinental waters,Sánchez A.M.,Revista de Biologia Tropical,00347744,52,1,297-300,2004-01-01,March 2004,"In this paper is presented the percentage of fatty acids composition of three Artemia franciscana Mexican populations of epicontinentals waters; two are from natural environments (Coahuila and San Luis Potosí) and one (Texcoco) is a culture fed with Spirulina. Determination of fatty acids composition in each population, was performed by extraction of total lipid by the soxhlet method and the fatty acids methyl esters were determined by gas chromatography. The results show that Artemia of Texcoco contains the six fatty acids recommended for the culture of fish and crustaceans (16:0: 16:1; 18:1; 18:2w6; 18:3w3 and 20:5w3); Artemia from San Luis Potosí showed the poorest content in these acids and Artemia from Coahuila, although it showed a wide profile, it lacks the linolenic acid. When comparing results among the three populations with ecological data that have been published, it can be pointed out that the environment is decisive for this crustacean; Artemia from Texcoco fed with Spirulina showed the largest variety of fatty acids; the other two populations are wild, and lives in different habitats, Artemia of Coahuila is found in waters that are rich in sulfates and Artemia of San Luis Potosí lives in evaporation saltern ponds, built with stone blocks and therefore with scarce phytoplankton growth. Both Artemia populations showed deficiencies in essential fatty acids, mainly the last one.",7,17357427,Journal,ar,Article,100,6,6,Aquiculture | Artemia | Fatty acids composition | Live food supply | Nutritional quality,13567,undefined,1,TRUE,130,10.15517/rbt.v52i1.14945,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344232799,SCOPUS_ID:5344232799,2-s2.0-5344232799,"Oribatid acari (Acari: Oribatei) from Coiba Island National Park, Panamá",Subías L.,Revista de Biologia Tropical,00347744,52,1,85-95,2004-01-01,March 2004,"Taking part of the Program for The Inventory of Flora and Fauna of Coiba Island National Park (Panamá), a first list of oribatid mites (Acari: Oribatei) is presented. Materials studied come from several soil samplings, including humus and fallen leaves, done in Coiba Island in July 1998. 134 species were identified from a total amount of 1 053 individuals collected. Almost all the identified species are new records for Panama as well as eigth species that represent first records for the Neotropical Region. A new name is given: Aeroppia mariehammerae n. nom. for Aeroppia sp. and a new combination is proposed; Protoribates antillensis (Mahunka, 1985) n. comb. (Xylobates).",7,17357403,Journal,ar,Article,100,5,5,Coiba island | Neotropic | Oribatid mites | Panamá,13567,undefined,1,TRUE,131,10.15517/rbt.v52i1.14755,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/5344232090,SCOPUS_ID:5344232090,2-s2.0-5344232090,"Coexistence of Lutjanus peru and Lutjanus guttatus (Pisces: Lutjanidae) in the coast of Guerrero, México: Association with the temporal variation of recruitment",Chiappa-Carrara X.,Revista de Biologia Tropical,00347744,52,1,177-185,2004-01-01,March 2004,"Monthly volumes of capture of Lutjanus peru and Lutjanus guttatus from the coast of Guerrero, Mexico, were analyzed considering eight annual cycles. Time-series, auto correlation, and cross-correlation analysis showed that monthly abundance of populations display unsystematic variations. The FiSAT software was used to obtain the recruitment patterns of both species, using length-frequency data. Our results support the hypothesis that temporal phase-shifts in reproductive events, hence recruitment, explain the coexistence of these species. The outcome of this mechanism is a temporal succession of specific recruit abundance off the coasts of Guerrero, Mexico. The uncoupling of the recruitment events between these species, induces a separation of recruits: therefore, the intake of a particular set of preys could take place at different times.",8,17357415,Journal,ar,Article,100,3,3,Coexistence | Guerrero | Lutjanus guttatus | Lutjanus peru | Mexico | Recruitment,13567,undefined,1,TRUE,132,10.15517/rbt.v52i1.14878,all,All Open Access
