@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/0346879196,SCOPUS_ID:0346879196,2-s2.0-0346879196,"Comunidades coralinas y arrecifes del Area de Conservación Guanacaste, Costa Rica",Cortés J.,Revista de Biologia Tropical,00347744,44-45,1-3,623-625,1997-03-01,March 1997,"Area de Conservación Guanacaste (ACG) on the northern part of Costa Rica, has coral communities and reefs even though it is located in an upwelling area. Eleven coral species have been found. Pavona gigantea form coral reefs that are different to reefs found elsewhere in the eastern Pacific. A small patch reef constructed by Pocillopora eydouxi is also unique. One of the largest Pocillopora reefs in Costa Rica is located at the Islas Murciélago Archipelago. The marine environments of ACG are interesting and valuable, but very little studied as compared to the terrestrial environments.",24,Journal,ar,Article,100,1,1,Corals | Costa Rica | Guanacaste | National Parks | Reefs | Upwelling,13567,undefined,0,FALSE,121,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346540733,SCOPUS_ID:0346540733,2-s2.0-0346540733,"Abundance and size frequency of postlarvae of Penaeus occidentalis in the Gulf of Nicoya, Costa Rica",Kitani M. H.,Revista de Biologia Tropical,00347744,44-45,1-3,437-440,1997-03-01,March 1997,"Postlarvae of the Genus Penaeus were collected once a month from November/94 to April/95 at Cocoroca beach in the Gulf of Nicoya, Costa Rica. They were identified morphologically, and those of P. occidentalis were studied. It was revealed that the postlarvae of P. occidentalis occupied 65.6 % of the total individuals collected, and 24.1 - 94.9% of the monthly composition, and their distribution density varied from 0.7-5.8 individuals/m2. The carapace length(CL) of the postlarvae of P. occidentalis ranged from 1.55 to 9.58 mm, which suggested a migratory size of them. The frequency of the CL showed a skewed distribution, which suggested a migratory pattern of the postlarvae of that species. The relative growths of the 6th abdominal somite and the carpus of the third pereopod of the postlarvae of P. occidentalis were also examined against the CL.",3,Journal,ar,Article,100,1,1,Costa rica | Marine shrimp | Morphology | Penaeus occidentalis | Postlarvae | Size frequency | Species composition,13567,undefined,0,FALSE,122,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346540730,SCOPUS_ID:0346540730,2-s2.0-0346540730,Sexual dimorphism and reproduction of the pitviper Porthidium ophryomegas (Serpentes: Viperidae) in Guatemala,Lawson D.,Revista de Biologia Tropical,00347744,44-45,1-3,671-674,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,1,1,Costa Rica | Guatemala | Porthidium ophryomegas | Río Motagua Valley | Sexual dimorphism,13567,undefined,0,FALSE,123,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346540729,SCOPUS_ID:0346540729,2-s2.0-0346540729,"New and additional records of Leptophlebiidae (Ephemeroptera) from Rio de Janeiro State, Brazil",Da-Silva E.R.,Revista de Biologia Tropical,00347744,44-45,1-3,684-685,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,1,1,Askola | Geographic distribution | Hylister | Mayflies | Miroculis | Needhamella,13567,undefined,0,FALSE,124,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346540724,SCOPUS_ID:0346540724,2-s2.0-0346540724,Microbiological quality of some powder spices of common use in Costa Rica,Arias M.,Revista de Biologia Tropical,00347744,44-45,1-3,692-694,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,3,3,Escherichia coli | Microbiological quality | Salmonella | Spices,13567,undefined,0,FALSE,125,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346540723,SCOPUS_ID:0346540723,2-s2.0-0346540723,Inhibitory substance residues in unpasteurized and pasteurized milk in a tropical city,Caballero M.,Revista de Biologia Tropical,00347744,44-45,1-3,697-698,1997-03-01,March 1997,NA,1,Journal,ar,Article,100,6,6,Antibiotics | Inhibitory substances | Milk,13567,undefined,0,FALSE,126,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909657,SCOPUS_ID:0345909657,2-s2.0-0345909657,"Brood size of three swimming crabs from the Gulf of California, Mexico (Decapoda: Portunidae)",Solís-Ibarra R.,Revista de Biologia Tropical,00347744,44-45,1-3,631-633,1997-03-01,March 1997,NA,0,Journal,ar,Article,100,3,3,Brood size | Crabs | Euphylax | Gulf of California | Portunus,13567,undefined,0,FALSE,127,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909655,SCOPUS_ID:0345909655,2-s2.0-0345909655,"First record of the whitetip reef shark, Triaenodon obesus in the west coast of México (Revillagigedo Archipelago)",Ochoa-López E.,Revista de Biologia Tropical,00347744,44-45,1-3,687-688,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,3,3,New record | Shark | Triaenodon,13567,undefined,0,FALSE,128,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909652,SCOPUS_ID:0345909652,2-s2.0-0345909652,Nest density of Trigona spinipes (Hymenoptera Apidae) in cerrado vegetation of central Brazil,Henriques R.,Revista de Biologia Tropical,00347744,44-45,1-3,700-701,1997-03-01,March 1997,Trigona spinipes nest density was recorded in a area of cerrado (neotropical savanna) in Central Brazil and ranged from 0.2-0.3 nests/ha. Natural history data are presented on nest persistence and plant support to nest. The richness and abundance of Trigona species in Cerrado are lower than in tropical rain forests. Is suggested that the absence of larger trees could limit the richness and abundance of Trigona species in cerrado.,4,Journal,ar,Article,100,1,1,Colony density | Savanna | Stingless bees | Trigona almathea | Trigona branneri,13567,undefined,0,FALSE,129,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909651,SCOPUS_ID:0345909651,2-s2.0-0345909651,A case of lapsus calami in Costa Rican scorpion nomenclature,Montoya M.,Revista de Biologia Tropical,00347744,44-45,1-3,703-704,1997-03-01,March 1997,NA,0,Journal,ar,Article,100,1,1,Chactas | Chactidae | Costa Rica | Lapsus calami | Nomenclature | Scorpions,13567,undefined,0,FALSE,130,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909650,SCOPUS_ID:0345909650,2-s2.0-0345909650,"Coral colony fragmentation by whitetip reef sharks at Coiba Island National Park, Panamá",Jiménez C.,Revista de Biologia Tropical,00347744,44-45,1-3,698-700,1997-03-01,March 1997,NA,9,Journal,ar,Article,100,1,1,Asexual reproduction | Coral fragmentation | Costa Rica | Eastern Pacific | Panamá | Pocillopora | Sharks,13567,undefined,0,FALSE,131,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345909634,SCOPUS_ID:0345909634,2-s2.0-0345909634,First record of the genus Excorallana (Isopoda: Corallanidae) in the neritic waters from Pacific of Colombia,Ramos G.E.,Revista de Biologia Tropical,00347744,44-45,1-3,679-680,1997-03-01,March 1997,NA,0,Journal,ar,Article,100,2,2,Colombia | Excorallana antillensis | Excorallana meridionalis | First records | Isopoda | Pacific,13567,undefined,0,FALSE,132,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345066104,SCOPUS_ID:0345066104,2-s2.0-0345066104,Potencial de propagación por estacas de Elaeagia uxpanapensis (Rubiaceae),Brenes L.,Revista de Biologia Tropical,00347744,44-45,1-3,605-608,1997-03-01,March 1997,"Cuttings (n=45, 30 cm long and 2-6 cm in diameter) from low branches of an Elaeagia uxpanapensis tree (15 m tall and 24 cm DBH), were planted in a greenhouse after being treated with fungicides but no growth regulators. After 23 weeks, more than 60% developed buds, and 40%, leaves. Several produced roots (less than 5 mm long) or calluses. Those with greater biomass and cut from the basal portion of the branch, tended to perform better.",2,Journal,ar,Article,100,2,2,Asexual reproduction | Cuttings | Elaeagia uxpanapensis,13567,undefined,0,FALSE,133,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344326087,SCOPUS_ID:0344326087,2-s2.0-0344326087,"Comunidad críptica de esponjas del arrecife de Isla de Enmedio, Veracruz, México",Carrera-Parra L.F.,Revista de Biologia Tropical,00347744,44-45,1-3,311-321,1997-03-01,March 1997,"The structure of the community associated with eight species of sponges in Enmedio Reef, Veracruz, Mexico, was studied. Ninety-four species were found of nine phyla (Cnidaria, Platyhelminthes, Mollusca, Annelida, Arthropoda, Sipuncula, Priapulida, Echinodermata and Chordata). The order of importance by the most frequent associates were crustaceans, polychaetes, echinoderms and molluscs; by their abundance the most important groups were polychaetes, crustaceans and echinoderms. The polychaete Haplosyllis spongicola and the ophiurid Ophiactis savignyi were the species with highest importance ranges. Ircinia strobilina and I. felix showed the highest richness and species diversity because they had big inner channels. Similarity among cryptic species of sponges was low, due to high species richness and to selectivity of the associates by their host. The species richness and abundances were higher with increasing sponge volume, and both decreased with depth.",8,Journal,ar,Article,100,2,2,Community structure | Coral reef | Cryptic species | Mexico | Sponges,13567,undefined,0,FALSE,134,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0342880300,SCOPUS_ID:0342880300,2-s2.0-0342880300,Chitin binds more cholate than chitosan,Herrera F.,Revista de Biologia Tropical,00347744,44-45,1-3,613-614,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,2,2,Bile salts | Chitin | Chitosan | Cholesterol,13567,undefined,0,FALSE,135,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0242359663,SCOPUS_ID:0242359663,2-s2.0-0242359663,Establishment of morphogenic rice cell suspension cultures (Oryza sativa) in Costa Rica,Valdez M.,Revista de Biologia Tropical,00347744,44-45,1-3,593-595,1997-03-01,March 1997,NA,3,Journal,ar,Article,100,3,3,Cell suspension | In vitro culture | Indica rice | Oryza sativa | Plant regeneration,13567,undefined,0,FALSE,136,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0141536218,SCOPUS_ID:0141536218,2-s2.0-0141536218,"Decapod crustaceans from the Pacific coast of Mexico, including new records and taxonomic remarks",Salgado-Barragán J.,Revista de Biologia Tropical,00347744,44-45,1-3,680-683,1997-03-01,March 1997,NA,5,Journal,ar,Article,100,2,2,Biodiversity | Decapod | Mexican Pacific | New records,13567,undefined,0,FALSE,137,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043153615,SCOPUS_ID:0043153615,2-s2.0-0043153615,"Lista de corales pétreos (Hydrozoa: Milleporina, Stylasterina; Anthozoa: Scleractinia) de aguas someras del banco de Campeche, México",Carricart-Ganivet J.,Revista de Biologia Tropical,00347744,44-45,1-3,619-622,1997-03-01,March 1997,"A checklist of 42 stony coral species (Milleporina, Stylasterina and Scleractinia), for the coral reefs of the Campeche Bank, Mexico, is presented. This list includes 16 new records of stony corals for the Campeche Bank: one milleporid, one stylasterid and 14 scleractinian species. The presence of Colpophyllia breviserialis, Manicina areolata and Solenastrea sp., previously recorded by other authors, was not corroborated. Taxonomic work, with regional comparative research, is needed to improve management.",6,Journal,ar,Article,100,2,2,Campeche Bank | Coral reefs | Diversity | Mexico | Stony corals,13567,undefined,0,FALSE,138,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042678446,SCOPUS_ID:0042678446,2-s2.0-0042678446,Parasitismo por microsporidios (Microspora) en tres especies de mosquitos (Diptera: Culicidae) de la Argentina,Micieli M.,Revista de Biologia Tropical,00347744,44-45,1-3,635-639,1997-03-01,March 1997,"Three microsporidia species were found infecting mosquito larvae from two argentine province: Amblyospora sp. in Psorophora cyanescens, Amblyospora sp in P. varinervis and Parathelohania sp. in Anopheles triannulatus. These microsporidia were distinguished on the basis of meiospore shape and size, and presumed host specificity.",3,Journal,ar,Article,100,2,2,Argentina | Culicidae | Insect pathology | Microsporida | Taxonomy,13567,undefined,0,FALSE,139,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042651829,SCOPUS_ID:0042651829,2-s2.0-0042651829,Postlarval morphology of the Western White Shrimp Penaeus occidentalis (Crustacea: Pennaeidae),Kitani M. H.,Revista de Biologia Tropical,00347744,44-45,1-3,627-630,1997-03-01,March 1997,NA,2,Journal,ar,Article,100,1,1,Eastern Pacific coast | Marine shrimp | Morphology | Penaeidae | Penaeus occidentalis | Postlarvae | Western white shrimp,13567,undefined,0,FALSE,140,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042502439,SCOPUS_ID:0042502439,2-s2.0-0042502439,Fine structure of the capsule of Cryptococcus neoformans (Cryptococcales: Cryptococcaceae),Salas I.,Revista de Biologia Tropical,00347744,44-45,1-3,694-695,1997-03-01,March 1997,NA,1,Journal,ar,Article,100,2,2,Capsule | Cryptococcus | Ruthenium red | Ultrastructure,13567,undefined,0,FALSE,141,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042177251,SCOPUS_ID:0042177251,2-s2.0-0042177251,Tabla de vida y observaciones de las agallas de Gynaicothrips ficorum (Thysanoptera: Phlaeothripidae) en el campo,Retana S. A.,Revista de Biologia Tropical,00347744,44-45,1-3,651-653,1997-03-01,March 1997,"Field data were used to prepare a life table for Gynaicothrips ficorum (Marchal) during the rainy season of 1991 in San José, Costa Rica. There was a high mortality in the egg and pupa I stages, and predation by ants and spiders inside the gall was observed.",2,Journal,ar,Article,100,3,3,Galls | Gynaicothrips ficorum (Marchal) | Life table,13567,undefined,0,FALSE,142,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041676559,SCOPUS_ID:0041676559,2-s2.0-0041676559,Distribución y ciclo vital de tres especies del género Hydraena en Nicaragua (Coleoptera: Hydraenidae),Delgado J.,Revista de Biologia Tropical,00347744,44-45,1-3,645-649,1997-03-01,March 1997,"Three species of the genus Hydraena: H. collymba, H. malkini and H.particeps are reported by the first time from Nicaragua. Larvae of H. Particeps were reared from eggs laid in captivity. Oviposition occured during 2-3 days after mating. The 1st, 2nd and 3rd larval stages were completed in about 17 days. The average developmental period of H. particeps (egg to adult) was estimated in three weeks. This is the first known life cycle of these species belonging to the family Hydraenidae from tropical regions.",6,Journal,ar,Article,100,3,3,Biology | Coleoptera | Distribution | Hydraena | Hydraenidae | Nicaragua,13567,undefined,0,FALSE,143,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041676524,SCOPUS_ID:0041676524,2-s2.0-0041676524,Relación entre parámetros biométricos y peso seco en insectos acuáticos depredadores de Venezuela,López C.,Revista de Biologia Tropical,00347744,44-45,1-3,641-643,1997-03-01,March 1997,"Predictive equations were calculated to estimate dry weight from standard length and cephalic length or width for Chaoborus sp. (Diptera) and Corydalus spp. (Megaloptera), two groups of predatory aquatic insects from River Guasare-Limón Basin, western Venezuela. Regression analysis indicated that relationship between biomass and biometric parameters was best expressed by equation W= aLb. Although all biometric parameters were highly correlated to dry weight (p <0.001), estimations from length or width of the head capsule had higher determination coefficients. The results are similar to those found in temperate insects.",7,Journal,ar,Article,100,4,4,Aquatic insects | Chaoborus | Corydalus | Dry weight | Neotropics,13567,undefined,0,FALSE,144,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037728468,SCOPUS_ID:0037728468,2-s2.0-0037728468,"Alimentación y estado nutricional de las langostas Panulirus inflatus y Panulirus gracilis (Decapoda: Palinuridae) en Guerrero, México",Lozano-Alvarez E.,Revista de Biologia Tropical,00347744,44-45,1-3,453-461,1997-03-01,March 1997,"A comparative seasonal study was conducted on the natural food and nutritional state of the spiny lobsters Panulirus inflatus and P. gracilis off the Mexican Pacific coast (the state of Guerrero): 79 P. inflatus and 53 P. gracilis were collected from August 1980 to May 1981. The diet of P. inflatus included more trophic groups, but both species feed mainly on molluscs and crustaceans, with a relative increase in crustaceans during the autumn. The nutritional state was evaluated using three indices: condition factor A (real total weight/ estimated total weight), condition factor B (real weight of hepatopancreas/ estimated weight of hepatopancreas), and the index of reserve (weight of hepatopancreas/ total weight of an individual). Neither the condition factor B nor the index of reserve could be estimated for P. inflatus collected during the winter, owing to their poor hepatopancreas condition. This, together with the significantly lower value of their condition factor A in winter, indicate that P. inflatus is in a poor nutritional state during this season. Conversely, no significant seasonal differences were found in any of the three indices for P. gracilis. The greater flexibility in habitat requirements may allow this species to exploit more food-rich areas.",17,Journal,ar,Article,100,2,2,Diet | Mexican pacific | Nutritional index | Panulirus gracilis | Panulirus inflatus | Spiny lobsters,13567,undefined,0,FALSE,145,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010914847,SCOPUS_ID:0010914847,2-s2.0-0010914847,"Regeneración temprana de Chusquea tomentosa (Bambusoideae-Poaceae) en Talamanca, Costa Rica",Grau H.,Revista de Biologia Tropical,00347744,44-45,1-3,691-692,1997-03-01,March 1997,NA,1,Journal,ar,Article,100,2,2,NA,13567,undefined,0,FALSE,146,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009691295,SCOPUS_ID:0009691295,2-s2.0-0009691295,"Hábitos alimentarios del pargo mancha Lutjanus guttatus (Pisces: Lutjanidae) en el Golfo de Nicoya, Costa Rica",Rojas M. J.R.,Revista de Biologia Tropical,00347744,44-45,1-3,471-476,1997-03-01,March 1997,"A total of 504 ""Spotted Snapper"" Lutjanus guttatus were collected monthly in the Gulf of Nicoya, Costa Rica, from January 1993 to January 1994 to determine its feeding habits. The fishes studied ranged 12-60 cm in total length and were collected by using hook and line. The total biomass of the stomach contents was 593.1 g. 73.8% of the stomachs were empty. Taking into account the whole sample, peneid shrimps were the most abundant taxon; they accounted for 59.3% of occurrence in the fish stomachs and 79.3% of the biomass. However, whereas the main food item in the stomach contents of juvenile fishes (smaller than 30 cm in total length) were peneids (Penaeus spp.), that of bigger fishes were stomatopods (Squilla spp.).",15,Journal,ar,Article,100,1,1,Costa Rica | Feeding habits | Lutjanus guttatus | Nicoya Gulf | Spotted snapper,13567,undefined,0,FALSE,147,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009688667,SCOPUS_ID:0009688667,2-s2.0-0009688667,Relaciones tróficas de los juveniles de cinco especies de pargo (Pisces: Lutjanidae) en Cuba,Sierra L.,Revista de Biologia Tropical,00347744,44-45,1-3,499-506,1997-03-01,March 1997,"The trophic relationships among juveniles of lane snapper, Lutjanus synagris, gray snapper, Lutjanus griseus, mutton snapper, Lutjanus analis, schoolmaster, Lutjanus apodus and yellowtail snapper, Ocyurus chrysurus in the inlet of Punta Arenas, SW shelf of Cuba, were analized. Analyses were made of 1393 stomachs of the yellowtail snapper, 367 of the lane snapper, 110 of the muttom snapper, 80 of the gray snapper and 24 of the schoolmaster in order to obtain their feedings spectrum. The main food was benthic crustaceans (shrimps and crabs) and postlarval fishes and juveniles. The juveniles of O. chrysurus, L. synagris and L. griseus were similar in their diets. They feed mainly on postlarval fishes and juveniles as well as small shrimps. Some changes of feeding spectra were observed during growth in the five species. On reaching the first year of life, the juveniles attain the feeding habits of the adults.",13,Journal,ar,Article,100,1,1,Cuba | Food | Juvenile | Lutjanidae | Trophic relationships | Tropical marine fish,13567,undefined,0,FALSE,148,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009228324,SCOPUS_ID:0009228324,2-s2.0-0009228324,"Basic morphometric and limnological properties of Laguna Hule, a caldera lake in Costa Rica",Göcke K.,Revista de Biologia Tropical,00347744,44-45,1-3,537-548,1997-03-01,March 1997,"Laguna Hule, a caldera lake at 740 m above sea level, is situated on the Atlantic slope of the Cordillera Volcanica Central in Costa Rica. The lake area is 56.9 ha, the volume 7.8 x 106m3 and the maximum depth 22.5 m. At the time of the study (January/February 1989) the boundary between the oxic and anoxic layer was at 10m, i.e. 33 % of the lake's volume was anoxic. Relatively low concentrations of H2S (up to 4.1 μmol 1-1) were present in the hypolimnion simultaneously with large amounts of Fe and Mn (114 and 21.5 μmol 1-1 resp.). The thermocline was very weakly developed (total temperature difference between surface and bottom water layer amounted to only 1.3°C). This small difference, the relatively high concentrations of ammonia and iron in the epilimnion and the low O2 saturation (81 %) of the surface layer indicate that, during or shortly before the study time, a partial circulation of the lake had occurred causing a substantial entrainment of hypolimnetical water into the epilimnion. The mixing process did not produce a total circulation but was probably the reason for the intrusion of small amounts of O2 into layers below the chemocline, which enabled the production of nitrite by nitrifying bacteria within the hypolimnion. On Feb 7 the gross primary productivity was 2.74 g C m-2d-1 and the community respiration between surface and 6 m amounted to 1.98 g Cm-2d-1 It is concluded from the results of the present as well as from an earlier study (May 1979) and from comparisons with the nearby located Laguna de Río Cuarto, that the productivity pattern of Laguna Hule is very much governed by its mixing behavior.",8,Journal,ar,Article,100,1,1,Chemical limnology | Primary productivity | Tropical lake,13567,undefined,0,FALSE,149,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005600871,SCOPUS_ID:0005600871,2-s2.0-0005600871,"Poliquetos bentónicos de la Bahía de la Habana, Cuba",Ibarzabal D.,Revista de Biologia Tropical,00347744,44-45,1-3,341-359,1997-03-01,March 1997,"The benthic polychaete community in Havana Bay comprises ten species, five of them new records for Cuba. Although polychaetes conform the dominant group in the bay, their densities were low and increased towards the outer coastal areas as a response to the decrease of pollution effects. Stenoninereis martinsi and Streblospio benedicti were widespread inside the bay where they develop in unfavorable polluted conditions. The coastal area has seven species that were absent in the bay, except Timarete filigera and Branchiomma nigromaculata which were found in the channel. Two communities were recognized, one in the inner zone of the bay formed by species that tolerate pollution and a second one typical from normal coastal localities.",5,Journal,ar,Article,100,1,1,Benthic polychaetes | Cuba | Distribution | Ecology | Pollution | Systematics,13567,undefined,0,FALSE,150,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0004559325,SCOPUS_ID:0004559325,2-s2.0-0004559325,Los renacuajos de Hyla luteoocellata e H. vigilans (Anura: Hylidae) de Venezuela,Mijares-Urrutia A.,Revista de Biologia Tropical,00347744,44-45,1-3,585-592,1997-03-01,March 1997,"The tadpoles of Hyla luteoocellata and H. vigilans are described and illustrated, on the basis of specimens from an ornamental pool at the Universidad Simón Bolívar (USB) campus, State of Miranda, and from a natural ponds in Gavilanes (road to Caño Zancudo), State of Mérida, respectively, Venezuela. The larva of H. luteoocellata it is distinguished by the combination of an oral apparatus lacking keratodonts rows, cloacal tube abdominal, tail tip filiform, and a transversal dark bands pattern on the tail; that of H. vigilans is unique for present a keratodont rows formula 2(2)/3(1), marginal oral papillae in multiple rows, medial vent tube, and transversal dark bands patterns. The tadpoles of H. luteoocellata were found in sympatry with tadpoles of other two Hyla and one Leptodactylus species in USB campus, in Falcón región was seen together the larva of Mannophryne sp. Adult males of H. luteoocellata were calling during the months of May, August, and September of 1991, and September 1992. The tadpole of H. luteoocellata resembled thats of H. koechlini but the caudal vertical band of the former is best defined and larger.",2,Journal,ar,Article,100,2,2,Amphibia | Hyla luteoocellata | Hyla parviceps group | Hyla vigilans | Tadpole morphology | Venezuela,13567,undefined,0,FALSE,151,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0004309045,SCOPUS_ID:0004309045,2-s2.0-0004309045,"Fecundidad y épocas de reproducción del ""pargo mancha"" Lutjanus guttatus (Pisces: Lutjanidae) en el Golfo de Nicoya, Costa Rica",Rojas M. J.R.,Revista de Biologia Tropical,00347744,44-45,1-3,477-487,1997-03-01,March 1997,The reproductive cycle of the spotted snapper Lutjanus guttatus was studied from January 1993 to January 1994 at the Gulf of Nicoya Costa Rica. The occurrence of mature fish over a prolonged period and high gonadosomatic and condition indexes during a number of months lend additional evidence for a prolonged spawning season of the fish. Size at first maturity was estimated as 32.0-32.9 cm total body length or TL (male) and 33.0-33.9 cm TL (female). Fecundity ranged from 1 363 000 (56.9 cm TL) to 60 454 (31.9 cm TL) eggs. Gonads analysis showed asynchronical development of the oocites with intermittent spawns.,24,Journal,ar,Article,100,1,1,Costa Rica | Fecundity | First maturity | Lutjanus guttatus | Nicoya Gulf | Reproduction | Spawning seasons,13567,undefined,0,FALSE,152,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000515523,SCOPUS_ID:0000515523,2-s2.0-0000515523,Biodiversidad marina de Costa Rica: Filo Cnidaria,Cortés J.,Revista de Biologia Tropical,00347744,44-45,1-3,323-334,1997-03-01,March 1997,"This paper, on the current knowledge of the marine biodiversity of Costa Rica, covers the Phylum Cnidaria. A total of 215 species are reported for Costa Rica. Four of these species are endemic to Cocos Island. The Class Hydrozoa is represented by 69 species in 49 genera, 30 families, and eight orders. The Order Siphonophora is the most diverse with 27 species. Only one genus of the Class Cubozoa and three species of the Class Scyphozoa have been identified, though there are many more species on both coasts. The Class Anthozoa is represented by 142 species in 77 genera, 26 families, seven orders, and three subclasses. The Order Scleractinia has the most species, 87. Of the 215 Cnidarian species reported here, 87 are from the Caribbean, and 127 from the Pacific. Only one species Physalia physalis is common to both coasts of Costa Rica. We possibly know only about half the species of the Phylum Cnidaria present in Costa Rica, based on unidentified specimens and personal observations.",30,Journal,ar,Article,100,1,1,Cnidaria | Corals | Costa Rica | Hydrozoans | Marine biodiversity | Octocorals,13567,undefined,0,FALSE,153,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000495002,SCOPUS_ID:0000495002,2-s2.0-0000495002,"Densidad y ""capturabilidad"" de la sardina monterrey, Sardinops sagax (Pisces: Clupeidae) del Golfo de California, México",Martínez-Aguilar S.,Revista de Biologia Tropical,00347744,44-45,1-3,527-535,1997-03-01,March 1997,"The monterrey sardine (Sardinops sagax) fishery of the Gulf of California was examined between 1972 and 1990. By analysing commercial catch-per-effort-unit data, we determined the density-dependence function of the catchability coefficient to establish a potential relationship between this coefficient and relative population sizes. These were calculated by two methods, a new catchability deterministic method (CDM) and virtual pupulation analysis (VPA). The inverse relationship between the catchability coefficient and fish density reported for other purse seine fisheries is presented for the monterrey sardine fishery as well. The curves for both methods were similar, although the abundance determined for APV decreased after 1988/89 and for CDM decreased after 1986/87. Fishing mortality and abundance were determined for each class of length per season.",7,Journal,ar,Article,100,3,3,Catchability coefficient | Density-dependence | Gulf of California | Sardine fishery,13567,undefined,0,FALSE,154,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000012707,SCOPUS_ID:0000012707,2-s2.0-0000012707,Antibacterial activity of Bauhinia splendens leaves (Leguminosae),Savi A.O.S.,Revista de Biologia Tropical,00347744,44-45,1-3,601-603,1997-03-01,March 1997,NA,8,Journal,ar,Article,100,5,5,Antibacterial activity | Bauhinia splendens | Diffusion method | Folk medicine | Minimum inhibitory concentration | Phenolic compounds,13567,undefined,0,FALSE,155,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33845415479,SCOPUS_ID:33845415479,2-s2.0-33845415479,New records and range extensions of fishes on the pacific coast of Mexico,Martinez M.,Revista de Biologia Tropical,00347744,45,2,936,1997-01-01,1997,NA,4,Journal,ar,Article,100,3,3,Baja california | Fishes | New records | Pacific coast,13567,undefined,0,FALSE,156,NA,22152075
