@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,prism:eIssn,dc:description
true,https://api.elsevier.com/content/abstract/scopus_id/0027387181,SCOPUS_ID:0027387181,2-s2.0-0027387181,Physiology and phylogeny: the evolution of locomotor energetics in hylid frogs,Walton B.,American Naturalist,00030147,141,1,26-50,1993-01-01,1993,10.1086/285459,43,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,107,NA,"North American hylid frogs exhibit patterns of locomotor energetics that are generally similar to those found among most terrestrial vertebrates: steady-state rate of oxygen consumption increases within a range of sustainable speeds, above which it becomes independent of speed and endurance decreases. Species differences in the capacity to sustain locomotion are related to the interaction of locomotor cost and the maximal capacity for aerobic energy production during exercise. Hence, analyses of metabolic correlates of behavioral activity should incorporate estimate of economy as well as capacity. Resting and maximal rates of metabolism are positively correlated, even when the confounding effects of body size and phylogeny are removed. Inferred evolutionary changes in metabolic rate proceeded from low rates in neotropical ancestors to higher rates among descendant species in temperate habitats. Adaptation to facilitate activity at low temperatures may have been responsible for this evolutionary shift. Findings support the ""aerobic capacity' hypothesis for the evolution of metabolic rate in which evolutionary increases in metabolic rate are brought about by natural selection favouring increased abilities for sustained activity. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027386556,SCOPUS_ID:0027386556,2-s2.0-0027386556,Sex-dependent habitat selection and genetic polymorphism,Hedrick P.,American Naturalist,00030147,141,3,491-500,1993-01-01,1993,10.1086/285486,13,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,108,NA,"Examines the impact of extant ecological sexual dimorphism on the maintenance of genetic variation via viability selection in different habitats. Given the constraint that, in sexually reproducing outcrossing species, females and males must mate and each must contribute half the genetic content to their offspring, it is not clear how significant any sex-dependent habitat selection would be in maintaining genetic variation. Under some conditions, sex-dependent habitat selection (without sex-dependent viability selection) can enhance the maintenance of genetic polymorphism. It is surprising that broadened conditions for polymorphism, occur with hard (density-independent) selection but not with soft (density-dependent) selection. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027385234,SCOPUS_ID:0027385234,2-s2.0-0027385234,The breeding system of the fire ant Solenopsis invicta: effects on colony genetic structure,Ross K.,American Naturalist,00030147,141,4,554-576,1993-01-01,1993,10.1086/285491,123,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,109,NA,"Queens of S. invicta mate only once, and the study population is outbred. The number of mated queens per nest is variable but generally low, with the average relatedness of nest-mate queens indistinguishable from zero. The genetic data are sufficiently complete that worker relatedness in individual nests can be estimated accurately, and the values obtained are shown to be well accounted for by the number of queens present in each nest. Thus, variance in maternity apportionment among nest-mate queens or internest movement of ants need not be invoked as determinants of colony genetic structure. Average worker nest-mate relatedness results from the opposing effects of two groups of factors: single mating by queens and the apparent closed nature of the societies elevate relatedness, while the presence of multiple queens and their low relatedness to one another depress it. Consistent differences within nests in the matrilineal composition of worker and queen brood constitute further evidence for inequities among nest-mate queens in the allocation of their progeny to the two castes at a single point in time. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027384875,SCOPUS_ID:0027384875,2-s2.0-0027384875,The phylogenetic component of cooperative breeding in perching birds,Edwards S.,American Naturalist,00030147,141,5,754-789,1993-01-01,1993,10.1086/285504,98,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,all,All Open Access,110,NA,"Statistical, simulation, and phylogenetic analyses of the taxonomic distribution of avian cooperative breeding (CB) among passerine genera confirm the suspicion that CB is nonrandomly distributed among genera and extend the conclusion that CB may be ancient in some lineages, many of which include well-studied species. Phylogenetic reconstruction of ancestral states of ecological factors hypothesized to have promoted CB revealed a variety of temporal relationships between the inferred invasion of selective environments and the origin of CB that were not immediately apparent from nonphylogenetic analyses and that clarified the mechanistic relationship between these events. In some lineages the persistence of CB after substantial change in the selective environments presumed responsible for its origin suggests that ""phylogenetic inertia' may partly explain the observed taxonomic distribution of CB. Phylogenetic effects cannot explain the observed plasticity and context-specific variation in many aspects of CB and helping; the joint effects of phylogeny and ecology for explaining such variation are illustrated. Many lineages experience evolutionary forces promoting long-term stasis in life histories conducive to CB in addition to the better-characterized environmental responses modifying its short-term expression. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027384084,SCOPUS_ID:0027384084,2-s2.0-0027384084,"Loose coupling of predator-prey cycles: entrainment, chaos, and intermittency in the classic MacArthur consumer-resource equations",Vandermeer J.,American Naturalist,00030147,141,5,687-716,1993-01-01,1993,10.1086/285500,69,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,111,NA,"The consumer-resource equations have classically been formulated such that damping is inevitable, yet actual systems are known to exhibit permanent oscillations. Modern formulations of a single consumer-resource pair have included conditions that permit limit cycles, but rarely in the connected form originally proposed by MacArthur for the basic consumer-resource system. This study explores the qualitative behaviour of such a connected system. At low levels of connections between the consumer and its nonpreferred resource, the two subsytems rapidly come into phase with one another, thus exhibiting entrainment. As the level of connectedness increases, the sequence of period doubling is observed that leads to a chaotic attractor. When the symmetry assumption is relaxed, the system exhibits intermittent chaos, with populations occasionally flushing between long periods of rarity. These general patterns appear to be insensitive to the particular consumer-resource model, depending only on the assumption that both consumer-resource subsystems exhibit limit-cycle-type behavior. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027384083,SCOPUS_ID:0027384083,2-s2.0-0027384083,Genetics of kin selection: the role of behavioral inclusive fitness,Gayley T.,American Naturalist,00030147,141,6,928-953,1993-01-01,1993,10.1086/285517,3,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,112,NA,"A framework is developed for understanding the equilibria and dynamics of diploid sib-sib kin selection in terms of behavioral inclusive fitness functions, in analogy with how behavioral fitness functions control selection in general two-phenotype frequency-dependent selection, where interactions are assumed to occur at random. This approach is used to clarify the difference between exact and approximate models of kin selection, which differ in their treatment of relatedness. Various forms of relatedness are explored, and their relation to Hamilton's rule and individual and behavioral inclusive fitness is discussed. Numerical simulations are used to quantify the limits on changes in relatedness during selection, which is the only force that can cause a decrease in mean inclusive fitness. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027384069,SCOPUS_ID:0027384069,2-s2.0-0027384069,Should attractive individuals court more? Theory and a test,Reynolds J.,American Naturalist,00030147,141,6,914-927,1993-01-01,1993,10.1086/285516,78,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,113,NA,"Incorporates individual differences in attractiveness into the theory of condition-dependent sexual selection. This leads to predictions about relationships between sexually selected traits, particularly whether attractive animals should have high or low levels of courtship. The ""differential-cost' hypothesis focuses on differences among individuals in costs of display, whereas the ""differential-benefit' hypothesis focuses on differences in benefits of display. The author examines male courtship in relation to female preference for body size in Trinidadian guppies Poecilia reticulata. A simple change in the environment (low vs. high light level) reversed a trend of attractive (large) males courting more often than small ones. When large (attractive) males reduced their courtship under high light levels, they also lost their former twofold mating advantage over small males. This reduced mating success supports the differential-cost hypothesis and not the differential-benefit hypothesis for correlations between sexually selected traits: in this example the correlation may become negative when light-mediated risks of predation outweigh benefits of courtship by conspicuous males. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027382761,SCOPUS_ID:0027382761,2-s2.0-0027382761,Morphological assortment and the assembly of communities of introduced passeriforms on oceanic islands: Tahiti versus Oahu,Lockwood J.,American Naturalist,00030147,141,3,398-408,1993-01-01,1993,10.1086/285480,43,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,NA,NA,114,NA,"The authors conducted an ecomorphological analysis on the introduced passeriforms of Tahiti and tested for community patterns reported for the introduced passeriforms of Oahu, Hawai. Although the island of Tahiti is similar to Oahui in size, distance from the equator, and number of passeriform introductions, the two islands differ greatly in rates of introduction success: on Oahu 27 of 43 (63%) introductions have been successful, whereas on Tahiti only 7 of 41 (17%) have been successful. Possible explanations for this difference include unfavourable environmental conditions, differences in the timing of the introductions, differences in the taxonomic diversity of the sets of introduced species, and differences in habitat diversity between the islands. Despite the difference in rates of introduction success, the same pattern of morphological overdispersion seen on Oahu also occurs on Tahiti. The pattern of morphological overdispersion is consistent with the hypothesis that interspecific competition has influenced the assembly of this community. -Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027382744,SCOPUS_ID:0027382744,2-s2.0-0027382744,Evolution of sex determination in the conchostracan shrimp Eulimnadia texana,Otto S.,American Naturalist,00030147,141,2,329-337,1993-01-01,1993,10.1086/285476,53,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,NA,NA,115,NA,"Develops a population-genetic model and derives recursive equations to describe the dynamics at the mating locus under sex-ratio selection, sex-specific viability selection, and inbreeding depression. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027380961,SCOPUS_ID:0027380961,2-s2.0-0027380961,A coevolutionary predator-prey model with quantitative characters,Saloniemi I.,American Naturalist,00030147,141,6,880-896,1993-01-01,1993,10.1086/285514,84,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,116,NA,"A new model for coevolution in generalized predator-prey systems is presented by incorporating quantitative characters relevant to predation in both prey and predator. Malthusian fitnesses are derived from ecological models, and they include interspecific frequency and density dependence. Both prey and predator characters are under stabilizing selection even without predation, and predation adds an additional linear selection component to both characters. The nonlinear system of differential equations is studied analytically by using local linearization near the equilibrium points. Parameters related to intrinsic growth and death rates and stabilizing selection determine whether there are zero, one, or two equilibria. Additive genetic variances do not have an effect on the equilibrium points, but genetic variability is crucial for determining their stability. Analysis of the linearized model shows that at most one equilibrium can be stable, and stability is achieved when additive genetic variance is high enough in both the prey and predator populations. The stability properties are illustrated by numerical examples of the full dynamics of the original nonlinear model. -Author"
