@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id
true,https://api.elsevier.com/content/abstract/scopus_id/0346388759,SCOPUS_ID:0346388759,2-s2.0-0346388759,"Composición y distribución de la ictiofauna en la Laguna del Mar Muerto, Pacífico mexicano",Tapia-García M.,Revista de Biologia Tropical,00347744,46,2,277-284,1998-06-01,June 1998,"Fish composition was sampled in Mar Muerto Lagoon (Mexico) between 1991 and 1993. A total of 27 971 fish with a weight of 120.9 kg were collected. The total sample consists of 29 families, 45 genera and 66 species. The highest number of species is in the area with strong marine influence (near Tonala Inlet), abundant coastal vegetation and fluvial discharge. The lowest number of species is in the inner part of the lagoon, which is hipersaline in the dry season and of low salinity in the rainy season. The species with broad distribution are Diapterus peruvianus, Lile stolifera, Anchoa lucida, Anchoa mundeola, Mugil curema, Atherinella guatemalensis and Anchovia macrolepidota.",18,Journal,ar,Article,100,5,5,Dominance | Estuarine system | Fish distribution | Gulf of Tehuantepec | Mar Muerto Lagoon | Mexico,13567,undefined,0,FALSE,103,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345763488,SCOPUS_ID:0345763488,2-s2.0-0345763488,Diversity and distribution of small terrestrial rodents along a disturbance gradient in montane Costa Rica,Van Den Bergh M.,Revista de Biologia Tropical,00347744,46,2,331-338,1998-06-01,June 1998,"A total of 389 rodent captures in five unequally disturbed habitats in a Costa Rican montane cloud forest corresponded to 185 individuals (seven species, two families). Species richness was similar for all habitats, averaging 4-5 species/habitat. Population density and capture frequency were higher in moderately disturbed habitats; Peromyscus mexicanus and Scotinomys xerampelinus were four to five times more common than other murids. These species represented 79.4 % of all captures and 73.5 % of all captured individuals. Heteromyid species were rarely trapped. The importance of disturbance-mediated within-habitat microenvironmental heterogeneity for terrestrial small-sized rodent populations is stressed.",3,Journal,ar,Article,100,2,2,Costa Rica | Disturbance | Montane cloud forest | Rodents,13567,undefined,0,FALSE,104,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345763484,SCOPUS_ID:0345763484,2-s2.0-0345763484,Macrobenthic invertebrates as food for a penaeid shrimp pond farm in Brazil,De Paiva P.,Revista de Biologia Tropical,00347744,46,2,427-430,1998-06-01,June 1998,NA,5,Journal,ar,Article,100,2,2,Grandidierella | Laeonereis | Macrobenthos | Natural food | Penaeus | Shrimp culture,13567,undefined,0,FALSE,105,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345757647,SCOPUS_ID:0345757647,2-s2.0-0345757647,"Distribución, abundancia y reproducción de Opisthonema oglinum (Pisces: Clupeidae) en la plataforma continental del sur del Golfo de México",García-Abad M.C.,Revista de Biologia Tropical,00347744,46,2,257-266,1998-06-01,June 1998,"At present the ecological understanding and evaluation of tropical demersal fish communities have their bases on studies about the biology and ecology of dominant species. The Campeche Sound, in the southern Gulf of Mexico, has more than 300 species in the demersal fish community and 30 are dominants Among these species, Opisthonema oglinum is dominant by its frequency, distribution and abundance. This work determined the pattern of abundance and distribution of O. oglinum, and its reproduction, maturity and recruitment. Fish were collected with a shrimp trawl net during six oceanographic cruises in the Campeche Sound. The cruises correspond with the three characteristic seasons in the area: rainy, ""nortes"", and dry season. A total of 813 individuals with sizes between 56 and 205 mm of total length were collected; they weighted 30 211.5 g. O. oglinum is a typical pelagic-neritic species, and is estuarine dependent. This species occurs in the inner shelf waters of the Campeche Sound, less than 36 m deep and mainly in areas influenced by coastal discharges. It also occurs in the Terminos Lagoon (southern Campeche Sound) and occasionally in the riverine systems that drain into the lagoon. The highest biomass and density are on depths lesser than 20 m, in June and August-October. The high density of juveniles mainly determines the higher biomass. Maturity can start at a total length of 126 mm, but the size of first maturity is 135 mm of total length. Reproduction occurs from May to October with two evident peaks during May and August in depths greater than 18m. The juveniles are found in the shelf and inside of the Terminos Lagoon. Recruitment is from June to October (rainy season). The visceral and gonadic indices showed that the greatest alimentary activity is from June to August and in November. The condition factor is lowest in June, where the recruitment is highest, and highest in November, after spawning.",7,Journal,ar,Article,100,4,4,By-catch | Demersal | Fish ecology | Fish reproduction | Gulf of Mexico | Opisthonema oglinum | Thread herring,13567,undefined,0,FALSE,106,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345757646,SCOPUS_ID:0345757646,2-s2.0-0345757646,Composición química de la fauna de acompañamiento del camarón de Veracruz (Golfo de México),Castro-González M.,Revista de Biologia Tropical,00347744,46,2,249-256,1998-06-01,June 1998,"Chemical composition and energy content of the shrimp by-catch used for human and livestock consumption were studied in Alvarado, Veracruz (Gulf of Mexico) Five on-board samplings were done between September 1994 and March 1995 on shrimp ships off Veracruz. The samples were frozen on board for laboratory analysis of the edible portion, they included 16 families and 22 species of fishes and 1 mollusc (squid). After moisture, the crude protein was the most abundant chemical fraction (14.3 and 19.6%); carbohydrates were numerically variable in all groups (2.1 to 7.4%); ether extract (lipids) was less abundant but variable (0.5 to 3.8%), ashes were 0.10 to 0.24%. Crude energy was less variable numerically (4.5 to 5.2 kcal/g); 12 species are used as animal feed and only Pristipomoides aquilonaris was reported as exclusively used for this purpose: chemical composition was similar in species used for human and for livestock consumption; Anchoa hepsetus, Synodus foetens, Cynoscion arenarius, Upeneus parvus and Trichiurus lepturus are recomended for human consumption, specially for low economic level areas of Gulf of Mexico.",10,Journal,ar,Article,100,5,5,Animal feeding | Chemical composition | Gulf of Mexico | Human nutrition | Shrimp by-catch fauna | Veracruz,13567,undefined,0,FALSE,107,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345757641,SCOPUS_ID:0345757641,2-s2.0-0345757641,"Los equinodermos (Echinodermata) del arrecife de Cabo Pulmo, Pacífico de México",Cintra Buenrostro C.,Revista de Biologia Tropical,00347744,46,2,341-344,1998-06-01,June 1998,"A systematic list of the echinoderms from Cabo Pulmo reef, Pacific coast of México (23.5°N), is presented. Data were obtained from field surveys (1986 to 1993), and complemented with literature searches. A total of 38 species have been reported at Cabo Pulmo, but only 25 of them were actually observed in the reef during our visits. This finding suggests that community structure and composition have changed in important ways since 1943, date of the first reports of echinodenns for the locality.",14,Journal,ar,Article,100,3,3,Asteroidea | Cabo Pulmo | Echinodermata | Echinoidea | Gulf of California | Holothuroidea | México | Ophiuroidea,13567,undefined,0,FALSE,108,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043179394,SCOPUS_ID:0043179394,2-s2.0-0043179394,Dos especies nuevas de hormigas de la tribu Attini de Costa Rica y México: Mycetosoritis vinsoni y Mycocepurus curvispinosus (Hymenoptera: Formicidae),Mackay W.,Revista de Biologia Tropical,00347744,46,2,421-426,1998-06-01,June 1998,"I describe Mycetosoritis vinsoni from Loma Barbudal, Guanacaste Prov., Costa Rica, based on a holotype worker. It is most closely related to M. hartmanni, but can be easily separated as the hairs on the scapes are curved and appressed (straight and semierect in M. hartmanni), the median pronotal denticles are absent (present and well developed in M. hartmanni) and the petiolar teeth are poorly developed (well developed in M. hartmanni). Mycocepurus curvispinosus is described based on five workers from Costa Rica, Guanacaste Prov., Loma Barbudal and Mexico, Chiapas, 24 km southeast of Cintalpa. It can be easily recognized as the propodeal spines are thickened and bent upwards, and the mid pronotal denticles are absent. These two characters separate this new species from all others in the genus.",8,Journal,ar,Article,100,1,1,Ant | Costa Rica | Fungus | Loma Barbudal | México | Neotropical,13567,undefined,0,FALSE,109,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042678439,SCOPUS_ID:0042678439,2-s2.0-0042678439,Una visión filogenética de Frankliniella (Thysanoptera: Thripidae),Retana Salazar A.,Revista de Biologia Tropical,00347744,46,2,397-406,1998-06-01,June 1998,"The phylogeny of the species groups of Frankliniella and the position of Exophtalmothirps and Bolbothrips are discussed with reference to recent literature and analysis with the cladistic software PAUP 3.0 in its heuristic option, the matrix has 24 taxa and 25 characteristics for each; 1) the intonsa group is not a well defined taxon and may include groups of species, but there are no good morphological traits for its recognition, 2) the pulchella and cephalica groups are consistent monophyletic groups of species, 3) the minuta group is monophyletic with a few morphological constraints, 4) Exophtalmothrips and Bolbothrips seem to be segregated, and not synonymous of Frankliniella.",10,Journal,ar,Article,100,1,1,Bolbothrips | Exophtalmothrips | Frankliniella | Phylogenetics | Thripidae | Thysanoptera,13567,undefined,0,FALSE,110,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042245589,SCOPUS_ID:0042245589,2-s2.0-0042245589,"Reestablecimiento de los géneros Frankliniella, Exophtalmothrips y Bolbothrips (Thysanoptera: Thripidae)",Retana Salazar A.,Revista de Biologia Tropical,00347744,46,2,385-396,1998-06-01,June 1998,"Four new species are described in Frankliniella genus Frankliniella marinae sp. n., moundi sp. n., sandovalensis sp. n. and orlandoi sp. n. The later synonyms of Frankliniella (Exophtalmothrips and Bolbothrips) are discussed upon phylogenetical criteria, these criteria support the redescription of these genera because they are independent evolutionary lineages. The three genera are redescribed and resurrected Exophtalmothrips and Bolbothrips following the actual phylogenetics of the generic group. The genus Exophtalmothrips was a little genus with only three species, some studies on Mexico fauna, and the analysis of the species of Frankliniella from Costa Rica described in the last years increase the number of species for this genus. Bolbothrips is considered a monospecific genus with the single species aztecus misidentified as Frankliniella aztecus by some writers.",5,Journal,ar,Article,100,1,1,Bolbothrips | Exophtalmothrips | Frankliniella | New species | Thripidae | Thysanoptera,13567,undefined,0,FALSE,111,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041676522,SCOPUS_ID:0041676522,2-s2.0-0041676522,New species of Scolytodes (Coleoptera: Scolytidae) from Costa Rica and Panama,Jordal B.H.,Revista de Biologia Tropical,00347744,46,2,407-420,1998-06-01,June 1998,"Seven species of Scolytodes (tribe Ctenophorini) are described as new to science: S. concavus and S. circumsetosus (from Ficus branches, La Selva), S. montanus (Monteverde), S. nudifrons (Las Cruces near San Vito), and S. triangulus (fogging sample, La Selva), all from Costa Rica, and S. ungulatus (Cerro Punta) and S. punctifrons (from Astronium graveolens, Canal Zone), both from Panama. New distributional and host plant data are given for the following species: S. amoenus (Ficus branch, La Selva, and the first record south of Mexico), S. immanis (Cerro de La Muerte), S. impressus (Xylopia branch, Peninsula de Osa), S. ochromae (Ochroma branch, La Selva), S. piceus (fogging sample, La Selva, the first low altitude record), and S. swieteniae (fogging sample, La Selva and Braulio Carrillo, the first exact locality data), all from Costa Rica, and S. nanellus (Barro Colorado Island) from Panama.",10,Journal,ar,Article,100,1,1,Costa Rica | Distribution | Host-plant | Panama | Scolytodes | Taxonomy,13567,undefined,0,FALSE,112,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032083017,SCOPUS_ID:0032083017,2-s2.0-0032083017,"Theletrum lamothei sp. nov. (Digenea), parasite of Echidna nocturna from Cuajiniquil, Guanacaste, and other digenes of marine fishes from Costa Rica",Pérez-Ponce De León G.,Revista de Biologia Tropical,00347744,46,2,345-354,1998-06-01,June 1998,"A new species of Theletrum is described from the intestine of two palenose morays, Echidna nocturna, collected in Cuajiniquil, Guanacaste Province, Costa Rica. The new species differs from the type species, T. fustiforme Linton, 1910 by having a subspherical pars prostatica, a subspherical seminal vesicle extending anteriorly to the anterior border of the acetabulum, by the presence of a poorly developed hermaphroditic sac, and by having a larger body size. We also report eight additional species of digeneans parasitizing marine fishes in several localities along the Atlantic and Pacific coast of Costa Rica: Bianium simonei, Didymozoinae (metacercariae), Ectenurus virgulus, Hypocreadium myohelicatum, Lecithochirium microstomum, Pseudolecithaster sp., Stephanostomum casum, and Tergestia laticollis. In addition, we present an updated list of helminth parasites of marine fish from Costa Rica and discuss the importance of including parasites as an integral part of biodiversity inventories.",17,Journal,ar,Article,100,3,3,Costa Rica | Digenean | Helminths | Marine fish | Theletrum lamothei sp. nov.,13567,undefined,0,FALSE,113,10347817
true,https://api.elsevier.com/content/abstract/scopus_id/0032082461,SCOPUS_ID:0032082461,2-s2.0-0032082461,Especies de Eimeria (Eucoccidida: Eimeriidae) en la rata de milpa Sigmodon hispidus de Costa Rica,Castro A.,Revista de Biologia Tropical,00347744,46,2,339-340,1998-06-01,June 1998,"Cotton rats (Sigmodon hispidus) were collected from Ojo de Agua, Alajuela (N=74) and Cañas, Guanacaste (N=29). Feces had 31 E. sigmodontis, nine E. tuskegeensis, eight E. roperi, three E. webbae and two Eimeria sp. This is the first report of these coccidian parasites for Costa Rica.",6,Journal,ar,Article,100,4,4,Coccidia | Cotton rat | Eimeria | Prevalence | Sigmodon hispidus,13567,undefined,0,FALSE,114,10347816
true,https://api.elsevier.com/content/abstract/scopus_id/0013384443,SCOPUS_ID:0013384443,2-s2.0-0013384443,Cuatro tiburones y una raya en la costa noroccidental de México,Meléndez E.,Revista de Biologia Tropical,00347744,46,2,465-467,1998-06-01,June 1998,NA,5,Journal,ar,Article,100,2,2,C. porosus | Carcharhinus albimarginatus | Dasyatis violacea | Echinorhinus cookei | Galeorhinus galeus | México | Pacific | Range extension | Rays | Sharks,13567,undefined,0,FALSE,115,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010693109,SCOPUS_ID:0010693109,2-s2.0-0010693109,Relaciones filogenéticas entre las especies del género Cynoscionicola (Monogenea: Microcotylidae),Mendoza Garfias M.,Revista de Biologia Tropical,00347744,46,2,355-368,1998-06-01,June 1998,"Phylogenetic analysis of seven nominal species of the genus Cynoscionicola Price 1962 based on 18 characteres and 31 character states, produced two equally parsimonious cladograms, with a consistency index of 0.85 and 35 steps. Different tree topologies depends on the position of the members that inhabit scianids in the Pacific Coast, with respect to the ones that inhabit Cynoscion in the Atlantic. Monophyly of Cynoscionicola is supported by three unambiguos synapomorphies: genital atrium formed by four atrial pouches, genital atrium presenting spines of different size and shape, and shape of spines in anterior chamber of atrial pouch. Using phylogenetic analysis as a template, we analyzed host relationships, and biogeographic distribution for members of Cynoscionicola, and we propose an origin for both, hosts and monogeans, in the Atlantic, with an early dispersal route along the Atlantic Coast, and a speciation event (vicariance) determined by the isolation of a population of Cynoscion when the Ithsmus of Panama arose in the Pliocen, combined with a host switching event to other members of the Scianidae.",5,Journal,ar,Article,100,2,2,Biogeography | Coevolution | Cynoscionicola | Microcotylidae | Monogenea | Parasites | Phylogenetic analysis | Phylogeny,13567,undefined,0,FALSE,116,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010604915,SCOPUS_ID:0010604915,2-s2.0-0010604915,Presencia de micorrizas en orquídeas de un jardín botánico neotropical,Rivas M.,Revista de Biologia Tropical,00347744,46,2,211-216,1998-06-01,June 1998,"Mycorrhizal occurrence was tested in roots of 24 terrestrial and epiphytic orchid species growing at the Lankester Botanical Gardens (Cartago, Costa Rica). Standard staining and light microscopy were used to search for pelotons. Roots in contact with the substrate harbor extensive mycorrhyzal fungi. There may be a wide distribution and density of the fungal flora in the secondary forests of the site, this could explain the high natural regeneration of orchids on the garden.",6,Journal,ar,Article,100,3,3,Cultivated plants | Mycorrhizae | Occurence | Orchidaceae,13567,undefined,0,FALSE,117,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009369333,SCOPUS_ID:0009369333,2-s2.0-0009369333,Life history of the terrestrial snail Ovachlamys fulgens (Stylommatophora: Helicarionidae) under laboratory conditions,Barrientos Z.,Revista de Biologia Tropical,00347744,46,2,369-384,1998-06-01,June 1998,"Aspects of the biology of Ovachlamys fulgens (Gude 1900) were studied under laboratory conditions in Costa Rica for 16 months. The lifespan of this snail in captivity was about nine months (N= 22) and it could lay viable eggs without mating (N= 40). Oviposition began 42 days after eclosion, when shell diameter averaged 5.12 mm (N= 24). Clutches had about three eggs each (N= 252). One clutch was laid daily over periods of one to four days, with intervals of one to two days (N= 252). Age, shell diameter and clutch size were positively correlated (N= 1097) as were shell diameter of adult, egg diameter and shell diameter of the offspring (N= 136). Oviposition took place between crevices of the soil and in the leaf litter. Eggs had a soft egg shell and were laid semi-hydrated; they hydrated by absorbing water from the surroundings (N= 21). This strategy may be the evolutionary compromise between a mechanical limitation (small body size) and the advantage of producing bigger eggs with a larger amount of nutritive substances. At room temperature (mean = 21°C) egg eclosion took place in 14 days (N= 67) and in 11 days at 28°C (N= 32). Egg shell dissolution was not uniform (N= 107), it began in a local area, that usually was the side on which it rested (N= 46). The fact that eggs with and without an embryo (N= 5) underwent the same process of egg shell's calcium dissolution suggested a chemical mechanism. Embryos did not induce the process, but accelerated it. Egg viability was decreased by the tannins of the surrounding leaf litter (N= 50). Juveniles could feed on leaves of Persea americana (Lauraceae) (N= 299). When disturbed this snail is able to jump by using its caudal horn and the posterior end of the foot as a catapult.",16,Journal,ar,Article,100,1,1,Costa Rica | Egg development | Egg shell dissolution | Egg viability | Helicarionidae | Land snail | Life cycle | Ovachlamys | Oviposition | Reproduction,13567,undefined,0,FALSE,118,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0008821245,SCOPUS_ID:0008821245,2-s2.0-0008821245,"Species composition, abundance and distribution of zooplankton in a tropical eutrophic lake: Lake Catemaco, México",Torres-Orozco B. R.E.,Revista de Biologia Tropical,00347744,46,2,285-296,1998-06-01,June 1998,"From April 1992 to May 1993, zooplankton samples were collected monthly by means of horizontal tows in nine sites of the lake. Prior to the towing, temperature of surface water, transparency (Secchi), pH and dissolved oxygen were evaluated A total of 31 zooplankton forms, including 14 species of rotifers, three copepods, five cladocerans and one ostracod, as well as protozoans (mainly vorticellids and ciliates), were detected. Rotifers were the dominant organisms, mainly Brachionus havanaensis (27.6 ind 1-1), B. angularis (6.9 ind 1-1), Keratella cochlearis (4.9 ind 1-1), Conochilus unicornis (10.8 ind 1-1) and C. dossuarius (3.1 ind 1-1). Within crustaceans, higher densities were shown by larvae (nauplii and copepodites) of calanoid (16.8 ind 1-1) and cyclopoid (15.6 ind 1-1) copepods, as well as Arctodiaptomus dorsalis (2 ind 1-1), Mesocyclops edax (0.5 ind 1-1), and the cladocerans Bosmina longirostris (1.6 ind 1-1) and Diaphanosoma brachyurum (0.5 ind 1-1). Densities were low, probably because of a high predation pressure imposed by fishes. A gradual increase in total zooplankton density related with a progressive diminution of transparency was observed throughout the sampling period. Zooplankton densities in the stations located at the central part of the lake were higher when compared with those at a more peripheral position. Time variation in rotifer's relative abundance was directly related to temperature fluctuations. The low density and diversity values, the small size of the zooplankters, the presence of an important number of indicator species, and the calanoid copepods: other planktonic crustaceans low ratio, are all indicators of eutrophy. Evidences suggest that the eutrophication process of Lake Catemaco is still progressing rapidly.",19,Journal,ar,Article,100,2,2,Abundance | Catemaco Lake | Composition | Distribution | Diversity | Freshwater zooplankton | México | Tropical limnology,13567,undefined,0,FALSE,119,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0008653365,SCOPUS_ID:0008653365,2-s2.0-0008653365,Redescription and validation of Bothriechis supraciliaris (Serpentes: Viperidae),Solórzano A.,Revista de Biologia Tropical,00347744,46,2,453-462,1998-06-01,June 1998,"The populations of pitvipers from south western Costa Rica, have traditionally been identified as Bothriechis schlegelii (Berthold). However, in 1954 E. H. Taylor described one specimen from the area as a new subspecies, B. schlegelii supraciliaris. Werman returned supraciliaris to synonymy with schlegelii four decades later. However, morphometry and color pattern in a SW Costa Rica population (25 specimens) differ from those of specimens (N=57) from other parts of Costa Rica and from descriptions of South American specimens. Here the epithet Bothriechis schlegelii supraciliaris Taylor 1954, is reestablished as a valid taxon and elevated to specific rank as B. supraciliaris stat.nov. It is closely related to B. schlegelii from which it differs by its color patterns based on a uniform ground color with polymorphic dorsal designs, and its lower counts of ventral and caudal scales.",9,Journal,ar,Article,100,4,4,Bothriechis | Costa Rica | New species | Pitvipers | Pleistocene refugia | Serpentes | Taxonomy | Viperidae,13567,undefined,0,FALSE,120,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0008169375,SCOPUS_ID:0008169375,2-s2.0-0008169375,"Superficial sediments and their relation to polychaete families in a subtropical embayment, Mexico",Méndez N.,Revista de Biologia Tropical,00347744,46,2,237-248,1998-06-01,June 1998,"The soft bottoms in front of Mazatlan Bay and ""Isla de la Piedra"" Peninsula were studied to produce maps (depth, grain size and organic matter content in sediments). Sixty samples were obtained with a 30 × 30 van Veen grab (4-21 m depth) and polychaetes were extracted from 21 subsamples. Grain size ranged from -1.05 phi (gravel) to 3.81 phi (very fine sand), with fine sand predominating. Organic matter content in sediment was 0.91-3.06 % (most values = 1-2 %). Thirty polychaete families (905 individuals/m2 in mean) were found, and Cirratulidae, Spionidae, Onuphidae, and Pilargiidae were dominant. Pearson's correlation of grain size, organic matter and depth proved significant (p<0.01; p<0.02), confirming the observed relationships of distribution patterns in the area. A Principal Component Analysis showed the association of several families to depth (Factor 1), to grain size (Factor 2), and to organic matter (Factor 3). Nevertheless, the distribution of polychaete families in the area may be governed by the combination of the three abiotic variables. Results indicated that abiotic and biotic variables have not changed considerably since 1980.",5,Journal,ar,Article,100,2,2,Grain size | Gulf of California | Organic matter | Polychaetes | Sediments | Western Mexico,13567,undefined,0,FALSE,121,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0006593604,SCOPUS_ID:0006593604,2-s2.0-0006593604,"Cryptobiota associated to dead Acropora palmata (Scleractinia: Acroporidae) coral, Isla Grande, colombian Caribbean",Moreno-Forero S.K.,Revista de Biologia Tropical,00347744,46,2,229-236,1998-06-01,June 1998,"Cryptobiota of dead fragments of five branches in live position and five fallen pieces of the coral Acropora palmata each one of approximate 1dm3, covered by filamentous algae were extracted from the north reef crest of Isla Grande (Colombian Caribbean), in April 1991. There were three groups of organisms according to size and position (on and within the coral): 1) mobile epibenthos, mainly microcrustaceans that live among the filamentous algae 2) boring microcryptobiota, located in the layer between the epilithic organisms and the coral skeleton itself and, 3) perforating macrocryptobionts that bore and penetrate the coral skeleton. Polychaetes, sipunculids, mollusks and crustaceans were most abundant in the last group. There were no differences in macrocryptobiont composition between standing dead branches and fallen fragments. There was a large variation in total biomass and type and density of macrocryptobionts, possibly associated to stochastic factors such as placement and thickness of branches and small scale variations in recruitment.",12,Journal,ar,Article,100,3,3,Acropora palmata | Colombian Caribbean | Cryptobiota | Dead coral | Epibenthon,13567,undefined,0,FALSE,122,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0002566377,SCOPUS_ID:0002566377,2-s2.0-0002566377,"In vitro organogenesis in Albizia guachapele, Cedrella odorata and Swietenia macrophylla (Fabaceae, Meliaceae)",Gerdas L.V.,Revista de Biologia Tropical,00347744,46,2,225-228,1998-06-01,June 1998,"Regeneration of adventitious buds was achieved from hypocotyl explants of Albizia guachapele (Guayaquil) and Cedrella odorata (Spanish cedar), and from epicotyl explants from Swietenia macrophylla (Honduran Mahogany). Seeds were obtained from CATIE's Latin American Forest Seed Bank and germinated under aseptic conditions. Four explants were cultured in each Petri dish on half strength modified Murashige and Skoog basal medium, and five concentrations of BA (benzyladenine) were studied; A. guachapele and S. macrophylla responded positively to the presence of BA in the culture medium. Otherwise, Cedrella odorata required media supplemented with citokinin and auxin combinations to induce adventitious buds.",11,Journal,ar,Article,100,3,3,Adventitious bud induction | Albizia guachapele | Cedrella odorata | Swietenia macrophylla,13567,undefined,0,FALSE,123,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0348166529,SCOPUS_ID:0348166529,2-s2.0-0348166529,Diversidad y mecanismos de dispersión de árboles de la Isla Gorgona y de los bosques húmedos tropicales del Pacífico colombo-ecuatoriano,Yockteng R.,Revista de Biologia Tropical,00347744,46,1,45-53,1998-03-01,March 1998,"The flora of the continental Island of Gorgona (Colombia) and that of the forests on the Chocó biogeographical region of Colombia and Ecuador were compared with species-area curves and species diversity indexes, either previously published or calculated using the original data of the vegetation surveys. The curves and the Shannon diversity index showed that the forest of Gorgona is less rich in tree species than the mainland sites. Furthermore, the Shannon equitability index in five continental lowland forests was higher that in Gorgona, suggesting that the number of trees per species is more evenly distributed in the continental forests. In Gorgona, seed and fruit dispersal was primarily carried out by birds (49.7 % of the species), as reported for the islands of Galapagos in Ecuador (60 %) and in the biogeographic island of the cloud forest of the Serranía de Macuira, Guajira, in the north of Colombia (51 %). In contrast, dispersal by mammals was the main mechanism for tree species in the continental forests of Cabo Corrientes, Bajo Calima (Colombia) and Los Tuxtlas (México). Although the forest at Gorgona is not particularly rich on tree species, it plays an important role in the protection of marine ecosystems. A reduction in forest cover would result in an increase in soil erosion rates and landslides that would greatly affect marine biota, particularly of coral reefs.",8,Journal,ar,Article,100,2,2,Chocó | Dispersal | Diversity | Island | Lowland rain forest | Species richness,13567,undefined,0,FALSE,124,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0348166527,SCOPUS_ID:0348166527,2-s2.0-0348166527,Crecimiento de Istiophorus platypterus (Pisces: Istiophoridae) en la boca del Golfo de California,Alvarado-Castillo R.,Revista de Biologia Tropical,00347744,46,1,115-118,1998-03-01,March 1998,Specimens (733) of Istiohporus platypterus caught by sport fishing in the southern of the California Gulf were measured. The fourth spine of the dorsal fin was collected to estimate the age and individuals from 1 to 8 years were found. The majority of the specimens were between 180 and 210 cm in lower jaw-fork length. The Bertalanffy growth ecuation estimated using length was: Lt=203.6[1-e-08(t+0.0015)]. Growth was shown to very fast in the early years.,9,Journal,ar,Article,100,2,2,Age | California Gulf | Growth | Istiophorus platypterus | Sailfish,13567,undefined,0,FALSE,125,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0347536772,SCOPUS_ID:0347536772,2-s2.0-0347536772,Los renacuajos de los anuros (Amphibia) altoandinos de Venezuela: Morfología externa y claves,Mijares-Urrutia A.,Revista de Biologia Tropical,00347744,46,1,119-143,1998-03-01,March 1998,"A literature review and examination of several lots of tadpoles representative of the high Venezuelan Andes species (at least one species per genus) allowed identification of 41 useful characters. These are presented (with some illustrations) in a detailed description of their external morphology. Angle measurements (related to body longitudinal axis) are recommended to describe tail tip shape and location of oral apparatuses. Additionally, nineteen meristic data were used to assert morphological proportions. The identification key is based exclusively on external morphology (presence/absence, size, shape, number, location, etc.), that remains mostly unmodified in larval early and intermediate development. The key allows identification to genus for frogs and toads that occur in the region (six families, 11 genera). As a model of this proposal, the tadpole of Hyla pelidna is described and illustrated for the first time; it fits the larval characteristics of the H. labialis group (keratodont rows formula 1/2 or 2/2, marginal papillae in multiple rows, rostral gap present, dextral cloacal opening abdominal [separated from the ventral fin], caudal fins widest than caudal musculature at tail midlength, narial opening with fleshy, smooth, not protuberant rim). This is a first effort to establish an anuran larval terminology in Spanish.",16,Journal,ar,Article,100,1,1,Andes | Anura | Hyla pelidna | Key | Larval morphology | Taxonomy | Venezuela,13567,undefined,0,FALSE,126,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346341277,SCOPUS_ID:0346341277,2-s2.0-0346341277,Root/shoot partitioning and water relations in Qualea grandiflora (Vochysiaceae) seedlings under water stress,Paulilo M.,Revista de Biologia Tropical,00347744,46,1,41-44,1998-03-01,March 1998,NA,4,Journal,ar,Article,100,3,3,Abscisic acid | Cerrado | Qualea grandiflora | Water stress,13567,undefined,0,FALSE,127,NA
