@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/17044372822,SCOPUS_ID:17044372822,2-s2.0-17044372822,Insular carnivore biogeography: Island area and mammalian optimal body size,Meiri S.,American Naturalist,00030147,165,4,505-514,2005-04-01,April 2005,10.1086/428297,"Patterns of size variation in insular mammals have been used to support the claim that mammals have a single optimal body size. This hypothesis enjoys wide support, despite having been questioned on both theoretical and empirical grounds. It is claimed that species of optimal size maintain the highest population densities. Therefore these species are thought to inhabit the smallest islands, where larger and smaller species are generally absent. We sought such a pattern by testing how area affects the body sizes of the largest and smallest carnivore species on islands. Using data on carnivores from 322 islands, we found that the sizes of carnivores on small islands tend to be close to the order's mode. Furthermore, we found that the size distribution of carnivore species that inhabit islands resembles that of those whose range is entirely continental. We conclude that insular carnivores provide no support for theories proposing a single optimal size, and we suspect such theories are also flawed on theoretical grounds. © 2005 by The University of Chicago.",45,15791541,Journal,ar,Article,100,3,3,Carnivora | Island area | Islands | Optimal body size,12604,undefined,0,FALSE,109,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17044370032,SCOPUS_ID:17044370032,2-s2.0-17044370032,A critical review of twenty years' use of the resource-ratio theory,Miller T.E.,American Naturalist,00030147,165,4,439-448,2005-04-01,April 2005,10.1086/428681,"A model of species interactions based on their use of shared resources was proposed in 1972 by Robert MacArthur and later expanded in an article (1980) and a book (1982) by David Tilman. This ""resource-ratio theory"" has been used to make a number of testable predictions about competition and community patterns. We reviewed 1,333 papers that cite Tilman's two publications to determine whether predictions of the resource-ratio theory have been adequately tested and to summarize their general conclusions. Most of the citations do not directly test the theory: only 26 studies provide well-designed tests of one or more predictions, resulting in 42 individual tests of predictions. Most of these tests were conducted in the laboratory or experimental microcosms and used primary producers in freshwater systems. Overall, the predictions of the resource-ratio theory were supported 75% of the time. One of the primary predictions of the model, that species dominance varies with the ratio of resource availabilities, was supported by 13 of 16 tests, but most other predictions have been insufficiently tested. We suggest that more experimental work in a variety of natural systems is seriously needed, especially studies designed to test predictions related to resource supply and consumption rates. © 2005 by The University of Chicago.",153,15791536,Journal,re,Review,100,8,8,Competition | Consumer-resource theory | Literature survey | R* | Species interactions,12604,undefined,0,FALSE,110,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17044363992,SCOPUS_ID:17044363992,2-s2.0-17044363992,Evolution of sexual isolation during secondary contact: Genotypic versus phenotypic changes in laboratory populations,Alipaz J.,American Naturalist,00030147,165,4,420-428,2005-04-01,April 2005,10.1086/428388,"We monitored the phenotypic and genotypic changes that occur when two behavioral races come into contact in laboratory populations. Drosophila melanogaster from Zimbabwe and nearby regions (Z type) show strong but asymmetric sexual isolation from their cosmopolitan counterparts (M type). Crosses of Z females and M males do not take place readily when other choices are available. At least 15 loci are known to control Z-type mating preferences and performance. By thoroughly mixing the genomes of the two types in laboratory populations, we artificially created maximum secondary contact. Despite the strength of sexual selection favoring Z-type male characters, Z-type behavior is eliminated or greatly diminished in all 12 hybrid populations after only 60 generations. This trend is consistent with the spread of the M-type behavior throughout the world as well as a detailed analysis of fitness components. Surprisingly, in contrast with the phenotypic convergence toward the M-type, genotypic samples broadly covering the genomic regions of mapped behavioral loci show no such trend. The genome appears to be ""fine grained,"" with adjacent loci having different evolutionary dynamics and genealogical histories. © 2005 by The University of Chicago.",13,15791534,Journal,ar,Article,100,4,4,Drosophila melanogaster | Fitness | Secondary contact | Sexual selection | Speciation,12604,undefined,0,FALSE,111,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944425449,SCOPUS_ID:15944425449,2-s2.0-15944425449,Metapopulation persistence in heterogeneous landscapes: Lessons about the effect of stochasticity,Frank K.,American Naturalist,00030147,165,3,374-388,2005-03-01,March 2005,10.1086/428293,"This article addresses an important aspect of the analysis of metapopulation persistence. It highlights some consequences of ignoring and including stochasticity in the sequence of extinction and colonization events. The results are based on a comparative analysis of the outcomes of two (one deterministic, one stochastic) spatially realistic metapopulation models and a search for common effects and differences. One key result of the article is that, under certain conditions, there are extra effects of the landscape structure (number and configuration of patches, patch size distribution) on metapopulation persistence if stochasticity is included. In these cases, ignoring or including stochasticity can change conclusions about the persistence status but also ranking orders, relative results, and qualitative trends. A list of conditions is provided under which including stochasticity is vital to prevent counterproductive conclusions about metapopulation persistence. The results of the overall study are condensed in five lessons about the effect of stochasticity. A number of implications for ecological theory and conservation management are discussed. The study demonstrates the potential of three recently published approximation formulas (metapopulation capacity λM, mean lifetime Tm, and effective number of patches Ñ) to serve as tools for ecological analysis and thinking. © 2005 by The University of Chicago. All rights reserved.",38,15729667,Journal,ar,Article,100,1,1,Deterministic and stochastic models | Metapopulation persistence | Spatial heterogeneity,12604,undefined,0,FALSE,112,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944419248,SCOPUS_ID:15944419248,2-s2.0-15944419248,The evolution of intergenerational discounting in offspring quality,Livnat A.,American Naturalist,00030147,165,3,311-321,2005-03-01,March 2005,10.1086/428294,"Intergenerational effects occur when an individual's actions affect not only its own survivorship and reproduction but also those of its offspring and possibly later descendants. In the presence of intergenerational effects, short-term and long-term measures of success (such as the expected numbers of surviving offspring and of farther descendants, respectively) may be in conflict. When such conflicts occur, life-history theory normally takes long-term measures to predict the outcome of selection. This ignores the fact that, because traits change in time - through mutation, sex, and recombination - long-term relations disintegrate. We study this issue with numerical simulations and analytical models combining intergenerational effects and evolutionary change. In the models, the parental investment per offspring, as well as the total reproductive effort, stand for investments in future generations. The models show that the rate of evolutionary change determines the level of those investments. Higher rates of mutation and of sexual as opposed to parthenogenetic reproduction favor lower parental investment per offspring and lower total reproductive effort. It follows that the level of investment of ancestors in descendants responds to the genetic relatedness between the generations of the lineage, in a manner unaccounted for by preexisting theory. © 2005 by The University of Chicago. All rights reserved.",22,15729662,Journal,ar,Article,100,3,3,Inclusive fitness | Intergenerational effects | Maternal effects | Mutation-selection balance | Offspring quality | Parent-offspring conflict,12604,undefined,0,FALSE,113,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944418982,SCOPUS_ID:15944418982,2-s2.0-15944418982,Optimal replication of poliovirus within cells,Regoes R.,American Naturalist,00030147,165,3,364-373,2005-03-01,March 2005,10.1086/428295,"We construct a mathematical model of the within-cell replication of poliovirus, a prototypic RNA virus, and use realistic parameter estimates to describe the increase of copy number of the viral genome. Our initial model is essentially an exponential growth model; we also consider modifications of this model to account for resource utilization. The saturation of viral replication dynamics observed in experimental systems can be explained in terms of heavy resource use by the virus. We then use our models to consider the conditions under which the growth of poliovirus is optimized. Intriguingly, if poliovirus has optimized its replication within cells, the predicted ratio of positive to negative strands is close to what is actually observed. We interpret our findings in terms of the evolution of life-history traits. © 2005 by The University of Chicago. All rights reserved.",20,15729666,Journal,ar,Article,100,4,4,Evolution | Life-history traits | Optimality | Poliovirus | Resource limitation | Viral replication,12604,R01AI049334,0,FALSE,114,NA,NA,NIAID,National Institute of Allergy and Infectious Diseases
true,https://api.elsevier.com/content/abstract/scopus_id/15944395783,SCOPUS_ID:15944395783,2-s2.0-15944395783,Predator diet breadth influences the relative importance of bottom-up and top-down control of prey biomass and diversity,Jiang L.,American Naturalist,00030147,165,3,350-363,2005-03-01,March 2005,10.1086/428300,"We investigated the effects of predator diet breadth on the relative importance of bottom-up and top-down control of prey assemblages, using microbial food webs containing bacteria, bacterivorous protists and rotifers, and two different top predators. The experiment used a factorial design that independently manipulated productivity and the presence or absence of two top predators with different diet breadths. Predators included a ""specialist"" predatory ciliate Euplotes aediculatus, which was restricted to feeding on small prey, and a ""generalist"" predatory ciliate Stentor coeruleus, which could feed on the entire range of prey sizes. Both total prey biomass and prey diversity increased with productivity in the predator-free control and specialist predator treatments, a pattern consistent with bottom-up control, but both remained unchanged by productivity in the generalist predator treatment, a pattern consistent with top"" down control. Linear food chain models adequately described responses in the generalist predator treatment, whereas food web models incorporating edible and inedible prey (which can coexist in the absence of predators) adequately described responses in the specialist predator treatment. These results suggest that predator diet breadth can play an important role in modulating the relative strength of bottom-up and top-down forces in ecological communities. © 2005 by The University of Chicago. All rights reserved.",65,15729665,Journal,ar,Article,100,2,2,Bottom-up control | Diversity | Predation | Predator diet breadth | Productivity | Top-down control,12604,undefined,0,FALSE,115,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944393575,SCOPUS_ID:15944393575,2-s2.0-15944393575,Matters of scale: Positive allometry and the evolution of male dimorphisms,Tomkins J.L.,American Naturalist,00030147,165,3,389-402,2005-03-01,March 2005,10.1086/427732,"The developmental independence of alternative phenotypes is key to evolutionary theories of phenotypic plasticity and the origins of diversity. Male dimorphisms associated with alternative reproductive tactics are widely cited examples of such facultative expression of divergent fitness optima. Current models for the evolution of male dimorphisms invoke a size-dependent threshold at which the phenotype is reprogrammed. We use predictions derived from allometric modeling to test for the existence of reprogramming thresholds in two species of beetle, Onthophagus taurus and Onthophagus binodis, and the European earwig Forficula auricularia. We also compare the allometry of a number of morphological traits to determine whether minor males suppress their secondary sexual traits. The intercept of the horn allometry was suppressed, but there was no evidence of reprogramming of horn growth in either beetle species. There was reprogramming in the earwig. In the beetles, the horn length in all males can be explained largely in terms of exponential horn growth following an extraordinarily steep power function. The asymptote in O. taurus can be explained by exponential growth meeting the constraint of resource exhaustion. These findings question the currently held view that beetle horn dimorphisms showcase the importance of developmental independence in the evolution of diversity. © 2005 by The University of Chicago. All rights reserved.",80,15729668,Journal,ar,Article,100,3,3,Condition dependence | Imaginal disk | Juvenile hormone | Polyphenism | Sexual selection | Trade-off,12604,undefined,0,FALSE,116,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944393222,SCOPUS_ID:15944393222,2-s2.0-15944393222,Seed dispersal in heterogeneous environments: Bridging the gap between mechanistic dispersal and forest dynamics models,Nuttle T.,American Naturalist,00030147,165,3,336-349,2005-03-01,March 2005,10.1086/428298,"Seed dispersal is an important determinant of vegetation composition. We present a mechanistic model of seed dispersal by wind that incorporates heterogeneous vegetation structure. Vegetation affects wind speeds, a primary determinant of dispersal distance. Existing models combine wind speed and fall velocity of seeds. We expand on them by allowing vegetation, and thus wind profiles, to vary along seed trajectories, making the model applicable to any wind-dispersed plant in any community. Using seed trap data on seeds dispersing from forests into adjacent sites of two distinct vegetation structures, we show that our model was unbiased and accurate, even though dispersal patterns differed greatly between the two structures. Our spatially heterogeneous model performed better than models that assumed homogeneous vegetation for the same system. Its sensitivity to vegetation structure and ability to predict seed arrival when vegetation structure was incorporated demonstrates the model's utility for providing realistic estimates of seed arrival in realistic landscapes. Thus, we begin to bridge mechanistic seed dispersal and forest dynamics models. We discuss the merits of our model for incorporation into forest simulators, applications where such incorporation has been or is likely to be especially fruitful, and future model refinements to increase understanding of seed dispersal by wind. © 2005 by The University of Chicago. All rights reserved.",27,15729664,Journal,ar,Article,100,2,2,Fraxinus pennsylvanica | Liquidambar styraciflua | Micrometeorological model | Seed traps | Ulmus americana | Wind dispersal,12604,undefined,0,FALSE,117,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944369337,SCOPUS_ID:15944369337,2-s2.0-15944369337,Transient dynamics limit the effectiveness of keystone predation in bringing about coexistence,Noonburg E.,American Naturalist,00030147,165,3,322-335,2005-03-01,March 2005,10.1086/428068,"We analyze the transient dynamics of simple models of keystone predation, in which a predator preferentially consumes the dominant of two (or more) competing prey species. We show that coexistence is unlikely in many systems characterized both by successful invasion of either prey species into the food web that lacks it and by a stable equilibrium with high densities of all species. Invasion of the predator-resistant consumer species often causes the resident, more vulnerable prey to crash to such low densities that extinction would occur for many realistic population sizes. Subsequent transient cycles may entail very low densities of the predator or of the initially successful invader, which may also preclude co-existence of finite populations. Factors causing particularly low minimum densities during the transient cycles include biotic limiting resources for the prey, limited resource partitioning between the prey, a highly efficient predator with relatively slow dynamics, and a vulnerable prey whose population dynamics are rapid relative to the less vulnerable prey. Under these conditions, coexistence of competing prey via keystone predation often requires that the prey's competitive or antipredator characteristics fall within very narrow ranges. Similar transient crashes are likely to occur in other food webs and food web models. © 2005 by The University of Chicago. All rights reserved.",34,15729663,Journal,ar,Article,100,2,2,Apparent competition | Coexistence | Competition | Diamond food web | Mathematical model | Transient dynamics,12604,undefined,0,FALSE,118,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944366233,SCOPUS_ID:15944366233,2-s2.0-15944366233,Fitness correlates of song repertoire size in free-living song sparrows (Melospiza melodia),Reid J.M.,American Naturalist,00030147,165,3,299-310,2005-03-01,March 2005,10.1086/428299,"Models of sexual selection propose that exaggerated secondary sexual ornaments indicate a male's own fitness and the fitness of his offspring. These hypotheses have rarely been thoroughly tested in free-living individuals because overall fitness, as opposed to fitness components, is difficult to measure. We used 20 years of data from song sparrows (Melospiza melodia) inhabiting Mandarte Island, British Columbia, Canada, to test whether a male's song repertoire size, a secondary sexual trait, predicted overall measures of male or offspring fitness. Males with larger song repertoires contributed more independent and recruited offspring, and independent and recruited grandoffspring, to Mandarte's population. This was because these males lived longer and reared a greater proportion of hatched chicks to independence from parental care, not because females mated to males with larger repertoires laid or hatched more eggs. Furthermore, independent offspring of males with larger repertoires were more likely to recruit and then to leave more grandoffspring than were offspring of males with small repertoires. Although we cannot distinguish whether observed fitness variation reflected genetic or environmental effects on males or their offspring, these data suggest that female song sparrows would gain immediate and intergenerational fitness benefits by pairing with males with large song repertoires. © 2005 by The University of Chicago. All rights reserved.",67,15729661,Journal,ar,Article,100,8,8,Good genes | Individual quality | Lifetime reproductive success | Secondary sexual ornament | Sexual selection,12604,undefined,0,FALSE,119,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/15944365223,SCOPUS_ID:15944365223,2-s2.0-15944365223,Mate-choice copying as Bayesian decision making,Uehara T.,American Naturalist,00030147,165,3,403-410,2005-03-01,March 2005,10.1086/428301,"Mate-choice copying by females has been reported in fishes (e.g., guppies) and lekking birds. Presumably, females assess males' quality using both information from direct observation of males and information acquired by observing other females' choices. Here, we study mathematically the conditions under which mate-choice copying is advantageous on the basis of Bayesian decision theory. A female may observe the mate choice of another female, called the model female, who has performed an optimal choice based on her own judgment. The conditions required for the focal female to choose the same mate as that chosen by the model female should depend on the male's appearance to her, the reliability of her own judgment of male quality, and the reliability of the model females. When three or more females are involved, the optimal mate choice critically depends on whether multiple model females make decisions independently or they themselves copy the choices of others. If two equally reliable females choose different males, the choice of the second female, made knowing the choice of the first, should have a stronger effect on the choice of the third (focal) female. This ""last-choice precedence"" should be tested experimentally. © 2005 by The University of Chicago. All rights reserved.",15,15729669,Journal,ar,Article,100,3,3,Bayesian inference | Information accuracy | Last choice precedence | Mate-choice copying | Optimal decision making,12604,undefined,0,FALSE,120,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944278534,SCOPUS_ID:13944278534,2-s2.0-13944278534,Optimal growth pattern of defensive organs: The diversity of shell growth among mollusks,Irie T.,American Naturalist,00030147,165,2,238-249,2005-02-01,February 2005,10.1086/427157,"Mollusks show a diversity of shell growth patterns. We develop a model for the dynamic resource allocation to defense organs and analyze it with the Pontryagin maximum principle. A typical optimal growth schedule is composed of the initial phase of soft-body growth without shell followed by a simultaneous growth of shell and soft body and finally the reproductive phase without growth (simultaneous shell growth). If the defensible predation risk is low or if the cost of defense is high, the optimal strategy is to have no shell (shell-less growth). If defensible predation pressure or general mortality differs before and after maturation, an additional three strategies, characteristic of the exclusive growth of shell or soft body, can be optimal (sequential shell growth, additional body-expansion growth, and additional callus-building growth). These optimal strategies are in accord with the patterns observed for mollusks. In particular, the growth strategies with exclusive growth phase of external shells are preferred when durophagous predation pressure after maturation is higher than that before maturation. This result explains the observation that many tropical gastropods with thickened shell lips spend their vulnerable juvenile phase in sheltered habitats.",28,15729653,Journal,ar,Article,100,2,2,Dynamic optimization | Growth strategy | Optimal defense | Pontryagin maximum principle | Shell thickness,12604,undefined,0,FALSE,121,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944275650,SCOPUS_ID:13944275650,2-s2.0-13944275650,Temperature-related genetic changes in laboratory populations of Drosophila subobscura: Evidence against simple climatic-based explanations for latitudinal clines,Santos M.,American Naturalist,00030147,165,2,258-273,2005-02-01,February 2005,10.1086/427093,"Parallel latitudinal clines to the long-standing ones in the original Palearctic populations have independently evolved at different rates for chromosomal polymorphism and body size in South and North American populations of Drosophila subobscura since colonization around 25 years ago. This strongly suggests that (micro) evolutionary changes are largely predictable, but the underlying mechanisms are unknown. The putative role of temperature per se was investigated by using three sets of populations at each of three temperatures (13°, 18°, and 22°C) spanning much of the tolerable range for this species. We found a lower chromosomal diversity at the warmest temperature; a quick and consistent shift in gene arrangement frequencies in response to temperature; an evolutionary decrease in wing size, mediated by both cell area and cell number, at 18°C; no relationship between wing size and those inversions involved in latitudinal clines; and a shortening of the basal length of longitudinal vein IV relative to its total length with increasing standard dose. The trends for chromosomal polymorphism and body size were generally inconsistent from simple climatic-based explanations of worldwide latitudinal patterns. The findings are discussed in the light of available information on D. subobscura and results from earlier thermal selection experiments with various Drosophila species.",63,15729655,Journal,ar,Article,100,7,7,Chromosome polymorphism | Clinal variation | Drosophila subobscura | Thermal evolution | Wing shape | Wing size,12604,undefined,0,FALSE,122,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944272723,SCOPUS_ID:13944272723,2-s2.0-13944272723,A source-sink hypothesis for abyssal biodiversity,Rex M.,American Naturalist,00030147,165,2,163-178,2005-02-01,February 2005,10.1086/427226,"Bathymetric gradients of biodiversity in the deep-sea benthos constitute a major class of large-scale biogeographic phenomena. They are typically portrayed and interpreted as variation in α diversity (the number of species recovered in individual samples) along depth transects. Here, we examine the depth ranges of deep-sea gastropods and bivalves in the eastern and western North Atlantic. This approach shows that the abyssal molluscan fauna largely represents deeper range extensions for a subset of bathyal species. Most abyssal species have larval dispersal, and adults live at densities that appear to be too low for successful reproduction. These patterns suggest a new explanation for abyssal biodiversity. For many species, bathyal and abyssal populations may form a source-sink system in which abyssal populations are regulated by a balance between chronic extinction arising from vulnerabilities to Allee effects and immigration from bathyal sources. An increased significance of source-sink dynamics with depth may be driven by the exponential decrease in organic carbon flux to the benthos with increasing depth and distance from productive coastal systems. The abyss, which is the largest marine benthic environment, may afford more limited ecological and evolutionary opportunity than the bathyal zone.",200,15729648,Journal,re,Review,100,7,7,Allee effects | Bathymetric gradients of species diversity | Benthos | Deep sea | Source-sink dynamics,12604,undefined,0,FALSE,123,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944272337,SCOPUS_ID:13944272337,2-s2.0-13944272337,The opportunity for canalization and the evolution of genetic networks,Proulx S.,American Naturalist,00030147,165,2,147-162,2005-02-01,February 2005,10.1086/426873,"There has been a recent revival of interest in how genetic interactions evolve, spurred on by an increase in our knowledge of genetic interactions at the molecular level. Empirical work on genetic networks has revealed a surprising amount of robustness to perturbations, suggesting that robustness is an evolved feature of genetic networks. Here, we derive a general model for the evolution of canalization that can incorporate any form of perturbation. We establish an upper bound to the strength of selection on canalization that is approximately equal to the fitness load in the system. This method makes it possible to compare different forms of perturbation, including genetic, developmental, and environmental effects. In general, load that arises from mutational processes is low because the mutation rate is itself low. Mutation load can create selection for canalization in a small network that can be achieved through dominance evolution or gene duplication, and in each case selection for canalization is weak at best. In larger genetic networks, selection on genetic canalization can be reasonably strong because larger networks have higher mutational load. Because load induced through migration, segregation, developmental noise, and environmental variance is not mutation limited, each can cause strong selection for canalization.",87,15729647,Journal,ar,Article,100,2,2,Dominance | Fitness load | Genetic network | Population genetics | Redundancy | Robustness,12604,F32GM068382,0,FALSE,124,NA,NA,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/13944271950,SCOPUS_ID:13944271950,2-s2.0-13944271950,Determinants of species richness in the park grass experiment,Crawley M.,American Naturalist,00030147,165,2,179-192,2005-02-01,February 2005,10.1086/427270,"The Park Grass Experiment at Rothamsted in southeast England was started in 1856, making it the longest-running experiment in plant ecology anywhere in the world. Experimental inputs include a range of fertilizers (nitrogen, phosphorus, potassium, and organic manures) applied annually, with lime applied occasionally, and these have led to an increase in biomass and, where nitrogen was applied in the form of ammonium sulfate, to substantial decreases in soil pH. The number of species per plot varies from three to 44 per 200 m 2, affording a unique opportunity to study the determinants of plant species richness and to estimate the effect sizes attributable to different factors. The response of species richness to biomass depends on the amount and type of nitrogen applied; richness declined monotonically with increasing biomass on plots receiving no nitrogen or receiving nitrogen in the form of sodium nitrate, but there was no relationship between species richness and biomass on plots acidified by ammonium sulfate application. The response to lime also depended on the type of nitrogen applied; there was no relationship between lime treatment and species richness, except in plots receiving nitrogen in the form of ammonium sulfate, where species richness increased sharply with increasing soil pH. The addition of phosphorus reduced species richness, and application of potassium along with phosphorus reduced species richness further, but the biggest negative effects were when nitrogen and phosphorus were applied together. The analysis demonstrates how multiple factors contribute to the observed diversity patterns and how environmental regulation of species pools can operate at the same spatial and temporal scale as biomass effects.",195,15729649,Journal,ar,Article,100,8,8,Acidification | Coexistence | Competitive exclusion | Nitrogen | Phosphorus | Species-area relationship,12604,undefined,0,FALSE,125,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944271475,SCOPUS_ID:13944271475,2-s2.0-13944271475,"Adaptive evolution of social traits: Origin, trajectories, and correlations of altruism and mobility",Le Galliard J.,American Naturalist,00030147,165,2,206-224,2005-02-01,February 2005,10.1086/427090,"Social behavior involves ""staying and helping,"" two individual attributes that vary considerably among organisms. Investigating the ultimate causes of such variation, this study integrates previously separate lines of research by analyzing the joint evolution of altruism and mobility. We unfold the network of selective pressures and derive how these depend on physiological costs, eco-evolutionary feedbacks, and a complex interaction between the evolving traits. Our analysis highlights habitat saturation, both around individuals (local aggregation) and around unoccupied space (local contention), as the key mediator of altruism and mobility evolution. Once altruism and mobility are allowed to evolve jointly, three general insights emerge. First, the cost of mobility affects the origin of altruism, determining whether and how quickly selfishness is overcome. Second, the cost of altruism determines which of two qualitatively different routes to sociality are taken: an evolutionary reduction of mobility, resulting in higher habitat saturation, is either preceded or followed by the adaptive rise of altruism. Third, contrary to conventional expectations, a positive correlation between evolutionarily stable levels of altruism and mobility can arise; this is expected when comparing populations that evolved under different constraints on mobility or that differ in other life-history traits.",100,15729651,Journal,ar,Article,100,3,3,Altruism | Evolutionary dynamics | Habitat saturation | Kin selection | Mobility | Spatial invasion fitness,12604,undefined,0,FALSE,126,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944271079,SCOPUS_ID:13944271079,2-s2.0-13944271079,Contrasting mutual sexual selection on homologous signal traits in Drosophila serrata,Chenoweth S.,American Naturalist,00030147,165,2,281-289,2005-02-01,February 2005,10.1086/427271,"The nature of male mating preferences, and how they differ from female mating preferences in species with conventional sex roles, has received little attention in sexual selection studies. We estimated the form and strength of sexual selection as a consequence of male and female mating preferences in a laboratory-based population of Drosophila serrata. The differences between sexual selection on male and female signal traits (cuticular hydrocarbons [CHCs]) were evaluated within a formal framework of linear and nonlinear selection gradients. Females tended to exert linear sexual selection on male CHCs, whereas males preferred intermediate female CHC phenotypes leading to convex (stabilizing) selection gradients. Possible mechanisms determining the nonlinear nature of sexual selection on female CHCs are proposed.",177,15729657,Journal,ar,Article,100,2,2,Male choice | Mutual mate choice | Selection gradients | Sexual selection,12604,undefined,0,FALSE,127,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944265685,SCOPUS_ID:13944265685,2-s2.0-13944265685,Theory for designing nature reserves for single species,McCarthy M.,American Naturalist,00030147,165,2,250-257,2005-02-01,February 2005,10.1086/427297,"We examine the question of the optimal number of reserves that should be established to maximize the persistence of a species. We assume that the mean time to extinction of a single population increases as a power of the habitat area, that there is a certain amount of habitat to be reserved, and that the aim is to determine how this habitat is most efficiently divided. The optimal configuration depends on whether the management objective is to maximize the mean time to extinction or minimize the risk of extinction. When maximizing the mean time to extinction, the optimal number of independent reserves does not depend on the amount of available habitat for the reserve system. In contrast, the risk of extinction is minimized when individual reserves are equal to the optimal patch size, making the optimal number of reserves linearly proportional to the amount of available habitat. A model that includes dispersal and correlation in the incidence of extinction demonstrates the importance of considering the relative rate at which these two factors decrease with distance between reserves. A small number of reserves is optimal when the mean time to extinction increases rapidly with habitat area or when risks of extinction are high.",79,15729654,Journal,ar,Article,100,3,3,Extinction risk | Fragmentation | Metapopulation | Reserve design | SLOSS,12604,undefined,0,FALSE,128,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944265092,SCOPUS_ID:13944265092,2-s2.0-13944265092,Coexistence of cycling and dispersing consumer species: Armstrong and McGehee in space,Wilson W.,American Naturalist,00030147,165,2,193-205,2005-02-01,February 2005,10.1086/427733,"Two competing consumer species may coexist using a single homogeneous resource when the more efficient consumer - the one having the lowest equilibrium resource density - has a more nonlinear functional response that generates consumer-resource cycles. We extend this model of nonequilibrium coexistence, as proposed by Armstrong and McGehee, by putting the interaction into a spatial context using two frameworks: a spatially explicit individual-based model and a spatially implicit metapopulation model. We find that Armstrong and McGehee's mechanism of coexistence can operate in a spatial context. However, individual-based simulations suggest that decreased dispersal restricts coexistence in most cases, whereas differential equation models of metapopulations suggest that a low rate of dispersal between subpopulations often increases the coexistence region. This difference arises in part because of two potentially opposing effects on coexistence due to the asynchrony in the temporal dynamics at different locations. Asynchrony implies that the less efficient species is more likely to be favored in some spatial locations at any given time, which broadens the conditions for coexistence. On the other hand, asynchrony and dispersal can also reduce the amplitude of local population cycles, which restricts coexistence. The relative influence of these two effects depends on details of the population dynamics and the representation of space. Our results also demonstrate that coexistence via the Armstrong-McGehee mechanism can occur even when there is little variation in the global densities of either the consumers or the resource, suggesting that empirical studies of the mechanisms should measure densities on several spatial scales.",35,15729650,Journal,ar,Article,100,2,2,Coexistence | Competition | Consumer-resource cycle | Cycles | Dispersal | Predator-prey model | Spatial model,12604,undefined,0,FALSE,129,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13944260198,SCOPUS_ID:13944260198,2-s2.0-13944260198,Invertebrate eggs can fly: Evidence of waterfowl-mediated gene flow in aquatic invertebrates,Figuerola J.,American Naturalist,00030147,165,2,274-280,2005-02-01,February 2005,10.1086/427092,"Waterfowl often have been assumed to disperse freshwater aquatic organisms between isolated wetlands, but no one has analyzed the impact of this transport on the population structure of aquatic organisms. For three cladocerans (Daphnia ambigua, Daphnia laevis, and Sida crystallina) and one bryozoan (Cristatella mucedo), we estimated the genetic distances between populations across North America using sequences of several mitochondrial DNA genes and genotypic frequencies at allozyme and microsatellite loci. Waterfowl movements across North America (estimated from band recovery data) explained a significant proportion of the gene flow occurring between populations across the continent for three of the four species, even after controlling for geographic distances between localities. The fourth species, S. crystallina, has propagules less likely to survive desiccation or ingestion by birds. Differences in the capacity to exploit bird-mediated transport are likely to have important consequences for the ecology of aquatic communities and the spread of invasive species.",145,15729656,Journal,ar,Article,100,3,3,Dispersal in fragmented habitats | Gene flow | Habitat colonization | Passive dispersal | Phylogeography,12604,undefined,0,FALSE,130,all,All Open Access,NA,NA
