@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,pubmed-id,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/9244238203,SCOPUS_ID:9244238203,2-s2.0-9244238203,"No evidence for inbreeding avoidance through postcopulatory mechanisms in the black field cricket, Teleogryllus commodus",Jennions M.,Evolution,00143820,58,11,2472-2477,2004-01-01,November 2004,49,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,11,10.1111/j.0014-3820.2004.tb00876.x,"Several studies suggest that females mate multiply so that they can preferentially fertilize eggs with the sperm of genetically more compatible males. Unrelated males are expected to be genetically more compatible with a female than her close relatives. We tested whether black field crickets, Teleogryllus commodus, can bias sperm usage toward unrelated males by comparing egg hatching success of females mated to two of their siblings (SS), two sibling males unrelated to the female (NN) or to one unrelated male and a sibling male (NS or SN). Egg hatching success was highly repeatable. Hatching success varied significantly among females of the three mating types (P = 0.011, n = 245 females). The estimated mean hatching success of 36.8% for SS females was significantly less that the 43.4% of NN females, indicating an effect of inbreeding on hatching success. If females preferentially use the sperm of a less closely related male, the hatching success of NS/SN females should be closer to 43.4% than 36.8%. It was, in fact, only 34.9%. This does not differ significantly from the value expected if the two males contributed an equal amount of sperm that was then used randomly. Although polyandry may confer indirect genetic benefits, our results provide no evidence that female T. commodus gain these benefits by biasing paternity toward genetically more compatible males through postcopulatory mechanisms.",15612290,Cryptic female choice | Genetic incompatibility | Inbreeding | Mate choice | Multiple mating | Polyandry | Sexual selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244235555,SCOPUS_ID:9244235555,2-s2.0-9244235555,The Allonemobius-Wolbachia host-endosymbiont system: Evidence for rapid speciation and against reproductive isolation driven by cytoplasmic incompatibility,Marshall J.,Evolution,00143820,58,11,2409-2425,2004-01-01,November 2004,31,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,12,10.1111/j.0014-3820.2004.tb00871.x,"Evidence for the evolution of fertilization incompatibilities and rapid speciation can be biased by the occurrence of hybridization and reproductive endosymbionts such as Wolbachia. For example, patterns of mitochondrial DNA (mtDNA) variation can be obscured by mitotypes hitchhiking on extrachromosomal elements like Wolbachia, while such endosymbionts can also induce phenotypes that mirror the operation of intrinsic fertilization incompatibilities between species. Therefore, before strong inferences can be drawn concerning the rates and processes of speciation in arthropod systems, we must first assess whether extrinsic endosymbionts obscure patterns of speciation. Here, I use the Allonemobius fasciatus-socius species complex to determine what role Wolbachia has played in the presumed rapid divergence of this complex by analyzing patterns of mtDNA and nuclear DNA variation in conjunction with sequence and cytoplasmic incompatibility data on Wolbachia. Data on molecular variation suggest that Wolbachia has not induced a strong selective sweep of the mitochondrial genome; nor does Wolbachia appear to induce cytoplasmic incompatibility. Preliminary evidence indicates that a third species identified within this complex, A. sp. nov. Tex, is partially reproductively isolated from A. socius, its closest relative, via conspecific sperm precedence or some form of postzygotic isolation. Moreover, shared mitotypes between A. sp. nov. Tex and A. socius may indicate the occurrence of a hybrid zone between these species near the border of Texas and Louisiana, although they may also represent shared ancestral polymorphisms. Molecular data also indicate that all three species in this complex diverged from a common ancestor as recently as 3000-30,000 years ago. Finally, the radiation of this complex from its ancestral population likely occurred in the presence of one strain of Wolbachia, thus suggesting a minimal role for Wolbachia during this burst of speciation. In total, barriers to gene flow do appear to have evolved very rapidly in this group of crickets.",15612285,12S mitochondrial DNA | Conspecific sperm precedence | Cytochrome oxidase II | Fertilization incompatibilities | Ground cricket | Internal transcribed spacer,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244235031,SCOPUS_ID:9244235031,2-s2.0-9244235031,Opposing natural selection from herbivores and pathogens may maintain floral-color variation in Claytonia virginica (Portulacaceae),Frey F.,Evolution,00143820,58,11,2426-2437,2004-01-01,November 2004,107,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,13,10.1111/j.0014-3820.2004.tb00872.x,"The maintenance of floral-color variation within natural populations is enigmatic because directional selection through pollinator preferences combined with random genetic drift should lead to the rapid loss of such variation. Fluctuating, balancing, and negative frequency-dependent selection mediated through pollinators have been identified as factors that may contribute to the maintenance of floral-color variation, and recently it has been suggested that indirect responses to selection on correlated characters through agents of selection other than pollinators may substantially shape the evolution of floral traits. Here, I provide empirical support for this latter view in Claytonia virginica (Portulacaceae) through a multiseason field study, a pollen supplementation study, and an artificial herbivory experiment. These studies show that most individuals fall into one of four discrete color classes, and suggest pollinator-mediated selection for increased floral redness in concurrent years. Floral color is also an indirect target of opposing directional selection via herbivores and pathogens that fluctuates through time. Taken together, these data suggest a novel mechanism by which floral-color variation may be maintained, and illustrate the importance of an inclusive, pluralistic view of selection when investigating the evolution of complex phenotypes.",15612286,Claytonia virginica | Floral-color evolution | Herbivory | Maintenance of polymorphism | Phenotypic selection | Pollination ecology | Pollinator-mediated selection,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244233874,SCOPUS_ID:9244233874,2-s2.0-9244233874,Nonlinear effects of female mate choice in wild threespine sticklebacks,Blais J.,Evolution,00143820,58,11,2498-2510,2004-01-01,November 2004,26,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,14,10.1111/j.0014-3820.2004.tb00879.x,"Sexual selection by mate choice represents a very important selective pressure in many animal species and might have evolutionary impacts beyond exaggeration of secondary sexual traits. Describing the shape and strength of the relationships linking mating success and nonsexual traits in natural conditions represents a challenging step in our understanding of adaptive evolution. We studied the effect of behavioral (nest site choice), immunological (trematode level of infection), genetic diversity (measured by mean d 2) and morphological (standard length and pectoral fin size) traits on male mating success in a natural population of threespine sticklebacks Gasterosteaus aculeatus. Male mating success was measured by microsatellite genotyping of embryos used to infer female genotypes. First, we analyzed all territorial males (full analysis) but also considered independently only males with a nonzero mating success (reduced analysis) because some of the males with no eggs could have been part of a later breeding cycle. Multiple linear regressions identified a significant negative effect of parasite load in the full analysis, whereas no linear effect was found in the reduced analysis. The quadratic analyses revealed that nest location and parasite load were significantly related to mating success by positive (concave selection) and negative (convex selection) quadratic coefficients respectively, resulting in a saddle-shaped fitness surface. Moreover, there were significant interactions between nest location, mean d2 and parasite load in the reduced analysis. The subsequent canonical rotation of the matrix of quadratic and cross-product terms identified two major axes of the response surface: a vector representing mostly nest site choice and a vector representing parasite load. These results imply that there exists more than one way for a male threespine stickleback to maximize its mating success and that such nonlinear relationships between male mating success induced by female mate choice and male characteristics might have been overlooked in many studies.",15612293,Gasterosteus aculeatus | Immunocompetence | Mate choice | Mean d 2 | Parasite load | Reproductive success | Sexual selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244229045,SCOPUS_ID:9244229045,2-s2.0-9244229045,Delayed selfing in relation to the availability of a mating partner in the cestode Schistocephalus solidus,Schjørring S.,Evolution,00143820,58,11,2591-2596,2004-01-01,November 2004,34,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,15,10.1111/j.0014-3820.2004.tb00887.x,"A hermaphroditic individual that prefers to outbreed but that has the potential of selfing faces a dilemma: in the absence of a partner, should it wait for one to arrive or should it produce offspring by selfing? Recent theory on this question suggests that the evolutionary solution is to find an optimal delay of reproduction that balances the potential benefit of outcrossing and the cost of delaying the onset of reproduction. Assuming that resources retained from breeding can be reallocated to future reproduction, isolated individuals, compared with individuals with available mates, are predicted to delay their age at first reproduction to wait for future outcrossing. Here, 1 present empirical support for this idea with experimental data from the hermaphroditic cestode Schistocephalus solidus. 1 show that individuals breeding alone delay their reproduction and initially produce their eggs at a slow rate relative to cestodes breeding in pairs. This delay is partly compensated for by a later higher egg production, although singly breeding cestodes still pay a cost of overall lower egg production.",15612301,Age at first reproduction | Inbreeding avoidance | Inbreeding depression | Mating behavior | Parasite life history | Schistocephalus solidus | Self-fertilization,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244227106,SCOPUS_ID:9244227106,2-s2.0-9244227106,Intersexual competition as an explanation for sex-ratio and dispersal biases in polygynous species,Leturque H.,Evolution,00143820,58,11,2398-2408,2004-01-01,November 2004,35,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,16,10.1111/j.0014-3820.2004.tb00870.x,"In polygynous mammals, it is commonly observed that both sex ratios at birth and dispersal are male biased. This has been interpreted as resulting from low female dispersal causing high female local resource competition, which would select for male-biased sex ratios. However, a female-biased sex ratio can be selected despite lower female than male-biased dispersal. This will occur if the low female dispersal is close to the optimal dispersal rate, while the male dispersal is not close to the optimal dispersal rate. The actual outcome depends on the joint evolution of sex-biased dispersal and sex ratio. Earlier analyses of joint evolution imply that there will be no sex-ratio nor dispersal biases at the joint evolutionarily stable strategy, thus they do not explain the data. However, these earlier analyses assume no intersexual competition for resources. Here, we show that when males and females compete with each other for access to resources, male-biased dispersal will be associated with male-biased birth sex ratio, as is commonly observed. A trend toward male-biased birth sex ratios is also expected if there is intersexual local resource competition and if birth sex ratio is constrained so that it cannot depart from balanced sex ratio.",15612284,Demographic stochasticity | Local mate competition | Local resource competition | Mating systems,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244227104,SCOPUS_ID:9244227104,2-s2.0-9244227104,Maternal effects influence the sexual behavior of sons and daughters in the zebra finch,Forstmeier W.,Evolution,00143820,58,11,2574-2583,2004-01-01,November 2004,66,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,17,10.1111/j.0014-3820.2004.tb00885.x,"Individual differences in sexual behavior have received much attention by evolutionary biologists, but relatively little is known about the proximate causes of this variation. We studied the quantitative genetics of male and female sexual behavior of captive zebra finches and found surprisingly strong maternal effects (differing between individual mothers) on the aggressiveness and song rate of sons and on the daughters' mating preferences for these male traits. We also found that daughters differed in their choosiness during mate-choice experiments depending on whether they originated from eggs produced early or late within the laying sequence of a clutch. Because this effect of laying order occurred independently of hatching order in cross-fostered broods, it must have been caused by consistent within-mother variation in maternal effects transmitted through the egg. Our findings raise the question whether these maternal effects might represent strategic programming of offspring behavior in response to the environment experienced by mothers or whether they are merely nonadaptive byproducts of developmental processes.",15612299,Aggression | Animal model | Early development | Hormones | Mating preference | Quantitative genetics | Song rate,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244223109,SCOPUS_ID:9244223109,2-s2.0-9244223109,"Differential patterns of male and female MTDNA exchange across the Atlantic ocean in the blue mussel, Mytilus edulis",Riginos C.,Evolution,00143820,58,11,2438-2451,2004-01-01,November 2004,52,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,18,10.1111/j.0014-3820.2004.tb00873.x,"Comparisons among loci with differing modes of inheritance can reveal unexpected aspects of population history. We employ a multilocus approach to ask whether two types of independently assorting mitochondrial DNAs (maternally and paternally inherited: F- and M-mtDNA) and a nuclear locus (ITS) yield concordant estimates of gene flow and population divergence. The blue mussel, Mytilus edulis, is distributed on both North American and European coastlines and these populations are separated by the waters of the Atlantic Ocean. Gene flow across the Atlantic Ocean differs among loci, with F-mtDNA and ITS showing an imprint of some genetic interchange and M-mtDNA showing no evidence for gene flow. Gene flow of F-mtDNA and ITS causes trans-Atlantic population divergence times to be greatly underestimated for these loci, although a single trans-Atlantic population divergence time (1.2 MYA) can be accommodated by considering all three loci in combination in a coalescent framework. The apparent lack of gene flow for M-mtDNA is not readily explained by different dispersal capacities of male and female mussels. A genetic barrier to M-mtDNA exchange between North American and European mussel populations is likely to explain the observed pattern, perhaps associated with the double uniparental system of mitochondrial DNA inheritance.",15612287,Coalescent | Divergence population genetics | DUI | Gene flow | Interlocus contrasts | Phylogeography,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244221677,SCOPUS_ID:9244221677,2-s2.0-9244221677,Evidence for maintenance of sex by pathogens in plants,Busch J.,Evolution,00143820,58,11,2584-2590,2004-01-01,November 2004,54,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,19,10.1111/j.0014-3820.2004.tb00886.x,"The predominance of outcrossing despite the substantial transmission advantage of self-fertilization remains a paradox. Theory suggests that selection can favor outcrossing if it enables the production of offspring that are less susceptible to pathogen attack than offspring produced via self-fertilization. Thus, if pathogen pressure is contributing to the maintenance of outcrossing in plants, there may be a positive correlation between the number of pathogen species attacking plant species and the outcrossing rate of the plant species. We tested this hypothesis by examining the association between outcrossing rate and the number of fungal pathogen species that attack a large, taxonomically diverse set of seed plants. We show that plant species attacked by more fungal pathogen species have higher outcrossing rates than plants with fewer enemies. This relationship persists after correcting for study bias among natural and agricultural species of plants. We also accounted for the nested hierarchy of relationships among plant lineages by conducting phylogenetically independent contrasts (PICs) within genera and families that were adequately represented in our dataset. A meta-analysis of the correlation between pathogen and outcrossing PICs shows that there is a positive correlation between pathogen species number and outcrossing rates. This pattern is consistent with the hypothesis that pathogen-mediated selection may contribute to the maintenance of outcrossing in species of seed plants.",15612300,Cross-fertilization | Mating system | Parasites | Recombination | Sexual reproduction,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244220665,SCOPUS_ID:9244220665,2-s2.0-9244220665,Rates of molecular evolution in nuclear genes of east Mediterranean scorpions,Gantenbein B.,Evolution,00143820,58,11,2486-2497,2004-01-01,November 2004,30,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,20,10.1111/j.0014-3820.2004.tb00878.x,"Scorpions of the genus Mesobuthus represent a useful terrestrial model system for studying molecular evolution. They are distributed on several Aegean islands and the adjacent mainland, they are believed to have low rates of dispersal, and evolutionary divergence dates of taxa are available based on biogeographic events that separated islands from each other and the mainland. Here, we present data on polymorphism and synonymous (Ks) and non-synonymous (Ka) substitution rates for nine nuclear protein-coding genes of two east Mediterranean scorpion species, Mesobuthus gibbosus and M. cyprius (Buthidae). Levels of polymorphism tend to be lower in populations from islands (mean nucleotide diversity π = 0.0071 ± 0.0028) than in mainland populations (mean π = 0.0201 ± 0.0085). By using linear regression of genetic divergence versus isolation time, we estimate Ks to be 3.17 ± 1.54 per (site × 109 years), and Ka to be 0.39 ± 0.94 per (site × 109 years). These estimates for both Ks and Ka are considerably lower than for many other invertebrates, such as Drosophila, and may be attributed to scorpions' mammal-like generation times (∼2 years) and low metabolic rates. Phylogenetic analysis using maximum likelihood revealed a phylogeny that is congruent with that expected based on biogeographic events and in which divergences at synonymous sites are proportional to the dates that the taxa are believed to have split. Tests of equality of branch lengths for the Cyprus and Crete lineages revealed that Ks-estimates are about the same in both lineages, as expected from the biogeographic events that separated the islands, but Ka was increased in the Cyprus lineage compared to the Cretan lineage.",15612292,East Mediterranean | Local molecular clock | Mesobuthus | Nuclear protein-coding DNA | Scorpions,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/9244220166,SCOPUS_ID:9244220166,2-s2.0-9244220166,Coexistence of the social types: Genetic population structure in the ant Formica exsecta,Seppä P.,Evolution,00143820,58,11,2462-2471,2004-01-01,November 2004,53,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,21,10.1111/j.0014-3820.2004.tb00875.x,"The ant Formica exsecta has two types of colonies that exist in sympatry but usually as separate subpopulations: colonies with simple social organization and single queens (M type) or colonial networks with multiple queens (P type). We used both nuclear (DNA microsatellites) and mitochondrial markers to study the transition between the social types, and the contribution of males and females in gene flow within and between the types. Our results showed that the social types had different spatial genetic structures. The M subpopulations formed a fairly uniform population, whereas the P subpopulations were, on average, more differentiated from each other than from the nearby M subpopulations and could have been locally established from the M-type colonies, followed by philopatric behavior and restricted emigration of females. Thus, the relationship between the two social types resembles that of source (M type) and sink (P type) populations. The comparison of mitochondrial (ΦST) and nuclear (FST) differentiation indicates that the dispersal rate of males is four to five times larger than that of females both among the P-type subpopulations and between the social types. Our results suggest that evolution toward complex social organization can have an important effect on genetic population structure through changes in dispersal behavior associated with different sociogenetic organizations.",15612289,Ants | DNA microsatellites | Formica | Gene flow | Inbreeding | Mitochondrial DNA,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/7644228008,SCOPUS_ID:7644228008,2-s2.0-7644228008,Costs of an induced immune response on sexual display and longevity in field crickets,Jacot A.,Evolution,00143820,58,10,2280-2286,2004-01-01,October 2004,125,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,22,10.1111/j.0014-3820.2004.tb01603.x,"Immune system activation may benefit hosts by generating resistance to parasites. However, natural resources are usually limited, causing a trade-off between the investment in immunity and that in other life-history or sexually selected traits. Despite its importance for the evolution of host defense, state-dependent fitness costs of immunity received little attention under natural conditions. In a field experiment we manipulated the nutritional condition of male field crickets Gryllus campestris and subsequently investigated the effect of an induced immune response through inoculation of bacterial lipopolysaccharides. Immune system activation caused a condition-dependent reduction in body condition, which was proportional to the condition-gain during the preceding food-supplementation period. Independent of nutritional condition, the immune insult induced an enduring reduction in daily calling rate, whereas control-injected males fully regained their baseline level of sexual signaling following a temporary decline. Since daily calling rate affects female mate choice under natural conditions, this suggests a decline in male mating success as a cost of induced immunity. Food supplementation enhanced male life span, whereas the immune insult reduced longevity, independent of nutritional status. Thus, immune system activation ultimately curtails male fitness due to a combined decline in sexual display and life span. Our field study thus indicates a key role for fitness costs of induced immunity in the evolution of host defense. In particular, costs expressed in sexually selected traits might warrant the honest advertisement of male health status, thus representing an important mechanism in parasite-mediated sexual selection.",15562690,Acoustic signaling | Costs of immunity | Gryllus campestris | Life-history trade-offs | Longevity | Nutritional condition | Sexual selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/7544250729,SCOPUS_ID:7544250729,2-s2.0-7544250729,Genetic correlation between melanization and antibacterial immune responses in a natural population of the malaria vector Anopheles gambiae,Lambrechts L.,Evolution,00143820,58,10,2377-2381,2004-01-01,October 2004,31,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,23,10.1111/j.0014-3820.2004.tb01611.x,"The immune system of invertebrates can mount different responses, including melanotic encapsulation and several antibacterial defense mechanisms. Variation of the efficacies of these responses is generally considered to be a product of the evolutionary pressure on each response due to infection by parasites. However, potential interactions and trade-offs among the different responses of the immune system could constrain the evolutionary potential of each response. In a natural population of the mosquito Anopheles gambiae, we measured the genetic association between the melanization response and an antibacterial response in two environmental qualities (well-fed and undernourished larvae). In both environments the two immune responses were positively genetically correlated: in full-sib families that were most likely to melanize a bead, injected bacteria were most likely to be cleared. Thus, our data do not support the idea of a trade-off among different outcomes of the invertebrate immune system, but rather that some families are overall immunologically superior to others.",15562698,Anopheles gambiae | Genetic correlation | Insect immunity | Melanization | Trade-offs,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/7544244181,SCOPUS_ID:7544244181,2-s2.0-7544244181,Testing the out-of-Florida hypothesis on the origin of cheating in the yucca-yucca moth mutualism,Segraves K.,Evolution,00143820,58,10,2266-2279,2004-01-01,October 2004,26,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,24,10.1111/j.0014-3820.2004.tb01602.x,"Mutualistic interactions can be exploited by cheaters that take the rewards offered by mutualists without providing services in return. The evolution of cheater species from mutualist ancestors is thought to be possible under particular ecological conditions. Here we provide a test of the first explicit model of the transition from mutualism to antagonism. We used the obligate pollination mutualism between yuccas and yucca moths to examine the origins of a nonpollinating cheater moth, Tegeticula intermedia, and its pollinating sister species, T. cassandra. Based on geographic distribution and ecological factors affecting the pollinators, previous research had indicated that the cheaters evolved in Florida as a result of sympatry of T. cassandra and another pollinator species. We used mitochondrial DNA (mtDNA) sequences and amplified fragment length polymorphism (AFLP) data to investigate the phylogeographic history of the pollinator-cheater sister pair and to test whether the cheaters arose in Florida. Contrary to predictions, phylogenetic and population genetic analyses suggested that the cheaters evolved in the western United States and subsequently spread eastward. Western populations of cheaters had the most ancestral haplotypes and the highest genetic diversity, and there was also significant genetic structure associated with a geographic split between eastern and western populations. In comparison, there was evidence for weak genetic structure between northern and southern pollinator populations, suggesting a long history in Florida. The western origin of the cheaters indicated that the pollinators have more recently become restricted to the southeastern United States. This was supported by AFLP analyses that indicated that the pollinators were more closely related to the western cheaters than they were to geographically proximate cheaters in the east. Shared mtDNA between pollinators and eastern cheaters suggested hybridization, possibly in a secondary contact zone. The results negate the out-of-Florida hypothesis and reveal instead a long, complex, and disparate history for the pollinator-cheater sister pair.",15562689,Cheater | Exploitation | Hybridization | Incomplete lineage sorting | Phylogeography | Pollination mutualism,NA,NA,NA,NA
