@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,3,https://api.elsevier.com/content/author/author_id/57203230994,57203230994,Chará J.,Chará,Julián,J.,true,112025676,147,NA
true,1,https://api.elsevier.com/content/author/author_id/6506505405,6506505405,Salusso M.,Salusso,María Mónica,M.M.,true,60026757,148,NA
true,2,https://api.elsevier.com/content/author/author_id/6506829730,6506829730,Moraña L.,Moraña,Liliana Beatriz,L.B.,true,60026757,148,NA
true,1,https://api.elsevier.com/content/author/author_id/57191853735,57191853735,Arenas-Clavijo A.,Arenas-Clavijo,Anderson,A.,true,60066812,149,NA
true,2,https://api.elsevier.com/content/author/author_id/6602601783,6602601783,Armbrecht I.,Armbrecht,Inge,I.,true,60066812,149,NA
true,1,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60113197,150,NA
true,2,https://api.elsevier.com/content/author/author_id/7402554934,7402554934,Ho Y.,Ho,Yuh Shan,Y.S.,true,60072429,150,NA
true,1,https://api.elsevier.com/content/author/author_id/57189328847,57189328847,Pérez-García O.,Pérez-García,Oscar,O.,true,60019176,151,NA
true,2,https://api.elsevier.com/content/author/author_id/7101694138,7101694138,Benjamin T.J.,Benjamin,Tamara J.,T.J.,true,60009254,151,NA
true,3,https://api.elsevier.com/content/author/author_id/37003153000,37003153000,Diego Enrique Tobar L.,Diego Enrique Tobar,L.,L.,true,60071928,151,NA
true,1,https://api.elsevier.com/content/author/author_id/57190175757,57190175757,Poot-Pech M.A.,Poot-Pech,Mario A.,M.A.,true,60095232,152,NA
true,2,https://api.elsevier.com/content/author/author_id/56000862000,56000862000,Ruiz-Sánchez E.,Ruiz-Sánchez,Esau,E.,true,60095232,152,NA
true,3,https://api.elsevier.com/content/author/author_id/55993671800,55993671800,Gamboa-Angulo M.,Gamboa-Angulo,Marcela,M.,true,60009771,152,NA
true,4,https://api.elsevier.com/content/author/author_id/56013532100,56013532100,Ballina-Gómez H.S.,Ballina-Gómez,Horacio S.,H.S.,true,60095232,152,NA
true,5,https://api.elsevier.com/content/author/author_id/8291043300,8291043300,Reyes-Ramírez A.,Reyes-Ramírez,Arturo,A.,true,60095232,152,NA
true,1,https://api.elsevier.com/content/author/author_id/57188812225,57188812225,Rojas D.C.,Rojas,Dorka Cobián,D.C.,true,101632152,153,NA
true,2,https://api.elsevier.com/content/author/author_id/6603313321,6603313321,Schmitter-Soto J.J.,Schmitter-Soto,Juan J.,J.J.,true,60015438,153,NA
true,3,https://api.elsevier.com/content/author/author_id/15065112000,15065112000,Aguilar-Perera A.,Aguilar-Perera,Alfonso,A.,true,60000409,153,NA
true,4,https://api.elsevier.com/content/author/author_id/35094976100,35094976100,Aguilar Betancourt C.M.,Aguilar Betancourt,Consuelo M.,C.M.,true,60008943,153,NA
true,5,https://api.elsevier.com/content/author/author_id/6506845419,6506845419,Ruiz-Zárate M.,Ruiz-Zárate,Miguel,M.,true,60015438,153,NA
true,6,https://api.elsevier.com/content/author/author_id/57194559418,57194559418,Sansón G.G.,Sansón,Gaspar González,G.G.,true,60008943,153,NA
true,7,https://api.elsevier.com/content/author/author_id/6504361158,6504361158,Chevalier Monteagudo P.P.,Chevalier Monteagudo,Pedro P.,P.P.,true,112604814,153,NA
true,8,https://api.elsevier.com/content/author/author_id/57192574238,57192574238,Rodríguez A.G.,Rodríguez,Alain García,A.G.,true,120172335,153,NA
true,9,https://api.elsevier.com/content/author/author_id/56376114000,56376114000,Pavón R.H.,Pavón,Roberto Herrera,R.H.,true,60015438,153,NA
true,10,https://api.elsevier.com/content/author/author_id/57188803757,57188803757,Valderrama S.P.,Valderrama,Susana Perera,S.P.,true,116505946,153,NA
true,11,https://api.elsevier.com/content/author/author_id/55365255600,55365255600,Aragón H.C.,Aragón,Hansel Caballero,H.C.,true,112604814,153,NA
true,12,https://api.elsevier.com/content/author/author_id/36536692200,36536692200,de la Guardia E.,de la Guardia,Elena,E.,true,60010531,153,NA
